Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-14.0283	-1.93517	-5.31852	-4.08044	-2.69415	-1.93517	-5.31852	-4.08044	-2.69415	
-14.0283	-1.93517	-5.31852	-4.08044	-2.69415	-1.93517	-5.31852	-4.08044	-2.69415	
-14.0283	-1.93517	-5.31852	-4.08044	-2.69415	-1.93517	-5.31852	-4.08044	-2.69415	
-14.0283	-1.93517	-5.31852	-4.08044	-2.69415	-1.93517	-5.31852	-4.08044	-2.69415	
-14.8953	-1.51005	-5.99146	-5.05146	-2.34237	-1.51005	-5.99146	-5.05146	-2.34237	
-17.4647	-2.0433	-7.82405	-5.05146	-2.54593	-2.0433	-7.82405	-5.05146	-2.54593	
-17.5859	-1.55306	-7.82405	-5.99146	-2.21733	-1.55306	-7.82405	-5.99146	-2.21733	
-16.0325	-1.7832	-5.99146	-5.31852	-2.93935	-1.7832	-5.99146	-5.31852	-2.93935	
-17.3561	-1.68794	-7.82405	-4.81589	-3.02826	-1.68794	-7.82405	-4.81589	-3.02826	
-15.1074	-1.46794	-5.31852	-5.62682	-2.69415	-1.46794	-5.31852	-5.62682	-2.69415	
-13.9736	-1.64196	-5.31852	-4.60517	-2.40795	-1.64196	-5.31852	-4.60517	-2.40795	
-13.3281	-1.64196	-4.60517	-4.60517	-2.47575	-1.64196	-4.60517	-4.60517	-2.47575	
-15.4964	-2.47575	-5.62682	-5.05146	-2.34237	-2.47575	-5.62682	-5.05146	-2.34237	
-15.0083	-2.15762	-4.81589	-5.62682	-2.40795	-2.15762	-4.81589	-5.62682	-2.40795	
-19.1908	-1.735	-7.82405	-7.01312	-2.61867	-1.735	-7.82405	-7.01312	-2.61867	
-14.473	-1.68794	-4.81589	-5.62682	-2.34237	-1.68794	-4.81589	-5.62682	-2.34237	
-15.6232	-1.59702	-5.62682	-5.99146	-2.40795	-1.59702	-5.62682	-5.99146	-2.40795	
-15.0915	-1.9885	-5.62682	-5.31852	-2.15762	-1.9885	-5.62682	-5.31852	-2.15762	
-16.2734	-1.64196	-5.99146	-5.31852	-3.32146	-1.64196	-5.99146	-5.31852	-3.32146	
-16.6405	-1.7832	-7.82405	-4.41455	-2.61867	-1.7832	-7.82405	-4.41455	-2.61867	
-13.8645	-1.7832	-5.31852	-4.60517	-2.15762	-1.7832	-5.31852	-4.60517	-2.15762	
-15.5356	-1.88322	-5.31852	-5.99146	-2.34237	-1.88322	-5.31852	-5.99146	-2.34237	
-16.7462	-1.64196	-5.99146	-5.99146	-3.1213	-1.64196	-5.99146	-5.99146	-3.1213	
-17.8618	-1.93517	-7.01312	-6.43775	-2.47575	-1.93517	-7.01312	-6.43775	-2.47575	
-14.6105	-1.83258	-5.62682	-4.60517	-2.54593	-1.83258	-5.62682	-4.60517	-2.54593	
-16.6184	-1.93517	-5.62682	-6.43775	-2.61867	-1.93517	-5.62682	-6.43775	-2.61867	
-16.5722	-1.83258	-5.62682	-5.99146	-3.1213	-1.83258	-5.62682	-5.99146	-3.1213	
-16.9948	-2.40795	-5.99146	-5.05146	-3.54391	-2.40795	-5.99146	-5.05146	-3.54391	
-16.3614	-1.83258	-6.43775	-5.31852	-2.77259	-1.83258	-6.43775	-5.31852	-2.77259	
-16.3614	-1.83258	-6.43775	-5.31852	-2.77259	-1.83258	-6.43775	-5.31852	-2.77259	
-16.3614	-1.83258	-6.43775	-5.31852	-2.77259	-1.83258	-6.43775	-5.31852	-2.77259	
-19.0627	-1.88322	-7.01312	-7.82405	-2.34237	-1.88322	-7.01312	-7.82405	-2.34237	
-17.1036	-2.09964	-7.01312	-5.05146	-2.93935	-2.09964	-7.01312	-5.05146	-2.93935	
-15.8336	-1.4267	-6.43775	-5.62682	-2.34237	-1.4267	-6.43775	-5.62682	-2.34237	
-16.2395	-1.83258	-6.43775	-5.62682	-2.34237	-1.83258	-6.43775	-5.62682	-2.34237	
-18.713	-1.46794	-7.82405	-5.99146	-3.4296	-1.46794	-7.82405	-5.99146	-3.4296	
-19.1593	-1.46794	-7.82405	-6.43775	-3.4296	-1.46794	-7.82405	-6.43775	-3.4296	
-19.5983	-1.9885	-9.21034	-5.99146	-2.40795	-1.9885	-9.21034	-5.99146	-2.40795	
-17.2504	-1.64196	-7.82405	-5.62682	-2.15762	-1.64196	-7.82405	-5.62682	-2.15762	
-16.1708	-1.38629	-6.43775	-5.31852	-3.02826	-1.38629	-6.43775	-5.31852	-3.02826	
-17.1518	-1.7832	-6.43775	-5.99146	-2.93935	-1.7832	-6.43775	-5.99146	-2.93935	
-17.0666	-1.7832	-6.43775	-5.62682	-3.21888	-1.7832	-6.43775	-5.62682	-3.21888	
-16.1054	-2.15762	-5.62682	-5.62682	-2.69415	-2.15762	-5.62682	-5.62682	-2.69415	
-16.7204	-1.88322	-5.62682	-5.99146	-3.21888	-1.88322	-5.62682	-5.99146	-3.21888	
-15.9312	-2.34237	-5.31852	-5.05146	-3.21888	-2.34237	-5.31852	-5.05146	-3.21888	
-15.4625	-2.21733	-5.31852	-4.60517	-3.32146	-2.21733	-5.31852	-4.60517	-3.32146	
-17.6444	-1.88322	-5.31852	-7.01312	-3.4296	-1.88322	-5.31852	-7.01312	-3.4296	
-16.7101	-2.09964	-5.62682	-5.05146	-3.93223	-2.09964	-5.62682	-5.05146	-3.93223	
-16.4194	-2.15762	-4.60517	-6.43775	-3.21888	-2.15762	-4.60517	-6.43775	-3.21888	
-15.1357	-2.15762	-4.60517	-5.05146	-3.32146	-2.15762	-4.60517	-5.05146	-3.32146	
-16.0732	-1.735	-5.31852	-5.99146	-3.02826	-1.735	-5.31852	-5.99146	-3.02826	
-17.2951	-2.21733	-6.43775	-5.31852	-3.32146	-2.21733	-6.43775	-5.31852	-3.32146	
-16.2476	-1.88322	-6.43775	-4.60517	-3.32146	-1.88322	-6.43775	-4.60517	-3.32146	
-15.7086	-2.21733	-5.05146	-5.31852	-3.1213	-2.21733	-5.05146	-5.31852	-3.1213	
-16.0784	-2.0433	-5.05146	-5.31852	-3.66516	-2.0433	-5.05146	-5.31852	-3.66516	
-16.0784	-2.0433	-5.05146	-5.31852	-3.66516	-2.0433	-5.05146	-5.31852	-3.66516	
-15.2308	-1.83258	-5.31852	-4.41455	-3.66516	-1.83258	-5.31852	-4.41455	-3.66516	
-15.5559	-2.15762	-4.41455	-5.05146	-3.93223	-2.15762	-4.41455	-5.05146	-3.93223	
-15.5559	-2.15762	-4.41455	-5.05146	-3.93223	-2.15762	-4.41455	-5.05146	-3.93223	
-15.5559	-2.15762	-4.41455	-5.05146	-3.93223	-2.15762	-4.41455	-5.05146	-3.93223	
-15.5559	-2.15762	-4.41455	-5.05146	-3.93223	-2.15762	-4.41455	-5.05146	-3.93223	
-15.5559	-2.15762	-4.41455	-5.05146	-3.93223	-2.15762	-4.41455	-5.05146	-3.93223	
-16.0169	-1.735	-5.62682	-4.24053	-4.41455	-1.735	-5.62682	-4.24053	-4.41455	
-20.0626	-1.83258	-5.99146	-7.82405	-4.41455	-1.83258	-5.99146	-7.82405	-4.41455	
-13.7572	-1.64196	-4.08044	-4.81589	-3.21888	-1.64196	-4.08044	-4.81589	-3.21888	
-17.4647	-2.0433	-5.31852	-6.43775	-3.66516	-2.0433	-5.31852	-6.43775	-3.66516	
-15.6286	-1.64196	-4.81589	-5.62682	-3.54391	-1.64196	-4.81589	-5.62682	-3.54391	
-15.4125	-1.38629	-5.99146	-4.81589	-3.21888	-1.38629	-5.99146	-4.81589	-3.21888	
-15.4125	-1.38629	-5.99146	-4.81589	-3.21888	-1.38629	-5.99146	-4.81589	-3.21888	
-15.4125	-1.38629	-5.99146	-4.81589	-3.21888	-1.38629	-5.99146	-4.81589	-3.21888	
-15.4264	-1.93517	-5.31852	-5.05146	-3.1213	-1.93517	-5.31852	-5.05146	-3.1213	
-14.6832	-1.59702	-4.24053	-5.99146	-2.85423	-1.59702	-4.24053	-5.99146	-2.85423	
-14.6832	-1.59702	-4.24053	-5.99146	-2.85423	-1.59702	-4.24053	-5.99146	-2.85423	
-14.2222	-1.83258	-4.60517	-4.24053	-3.54391	-1.83258	-4.60517	-4.24053	-3.54391	
-14.7131	-1.93517	-5.05146	-4.60517	-3.1213	-1.93517	-5.05146	-4.60517	-3.1213	
-16.8392	-2.77259	-5.31852	-5.62682	-3.1213	-2.77259	-5.31852	-5.62682	-3.1213	
-15.5726	-1.68794	-5.31852	-5.62682	-2.93935	-1.68794	-5.31852	-5.62682	-2.93935	
-13.841	-2.21733	-3.66516	-4.41455	-3.54391	-2.21733	-3.66516	-4.41455	-3.54391	
-15.8522	-1.68794	-4.24053	-5.99146	-3.93223	-1.68794	-4.24053	-5.99146	-3.93223	
-16.9569	-1.59702	-5.62682	-5.31852	-4.41455	-1.59702	-5.62682	-5.31852	-4.41455	
-14.8025	-1.9885	-4.60517	-4.41455	-3.79424	-1.9885	-4.60517	-4.41455	-3.79424	
-12.3606	-2.21733	-3.66516	-3.93223	-2.54593	-2.21733	-3.66516	-3.93223	-2.54593	
-13.609	-1.64196	-3.79424	-4.24053	-3.93223	-1.64196	-3.79424	-4.24053	-3.93223	
-13.609	-1.64196	-3.79424	-4.24053	-3.93223	-1.64196	-3.79424	-4.24053	-3.93223	
-17.5437	-1.93517	-7.01312	-5.05146	-3.54391	-1.93517	-7.01312	-5.05146	-3.54391	
-15.219	-2.15762	-4.81589	-4.81589	-3.4296	-2.15762	-4.81589	-4.81589	-3.4296	
-15.219	-2.15762	-4.81589	-4.81589	-3.4296	-2.15762	-4.81589	-4.81589	-3.4296	
-15.219	-2.15762	-4.81589	-4.81589	-3.4296	-2.15762	-4.81589	-4.81589	-3.4296	
-15.219	-2.15762	-4.81589	-4.81589	-3.4296	-2.15762	-4.81589	-4.81589	-3.4296	
-15.219	-2.15762	-4.81589	-4.81589	-3.4296	-2.15762	-4.81589	-4.81589	-3.4296	
-14.9389	-2.0433	-4.81589	-4.41455	-3.66516	-2.0433	-4.81589	-4.41455	-3.66516	
-14.9716	-2.21733	-4.60517	-4.60517	-3.54391	-2.21733	-4.60517	-4.60517	-3.54391	
-14.6925	-1.68794	-4.60517	-5.62682	-2.77259	-1.68794	-4.60517	-5.62682	-2.77259	
-15.5257	-2.09964	-5.99146	-4.81589	-2.61867	-2.09964	-5.99146	-4.81589	-2.61867	
-16.1651	-1.88322	-5.62682	-5.62682	-3.02826	-1.88322	-5.62682	-5.62682	-3.02826	
-16.2402	-2.09964	-4.60517	-5.99146	-3.54391	-2.09964	-4.60517	-5.99146	-3.54391	
-16.3557	-1.59702	-5.62682	-6.43775	-2.69415	-1.59702	-5.62682	-6.43775	-2.69415	
-14.1642	-1.735	-5.05146	-4.60517	-2.77259	-1.735	-5.05146	-4.60517	-2.77259	
-16.1145	-2.0433	-5.99146	-5.05146	-3.02826	-2.0433	-5.99146	-5.05146	-3.02826	
-16.1145	-2.0433	-5.99146	-5.05146	-3.02826	-2.0433	-5.99146	-5.05146	-3.02826	
-14.439	-2.27887	-5.05146	-4.08044	-3.02826	-2.27887	-5.05146	-4.08044	-3.02826	
-14.439	-2.27887	-5.05146	-4.08044	-3.02826	-2.27887	-5.05146	-4.08044	-3.02826	
-14.439	-2.27887	-5.05146	-4.08044	-3.02826	-2.27887	-5.05146	-4.08044	-3.02826	
-16.3937	-1.7832	-6.43775	-5.62682	-2.54593	-1.7832	-6.43775	-5.62682	-2.54593	
-13.702	-1.59702	-5.31852	-3.66516	-3.1213	-1.59702	-5.31852	-3.66516	-3.1213	
-13.702	-1.59702	-5.31852	-3.66516	-3.1213	-1.59702	-5.31852	-3.66516	-3.1213	
-13.702	-1.59702	-5.31852	-3.66516	-3.1213	-1.59702	-5.31852	-3.66516	-3.1213	
-14.9389	-2.0433	-5.05146	-4.81589	-3.02826	-2.0433	-5.05146	-4.81589	-3.02826	
-13.5665	-2.21733	-4.24053	-4.08044	-3.02826	-2.21733	-4.24053	-4.08044	-3.02826	
-14.6016	-1.59702	-4.60517	-5.62682	-2.77259	-1.59702	-4.60517	-5.62682	-2.77259	
-14.6016	-1.59702	-4.60517	-5.62682	-2.77259	-1.59702	-4.60517	-5.62682	-2.77259	
-13.6705	-1.735	-4.60517	-5.05146	-2.27887	-1.735	-4.60517	-5.05146	-2.27887	
-13.3374	-1.735	-3.93223	-4.81589	-2.85423	-1.735	-3.93223	-4.81589	-2.85423	
-13.3374	-1.735	-3.93223	-4.81589	-2.85423	-1.735	-3.93223	-4.81589	-2.85423	
-14.9952	-2.21733	-4.24053	-5.99146	-2.54593	-2.21733	-4.24053	-5.99146	-2.54593	
-14.9188	-2.0433	-5.05146	-4.60517	-3.21888	-2.0433	-5.05146	-4.60517	-3.21888	
-16.2118	-1.7832	-5.05146	-6.43775	-2.93935	-1.7832	-5.05146	-6.43775	-2.93935	
-16.4306	-1.735	-6.43775	-5.31852	-2.93935	-1.735	-6.43775	-5.31852	-2.93935	
-15.9184	-1.735	-5.05146	-6.43775	-2.69415	-1.735	-5.05146	-6.43775	-2.69415	
-16.4852	-1.51005	-6.43775	-5.31852	-3.21888	-1.51005	-6.43775	-5.31852	-3.21888	
-14.1483	-2.54593	-3.93223	-5.05146	-2.61867	-2.54593	-3.93223	-5.05146	-2.61867	
-14.3489	-1.9885	-4.81589	-4.60517	-2.93935	-1.9885	-4.81589	-4.60517	-2.93935	
-14.3749	-2.09964	-4.24053	-5.62682	-2.40795	-2.09964	-4.24053	-5.62682	-2.40795	
-14.3749	-2.09964	-4.24053	-5.62682	-2.40795	-2.09964	-4.24053	-5.62682	-2.40795	
-14.4153	-1.735	-4.24053	-5.31852	-3.1213	-1.735	-4.24053	-5.31852	-3.1213	
-14.0531	-1.9885	-3.66516	-5.62682	-2.77259	-1.9885	-3.66516	-5.62682	-2.77259	
-15.2205	-1.68794	-5.62682	-5.05146	-2.85423	-1.68794	-5.62682	-5.05146	-2.85423	
-13.4776	-2.0433	-4.08044	-4.41455	-2.93935	-2.0433	-4.08044	-4.41455	-2.93935	
-13.4776	-2.0433	-4.08044	-4.41455	-2.93935	-2.0433	-4.08044	-4.41455	-2.93935	
-13.4776	-2.0433	-4.08044	-4.41455	-2.93935	-2.0433	-4.08044	-4.41455	-2.93935	
-13.4776	-2.0433	-4.08044	-4.41455	-2.93935	-2.0433	-4.08044	-4.41455	-2.93935	
-14.9952	-1.64196	-4.81589	-3.93223	-4.60517	-1.64196	-4.81589	-3.93223	-4.60517	
-14.3754	-1.93517	-3.54391	-4.81589	-4.08044	-1.93517	-3.54391	-4.81589	-4.08044	
-14.3754	-1.93517	-3.54391	-4.81589	-4.08044	-1.93517	-3.54391	-4.81589	-4.08044	
-14.3754	-1.93517	-3.54391	-4.81589	-4.08044	-1.93517	-3.54391	-4.81589	-4.08044	
-14.3754	-1.93517	-3.54391	-4.81589	-4.08044	-1.93517	-3.54391	-4.81589	-4.08044	
-13.5068	-2.15762	-4.41455	-4.08044	-2.85423	-2.15762	-4.41455	-4.08044	-2.85423	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-13.6596	-1.88322	-4.24053	-4.41455	-3.1213	-1.88322	-4.24053	-4.41455	-3.1213	
-15.1745	-2.0433	-4.41455	-5.05146	-3.66516	-2.0433	-4.41455	-5.05146	-3.66516	
-15.1295	-1.59702	-4.24053	-5.05146	-4.24053	-1.59702	-4.24053	-5.05146	-4.24053	
-13.4113	-1.83258	-3.54391	-4.81589	-3.21888	-1.83258	-3.54391	-4.81589	-3.21888	
-14.6927	-1.7832	-4.41455	-4.41455	-4.08044	-1.7832	-4.41455	-4.41455	-4.08044	
-14.6927	-1.7832	-4.41455	-4.41455	-4.08044	-1.7832	-4.41455	-4.41455	-4.08044	
-14.3256	-1.7832	-3.79424	-4.81589	-3.93223	-1.7832	-3.79424	-4.81589	-3.93223	
-14.3256	-1.7832	-3.79424	-4.81589	-3.93223	-1.7832	-3.79424	-4.81589	-3.93223	
-14.3256	-1.7832	-3.79424	-4.81589	-3.93223	-1.7832	-3.79424	-4.81589	-3.93223	
-16.1259	-2.09964	-4.60517	-5.62682	-3.79424	-2.09964	-4.60517	-5.62682	-3.79424	
-13.5419	-2.09964	-4.24053	-4.08044	-3.1213	-2.09964	-4.24053	-4.08044	-3.1213	
-13.5419	-2.09964	-4.24053	-4.08044	-3.1213	-2.09964	-4.24053	-4.08044	-3.1213	
-13.5419	-2.09964	-4.24053	-4.08044	-3.1213	-2.09964	-4.24053	-4.08044	-3.1213	
-13.5419	-2.09964	-4.24053	-4.08044	-3.1213	-2.09964	-4.24053	-4.08044	-3.1213	
-14.8094	-1.83258	-4.81589	-4.08044	-4.08044	-1.83258	-4.81589	-4.08044	-4.08044	
-14.8094	-1.83258	-4.81589	-4.08044	-4.08044	-1.83258	-4.81589	-4.08044	-4.08044	
-16.3421	-2.34237	-5.05146	-5.62682	-3.32146	-2.34237	-5.05146	-5.62682	-3.32146	
-15.3966	-2.09964	-4.81589	-5.05146	-3.4296	-2.09964	-4.81589	-5.05146	-3.4296	
-15.3966	-2.09964	-4.81589	-5.05146	-3.4296	-2.09964	-4.81589	-5.05146	-3.4296	
-16.3455	-2.0433	-5.31852	-5.05146	-3.93223	-2.0433	-5.31852	-5.05146	-3.93223	
-14.128	-2.0433	-4.81589	-4.24053	-3.02826	-2.0433	-4.81589	-4.24053	-3.02826	
-13.2822	-1.83258	-4.24053	-3.54391	-3.66516	-1.83258	-4.24053	-3.54391	-3.66516	
-13.2822	-1.83258	-4.24053	-3.54391	-3.66516	-1.83258	-4.24053	-3.54391	-3.66516	
-13.2822	-1.83258	-4.24053	-3.54391	-3.66516	-1.83258	-4.24053	-3.54391	-3.66516	
-16.3634	-1.9885	-4.81589	-6.43775	-3.1213	-1.9885	-4.81589	-6.43775	-3.1213	
-16.2803	-2.0433	-5.62682	-4.81589	-3.79424	-2.0433	-5.62682	-4.81589	-3.79424	
-15.1435	-1.88322	-4.41455	-5.99146	-2.85423	-1.88322	-4.41455	-5.99146	-2.85423	
-15.1435	-1.88322	-4.41455	-5.99146	-2.85423	-1.88322	-4.41455	-5.99146	-2.85423	
-16.9368	-2.09964	-5.99146	-5.05146	-3.79424	-2.09964	-5.99146	-5.05146	-3.79424	
-15.1589	-1.68794	-5.62682	-4.81589	-3.02826	-1.68794	-5.62682	-4.81589	-3.02826	
-16.1708	-1.64196	-4.60517	-5.31852	-4.60517	-1.64196	-4.60517	-5.31852	-4.60517	
-16.5309	-2.09964	-5.99146	-5.31852	-3.1213	-2.09964	-5.99146	-5.31852	-3.1213	
-14.9044	-1.9885	-3.93223	-5.31852	-3.66516	-1.9885	-3.93223	-5.31852	-3.66516	
-13.4068	-1.7832	-3.54391	-5.05146	-3.02826	-1.7832	-3.54391	-5.05146	-3.02826	
-13.4068	-1.7832	-3.54391	-5.05146	-3.02826	-1.7832	-3.54391	-5.05146	-3.02826	
-14.3124	-1.88322	-4.60517	-5.05146	-2.77259	-1.88322	-4.60517	-5.05146	-2.77259	
-14.0103	-2.0433	-3.93223	-4.60517	-3.4296	-2.0433	-3.93223	-4.60517	-3.4296	
-15.3472	-1.7832	-5.31852	-4.81589	-3.4296	-1.7832	-5.31852	-4.81589	-3.4296	
-14.6567	-2.0433	-3.66516	-5.62682	-3.32146	-2.0433	-3.66516	-5.62682	-3.32146	
-14.6567	-2.0433	-3.66516	-5.62682	-3.32146	-2.0433	-3.66516	-5.62682	-3.32146	
-14.3604	-1.68794	-5.31852	-4.41455	-2.93935	-1.68794	-5.31852	-4.41455	-2.93935	
-14.3604	-1.68794	-5.31852	-4.41455	-2.93935	-1.68794	-5.31852	-4.41455	-2.93935	
-15.6993	-1.93517	-4.81589	-5.62682	-3.32146	-1.93517	-4.81589	-5.62682	-3.32146	
-15.6993	-1.93517	-4.81589	-5.62682	-3.32146	-1.93517	-4.81589	-5.62682	-3.32146	
-15.3149	-2.09964	-4.81589	-4.60517	-3.79424	-2.09964	-4.81589	-4.60517	-3.79424	
-15.0581	-1.9885	-4.41455	-4.41455	-4.24053	-1.9885	-4.41455	-4.41455	-4.24053	
-15.0581	-1.9885	-4.41455	-4.41455	-4.24053	-1.9885	-4.41455	-4.41455	-4.24053	
-15.0581	-1.9885	-4.41455	-4.41455	-4.24053	-1.9885	-4.41455	-4.41455	-4.24053	
-14.9405	-1.9885	-4.41455	-4.60517	-3.93223	-1.9885	-4.41455	-4.60517	-3.93223	
-13.1818	-2.21733	-3.66516	-4.08044	-3.21888	-2.21733	-3.66516	-4.08044	-3.21888	
-13.1818	-2.21733	-3.66516	-4.08044	-3.21888	-2.21733	-3.66516	-4.08044	-3.21888	
-14.1826	-2.15762	-3.54391	-4.81589	-3.66516	-2.15762	-3.54391	-4.81589	-3.66516	
-16.4937	-2.0433	-5.05146	-5.31852	-4.08044	-2.0433	-5.05146	-5.31852	-4.08044	
-14.6445	-2.21733	-4.08044	-3.93223	-4.41455	-2.21733	-4.08044	-3.93223	-4.41455	
-12.8311	-1.64196	-4.08044	-4.08044	-3.02826	-1.64196	-4.08044	-4.08044	-3.02826	
-12.8311	-1.64196	-4.08044	-4.08044	-3.02826	-1.64196	-4.08044	-4.08044	-3.02826	
-12.8311	-1.64196	-4.08044	-4.08044	-3.02826	-1.64196	-4.08044	-4.08044	-3.02826	
-13.3268	-1.93517	-4.24053	-3.93223	-3.21888	-1.93517	-4.24053	-3.93223	-3.21888	
-13.0696	-1.83258	-4.41455	-3.79424	-3.02826	-1.83258	-4.41455	-3.79424	-3.02826	
-13.0696	-1.83258	-4.41455	-3.79424	-3.02826	-1.83258	-4.41455	-3.79424	-3.02826	
-13.0696	-1.83258	-4.41455	-3.79424	-3.02826	-1.83258	-4.41455	-3.79424	-3.02826	
-13.0696	-1.83258	-4.41455	-3.79424	-3.02826	-1.83258	-4.41455	-3.79424	-3.02826	
-16.3218	-2.40795	-5.31852	-5.05146	-3.54391	-2.40795	-5.31852	-5.05146	-3.54391	
-15.4595	-1.9885	-4.81589	-4.24053	-4.41455	-1.9885	-4.81589	-4.24053	-4.41455	
-15.5109	-2.15762	-4.81589	-5.31852	-3.21888	-2.15762	-4.81589	-5.31852	-3.21888	
-15.9666	-1.7832	-5.05146	-5.05146	-4.08044	-1.7832	-5.05146	-5.05146	-4.08044	
-15.0628	-2.34237	-3.32146	-5.31852	-4.08044	-2.34237	-3.32146	-5.31852	-4.08044	
-15.0319	-2.0433	-4.81589	-4.24053	-3.93223	-2.0433	-4.81589	-4.24053	-3.93223	
-14.5579	-1.64196	-3.93223	-5.05146	-3.93223	-1.64196	-3.93223	-5.05146	-3.93223	
-13.7308	-2.0433	-3.93223	-4.81589	-2.93935	-2.0433	-3.93223	-4.81589	-2.93935	
-13.7308	-2.0433	-3.93223	-4.81589	-2.93935	-2.0433	-3.93223	-4.81589	-2.93935	
-13.7308	-2.0433	-3.93223	-4.81589	-2.93935	-2.0433	-3.93223	-4.81589	-2.93935	
-14.331	-1.55306	-4.60517	-5.62682	-2.54593	-1.55306	-4.60517	-5.62682	-2.54593	
-13.7308	-1.55306	-3.93223	-4.81589	-3.4296	-1.55306	-3.93223	-4.81589	-3.4296	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-13.427	-1.83258	-4.41455	-4.24053	-2.93935	-1.83258	-4.41455	-4.24053	-2.93935	
-14.5449	-2.34237	-3.93223	-4.60517	-3.66516	-2.34237	-3.93223	-4.60517	-3.66516	
-13.7078	-1.7832	-4.41455	-4.81589	-2.69415	-1.7832	-4.41455	-4.81589	-2.69415	
-13.609	-1.735	-4.24053	-4.60517	-3.02826	-1.735	-4.24053	-4.60517	-3.02826	
-14.9135	-2.34237	-4.81589	-4.81589	-2.93935	-2.34237	-4.81589	-4.81589	-2.93935	
-14.2222	-2.15762	-4.60517	-4.24053	-3.21888	-2.15762	-4.60517	-4.24053	-3.21888	
-14.9389	-2.27887	-4.81589	-4.41455	-3.4296	-2.27887	-4.81589	-4.41455	-3.4296	
-16.6747	-1.93517	-5.31852	-5.99146	-3.4296	-1.93517	-5.31852	-5.99146	-3.4296	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-11.5497	-1.64196	-3.1213	-3.93223	-2.85423	-1.64196	-3.1213	-3.93223	-2.85423	
-13.3858	-1.4267	-4.60517	-4.41455	-2.93935	-1.4267	-4.60517	-4.41455	-2.93935	
-12.8183	-2.09964	-3.66516	-3.93223	-3.1213	-2.09964	-3.66516	-3.93223	-3.1213	
-15.1295	-2.0433	-3.66516	-4.81589	-4.60517	-2.0433	-3.66516	-4.81589	-4.60517	
-14.2571	-2.21733	-3.4296	-4.81589	-3.79424	-2.21733	-3.4296	-4.81589	-3.79424	
-12.5513	-1.735	-3.66516	-3.93223	-3.21888	-1.735	-3.66516	-3.93223	-3.21888	
-12.5513	-1.735	-3.66516	-3.93223	-3.21888	-1.735	-3.66516	-3.93223	-3.21888	
-12.5513	-1.735	-3.66516	-3.93223	-3.21888	-1.735	-3.66516	-3.93223	-3.21888	
-12.5513	-1.735	-3.66516	-3.93223	-3.21888	-1.735	-3.66516	-3.93223	-3.21888	
-12.4272	-1.64196	-3.93223	-4.08044	-2.77259	-1.64196	-3.93223	-4.08044	-2.77259	
-12.4272	-1.64196	-3.93223	-4.08044	-2.77259	-1.64196	-3.93223	-4.08044	-2.77259	
-13.5831	-1.88322	-3.79424	-4.24053	-3.66516	-1.88322	-3.79424	-4.24053	-3.66516	
-13.5831	-1.88322	-3.79424	-4.24053	-3.66516	-1.88322	-3.79424	-4.24053	-3.66516	
-12.607	-1.88322	-3.54391	-4.24053	-2.93935	-1.88322	-3.54391	-4.24053	-2.93935	
-14.4108	-2.15762	-4.08044	-5.62682	-2.54593	-2.15762	-4.08044	-5.62682	-2.54593	
-12.3999	-1.7832	-3.4296	-4.41455	-2.77259	-1.7832	-3.4296	-4.41455	-2.77259	
-12.3339	-1.93517	-2.93935	-4.60517	-2.85423	-1.93517	-2.93935	-4.60517	-2.85423	
-12.6134	-1.93517	-3.66516	-3.79424	-3.21888	-1.93517	-3.66516	-3.79424	-3.21888	
