ZengE[0]	ZengE[1]	ZengE[2]	ZengE[3]	
-1.39868	-2.0221	-1.46596	-1.13727	
-0.882148	-0.577406	-2.22769	-0.39519	
-2.07415	-0.770033	-2.43655	-1.13727	
-1.14041	-0.962659	-2.06797	-2.22186	
-1.59735	-1.15529	-1.56425	-1.47977	
-1.27948	-0.288467	-0.900807	-1.70811	
-1.31921	-1.54054	-2.05569	-0.39519	
-1.23975	-0.577406	-1.28167	-0.851856	
-0.683482	-1.15529	-2.42426	-2.50727	
-0.941748	-0.67372	-0.532229	-1.13727	
-1.18015	-0.577406	-1.02367	-1.08019	
-1.87548	0.0967861	-2.20312	-1.02311	
-1.81588	0.385726	-1.5151	-1.59394	
-0.425216	0.385726	-2.05569	-0.39519	
-2.27281	-2.11842	-1.39224	-1.02311	
-1.29935	0.000472852	-2.37512	-0.166857	
-1.20001	-0.866346	-2.47341	-1.70811	
-0.663615	-1.05897	-1.67482	0.0614761	
-1.49801	-1.05897	-1.94511	-0.56644	
-2.17348	-1.44423	-1.89597	-0.851856	
-1.43841	-0.67372	-1.94511	-1.76519	
-1.61721	-0.192154	-1.94511	0.00439286	
-1.39868	-0.192154	-2.23997	-0.623523	
-1.27948	-1.34791	-2.0434	-0.966023	
-0.306016	-1.05897	-2.10483	-0.338107	
-0.464949	-0.866346	-1.36767	-1.13727	
-0.405349	-0.288467	-2.44884	1.14606	
-1.45828	-1.73317	-1.52739	-1.76519	
-1.59735	0.578352	-2.35055	-2.05061	
-1.57748	-1.2516	-2.08026	-1.70811	
-1.23975	-0.192154	-0.102221	-1.47977	
-0.921882	-1.73317	-1.96968	-0.338107	
-0.584149	-1.34791	-1.58882	-1.99352	
-1.67681	-0.577406	-1.28167	-0.90894	
-1.29935	1.25254	-0.802519	-0.39519	
-1.20001	-1.2516	-1.99426	-1.99352	
-0.723215	-0.866346	-1.84682	-0.966023	
-1.25961	-0.38478	-1.24481	-1.19436	
-1.14041	-1.63685	-1.3431	-0.966023	
-1.00135	-0.577406	-1.22024	-0.0526904	
-0.743082	-1.54054	-1.3431	-1.87936	
-1.87548	1.15623	-1.46596	-0.794773	
-1.35895	0.385726	-1.76082	-0.338107	
-1.10068	-1.05897	-1.77311	-0.680607	
-1.35895	-1.92579	-0.421655	-1.30852	
-0.762949	-1.34791	-1.30624	-1.02311	
-1.16028	-0.38478	-1.06052	-1.59394	
-1.00135	0.000472852	-2.14169	-1.59394	
-1.23975	-1.73317	-1.49053	-0.73769	
0.54825	-1.34791	-1.33081	-1.30852	
-0.921882	-1.63685	-1.40453	0.346893	
-0.902015	-0.481093	-2.19083	-1.19436	
-0.524549	0.289413	-1.36767	-1.30852	
-0.782815	-1.34791	-1.26939	-1.02311	
-1.59735	-1.44423	-2.27683	-1.30852	
-1.02121	-0.770033	-1.19567	-1.70811	
-0.762949	-0.38478	-1.33081	-1.87936	
-1.20001	0.000472852	-1.15881	-0.680607	
-2.05428	-2.11842	-1.24481	0.00439286	
1.04492	-1.73317	-0.655088	-2.10769	
-2.15361	-1.05897	-1.26939	0.917725	
-1.31921	0.482039	-1.65025	-0.851856	
-0.981482	-0.577406	-2.20312	-1.93644	
-2.19335	-0.0958404	-1.90825	-1.30852	
-1.25961	-0.481093	-1.06052	-0.851856	
-1.53775	0.289413	0.548934	-0.623523	
-0.723215	1.25254	-2.16626	-1.76519	
-1.69668	-0.0958404	-1.88368	-1.19436	
-1.39868	-0.770033	0.10664	-1.13727	
-2.33241	-1.54054	-1.5151	-1.25144	
-1.61721	-0.38478	-1.50282	-0.39519	
-1.21988	-0.481093	-1.4291	-0.623523	
-1.25961	0.0967861	-1.40453	-1.30852	
-2.13375	-1.44423	-0.0653629	-1.13727	
-1.47815	-0.962659	0.2295	-0.794773	
-0.564282	2.21568	-0.655088	-2.50727	
-1.37881	-0.962659	-1.39224	-0.73769	
-0.882148	-1.92579	-1.09738	-1.93644	
-2.09401	-2.0221	-1.92054	0.575226	
-0.564282	-1.54054	-1.56425	0.689392	
-2.01455	-0.577406	-0.581372	-1.30852	
-1.02121	-0.770033	-2.11712	-1.53686	
-0.842415	-0.770033	-1.93283	0.175643	
-1.29935	0.385726	-2.10483	-0.281024	
-1.43841	-1.82948	-2.3014	-0.623523	
-1.27948	-1.2516	-0.593658	-0.22394	
-1.35895	-0.288467	-1.24481	-0.680607	
-0.464949	-0.962659	-0.470799	-0.56644	
-2.19335	1.54148	-1.99426	-1.76519	
-2.11388	0.482039	-2.09254	-1.30852	
-1.81588	-1.2516	-1.9574	-0.73769	
-1.57748	0.482039	-1.78539	-1.59394	
-1.45828	-1.92579	-1.90825	-1.93644	
-1.00135	-1.15529	-1.15881	-0.966023	
-1.69668	0.385726	-1.5151	-1.93644	
-0.822549	-1.82948	-1.79768	-1.42269	
-0.643749	-1.15529	-0.691946	-2.05061	
-2.01455	-1.15529	-1.20796	-1.13727	
-0.921882	0.770979	-2.19083	-0.281024	
-1.97481	-1.63685	-1.62568	-0.0526904	
-1.67681	-1.44423	-1.73625	-1.13727	
-0.544416	-1.05897	-0.593658	-1.53686	
-0.762949	-0.866346	-1.98197	-0.90894	
-1.16028	-1.63685	-1.37996	-1.19436	
0.905849	-0.866346	-1.76082	-1.13727	
0.25025	-2.0221	-1.35539	-2.05061	
-0.683482	-0.38478	-1.78539	-0.39519	
-0.623882	-1.54054	-0.74109	-2.10769	
-2.29268	-1.63685	-2.25226	-1.65102	
-0.703349	-1.15529	-2.0434	-0.109774	
-1.59735	-1.92579	-1.20796	-1.53686	
-1.43841	-0.962659	-2.08026	0.175643	
-1.91521	-1.63685	-1.20796	-1.65102	
-2.05428	-0.962659	-1.20796	-1.70811	
-2.33241	-0.481093	-1.02367	0.232726	
-2.15361	-0.866346	-0.876235	-1.30852	
-1.45828	-1.63685	-1.57653	-0.794773	
-0.246416	1.15623	-1.36767	0.346893	
-1.43841	0.578352	-1.69939	-2.10769	
-0.862282	0.000472852	-2.03111	0.518142	
-0.842415	-1.2516	-1.74854	-1.53686	
-1.43841	-0.38478	-1.68711	-1.53686	
-1.08081	-0.481093	-1.89597	-2.22186	
-0.643749	0.0967861	-1.19567	-1.02311	
-0.762949	-1.73317	-0.397083	0.461059	
-1.14041	-0.192154	-1.03595	-1.99352	
-1.73641	-0.288467	-1.65025	-1.82227	
-1.63708	-1.34791	-0.630516	-1.36561	
-0.405349	-0.0958404	-1.5151	-1.19436	
-0.862282	-1.92579	-1.57653	-0.966023	
-0.306016	-2.0221	-1.14653	-1.82227	
0.150917	-1.44423	-0.544515	0.346893	
-1.12055	-0.577406	-1.28167	-1.13727	
-1.35895	-0.192154	-2.20312	-2.39311	
-2.07415	-2.0221	-1.63796	0.289809	
-1.75628	0.770979	-0.34794	-1.59394	
-1.06095	0.000472852	-1.93283	-1.25144	
0.54825	-1.05897	-1.56425	-1.87936	
-0.226549	-1.44423	-1.01138	-0.39519	
-1.29935	-1.34791	-1.39224	-0.56644	
-1.21988	-1.44423	-2.08026	-2.16477	
-1.27948	-0.38478	-1.60111	-0.281024	
-1.35895	-0.38478	-1.2571	-1.08019	
-1.10068	-1.54054	-0.728804	-1.47977	
-2.17348	-0.0958404	-2.17854	-0.794773	
0.627716	-0.770033	-1.99426	-0.794773	
-1.49801	-0.288467	-0.298796	-1.42269	
0.329717	-1.44423	-2.36283	-0.680607	
-1.18015	-0.67372	-1.74854	-0.966023	
0.806516	0.482039	-0.544515	-2.45019	
0.349583	0.482039	-1.76082	-0.509357	
-1.73641	-1.2516	-0.863949	-1.70811	
-2.05428	-1.82948	-2.08026	-0.338107	
-1.23975	-0.38478	-2.23997	-0.39519	
-1.27948	-1.34791	-0.937665	-1.08019	
-1.83575	-0.67372	-1.3431	0.803559	
-1.33908	-0.38478	-2.25226	-0.851856	
-1.45828	-2.0221	-1.60111	-1.99352	
-1.77615	-1.82948	-1.55196	-0.73769	
-1.18015	0.000472852	-1.28167	0.746476	
-1.59735	0.0967861	-1.73625	-1.08019	
-1.63708	-1.34791	-1.94511	-1.25144	
-1.16028	0.193099	-2.00654	-1.53686	
-1.77615	0.482039	-2.22769	-0.794773	
-1.63708	-1.15529	-1.73625	-1.42269	
-1.02121	0.0967861	-1.40453	-1.93644	
-0.623882	-0.481093	-1.50282	-1.82227	
-1.25961	-0.192154	-1.68711	-1.36561	
0.170783	-0.0958404	-1.31853	-1.30852	
-2.35228	-0.962659	-1.50282	-1.65102	
-1.37881	-1.34791	-1.8714	-1.70811	
-1.61721	-2.0221	-1.94511	-1.82227	
-0.743082	-0.288467	-1.76082	-1.42269	
-1.57748	-0.38478	-1.41682	-0.623523	
-0.902015	-1.34791	-1.63796	-0.452273	
-1.35895	-0.481093	-1.37996	-1.36561	
-0.584149	0.674665	-1.23253	-1.25144	
-0.762949	-1.44423	-1.04824	-1.65102	
-0.941748	-1.82948	-1.66254	-0.0526904	
-1.77615	-0.0958404	-1.49053	-0.966023	
-1.47815	-1.44423	-1.03595	-0.166857	
-0.544416	0.000472852	-2.48569	-0.794773	
-1.47815	-1.2516	-2.38741	-0.166857	
-2.37215	0.000472852	-1.57653	-1.13727	
-0.107349	-0.288467	-0.827091	-0.338107	
-0.544416	-0.866346	-1.66254	-2.50727	
-1.37881	-0.192154	-1.90825	-1.87936	
-1.81588	-1.54054	-0.814805	-0.680607	
-0.325883	-1.05897	-1.35539	-1.65102	
-1.85561	-0.288467	-0.716518	-0.166857	
-0.584149	-1.2516	-1.99426	-1.08019	
-2.15361	-1.82948	-0.655088	-0.680607	
-1.45828	0.770979	-1.04824	-1.59394	
-1.20001	-1.54054	-1.04824	-1.30852	
-1.59735	-0.481093	-1.63796	-0.452273	
-1.23975	-0.770033	-1.66254	-1.36561	
-2.23308	-0.866346	-1.29396	-1.76519	
-0.186816	0.289413	-0.704232	-0.73769	
-1.65695	-2.31104	-1.61339	-1.08019	
-1.79601	-0.962659	-0.74109	-1.53686	
-2.23308	1.15623	-0.446227	-0.166857	
-1.14041	-0.481093	-1.41682	-1.47977	
-0.186816	0.385726	-0.483085	-1.65102	
-2.05428	-0.770033	-0.704232	-0.851856	
0.30985	-1.05897	-1.28167	-1.13727	
-0.981482	-0.577406	-1.2571	-1.08019	
-2.23308	-0.288467	-1.20796	-1.13727	
-1.08081	-0.38478	-0.913093	-0.281024	
-0.703349	-0.866346	-1.41682	-0.623523	
-1.31921	0.385726	-0.581372	-0.794773	
-1.43841	-0.67372	-1.79768	-0.452273	
-1.73641	-0.577406	-1.53968	-1.25144	
-0.425216	-0.67372	-1.9574	-1.59394	
-1.67681	-1.73317	-2.08026	0.518142	
0.746916	0.000472852	-1.85911	-1.30852	
-2.19335	-1.34791	0.0329246	-2.10769	
-1.02121	-0.481093	-0.507657	-1.19436	
0.0913169	-1.44423	-0.495371	-0.281024	
-2.29268	0.385726	-0.913093	-1.59394	
-0.266283	-0.577406	-1.26939	-1.02311	
-2.11388	-1.2516	-1.22024	-1.25144	
-1.45828	-0.481093	-1.73625	-0.109774	
-1.55761	0.193099	-1.37996	-0.166857	
-2.29268	-0.67372	-2.32598	-0.794773	
-1.73641	-0.192154	-1.40453	0.118559	
-1.31921	0.578352	-0.446227	-0.452273	
-1.73641	-1.92579	-1.18338	-1.82227	
-2.19335	-1.73317	-1.29396	0.689392	
-1.39868	0.674665	-0.0653629	-1.47977	
-2.23308	-1.54054	-2.15397	-0.452273	
-0.504682	0.963605	-0.507657	0.232726	
-1.65695	-1.15529	-1.13424	0.346893	
-0.425216	-1.54054	-0.704232	-1.08019	
-1.93508	0.193099	-0.925379	-1.42269	
-1.59735	-1.54054	-2.08026	-0.966023	
-1.53775	1.44517	-1.71168	-0.452273	
-0.743082	-0.577406	-1.96968	-0.0526904	
-1.59735	0.770979	-1.09738	-0.623523	
-1.04108	0.289413	-0.433941	0.289809	
-0.524549	0.0967861	-2.0434	0.346893	
-1.14041	0.0967861	-0.249652	-0.90894	
-1.27948	-1.2516	-1.26939	-1.25144	
-1.75628	-0.288467	-1.67482	-0.966023	
-1.27948	0.674665	-1.29396	-1.65102	
0.727049	0.770979	-2.42426	-0.281024	
-1.14041	-0.481093	-0.249652	-0.966023	
-1.87548	-1.05897	-1.88368	0.0614761	
-1.93508	-0.67372	-0.532229	-1.47977	
-1.77615	-2.11842	-2.53484	-1.59394	
-0.723215	-1.15529	-1.15881	-2.10769	
-1.10068	-1.54054	-1.19567	0.917725	
-1.97481	1.54148	-0.667374	-2.10769	
-1.18015	0.000472852	-1.74854	-0.851856	
-1.00135	-0.962659	-2.15397	-1.36561	
-1.37881	-1.15529	0.62265	-1.08019	
1.08465	0.385726	-0.507657	-1.42269	
-1.55761	-2.0221	-1.2571	-0.338107	
-2.03441	-0.481093	-2.08026	-0.90894	
1.04492	-1.2516	1.31066	-1.47977	
-0.802682	-0.481093	-2.06797	-1.25144	
-1.71655	-1.54054	-1.58882	-1.42269	
-0.882148	-0.38478	-1.15881	-1.13727	
-1.45828	-0.288467	-0.188222	-1.87936	
-0.723215	-0.38478	-2.2154	-2.16477	
-1.81588	0.289413	-1.66254	-1.36561	
0.19065	-2.31104	-0.704232	-0.0526904	
-0.623882	-1.73317	-0.986809	-1.13727	
-1.51788	-1.54054	-1.18338	-0.452273	
-1.02121	0.578352	-0.74109	-1.42269	
-0.683482	-0.962659	-1.24481	-1.13727	
-1.57748	0.193099	-1.45367	-2.22186	
-0.405349	-1.63685	-1.50282	-1.13727	
-1.67681	-0.481093	-1.8714	-0.281024	
-1.55761	0.0967861	-2.31369	-1.47977	
-1.83575	-2.11842	-1.73625	-1.93644	
-1.25961	-1.63685	-1.62568	-1.42269	
-1.93508	-0.577406	-1.5151	-0.281024	
-2.17348	0.0967861	-1.83454	-2.50727	
0.30985	0.385726	-1.5151	-1.02311	
-1.16028	-1.54054	-1.68711	-0.966023	
-1.10068	-1.2516	-1.57653	-0.509357	
-2.29268	0.867292	-1.78539	-0.73769	
-0.882148	-1.2516	-1.2571	-1.36561	
-1.85561	0.482039	-0.765662	-0.509357	
-1.95495	0.289413	-2.39969	-1.82227	
-1.87548	-0.577406	-2.28912	-0.281024	
-2.39201	-1.2516	-1.73625	-0.73769	
-1.43841	-1.34791	-1.29396	-1.08019	
-0.782815	-1.82948	-1.20796	-0.22394	
-1.53775	-0.770033	-1.49053	1.65981	
-0.266283	-0.38478	-1.06052	-0.966023	
-1.14041	0.0967861	-0.433941	-0.794773	
-2.03441	0.482039	-1.39224	-1.02311	
-1.47815	-1.15529	-0.925379	-1.25144	
-0.663615	0.000472852	-1.5151	-0.109774	
-1.51788	-0.67372	-1.2571	-1.59394	
1.68065	0.000472852	-1.29396	-1.19436	
-1.06095	-1.63685	-1.45367	-0.338107	
-1.53775	-0.866346	-1.63796	-1.53686	
-1.83575	-0.0958404	-1.31853	-0.0526904	
-1.12055	-0.38478	-1.41682	-1.76519	
-1.37881	-0.481093	-1.20796	-1.30852	
-1.87548	-1.34791	-1.33081	-1.13727	
-0.186816	-0.67372	-2.22769	-2.33602	
-2.03441	-1.92579	-1.29396	-1.87936	
-0.385482	-1.2516	-1.63796	-1.70811	
-0.743082	-1.2516	-1.40453	0.118559	
-1.10068	-1.2516	-1.68711	-0.166857	
-1.85561	-1.63685	-1.01138	-0.452273	
-1.18015	-1.82948	-0.249652	-1.87936	
-1.49801	-1.15529	-1.29396	-1.53686	
-2.03441	0.385726	-1.01138	-0.509357	
-0.941748	-0.577406	1.00351	-1.42269	
-0.921882	-1.82948	-2.10483	-2.16477	
-0.703349	-0.288467	-1.0851	-1.65102	
-2.25295	0.0967861	-1.53968	-1.87936	
-2.25295	0.482039	-1.10967	-1.02311	
-1.83575	-0.481093	-1.02367	-1.82227	
-1.63708	1.54148	-1.44139	-2.33602	
-2.23308	-1.15529	-0.28651	0.289809	
0.289983	-0.770033	-2.08026	-0.680607	
-1.18015	0.0967861	-0.188222	-1.25144	
-0.00801628	0.770979	-1.22024	-0.966023	
-1.53775	-1.34791	-1.63796	-1.47977	
-0.464949	0.385726	-2.41198	-1.19436	
-0.802682	0.0967861	-0.495371	-1.25144	
-0.524549	-1.63685	-1.56425	0.346893	
-1.51788	0.193099	-1.76082	-0.22394	
-0.564282	0.000472852	-1.94511	-0.452273	
0.647583	-1.2516	-1.78539	-1.13727	
-0.683482	-0.577406	-0.249652	-2.16477	
-1.75628	-1.34791	-2.64541	-1.25144	
-2.45161	-1.34791	-2.37512	-1.47977	
-1.47815	-0.288467	-0.335654	-0.794773	
-1.14041	1.83042	-1.68711	-1.08019	
-1.79601	-1.44423	-1.61339	1.14606	
-1.20001	-0.962659	-1.61339	-1.25144	
-0.921882	0.385726	-0.67966	-1.82227	
-1.00135	-1.54054	-1.01138	-1.30852	
-1.35895	-0.866346	-0.556801	0.175643	
-1.53775	-0.962659	-1.0851	0.0614761	
-1.73641	-0.962659	-0.384797	-0.90894	
-1.69668	-1.44423	-1.39224	-1.36561	
0.13105	0.289413	-0.67966	0.860642	
-0.604015	-0.770033	-2.27683	-0.452273	
1.02505	-1.34791	-2.62084	-1.47977	
-0.623882	0.193099	-0.74109	0.232726	
-1.79601	-0.577406	-0.876235	-1.13727	
-1.79601	0.578352	-1.96968	-1.02311	
-2.11388	-0.866346	-1.62568	-0.452273	
-1.41855	-1.2516	-0.790233	-0.39519	
-1.91521	-2.11842	-1.41682	-0.966023	
-1.93508	-0.866346	-1.37996	-0.281024	
-1.16028	-1.15529	-1.57653	-1.19436	
-0.00801628	-1.63685	-1.76082	-1.42269	
-1.67681	-1.44423	-2.2154	-1.02311	
-0.604015	-1.34791	-2.54712	-0.73769	
0.25025	-0.770033	-1.41682	-1.70811	
-0.445082	-0.0958404	-0.839377	-0.452273	
-0.544416	0.674665	-0.814805	-0.56644	
-0.484816	1.6378	-2.2154	-1.13727	
-1.45828	-0.0958404	-2.01883	-1.08019	
-0.762949	-0.866346	-1.06052	-1.42269	
-1.20001	0.0967861	-0.962237	-1.93644	
0.409183	0.000472852	-2.38741	-0.281024	
-1.06095	-0.866346	-0.851663	-1.30852	
-1.35895	-1.92579	-1.09738	-1.30852	
-1.16028	-1.54054	-1.88368	-0.39519	
-1.93508	-1.73317	-1.53968	-1.02311	
-1.35895	-0.192154	-2.41198	-0.623523	
-0.286149	-0.0958404	-1.58882	-0.73769	
-1.41855	0.385726	-0.421655	-0.22394	
-2.09401	-1.44423	-1.29396	-2.45019	
-1.33908	-1.2516	-1.2571	0.632309	
-1.29935	-0.67372	-1.41682	0.803559	
-0.762949	-0.288467	-1.67482	-0.90894	
-0.643749	0.674665	-1.52739	-1.53686	
-1.16028	0.000472852	-1.07281	0.346893	
-0.663615	-1.63685	-1.69939	-0.166857	
-0.524549	-1.15529	-1.52739	-1.59394	
-1.95495	-1.54054	-2.22769	-0.56644	
-0.484816	0.578352	-0.655088	-1.87936	
-1.06095	-2.11842	-0.397083	-1.13727	
-2.23308	0.289413	-0.200508	-1.76519	
0.48865	-0.962659	-2.22769	0.689392	
-1.39868	0.000472852	-2.32598	-1.47977	
-0.604015	-2.0221	-0.827091	-2.27894	
-1.67681	0.578352	-1.2571	-2.05061	
-0.723215	-1.2516	-1.55196	-0.623523	
-1.55761	0.770979	-1.09738	-2.16477	
-1.10068	-0.67372	-1.56425	-0.966023	
-1.45828	-1.73317	-1.62568	-1.99352	
-1.61721	-1.44423	-1.83454	-0.90894	
-1.43841	-0.770033	0.340073	-1.42269	
0.111184	-0.38478	-1.24481	-1.36561	
-1.65695	-0.67372	-1.06052	-1.42269	
-1.33908	0.578352	-1.1711	-1.65102	
-1.08081	-1.63685	-1.35539	-0.166857	
-0.683482	-0.770033	-2.03111	-0.794773	
-0.762949	-0.962659	-2.01883	0.232726	
0.270117	-1.2516	-2.11712	-0.39519	
-0.147083	-0.866346	-2.15397	-1.59394	
-1.39868	-0.192154	-0.175936	-0.166857	
-2.19335	-1.05897	-1.93283	-1.30852	
-1.23975	-1.63685	-0.67966	-0.966023	
-2.07415	-1.34791	-1.5151	-0.0526904	
-1.41855	1.25254	-1.50282	-1.30852	
-1.75628	-0.866346	-1.94511	-1.13727	
-0.643749	0.963605	-1.2571	0.232726	
-1.47815	0.000472852	-1.85911	-1.59394	
-0.425216	-0.288467	-2.09254	-0.966023	
-1.10068	0.193099	-1.33081	-2.10769	
-1.25961	-1.54054	-2.39969	0.0614761	
-0.345749	-1.15529	-2.26455	-1.36561	
-0.564282	-0.577406	-2.10483	-2.39311	
-0.604015	0.385726	-1.12195	0.860642	
-1.27948	-0.577406	-0.986809	-1.25144	
0.925716	0.482039	0.118926	-1.36561	
-1.79601	-1.2516	-2.54712	-0.851856	
-1.29935	-0.38478	-1.47825	-1.65102	
-1.06095	0.0967861	-0.74109	0.803559	
-1.08081	0.193099	-1.68711	-0.851856	
-1.53775	-1.05897	-2.22769	-1.08019	
-0.762949	-1.2516	-0.974523	-0.966023	
-1.63708	-0.481093	-1.78539	-0.680607	
-2.25295	-1.73317	-1.77311	-1.02311	
-1.25961	-0.288467	-1.69939	-1.99352	
-1.10068	-1.05897	-1.12195	-1.47977	
-2.13375	0.289413	-2.10483	-2.39311	
-0.822549	1.25254	-0.0162192	-0.623523	
-1.61721	-1.63685	-2.01883	-0.39519	
-1.39868	-2.31104	-1.9574	-2.22186	
-2.27281	-0.0958404	-1.57653	-1.25144	
-0.663615	-1.82948	-1.36767	-0.452273	
-0.822549	-0.962659	-1.55196	0.689392	
