TD[0]	TD[1]	TD[2]	TD[3]	
-0.93144	-0.101736	-1.42074	0.0521093	
-1.94847	-1.45806	-1.02289	-0.438416	
-1.36459	-0.869467	-1.8277	-0.263228	
-1.77077	-0.920649	-2.06528	-0.391699	
-1.28367	-0.562375	-1.68333	-1.54794	
-1.21545	-0.562375	-1.63672	-0.92894	
-1.22497	0.0774013	-0.231715	-0.999015	
-0.599833	-1.12538	-1.99821	0.0637885	
-1.09169	-1.0742	-1.50827	-0.590245	
-1.76442	-0.2041	-1.88453	-2.05014	
-0.680751	-1.76515	-0.734154	-0.718715	
-1.08058	-0.101736	-1.34345	-0.52017	
-1.46614	0.742768	-1.92773	-0.78879	
-1.44551	-0.306464	-1.02971	-0.812149	
-0.499874	0.358903	-1.61172	0.0404301	
-2.16426	-1.6372	-2.27785	-0.391699	
-0.867974	-0.613557	-1.81633	0.46088	
-1.25035	0.28213	-1.9732	-0.999015	
-0.0207097	-0.229691	-1.33776	0.0637885	
-1.53436	-0.536784	-1.5492	-0.321624	
-1.90881	-0.536784	-1.3946	-0.730395	
-1.65653	0.179766	-1.3173	-1.01069	
-1.17578	0.256539	-1.38551	-0.274907	
-0.783883	0.358903	-1.64923	-0.777111	
-1.49152	-0.767103	-1.93341	-0.263228	
0.147474	-0.280873	-1.49122	0.192259	
-0.0778287	-0.792694	-1.53896	-0.92894	
-0.612526	0.384494	-1.87317	-1.44282	
-1.33445	-0.971831	-1.69015	-1.38443	
-1.10438	0.819542	-2.0073	-1.55962	
-1.12184	-1.40688	-1.68219	-1.09245	
-0.939373	0.410085	-0.371534	-0.835507	
-1.60893	-1.17656	-1.6947	0.659426	
-0.401503	-1.22774	-1.44575	-1.36107	
-1.45027	0.000628199	-1.80837	-0.671999	
-1.45186	-1.15097	-0.315834	0.0871468	
-1.64384	-0.639148	-1.33094	-1.43114	
-1.58672	-0.229691	-1.36277	-0.193153	
-0.937786	-0.408829	-0.94104	-1.31435	
-0.839415	-0.792694	-1.42984	-1.26764	
-1.1742	-0.869467	-1.35027	-1.08077	
-0.157161	-1.94429	-1.5185	-1.12749	
-1.55816	-1.33011	-0.684137	-0.391699	
-1.29478	0.921906	-1.07972	-0.321624	
-0.741043	-0.280873	-1.38551	-0.111399	
-1.32651	-1.53483	-1.4287	-1.05741	
-0.422129	-0.613557	-0.910348	-0.765432	
-1.10438	-1.27892	-1.18999	-0.975657	
-1.01553	-1.0742	-1.64923	-0.952299	
-1.51374	-1.17656	-1.03653	-0.987336	
-0.412609	-0.767103	-0.657992	-1.15084	
-0.818789	-0.792694	-1.06722	-0.0880407	
-1.44868	-0.69033	-1.70834	-1.59465	
-0.260292	0.179766	-0.67959	-0.613603	
-0.883841	-1.58602	-1.27979	-0.555207	
-1.19958	-0.69033	-1.77086	-0.917261	
-0.595073	-1.94429	-0.634121	-1.27932	
-1.1615	0.307721	-1.00811	-1.7348	
-1.28526	-0.869467	-0.594335	-0.858865	
-1.75649	-1.6372	-0.779623	-1.20924	
-0.715657	-1.17656	-0.152143	-1.38443	
-1.87549	-0.536784	-1.79132	1.07988	
-1.1742	0.0774013	-1.18999	-0.0296449	
-0.268225	-1.17656	-1.5276	-2.05014	
-1.92626	-0.485602	-1.39801	-0.847186	
-2.01987	-0.741512	-0.285142	-1.03405	
-1.02029	0.28213	-0.0430161	-0.566886	
-0.133361	0.691586	-1.80383	-1.10413	
-1.50263	0.230948	-1.62308	-0.543528	
-1.01871	-0.715921	-0.73188	-1.06909	
-2.19758	-1.94429	-2.00048	-0.274907	
-1.20434	-1.27892	-1.24682	0.811255	
-0.775949	-0.43442	-1.76518	-1.66473	
-1.28367	-0.741512	-0.596608	-1.03405	
-2.00401	-1.76515	0.272997	-1.34939	
-1.33921	-0.971831	0.675403	-0.274907	
-0.0667222	0.0262192	-1.1934	-2.05014	
-0.664885	-1.58602	-0.820546	-1.33771	
-0.507808	-1.38129	-1.55715	-1.83992	
-1.75967	-1.56043	-1.40597	0.472559	
-0.107975	-0.920649	-1.43893	-0.508491	
-1.69303	0.102992	-0.911485	-1.15084	
-0.779123	-0.357646	-1.66969	-0.893903	
-0.787056	-1.12538	-1.7413	0.484238	
-1.20117	-1.53483	-1.73903	0.274013	
-1.38046	-1.20215	-1.69583	-0.543528	
-1.78346	-0.741512	-0.148733	0.612709	
-1.12342	0.384494	-0.654582	-1.16252	
-0.122255	-0.357646	-0.112357	-1.30267	
-1.91992	-0.2041	-1.2491	-0.987336	
-1.83424	1.15223	-1.31957	-1.38443	
-1.54071	-0.997423	-1.42302	-0.216511	
-1.40426	0.742768	-1.23432	-0.812149	
-1.01712	-1.22774	-1.59125	-1.27932	
-0.685511	-1.27892	-0.360166	-0.38002	
-1.17896	-0.306464	-1.40938	-1.25596	
-1.10914	-1.15097	-1.79473	-0.870545	
-0.155574	-0.562375	-0.119178	-1.86327	
-1.75649	-0.869467	-0.873973	-1.06909	
-0.146054	-1.94429	-1.63786	-0.683678	
-1.52802	-1.0486	-1.50373	0.0170718	
-1.25353	-0.792694	-1.49122	-1.09245	
0.195073	-0.69033	-1.98798	-1.08077	
-1.63432	-0.43442	-1.45939	-0.298266	
-0.872734	-1.76515	-1.0513	-1.10413	
-0.913987	-0.229691	-1.15702	-0.555207	
-2.27056	-1.40688	-0.942177	-1.27932	
-0.580793	0.000628199	-1.06381	-0.403378	
-0.944133	-1.33011	0.176375	-1.57129	
-2.14363	-0.94624	-1.77313	-0.823828	
-0.531607	-0.613557	-1.93114	0.379126	
-1.6248	-1.27892	-0.864879	-1.03405	
-1.23766	-0.408829	-1.88681	0.157222	
-1.67557	-0.895058	-1.41506	-1.38443	
-1.72476	-1.27892	-1.6606	-1.55962	
-2.1944	0.28213	-0.713692	0.869651	
-1.89453	-1.40688	-0.852374	-0.496811	
-1.12501	-1.25333	-1.06949	-0.134757	
-1.60893	0.921906	-0.970595	-0.578566	
-1.1139	1.17782	-1.19226	-1.38443	
-1.22021	-0.869467	-2.03458	0.414163	
-0.764843	-1.56043	-1.24455	-1.01069	
-1.35825	0.358903	-1.22522	-0.707036	
-1.59941	0.384494	-1.43097	-1.54794	
-1.22179	0.691586	-1.58898	-1.62969	
-1.01871	-1.0742	-1.66742	-0.0179657	
-1.53436	-1.38129	-0.653445	-1.47786	
-1.30589	0.53804	-1.36732	-1.32603	
-1.46296	-1.22774	-0.775076	-0.742074	
-1.13294	-0.332055	-1.92773	-0.426736	
-0.242839	-1.53483	-1.36504	-0.403378	
0.277578	-1.45806	-0.524994	-0.975657	
-1.22497	-1.09979	-0.1601	1.07988	
-0.701377	0.307721	-0.919442	-0.461774	
-1.3995	0.461267	-1.86635	-1.86327	
-1.93261	-1.45806	-1.04335	0.671105	
-1.41854	1.12663	-0.132819	-0.92894	
-0.560167	-1.27892	-1.69356	-0.508491	
-0.326931	-0.383237	-1.76631	-1.08077	
-0.439582	-0.69033	-0.730743	-0.613603	
-1.12184	-0.818285	-1.12747	-0.835507	
-0.779123	-1.40688	-1.53669	-1.53626	
-1.13929	-0.0505539	-1.37641	0.344088	
-0.961586	-1.17656	-0.78758	-0.23987	
-1.16944	-0.715921	-0.913758	-1.65305	
-2.02939	0.179766	-2.10506	-0.415057	
0.615532	-1.94429	-2.05845	-0.92894	
-1.601	0.384494	-1.44007	-0.847186	
-0.18572	-0.485602	-1.72425	-0.344982	
-0.671231	-0.127327	-1.41506	-0.636961	
1.37236	-1.0486	-1.02175	-1.94503	
-0.244426	0.742768	-0.916032	0.203938	
-1.55658	-0.792694	-0.617069	-0.999015	
-1.9342	-1.20215	-1.51396	0.028751	
-1.75491	-0.408829	-1.84475	0.297372	
-1.38363	-0.255282	-0.442012	-0.426736	
-1.47883	0.0774013	-1.14111	0.752859	
-1.51532	-0.818285	-1.6731	-0.309945	
-1.21386	-1.56043	-1.36504	-1.29099	
-1.63908	-1.20215	-1.3514	-1.19756	
-1.4106	0.512449	-1.22864	0.390805	
-1.56451	1.04986	-1.34572	-0.590245	
-2.01194	-0.357646	-1.51509	-1.02237	
-1.56134	0.512449	-1.84816	-1.10413	
-1.33445	-0.485602	-1.89135	-0.508491	
-1.21227	-0.460011	-1.64127	-0.847186	
-1.07106	-0.741512	-0.708009	-1.48954	
-0.677578	-0.741512	-1.70834	-1.30267	
-0.629979	0.000628199	-1.9391	-1.09245	
-1.08693	0.486858	-0.991057	-1.33771	
-2.22138	-0.971831	-1.03994	-0.753753	
-1.41695	-0.767103	-1.51055	-1.41947	
-1.1377	-1.40688	-1.40369	-1.06909	
-0.677578	0.53804	-1.39119	-0.683678	
-1.14405	0.512449	-1.06835	-0.403378	
-0.801336	-0.562375	-1.14565	-0.0179657	
-1.34238	0.589222	-1.07631	-0.92894	
-0.845761	-0.69033	-1.34004	-1.25596	
-0.428476	-0.639148	-0.618206	-1.57129	
-1.37253	-1.3557	-1.19794	0.250655	
-1.32493	-0.485602	-0.968322	-0.917261	
-1.079	-1.40688	-0.239672	-0.590245	
-0.404676	-0.869467	-2.02208	0.122184	
-0.910814	-0.383237	-2.07892	0.227297	
-2.33085	-0.869467	-0.914895	-0.695357	
0.198246	-1.25333	-0.790991	0.659426	
0.0840084	-0.280873	-1.68219	-2.05014	
-1.40426	0.665995	-1.3048	-1.12749	
-1.51215	-1.27892	-0.478387	0.0754676	
-0.720417	-0.43442	-1.83111	-1.59465	
-1.87073	0.486858	-1.33549	-1.59465	
-1.19165	-0.741512	-1.70834	-1.15084	
-1.8628	-1.20215	-1.43211	-0.601924	
-1.42647	1.07545	-1.74358	-1.37275	
-1.32334	-0.869467	-0.663676	-0.683678	
-1.84058	-0.639148	-1.15702	-0.391699	
-0.831482	-1.27892	-0.843281	-1.58297	
-2.05954	-0.229691	-1.03653	-1.05741	
-0.588726	0.384494	-0.368124	-0.636961	
-1.601	-1.94429	-1.59125	-0.777111	
-1.63749	-0.460011	-0.464746	-1.10413	
-2.05319	-1.27892	-1.39005	-0.00628653	
-0.760083	0.28213	-2.01185	-1.41947	
-1.26463	1.07545	-1.05244	-0.753753	
-1.68351	0.307721	-1.77768	-0.473453	
-0.358664	-0.127327	-0.939903	-0.415057	
-0.785469	-1.22774	-0.767119	-1.75816	
-1.98655	0.384494	-1.05812	-0.671999	
-0.628392	-0.562375	-0.373807	-0.23987	
-0.566513	-0.485602	-1.2275	-0.309945	
-1.04409	1.229	-0.52272	0.00539264	
-1.64067	-1.76515	-2.20623	-0.158116	
-1.95006	0.0518103	-1.38209	-0.578566	
-1.12184	-1.76515	-1.30025	-0.952299	
-1.21545	-1.22774	-1.51396	1.18499	
1.18355	0.410085	-1.27297	-0.753753	
-1.93896	-0.613557	-0.11122	-1.4545	
-1.26463	0.435676	-0.902391	-0.683678	
0.855115	-0.69033	-1.50373	-0.403378	
-2.23566	0.921906	-0.889887	-1.09245	
-0.722004	0.410085	-0.900118	-1.53626	
-1.83106	-0.843876	-1.95956	-0.718715	
-1.88025	0.435676	-1.20022	-0.578566	
-1.2091	-0.869467	-1.21954	0.297372	
-2.10238	-0.0249628	-1.79587	-0.765432	
-1.28367	0.205357	-1.00811	0.262334	
-0.469728	0.973088	-2.31081	-0.765432	
-1.6962	-1.38129	-0.396542	-1.04573	
-1.97703	-1.0742	-1.8186	0.986442	
-0.637912	0.28213	-0.0634775	-0.78879	
-2.02463	-0.562375	-1.94137	-0.415057	
-0.782296	1.68964	-0.436328	-0.0179657	
-1.13453	-0.869467	-0.748931	-1.18588	
-0.953653	-1.94429	-0.420414	-0.566886	
-2.52125	0.819542	-0.499985	-0.683678	
-2.00559	-0.818285	-1.60717	-0.823828	
-0.963173	2.12468	-1.95274	-0.78879	
-0.994905	0.154174	-1.46735	-0.193153	
-1.02822	-1.94429	-1.22295	-0.683678	
-0.745803	0.947497	0.0411026	0.647747	
-0.472902	0.845133	-1.40597	0.612709	
-0.560167	-1.20215	-0.0486998	-0.952299	
-1.38681	-0.43442	-0.727333	-0.578566	
-1.4947	-0.0249628	-1.71743	-0.450095	
-0.787056	0.742768	-0.781897	-1.08077	
0.975699	-1.94429	-2.1528	0.32073	
-0.972693	-0.127327	0.0104106	-0.566886	
-1.84376	-1.15097	-1.88226	0.671105	
-1.50263	-0.485602	-0.288552	-1.20924	
-1.48994	-1.58602	-2.00844	-0.952299	
-0.418956	-0.818285	-0.999014	-1.54794	
-1.0425	-1.17656	-0.747794	1.26674	
-1.56927	-1.58602	-0.510216	-1.52458	
-1.2805	-0.101736	-1.25819	-0.94062	
-0.698204	-0.715921	-1.89363	-1.27932	
-0.959999	0.154174	-0.486344	-0.636961	
1.57227	0.256539	-1.2275	-0.636961	
-1.40267	-1.45806	-0.880793	-0.485132	
-1.8628	0.333312	-1.36845	-0.531849	
-0.217453	-0.997423	0.4185	-1.06909	
-0.866388	-0.69033	-1.9607	-0.555207	
-1.34555	-0.971831	-1.34345	-0.777111	
-0.72359	0.358903	-0.612522	-0.975657	
-1.14722	-1.40688	-0.0316488	-1.12749	
-2.32609	-0.0505539	-1.91068	-1.5129	
-1.4233	-1.45806	-1.16839	-0.78879	
-1.61211	-1.94429	-0.279458	-0.123078	
-0.591899	-0.920649	-0.935356	-0.882224	
-1.58037	-1.94429	-0.980826	0.00539264	
-0.471315	-0.869467	-0.551139	-0.613603	
-0.114321	-0.255282	-0.831913	-0.461774	
-1.1504	-1.58602	-0.919442	-1.59465	
-0.142881	-0.997423	-0.939903	-1.18588	
-1.98338	-0.0249628	-2.22669	-0.963978	
-0.901294	-0.94624	-1.88794	-0.835507	
-1.47883	-1.58602	-0.852374	-1.18588	
-1.02664	-1.25333	-1.41733	-0.917261	
-1.52802	-1.38129	-1.34799	0.717822	
-1.92785	-0.69033	-1.19567	-2.05014	
0.1681	0.154174	-1.30252	-0.695357	
-1.07582	-1.58602	-1.03425	-0.847186	
-0.512567	-1.0486	-1.18999	-0.286586	
-2.16584	0.742768	-1.43211	-0.403378	
-0.564927	-0.639148	-1.18771	-1.62969	
-1.72793	0.742768	-0.269227	-0.847186	
-1.63432	-1.45806	-2.04368	-1.83992	
-1.38681	-0.869467	-1.64468	0.46088	
-2.31657	-0.383237	-1.10928	-1.26764	
-1.23131	-0.357646	-0.845554	-0.566886	
-0.947306	-1.3557	-0.817136	0.028751	
-0.899707	-0.920649	-1.7163	-1.03405	
-0.655365	0.0518103	-0.894434	-0.870545	
-0.9124	0.896315	-0.14987	-1.27932	
-1.65336	0.53804	-1.39346	-1.5129	
-1.68827	-0.408829	-0.727333	-0.601924	
-1.4106	0.512449	-0.959228	-0.041324	
-0.904467	-0.536784	-1.60376	-1.32603	
0.299791	0.358903	-0.77735	-0.707036	
-0.988559	-1.0486	-0.94445	-0.531849	
-1.89929	-0.178509	-2.01867	-0.66032	
-2.00877	-1.76515	-0.706872	-0.23987	
-1.32017	0.256539	-1.639	-1.22092	
-0.880668	-0.229691	-1.06722	-0.683678	
-1.70413	-1.6372	-0.78758	-0.391699	
-1.16944	-0.639148	-1.74812	-1.75816	
-1.70413	-1.27892	-0.786444	-1.57129	
0.103048	-1.0486	-1.15929	-1.09245	
-0.0143632	-0.69033	-1.33549	-0.882224	
-0.769603	-1.0486	-1.20704	0.367447	
-1.58513	-1.15097	-1.85157	0.145543	
-1.15992	-1.56043	-0.457926	-1.31435	
-1.36301	-0.460011	-1.63218	-0.917261	
-1.95165	0.358903	-0.926263	-0.823828	
-0.687098	0.205357	-0.232852	-0.636961	
-0.0508558	-1.15097	-1.55715	-1.44282	
-0.290438	0.0774013	-0.974006	-0.823828	
-2.04526	-1.76515	-0.759162	-1.12749	
-2.08334	0.0774013	-1.16952	-0.134757	
-1.93261	0.435676	-0.456789	-1.48954	
-1.47566	2.15028	-1.12519	-1.78152	
-2.0405	-1.33011	-0.193066	-0.23987	
0.870981	-0.306464	-1.84134	-0.368341	
-1.21069	0.947497	-2.11188	-1.04573	
-0.745803	1.89437	-0.677317	-0.450095	
-0.769603	-1.17656	-1.60944	-1.06909	
-0.937786	-1.27892	-2.07437	-1.01069	
0.0348226	-0.741512	-0.52613	-0.578566	
-1.15198	-0.997423	-1.53669	0.0521093	
-0.986972	0.819542	-1.18658	-0.531849	
-0.5681	-0.869467	-1.98116	-0.111399	
1.07407	-0.94624	-1.3048	-1.13917	
-0.615699	-1.02301	-0.480661	-1.67641	
-1.4471	-1.58602	-2.18691	-0.485132	
-2.43557	-1.02301	-1.96865	-1.09245	
-1.3519	-1.3557	-0.897844	-0.92894	
-0.652192	-0.69033	-1.39801	-0.66032	
-2.14522	-0.94624	-1.40028	-1.76984	
-2.15156	-0.408829	-1.55715	-0.438416	
-1.18689	1.12663	-0.206707	-1.13917	
-0.37453	-1.33011	-1.19681	-0.169795	
-1.75173	-0.0249628	-0.56819	-1.59465	
-1.33762	-0.101736	-1.58784	-0.613603	
-1.52484	-0.2041	-0.0543835	0.0521093	
-1.24559	-1.76515	-1.5276	-0.92894	
-1.18213	0.793951	-0.324927	0.484238	
-1.1615	-0.2041	-1.61626	-0.274907	
1.61511	-0.971831	-2.13689	-0.812149	
0.0871817	0.717177	0.0240515	0.565992	
-1.93896	0.0518103	-0.281731	-0.742074	
-1.64701	1.28018	-1.4628	-1.18588	
-1.8977	-0.843876	-1.24228	-0.321624	
-1.77553	-1.0486	-0.405636	0.0871468	
-1.64384	-1.58602	-0.77735	-0.823828	
-1.90246	0.0262192	-1.33094	-0.123078	
-1.04409	-0.613557	-1.56284	-0.613603	
-2.13887	-0.843876	-1.32753	-0.590245	
-1.66605	-1.15097	-2.19941	-0.78879	
-0.203173	-1.0742	-2.06186	0.274013	
-0.287265	-1.22774	-1.25251	-1.18588	
-1.33921	0.28213	-0.562506	-0.438416	
-1.71524	0.742768	-1.59921	0.00539264	
-0.231733	-0.127327	-2.08119	-0.415057	
-1.9215	-1.0486	-2.00844	-0.590245	
-0.463382	-1.40688	-1.19908	-0.590245	
-1.58989	0.947497	-1.32412	-2.05014	
-0.874321	-0.101736	-1.82201	-0.823828	
-0.5443	-1.40688	-1.40938	-0.566886	
-1.69779	-1.38129	-1.93	-1.03405	
-1.04726	-0.971831	-1.48667	0.0637885	
-1.8263	-1.17656	-1.85725	-0.415057	
-1.00284	0.000628199	-1.85839	0.297372	
0.0443425	0.0774013	-1.34345	-0.52017	
-0.782296	-0.152918	-0.582967	-0.858865	
-1.80726	-1.45806	-1.36391	-1.94503	
-1.29319	-1.0486	-0.905801	1.39521	
-1.75649	-0.0249628	-1.10473	-1.86327	
-1.63749	0.0774013	-1.14224	-0.344982	
-1.63115	1.15223	-1.2491	-1.59465	
-1.03774	0.76836	-0.743248	-0.251549	
0.0141963	-0.997423	-1.67196	0.671105	
-0.396743	-0.869467	-0.862605	-0.905582	
-1.60576	-1.94429	-1.85498	-0.158116	
0.00308987	-1.17656	-2.04822	-1.08077	
-1.65495	-1.58602	0.151366	-0.905582	
-2.0881	0.589222	-0.371534	-0.963978	
-1.68985	-0.2041	-1.71857	0.145543	
-2.08493	-0.818285	-1.8277	-0.742074	
-0.279332	-1.45806	-1.49804	-1.65305	
-1.36777	1.229	-2.05163	-1.27932	
-0.587139	-1.0486	-1.7288	-0.216511	
-0.974279	1.229	-1.28888	-1.55962	
-0.782296	0.0774013	-1.47758	-1.47786	
-1.35666	-0.869467	-1.3173	-1.26764	
-1.02346	-0.94624	-1.20704	0.0754676	
-1.50422	-0.613557	-1.9516	-1.10413	
-0.177787	0.358903	-0.861468	-0.695357	
-1.26146	0.230948	-1.34231	-0.917261	
-1.73111	0.205357	-0.884203	-0.636961	
-1.46296	-0.843876	-1.42188	-0.0296449	
-0.377703	-0.306464	-1.39801	-0.391699	
-0.631565	-0.562375	-1.21272	0.939726	
0.250605	-0.178509	-1.4628	-0.403378	
0.195073	-0.895058	-1.60717	-1.16252	
-0.95524	0.205357	-1.82201	-0.23987	
-2.12935	-0.280873	-1.84361	-1.57129	
-1.12025	-1.15097	-2.4279	-1.36107	
-1.70413	-1.22774	-1.29116	-0.309945	
-1.52802	0.589222	-1.36504	-1.01069	
-1.63432	-0.178509	-1.57193	-0.882224	
-0.222213	-0.920649	-1.08541	0.706142	
-1.28843	-1.58602	-1.45939	-1.67641	
0.0173696	-0.383237	-1.81519	0.133863	
-0.94096	-0.511193	-1.00583	-1.4545	
-1.05837	-1.94429	-1.81633	-0.543528	
0.103048	-0.715921	-1.85839	-0.601924	
-0.777536	0.0518103	-2.18236	-1.86327	
-1.68192	0.870724	-0.770529	-0.613603	
-0.910814	0.000628199	-0.976279	-0.204832	
0.38547	-0.127327	-0.592061	-0.415057	
-1.38046	-1.09979	-2.05732	-0.169795	
-1.23925	0.358903	-1.19681	-1.08077	
-0.966346	0.691586	-0.744384	-0.204832	
-0.644258	0.0518103	-1.63445	-0.613603	
-1.02664	-0.587966	-2.16417	-1.29099	
-1.44392	-1.40688	-0.665949	-1.19756	
-1.29161	-0.843876	-1.59125	0.0754676	
-2.06113	-0.971831	-1.16952	-1.5129	
-1.12501	-0.332055	-1.02402	-1.24428	
-0.512567	-0.587966	-1.25251	-1.32603	
-1.86756	-1.56043	-1.72084	-1.83992	
-0.5443	0.742768	0.109307	-0.309945	
-1.32175	-0.997423	-1.83565	0.811255	
-1.31382	-1.94429	-1.12747	-1.59465	
-2.11983	0.28213	-1.20135	-0.461774	
-2.23566	-1.20215	-1.05017	-0.321624	
-1.1377	-0.767103	-1.11496	0.589351	
