Pwh[0]	Pwh[1]	Pwh[2]	Pwh[3]	
0.206749	5	0.140888	0.210863	
0.352798	0.335821	0.132884	0.176944	
0.309388	0.3125	0.132184	0.23741	
0.187581	0.304054	1.00303	0.236559	
0.37307	0.28481	0.130435	0.190751	
0.264277	0.424528	0.111515	0.238267	
0.268519	0.271084	0.115869	0.203704	
0.568627	0.75	0.107351	0.251908	
0.237705	0.514286	0.112013	0.195846	
0.271705	0.365854	0.0776371	0.278481	
0.514793	0.326087	0.15	0.219269	
0.233745	0.298013	0.162257	0.653465	
0.37116	0.36	0.104585	0.233216	
0.307203	0.283019	0.158621	0.857143	
0.381579	0.321429	0.256148	0.26087	
0.392245	0.36	0.142341	0.277311	
0.535055	0.241935	0.0995671	0.295964	
0.434132	0.375	0.104151	0.200608	
0.292535	0.357143	0.112241	0.366667	
0.36802	1.06635	0.108405	0.204969	
0.291165	0.81448	0.117397	0.521739	
0.304835	0.957447	0.171429	0.324324	
0.253792	0.789474	0.11974	0.231579	
0.324627	0.47619	0.118863	0.212219	
0.366162	0.473684	0.128912	0.276151	
0.305049	0.668317	0.275724	0.853448	
0.279923	0.338346	0.142783	0.178378	
0.353946	0.371901	0.195398	0.269388	
0.316824	0.459184	0.125626	0.255814	
0.341444	0.354331	0.101545	0.428571	
0.293522	0.277778	0.161972	0.197015	
0.212922	0.391304	0.125512	0.195846	
0.183467	0.381356	0.0939415	0.229167	
0.305478	0.340909	0.169377	0.284483	
0.248005	0.240642	0.106523	0.39759	
0.33105	0.466321	0.156997	0.311321	
0.444785	0.381356	0.111201	0.307692	
0.334101	1.23288	0.0840694	0.226027	
0.236028	0.72	0.144503	0.20122	
0.218593	0.28125	0.149512	0.236559	
0.226681	0.304054	0.100109	0.206897	
0.292142	0.314685	0.114618	0.22	
0.255132	0.375	0.134766	0.275	
0.294317	0.260116	0.126085	0.164589	
0.273585	0.348837	0.101958	0.188034	
0.298149	0.306122	0.212635	0.286957	
0.474373	0.247253	0.534884	0.196429	
0.168344	0.454545	0.173694	0.226027	
0.36647	0.236842	0.776371	0.220736	
0.209235	0.576923	0.146575	0.192982	
0.245347	0.264706	0.128074	0.416404	
0.284221	0.671642	0.220712	0.321951	
0.213026	0.882353	0.106399	0.169666	
0.358025	0.625	0.0966048	0.230769	
0.890481	0.703125	0.133462	0.176471	
0.399083	0.283019	0.155318	0.166247	
0.32855	0.272727	0.0916639	0.197015	
0.344146	0.252809	0.115192	0.302752	
0.350524	0.314685	0.143154	0.191304	
0.303983	0.394737	0.376535	0.252874	
0.374033	0.351562	0.12483	0.245353	
0.332823	0.692308	0.238034	0.325926	
0.359504	0.833333	0.124549	0.205607	
0.46875	0.279503	0.133527	0.232394	
0.358911	0.230769	0.155581	0.238267	
0.321033	0.576923	0.158986	0.20122	
0.303771	0.286624	0.423313	0.220736	
0.285996	0.308219	0.0993878	0.270492	
0.245902	0.308219	0.145493	0.253846	
0.241801	0.257143	0.162928	0.23741	
0.287889	0.463918	0.109177	0.256809	
0.546482	0.328467	0.111066	0.214984	
0.333845	0.310345	0.133269	0.264	
0.294118	0.375	0.127483	0.235714	
0.245902	0.229592	0.126838	0.210863	
0.294915	0.461538	0.112195	0.783383	
0.257244	0.294118	0.115385	0.178378	
0.322222	0.227273	0.112515	0.226027	
0.261575	0.304054	0.124268	0.25	
0.225857	0.3	0.0966387	0.556962	
0.326822	0.368852	0.117647	0.167939	
0.319618	0.288462	0.541601	0.225256	
0.286939	0.375	0.0865475	0.82243	
0.224111	0.638298	0.170265	0.172775	
0.268187	0.28125	0.175684	0.168798	
1.1967	0.319149	0.106358	0.211538	
0.187419	0.357143	0.102071	0.308411	
0.193419	0.27439	0.2875	0.336735	
0.331808	0.223881	0.122558	0.24	
0.34996	0.36	0.0926485	0.174603	
0.249713	0.28481	0.154276	0.280851	
0.427729	0.463918	0.124045	0.561702	
0.602076	0.308219	0.290986	0.483516	
0.425636	0.351562	0.386916	0.20625	
0.335389	0.414747	0.14791	0.259843	
0.319383	0.319149	0.0980114	0.421725	
0.419884	0.3	0.115869	0.390533	
0.260167	0.72	0.103837	0.559322	
0.48441	0.271084	0.110932	0.234875	
0.238356	0.947368	0.0897269	0.208202	
0.36647	0.909091	0.138	0.216393	
0.373711	0.286624	0.27683	0.238267	
0.482262	1.8	0.6339	0.177898	
0.253349	0.241935	0.169325	0.528	
0.310936	0.62212	0.11156	0.214984	
0.38326	0.240642	0.300654	0.199396	
0.220812	0.264706	0.107268	0.196429	
0.255732	0.354331	0.101284	0.597285	
0.460805	0.473684	0.111786	0.210191	
0.241667	0.294118	0.089873	0.564103	
0.236542	0.288462	0.118966	0.382609	
0.282835	0.807175	0.0938776	0.177419	
0.374355	0.424528	0.189171	0.184358	
0.449845	0.254237	0.126374	0.204969	
0.292142	0.849057	0.12234	0.227586	
0.304196	0.354331	0.133462	0.55814	
0.147859	0.235602	0.121053	0.214984	
0.446612	0.298013	0.0835857	0.267206	
0.310936	0.46875	0.529547	0.210863	
0.159049	0.304054	0.265768	0.391691	
0.552732	1.06635	0.316393	0.23741	
0.249856	0.235602	0.105828	0.55	
0.417466	0.316901	0.329356	0.212903	
0.430267	0.234375	0.117747	0.204969	
0.303347	0.957447	0.118608	0.166247	
0.499426	0.258621	0.151648	0.215686	
0.313627	0.737705	0.109829	0.167513	
0.228947	0.633803	0.807608	0.215686	
0.38598	0.371901	0.0904621	0.234043	
0.457895	0.338346	0.153333	0.144737	
0.242475	0.483871	0.577751	0.217105	
0.472826	0.588235	0.163121	0.196429	
0.255432	1.30705	0.0915119	0.178378	
0.29372	0.319149	0.100693	1.22222	
0.272727	1.81818	0.0910891	0.204334	
0.716639	0.217391	0.186486	0.210863	
0.466738	0.314685	0.138973	0.219269	
0.273757	1.22093	0.328181	0.217105	
0.277247	0.248619	0.130868	0.185915	
0.281008	1.36364	0.237522	0.421725	
0.252028	0.636792	0.080326	0.154567	
0.229189	0.216346	0.127601	0.15566	
0.236028	1.05469	0.0822163	0.910345	
0.329047	0.28481	0.1	0.204969	
1.04067	0.258621	0.146109	0.198198	
0.255882	0.882353	0.10177	0.236559	
0.154749	1.81818	0.183267	0.165414	
0.274795	0.264706	0.485773	0.204334	
0.420696	1.38462	0.474771	0.307692	
0.348279	0.288462	0.0877305	0.246269	
0.346062	0.39823	0.169014	0.455172	
0.225155	0.314685	0.10948	0.828452	
0.282651	0.348837	0.100656	0.1375	
0.360398	1.99115	0.0935276	0.273859	
0.313175	0.789474	0.120366	0.226804	
0.247722	0.306122	0.15917	0.251908	
0.273413	0.994475	0.2786	0.208202	
0.818952	0.72973	0.237931	0.208202	
0.331555	0.381356	0.105143	0.4	
0.425636	0.239362	0.251366	0.404908	
0.84507	0.330882	1.68471	0.235714	
0.263636	0.912162	0.164776	0.203704	
0.3227	0.328467	0.124436	0.216393	
0.25	0.238095	0.19294	0.458333	
0.295316	0.375	0.163701	0.24	
1.78767	0.260116	0.160558	0.545455	
0.334873	0.381356	0.116358	0.217105	
0.368644	0.454545	0.0875079	0.182825	
0.238618	0.323741	0.107101	0.222973	
0.3625	0.909091	0.10879	0.177419	
0.229068	0.319149	0.0946827	0.206897	
0.204802	0.818182	0.103448	0.198795	
0.295717	0.79646	0.106523	0.280851	
0.206553	0.330882	0.107268	0.488889	
0.459831	0.258621	0.191534	0.228374	
0.267199	0.326087	0.158712	0.22	
0.344146	0.39823	0.208302	0.244444	
0.280826	1.42857	0.128193	0.675768	
0.352798	0.371901	0.124661	0.152425	
0.443425	0.304054	0.117547	0.673469	
0.944831	0.248619	0.122449	0.211538	
0.286561	0.39823	0.110843	0.220736	
0.232248	0.335821	0.117297	0.190202	
0.523466	0.661765	0.128972	0.195846	
0.236413	0.3	0.351592	0.568966	
0.392954	0.882353	0.0872589	0.220736	
0.37307	0.762712	0.172285	0.308411	
0.329047	1.2766	0.141321	0.160584	
0.591033	0.28125	0.113861	0.250951	
0.306338	0.279503	0.103916	0.204334	
0.272045	0.368852	0.102947	0.176471	
0.267035	0.323741	0.146032	0.466431	
0.975883	0.508475	0.105626	0.222222	
0.268353	0.857143	0.0844553	0.251908	
0.37695	0.229592	0.25391	0.272727	
0.384276	0.283019	0.1	0.20625	
0.332823	0.923077	0.107981	0.179348	
0.267528	0.292208	0.138763	0.255814	
0.36478	0.238095	0.10162	0.212219	
0.276542	0.335821	0.107435	0.202454	
0.870871	0.267857	0.169951	0.209524	
0.467742	0.424528	0.0993521	0.752137	
0.318915	0.243243	0.14096	0.247191	
0.265082	0.271084	0.11215	0.210863	
0.387701	0.810811	0.305874	0.195266	
0.596299	0.6	0.148228	0.298643	
0.387701	0.36	0.10192	0.278481	
0.192393	0.335821	0.115966	0.23741	
0.198903	0.304054	0.124045	0.222973	
0.254237	0.671642	0.11805	0.163772	
0.363409	0.346154	0.623377	0.171875	
0.296928	0.394737	0.0920921	0.254826	
0.325355	0.286624	0.14053	0.225256	
0.450311	0.47619	0.10677	0.219269	
0.246739	0.245902	0.259155	0.208202	
0.201017	0.346154	0.135961	0.266129	
0.216095	0.505618	0.108533	0.219269	
0.479603	0.849057	0.101025	0.24	
0.492639	0.252809	0.116407	0.183333	
0.444785	0.234375	0.0920614	0.540984	
0.343602	1.56371	0.114523	0.30137	
0.478022	0.365854	0.0854489	0.188034	
0.15847	0.276074	0.310112	0.194118	
0.303559	0.212264	0.894942	0.234043	
0.252028	0.903614	0.196862	0.198198	
0.254237	0.348837	0.139113	0.235714	
0.271028	0.36	0.350476	0.231579	
0.196123	0.308219	0.187947	0.204969	
0.295918	0.330882	0.134766	0.175532	
0.276366	0.869565	0.117148	0.202454	
0.23667	0.638298	0.166566	0.546961	
0.454229	0.326087	0.122558	0.240876	
0.240597	0.333333	0.0927108	0.289474	
0.338785	0.39823	0.186992	0.2	
0.658094	0.333333	0.165468	0.23741	
0.323661	1.10656	0.105747	0.452055	
0.243697	1.21622	0.127189	1.25714	
0.515403	0.326087	0.254613	1.5	
0.517857	0.566038	0.135961	0.197605	
0.300414	1.23288	0.0857676	0.240876	
0.221939	0.365854	0.117597	0.184874	
0.398352	0.258621	0.0951724	0.280851	
0.321508	0.263158	0.137793	0.413793	
0.352227	0.538922	0.329356	0.351064	
0.308292	2.9717	0.402724	0.226027	
0.299793	0.436893	0.088632	0.159806	
0.297131	0.269461	0.139535	0.37931	
0.135345	0.328467	0.181579	0.218543	
0.193247	0.221675	0.0806782	0.157143	
0.446612	0.254237	0.0875635	0.214286	
0.375648	0.4	0.13062	0.244444	
0.435	0.316901	0.239272	0.19186	
0.4039	0.335821	0.1814	0.174142	
0.375	0.39823	0.10162	0.438538	
0.436309	0.255682	0.123822	0.365651	
0.282835	0.298013	0.136296	0.206897	
1.53892	0.316901	0.123656	0.205607	
0.379581	0.346154	0.188396	0.217105	
0.210348	0.338346	0.174023	0.167089	
0.647643	0.354331	0.120104	0.244444	
0.321746	0.483871	0.0950086	0.197605	
0.390135	1.10294	0.415454	0.354839	
0.212195	1.32353	0.527725	0.196429	
0.441624	1.00746	0.169014	0.205607	
0.228466	0.375	0.117697	0.205607	
0.364322	0.636792	0.24698	1.0102	
0.793313	0.263158	0.153589	0.219269	
0.234754	0.375	0.127778	0.204334	
0.386323	0.371901	0.162162	0.233216	
0.283203	0.656934	0.131931	0.175066	
0.416268	0.348837	0.156285	0.392857	
0.278133	0.514286	0.156374	0.332494	
0.195594	0.505618	0.124436	0.201835	
0.255432	0.532544	0.191202	0.221477	
0.411542	0.381356	0.125455	0.321951	
0.629978	0.335821	0.106032	0.806517	
0.399449	0.517241	0.113674	1.86792	
0.373711	0.252809	0.11524	0.192982	
0.372432	1.02273	0.119948	0.280851	
0.282101	0.658537	0.10051	0.377143	
0.197279	0.330882	0.143079	0.153846	
0.223535	0.319149	0.104506	0.22449	
0.367399	0.454545	0.156109	0.184358	
0.197907	0.697674	0.172716	0.236559	
0.377277	0.39823	0.0781206	0.22449	
0.494318	1.13636	0.0898145	0.456747	
3.07692	0.538922	0.146186	0.171875	
0.493197	0.629371	0.154018	0.214286	
0.215347	0.381356	0.132565	0.286957	
0.326087	0.605381	0.519122	0.251908	
0.238226	0.335821	0.146887	0.373938	
0.274968	0.403587	0.121801	0.277311	
0.255432	0.252809	0.131429	0.269388	
0.324385	0.319149	0.123159	0.250951	
0.280464	0.326087	0.11805	0.174603	
0.348558	0.89404	1.80392	0.238267	
0.208733	0.47619	0.104466	0.211538	
0.310493	0.244565	0.12438	0.225256	
0.393665	0.983607	0.105263	0.208202	
0.341444	0.316901	0.128432	0.178862	
0.222165	0.276074	0.127189	0.195266	
0.241935	0.588235	0.118303	0.438053	
0.923959	0.267857	0.13062	0.195846	
0.187581	0.321429	0.277946	0.242647	
0.272898	1.22951	0.921536	0.188034	
0.509368	0.54878	0.155231	0.278481	
0.291946	0.346154	2.18354	0.258824	
0.387701	0.354331	0.487633	0.382609	
0.352798	0.454545	0.125512	0.231579	
0.37307	0.535714	0.136837	0.222973	
0.211576	0.647482	0.112883	0.611111	
0.314306	0.39823	0.130435	0.578947	
0.1971	0.5625	0.153078	0.172324	
0.271366	1.16129	0.109742	0.267206	
0.2845	0.909091	0.153163	0.203077	
0.192393	0.306122	0.156374	0.20625	
0.254982	0.762712	0.186486	0.311321	
0.382923	0.215311	0.202792	0.206897	
0.268187	0.257143	0.108619	0.186441	
0.178352	0.264706	0.0958666	0.392857	
0.328054	0.340909	0.173585	0.184874	
0.30742	0.238095	0.117597	0.236559	
0.274102	0.891089	0.100546	0.186441	
0.243017	0.254237	0.140673	0.206897	
0.280826	0.296053	0.184492	0.252874	
0.338258	0.375	0.098081	0.245353	
0.314761	0.316901	0.276	0.174603	
0.48495	0.656934	0.116407	0.272727	
0.292535	0.277778	0.110444	0.498113	
0.232248	0.592105	0.120104	0.255814	
0.426889	1.97368	0.146341	0.308411	
0.234754	0.441176	0.710526	0.382609	
0.319149	0.330882	0.154622	0.14966	
0.317982	0.454545	0.114618	0.280851	
0.505814	0.725806	0.235595	0.198795	
2.21093	0.351562	0.11147	0.19186	
0.294118	0.62069	0.114097	0.312796	
