mlcoalsim version 09v3beta (20060206)
OUTPUT FILE: date 02/12/06 17:34:46 

Input data from the file: l2f1r12.txt

Finite island model. Population parameters in function of 4Ne
except the parameters that indicate the size of the populations, as Ne).

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 4638

N_loci:                1
N_sites:               3927
N_samples:             11
Mutations:             96
Sfix_allthetas:        1
Range_thetant:         1
Thetant_min:           0.000500
Thetant_max:           0.060000
Recombination:         12
Nintn:                 5
Nrec:                  1 1 0.01 0.01 1
Npast:                 1 0.01 0.01 1 1
Tpast:                 0.045 1E-006 0.005 1E-006 4

REJECTION ALGORITHM OF TAVARE et al. 1997. Fix S and screening all probable thetas.  Rejection algorithm n. 2.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
1.3744	-0.8522	0.46273	0.79199	0.42972	0.88123	3.5636	0.48421	0.52083	0.54882	na	1	1	0.19595	96	0	0	32.776	42.182	38.618	0.61389	0.022685	0.090909	0.090909	
-0.80945	-1.62	-1.1482	-1.2051	-1.1557	-1.2941	-7.5273	0.26316	0.32292	0.30601	na	1	1	0.10107	96	0	0	32.776	27.236	34.764	-0.36156	-0.047917	0.090909	0.090909	
0.76863	0.60918	0.73888	0.84789	0.81022	0.98223	10.473	0.29474	0.38542	0.40287	na	0.90909	0.98182	0.17998	96	0	0	32.776	38.036	27.564	0.34333	0.066667	0.18182	0.27273	
1.3212	-0.86607	0.46273	0.77646	0.42972	0.86143	4.6364	0.57895	0.63542	0.62669	na	1	1	0.19381	96	0	0	32.776	41.818	37.182	0.59016	0.029514	0.090909	0.090909	
-1.6383	-2.0993	-1.7005	-1.9132	-2.5509	-2.8011	17.927	0.073684	0.125	0.10736	na	1	1	0.050407	96	0	0	32.776	21.564	3.6364	-0.73181	0.11412	0.090909	0.090909	
-1.0592	-1.7474	-1.2402	-1.3557	-1.9167	-2.0407	15.255	0.052632	0.10417	0.11781	na	1	1	0.081587	96	0	0	32.776	25.527	10.273	-0.47311	0.097106	0.090909	0.090909	
-1.8828	-2.2791	-2.3448	-2.5281	-3.4387	-3.6546	16.382	0.052632	0.09375	0.069898	na	1	1	0.060782	96	0	0	32.776	19.891	3.5091	-0.84098	0.10428	0.090909	0.18182	
-1.649	-2.1067	-1.8386	-2.0328	-2.7411	-2.9685	15.382	0.10526	0.17708	0.13142	na	1	1	0.073844	96	0	0	32.776	21.491	6.1091	-0.73656	0.097917	0.090909	0.18182	
0.92804	-0.9742	0.83093	0.97212	0.93705	1.1506	-1.9455	0.46316	0.48958	0.54843	na	1	1	0.18771	96	0	0	32.776	39.127	41.073	0.41453	-0.012384	0.090909	0.090909	
-1.0379	-1.7361	-1.2402	-1.3495	-1.9167	-2.0328	12.345	0.084211	0.13542	0.13897	na	1	1	0.082268	96	0	0	32.776	25.673	13.327	-0.46362	0.078588	0.090909	0.090909	
-1.5799	-2.0595	-1.8386	-2.0126	-2.7411	-2.9427	8.7273	0.073684	0.13542	0.12268	na	1	1	0.053795	96	0	0	32.776	21.964	13.236	-0.7057	0.055556	0.090909	0.090909	
1.0024	-0.95296	0.37067	0.60564	0.30288	0.63369	-0.32727	0.34737	0.38542	0.49432	na	1	1	0.18164	96	0	0	32.776	39.636	39.964	0.44776	-0.0020833	0.090909	0.18182	
-1.0804	-1.7588	-1.5164	-1.5948	-1.346	-1.5585	-14.436	0.27368	0.32292	0.31948	na	1	1	0.14022	96	0	0	32.776	25.382	39.818	-0.4826	-0.091898	0.090909	0.18182	
0.061948	-1.2542	0.048495	0.059011	-0.14104	-0.098025	2.8	0.37895	0.4375	0.44057	na	1	1	0.14137	96	0	0	32.776	33.2	30.4	0.02767	0.017824	0.090909	0.18182	
-1.8881	-2.2833	-2.0687	-2.2968	-2.9948	-3.2754	15.309	0.073684	0.13542	0.10971	na	1	1	0.04384	96	0	0	32.776	19.855	4.5455	-0.84336	0.097454	0.090909	0.090909	
-1.7924	-0.55827	-2.0687	-2.2688	-2.5509	-2.8586	1.0182	0.18947	0.23958	0.21568	na	0.90909	0.98182	0.082409	96	0	0	32.776	20.509	19.491	-0.80064	0.0064815	0.18182	0.18182	
-1.9837	-0.69318	-2.2068	-2.4412	-3.2485	-3.5289	16.8	0.12632	0.1875	0.1427	na	0.90909	0.98182	0.059006	96	0	0	32.776	19.2	2.4	-0.88608	0.10694	0.18182	0.18182	
-0.049634	0.32008	0.64683	0.5311	0.68339	0.56834	-14.327	0.48421	0.52083	0.56135	na	0.90909	0.98182	0.14923	96	0	0	32.776	32.436	46.764	-0.02217	-0.091204	0.18182	0.18182	
1.6825	-0.77489	0.96901	1.3091	1.1273	1.5951	-0.21818	0.69474	0.70833	0.74514	na	1	1	0.21672	96	0	0	32.776	44.291	44.509	0.75155	-0.0013889	0.090909	0.18182	
1.7357	2.4526	0.96901	1.3246	1.1273	1.6149	-2.8909	0.72632	0.75	0.76021	na	0.81818	0.94545	0.21888	96	0	0	32.776	44.655	47.545	0.77528	-0.018403	0.27273	0.36364	
1.6719	4.1964	1.2452	1.5389	1.5078	1.9179	-2.5636	0.63158	0.64583	0.71917	na	0.72727	0.92727	0.22199	96	0	0	32.776	44.218	46.782	0.7468	-0.016319	0.27273	0.36364	
-0.87322	-1.6514	0.094521	-0.17548	-0.07762	-0.3921	-11	0.32632	0.35417	0.37611	na	1	1	0.10862	96	0	0	32.776	26.8	37.8	-0.39004	-0.070023	0.090909	0.090909	
-0.89978	-1.6647	0.14055	-0.14442	-0.014202	-0.34754	-16.364	0.4	0.40625	0.44864	na	1	1	0.10876	96	0	0	32.776	26.618	42.982	-0.40191	-0.10417	0.090909	0.090909	
-0.12934	0.28895	-0.36574	-0.3463	-0.20445	-0.22377	-7.4182	0.27368	0.33333	0.36191	na	0.90909	0.98182	0.13725	96	0	0	32.776	31.891	39.309	-0.057771	-0.047222	0.18182	0.18182	
-0.4322	-1.4485	-0.77997	-0.78422	-0.52154	-0.60894	-11.164	0.21053	0.25	0.3024	na	1	1	0.13324	96	0	0	32.776	29.818	40.982	-0.19305	-0.071065	0.090909	0.18182	
1.5816	-0.79965	1.0611	1.3572	1.2541	1.6664	-7.8	0.71579	0.75	0.75797	na	1	1	0.21499	96	0	0	32.776	43.6	51.4	0.70646	-0.049653	0.090909	0.18182	
-0.9848	1.2435	-0.87202	-1.0234	-0.33129	-0.65152	-25.727	0.61053	0.65625	0.63402	na	0.81818	0.96364	0.14574	96	0	0	32.776	26.036	51.764	-0.43988	-0.16377	0.18182	0.18182	
-1.7765	-2.1982	-1.9306	-2.1477	-2.868	-3.1249	17.036	0.084211	0.14583	0.10337	na	1	1	0.055373	96	0	0	32.776	20.618	3.5818	-0.79352	0.10845	0.090909	0.090909	
1.1831	0.73818	0.6008	0.85255	0.61997	0.97331	6.9455	0.36842	0.40625	0.46697	na	0.90909	0.98182	0.19195	96	0	0	32.776	40.873	33.927	0.52845	0.044213	0.18182	0.18182	
0.38607	-1.1417	-0.13561	-0.0015529	-0.39471	-0.19506	-0.76364	0.36842	0.42708	0.4149	na	1	1	0.14863	96	0	0	32.776	35.418	36.182	0.17245	-0.0048611	0.090909	0.090909	
0.30105	-1.1702	0.32465	0.36183	0.23947	0.31784	-5.7273	0.45263	0.48958	0.48253	na	1	1	0.15533	96	0	0	32.776	34.836	40.564	0.13447	-0.036458	0.090909	0.090909	
-1.1176	-0.15822	-0.50381	-0.75161	-0.20445	-0.59211	-23.545	0.57895	0.625	0.62016	na	0.90909	0.98182	0.12214	96	0	0	32.776	25.127	48.673	-0.49922	-0.14988	0.18182	0.18182	
0.89084	0.64828	0.37067	0.57303	0.30288	0.59211	5.3455	0.45263	0.51042	0.52422	na	0.90909	0.98182	0.17775	96	0	0	32.776	38.873	33.527	0.39792	0.034028	0.18182	0.18182	
0.38607	0.48039	0.50875	0.54197	0.49313	0.56735	0.036364	0.41053	0.4375	0.49326	na	0.90909	0.98182	0.16227	96	0	0	32.776	35.418	35.382	0.17245	0.00023148	0.18182	0.18182	
-0.049634	0.32008	-0.31971	-0.28418	-0.26787	-0.24853	-1.7273	0.18947	0.23958	0.28141	na	0.90909	0.98182	0.13717	96	0	0	32.776	32.436	34.164	-0.02217	-0.010995	0.18182	0.18182	
-1.8775	-2.2749	-1.9766	-2.216	-2.2972	-2.6724	-3.5455	0.10526	0.14583	0.11921	na	1	1	0.079005	96	0	0	32.776	19.927	23.473	-0.83861	-0.022569	0.090909	0.18182	
0.97586	0.67494	0.50875	0.71434	0.81022	1.0595	-8.4909	0.50526	0.55208	0.59295	na	0.90909	0.98182	0.18627	96	0	0	32.776	39.455	47.945	0.43589	-0.054051	0.18182	0.18182	
-1.633	-0.45411	-1.8846	-2.0669	-2.8046	-3.017	17.4	0.094737	0.16667	0.11356	na	0.90909	0.98182	0.069725	96	0	0	32.776	21.6	4.2	-0.72944	0.11076	0.18182	0.18182	
-2.1963	-0.85813	-2.667	-2.8915	-1.1557	-1.811	-61.509	0.68421	0.69792	0.68788	na	0.90909	0.98182	0.16831	96	0	0	32.776	17.745	79.255	-0.98101	-0.39155	0.18182	0.18182	
0.66236	0.57441	0.32465	0.46743	0.23947	0.4525	2.8182	0.33684	0.40625	0.44374	na	0.90909	0.98182	0.16828	96	0	0	32.776	37.309	34.491	0.29586	0.01794	0.18182	0.18182	
0.17353	1.8293	1.015	0.9069	1.1907	1.0872	-13.673	0.47368	0.48958	0.51495	na	0.81818	0.96364	0.16502	96	0	0	32.776	33.964	47.636	0.077511	-0.087037	0.18182	0.27273	
-0.38969	0.18282	-0.13561	-0.22828	-0.14104	-0.26635	-8.7818	0.35789	0.40625	0.40846	na	0.90909	0.98182	0.12586	96	0	0	32.776	30.109	38.891	-0.17407	-0.055903	0.18182	0.18182	
0.73675	2.0713	-0.18163	0.062117	0.23947	0.48022	-13.764	0.61053	0.63542	0.6857	na	0.81818	0.96364	0.18304	96	0	0	32.776	37.818	51.582	0.32909	-0.087616	0.18182	0.27273	
-1.8615	-2.2625	-1.9766	-2.2114	-2.9314	-3.211	17.273	0.12632	0.1875	0.14911	na	1	1	0.052379	96	0	0	32.776	20.036	2.7636	-0.83149	0.10995	0.090909	0.18182	
-1.989	-2.3647	-2.2528	-2.4816	-2.5509	-2.9318	-4.8727	0.23158	0.27083	0.25132	na	1	1	0.089277	96	0	0	32.776	19.164	24.036	-0.88845	-0.031019	0.090909	0.090909	
-1.6755	-2.1253	-1.7005	-1.9241	-2.5509	-2.815	17.618	0.073684	0.125	0.097256	na	1	1	0.056021	96	0	0	32.776	21.309	3.6909	-0.74842	0.11215	0.090909	0.090909	
-1.633	-0.45411	-1.5164	-1.7563	-2.2972	-2.5813	18	0.073684	0.125	0.096428	na	0.90909	0.98182	0.071181	96	0	0	32.776	21.6	3.6	-0.72944	0.11458	0.18182	0.18182	
0.40201	-1.1364	0.78491	0.77956	0.87364	0.90004	-4.7455	0.49474	0.55208	0.57824	na	1	1	0.16764	96	0	0	32.776	35.527	40.273	0.17957	-0.030208	0.090909	0.18182	
0.82708	0.628	1.0611	1.1367	1.2541	1.3852	-9.9273	0.74737	0.76042	0.77064	na	0.90909	0.98182	0.18824	96	0	0	32.776	38.436	48.364	0.36944	-0.063194	0.18182	0.27273	
-0.73507	-1.5843	0.37067	0.097834	0.30288	-0.013862	-16.909	0.52632	0.54167	0.57698	na	1	1	0.11919	96	0	0	32.776	27.745	44.655	-0.32834	-0.10764	0.090909	0.090909	
-1.3514	-1.9138	-1.1482	-1.3635	-1.7899	-2.0407	17.055	0.12632	0.1875	0.16317	na	1	1	0.07896	96	0	0	32.776	23.527	6.4727	-0.60365	0.10856	0.090909	0.090909	
-1.0592	-0.12795	-0.27368	-0.54041	-0.20445	-0.57032	-22.545	0.57895	0.60417	0.61682	na	0.90909	0.98182	0.11548	96	0	0	32.776	25.527	48.073	-0.47311	-0.14352	0.18182	0.27273	
0.51359	-1.1001	0.50875	0.57924	0.61997	0.7238	-4.6182	0.58947	0.64583	0.62507	na	1	1	0.16713	96	0	0	32.776	36.291	40.909	0.22941	-0.029398	0.090909	0.18182	
-1.1283	-0.16379	-1.0101	-1.1818	-1.5996	-1.7941	13.709	0.084211	0.13542	0.12429	na	0.90909	0.98182	0.089116	96	0	0	32.776	25.055	11.345	-0.50397	0.087269	0.18182	0.18182	
-1.9837	-2.3603	-2.2068	-2.4412	-2.6777	-3.0388	-2.2	0.23158	0.30208	0.26011	na	1	1	0.059339	96	0	0	32.776	19.2	21.4	-0.88608	-0.014005	0.090909	0.18182	
-1.8562	-2.2584	-2.0687	-2.2874	-3.0582	-3.318	17.145	0.094737	0.14583	0.13112	na	1	1	0.053588	96	0	0	32.776	20.073	2.9273	-0.82912	0.10914	0.090909	0.090909	
-1.8775	-2.2749	-2.1607	-2.3713	-3.1851	-3.4348	16.055	0.094737	0.16667	0.12953	na	1	1	0.041316	96	0	0	32.776	19.927	3.8727	-0.83861	0.1022	0.090909	0.090909	
-1.9997	-2.3735	-2.2988	-2.5235	-3.3753	-3.6437	16.582	0.063158	0.10417	0.075706	na	1	1	0.050492	96	0	0	32.776	19.091	2.5091	-0.8932	0.10556	0.090909	0.090909	
-2.1538	-2.5078	-2.575	-2.8015	-2.2972	-2.7754	-25.327	0.30526	0.3125	0.3179	na	1	1	0.15326	96	0	0	32.776	18.036	43.364	-0.96203	-0.16123	0.090909	0.090909	
-1.4364	-1.9662	-1.0561	-1.3107	-1.2825	-1.6367	-10.909	0.26316	0.32292	0.30819	na	1	1	0.080386	96	0	0	32.776	22.945	33.855	-0.64162	-0.069444	0.090909	0.18182	
-1.3249	-1.8978	-1.5164	-1.6663	-2.2972	-2.4665	14.618	0.063158	0.10417	0.11238	na	1	1	0.065045	96	0	0	32.776	23.709	9.0909	-0.59178	0.093056	0.090909	0.090909	
-2.175	-2.5273	-2.621	-2.8465	-3.8192	-4.0903	15.982	0.063158	0.10417	0.073298	na	1	1	0.020686	96	0	0	32.776	17.891	1.9091	-0.97152	0.10174	0.090909	0.090909	
-2.1059	-2.4648	-2.575	-2.7875	-3.7558	-4.0101	15.927	0.15789	0.22917	0.17175	na	1	1	0.04396	96	0	0	32.776	18.364	2.4364	-0.94067	0.10139	0.090909	0.090909	
-1.5799	-0.42089	-1.7005	-1.8961	-2.5509	-2.7793	17.527	0.052632	0.09375	0.094085	na	0.90909	0.98182	0.061726	96	0	0	32.776	21.964	4.4364	-0.7057	0.11157	0.18182	0.18182	
0.1204	-1.2331	0.55478	0.50314	0.55655	0.5228	-15	0.51579	0.55208	0.57551	na	1	1	0.15291	96	0	0	32.776	33.6	48.6	0.053778	-0.095486	0.090909	0.18182	
-0.34187	-1.4107	-0.27368	-0.33077	-0.58496	-0.62973	5.0727	0.22105	0.25	0.27284	na	1	1	0.12169	96	0	0	32.776	30.436	25.364	-0.15271	0.032292	0.090909	0.090909	
0.10977	1.8004	0.14055	0.15063	-0.014202	0.028714	-3.5455	0.38947	0.40625	0.41112	na	0.81818	0.94545	0.14515	96	0	0	32.776	33.527	37.073	0.049031	-0.022569	0.27273	0.27273	
1.6772	-0.77618	0.92298	1.2687	1.0639	1.5387	3.9091	0.57895	0.60417	0.65026	na	1	1	0.21572	96	0	0	32.776	44.255	40.345	0.74918	0.024884	0.090909	0.18182	
-2.0369	-2.4049	-2.3909	-2.612	-3.5021	-3.7665	16.273	0.073684	0.125	0.086292	na	1	1	0.02704	96	0	0	32.776	18.836	2.5636	-0.90981	0.10359	0.090909	0.090909	
0.088515	-1.2446	-0.089582	-0.049693	-0.33129	-0.2515	7.5636	0.22105	0.26042	0.3383	na	1	1	0.13968	96	0	0	32.776	33.382	25.818	0.039537	0.048148	0.090909	0.18182	
-1.2345	-1.8447	-1.6084	-1.7175	-2.4241	-2.5417	13.655	0.063158	0.11458	0.11794	na	1	1	0.065223	96	0	0	32.776	24.327	10.673	-0.55143	0.086921	0.090909	0.090909	
0.75801	0.60574	1.1071	1.1554	1.3176	1.4139	-6.2727	0.52632	0.54167	0.60495	na	0.90909	0.98182	0.18676	96	0	0	32.776	37.964	44.236	0.33858	-0.039931	0.18182	0.18182	
-2.1538	-2.5078	-2.575	-2.8015	-3.7558	-4.0279	16.073	0.084211	0.13542	0.10356	na	1	1	0.035983	96	0	0	32.776	18.036	1.9636	-0.96203	0.10231	0.090909	0.090909	
1.1353	0.7238	0.46273	0.72211	0.42972	0.79212	8.4909	0.35789	0.40625	0.4522	na	0.90909	0.98182	0.18794	96	0	0	32.776	40.545	32.055	0.50709	0.054051	0.18182	0.18182	
-1.0326	-1.7333	-0.82599	-0.99852	-1.346	-1.5407	16.818	0.15789	0.23958	0.20347	na	1	1	0.090666	96	0	0	32.776	25.709	8.8909	-0.46124	0.10706	0.090909	0.090909	
-1.9997	-2.3735	-2.3448	-2.5623	-3.4387	-3.6982	16.582	0.10526	0.16667	0.11977	na	1	1	0.036406	96	0	0	32.776	19.091	2.5091	-0.8932	0.10556	0.090909	0.090909	
-0.070888	-1.3035	0.4167	0.33077	0.3663	0.28813	-13.618	0.50526	0.55208	0.54109	na	1	1	0.14381	96	0	0	32.776	32.291	45.909	-0.031664	-0.08669	0.090909	0.18182	
-1.1495	-0.17499	-1.0561	-1.2268	-1.663	-1.8565	-0.38182	0.16842	0.21875	0.22871	na	0.90909	0.98182	0.080297	96	0	0	32.776	24.909	25.291	-0.51346	-0.0024306	0.18182	0.18182	
1.2043	-0.89718	0.6008	0.85876	0.61997	0.98124	2.8364	0.47368	0.53125	0.56784	na	1	1	0.1927	96	0	0	32.776	41.018	38.182	0.53795	0.018056	0.090909	0.18182	
0.5561	0.53889	0.18657	0.3199	0.049215	0.24952	6.5636	0.24211	0.26042	0.35285	na	0.90909	0.98182	0.16367	96	0	0	32.776	36.582	30.018	0.24839	0.041782	0.18182	0.18182	
0.46045	0.50624	0.27862	0.36959	0.17605	0.32279	13.055	0.2	0.23958	0.30918	na	0.90909	0.98182	0.161	96	0	0	32.776	35.927	22.873	0.20567	0.083102	0.18182	0.18182	
-0.15059	-1.3341	-0.54984	-0.5078	-0.90204	-0.83073	6.6909	0.25263	0.30208	0.29663	na	1	1	0.12411	96	0	0	32.776	31.745	25.055	-0.067264	0.042593	0.090909	0.090909	
0.86959	0.64155	0.78491	0.91622	0.87364	1.0743	-11.345	0.54737	0.57292	0.60358	na	0.90909	0.98182	0.18479	96	0	0	32.776	38.727	50.073	0.38842	-0.072222	0.18182	0.27273	
-1.4471	-1.9729	-1.5624	-1.7408	-1.9801	-2.2397	2.7455	0.16842	0.21875	0.20962	na	1	1	0.09133	96	0	0	32.776	22.873	20.127	-0.64637	0.017477	0.090909	0.090909	
-2.1325	-2.4886	-2.5289	-2.7564	-3.6924	-3.9655	16.164	0.084211	0.125	0.098901	na	1	1	0.040895	96	0	0	32.776	18.182	2.0182	-0.95253	0.10289	0.090909	0.090909	
-1.5055	-2.0104	-1.6084	-1.7967	-2.4241	-2.6427	16.945	0.073684	0.125	0.1036	na	1	1	0.068971	96	0	0	32.776	22.473	5.5273	-0.67247	0.10787	0.090909	0.090909	
-0.30468	0.21825	0.73888	0.5342	0.81022	0.58221	-20.018	0.62105	0.65625	0.66282	na	0.90909	0.98182	0.14173	96	0	0	32.776	30.691	50.709	-0.13609	-0.12743	0.18182	0.18182	
-1.0964	-1.7675	-1.5624	-1.6383	-2.3606	-2.4358	12.945	0.063158	0.125	0.11535	na	1	1	0.072398	96	0	0	32.776	25.273	12.327	-0.48972	0.082407	0.090909	0.090909	
-1.3567	-0.28857	-1.5624	-1.7144	-1.346	-1.6615	-25.418	0.4	0.47917	0.46476	na	0.90909	0.98182	0.097775	96	0	0	32.776	23.491	48.909	-0.60602	-0.16181	0.18182	0.18182	
0.72613	-1.0339	0.27862	0.44724	0.17605	0.4218	-1.1091	0.46316	0.5	0.52464	na	1	1	0.1693	96	0	0	32.776	37.745	38.855	0.32434	-0.0070602	0.090909	0.090909	
0.35419	-1.1523	0.0024693	0.1056	-0.20445	-0.043566	4.4	0.28421	0.32292	0.38137	na	1	1	0.15063	96	0	0	32.776	35.2	30.8	0.15821	0.028009	0.090909	0.18182	
-1.4789	-1.9932	-1.8386	-1.9831	-1.7899	-2.0882	-16.691	0.51579	0.5625	0.57058	na	1	1	0.17184	96	0	0	32.776	22.655	39.345	-0.66061	-0.10625	0.090909	0.18182	
-1.6862	-2.1328	-1.7005	-1.9272	-2.2338	-2.5467	-2.1273	0.16842	0.21875	0.20723	na	1	1	0.065652	96	0	0	32.776	21.236	23.364	-0.75317	-0.013542	0.090909	0.090909	
-1.4471	-1.9729	-1.1482	-1.3914	-1.7899	-2.0763	2.1455	0.25263	0.29167	0.27162	na	1	1	0.07315	96	0	0	32.776	22.873	20.727	-0.64637	0.013657	0.090909	0.18182	
-1.9943	-0.70103	-2.2988	-2.5219	-2.0436	-2.4981	-21.145	0.42105	0.47917	0.43603	na	0.90909	0.98182	0.10221	96	0	0	32.776	19.127	40.273	-0.89082	-0.13461	0.18182	0.18182	
0.16822	-1.2162	0.64683	0.59477	0.68339	0.64954	-6.9455	0.53684	0.57292	0.59528	na	1	1	0.15606	96	0	0	32.776	33.927	40.873	0.075138	-0.044213	0.090909	0.090909	
1.1884	0.73977	0.55478	0.81528	0.55655	0.92084	3.8182	0.45263	0.46875	0.5268	na	0.90909	0.98182	0.19131	96	0	0	32.776	40.909	37.091	0.53083	0.024306	0.18182	0.18182	
-1.6437	-2.103	-1.4704	-1.7206	-0.90204	-1.3872	-39.145	0.45263	0.48958	0.4884	na	1	1	0.13133	96	0	0	32.776	21.527	60.673	-0.73418	-0.24919	0.090909	0.18182	
-1.9625	-2.3428	-2.1607	-2.3961	-3.1216	-3.412	15.091	0.13684	0.21875	0.16238	na	1	1	0.040527	96	0	0	32.776	19.345	4.2545	-0.87658	0.096065	0.090909	0.090909	
1.6241	2.4126	1.0611	1.3697	1.2541	1.6823	6.3818	0.45263	0.47917	0.54762	na	0.81818	0.96364	0.2166	96	0	0	32.776	43.891	37.509	0.72544	0.040625	0.18182	0.18182	
-0.33125	0.20726	-0.22766	-0.28884	-0.52154	-0.57131	-2.7818	0.17895	0.22917	0.30385	na	0.90909	0.98182	0.12484	96	0	0	32.776	30.509	33.291	-0.14796	-0.017708	0.18182	0.27273	
-1.9306	-2.317	-2.1607	-2.3868	-2.2972	-2.6922	-8.2727	0.2	0.25	0.22156	na	1	1	0.082485	96	0	0	32.776	19.564	27.836	-0.86234	-0.052662	0.090909	0.090909	
0.5189	0.52627	0.96901	0.96902	1.1273	1.1614	-20.545	0.63158	0.65625	0.67718	na	0.90909	0.98182	0.17535	96	0	0	32.776	36.327	56.873	0.23178	-0.13079	0.18182	0.18182	
-1.8137	-2.226	-1.9766	-2.1974	-2.1704	-2.5397	-5.6727	0.18947	0.23958	0.21378	na	1	1	0.10837	96	0	0	32.776	20.364	26.036	-0.81013	-0.036111	0.090909	0.18182	
-2.005	-2.378	-2.3909	-2.6027	-3.5021	-3.7546	15.909	0.084211	0.14583	0.10366	na	1	1	0.042795	96	0	0	32.776	19.055	3.1455	-0.89557	0.10127	0.090909	0.090909	
-2.0422	-2.4094	-2.3909	-2.6136	-3.5021	-3.7685	16.4	0.073684	0.125	0.09925	na	1	1	0.041377	96	0	0	32.776	18.8	2.4	-0.91219	0.1044	0.090909	0.090909	
-1.1708	-1.8085	-1.0101	-1.1942	-1.0289	-1.3199	-2.8727	0.14737	0.19792	0.21458	na	1	1	0.097924	96	0	0	32.776	24.764	27.636	-0.52295	-0.018287	0.090909	0.18182	
0.84833	2.1167	0.87696	0.98765	1.0005	1.1753	-5.6364	0.53684	0.55208	0.5835	na	0.81818	0.96364	0.18593	96	0	0	32.776	38.582	44.218	0.37893	-0.03588	0.18182	0.18182	
-1.7818	-0.55111	-1.8386	-2.0716	-2.7411	-3.018	16.564	0.094737	0.14583	0.12394	na	0.90909	0.98182	0.058312	96	0	0	32.776	20.582	4.0182	-0.79589	0.10544	0.18182	0.18182	
-2.0209	-2.3914	-2.3909	-2.6073	-3.5021	-3.7606	16.491	0.063158	0.10417	0.084909	na	1	1	0.037931	96	0	0	32.776	18.945	2.4545	-0.90269	0.10498	0.090909	0.090909	
-0.086828	1.7091	1.0611	0.86963	1.2541	1.0446	-28.436	0.46316	0.5	0.58546	na	0.81818	0.94545	0.15586	96	0	0	32.776	32.182	60.618	-0.038784	-0.18102	0.27273	0.27273	
1.8632	2.4976	0.87696	1.2843	1.0005	1.5535	3.8545	0.61053	0.61458	0.65499	na	0.81818	0.96364	0.22162	96	0	0	32.776	45.527	41.673	0.83224	0.024537	0.18182	0.18182	
-0.24623	-1.3718	0.048495	-0.031058	-0.14104	-0.21288	13.782	0.12632	0.17708	0.24951	na	1	1	0.13277	96	0	0	32.776	31.091	17.309	-0.10999	0.087731	0.090909	0.18182	
-1.8509	-2.2543	-2.0227	-2.2471	-2.9948	-3.2615	16.218	0.10526	0.15625	0.12405	na	1	1	0.045438	96	0	0	32.776	20.109	3.8909	-0.82674	0.10324	0.090909	0.090909	
-2.0422	-2.4094	-2.4369	-2.6524	-3.5656	-3.823	16.4	0.073684	0.14583	0.087868	na	1	1	0.032299	96	0	0	32.776	18.8	2.4	-0.91219	0.1044	0.090909	0.090909	
-1.6755	-0.48122	-1.6084	-1.8464	-2.4241	-2.7061	17.818	0.084211	0.13542	0.10102	na	0.90909	0.98182	0.06683	96	0	0	32.776	21.309	3.4909	-0.74842	0.11343	0.18182	0.18182	
-2.0262	-2.3958	-2.2988	-2.5313	-3.3119	-3.5992	14.818	0.11579	0.1875	0.12695	na	1	1	0.050163	96	0	0	32.776	18.909	4.0909	-0.90507	0.094329	0.090909	0.18182	
-1.9518	-2.3342	-2.2528	-2.4707	-3.3119	-3.5715	16.036	0.094737	0.15625	0.12082	na	1	1	0.045447	96	0	0	32.776	19.418	3.3818	-0.87184	0.10208	0.090909	0.090909	
-1.7074	0.78743	-1.6084	-1.8557	-0.71179	-1.2476	-50.218	0.76842	0.78125	0.7955	na	0.81818	0.96364	0.19761	96	0	0	32.776	21.091	71.309	-0.76266	-0.31968	0.18182	0.27273	
-1.2345	-1.8447	-0.64189	-0.90224	-0.71179	-1.0713	-19.545	0.26316	0.30208	0.33507	na	1	1	0.087329	96	0	0	32.776	24.327	43.873	-0.55143	-0.12442	0.090909	0.090909	
0.74207	0.60056	-0.089582	0.14132	-0.33129	-0.0079212	6.5091	0.34737	0.38542	0.41083	na	0.90909	0.98182	0.16338	96	0	0	32.776	37.855	31.345	0.33146	0.041435	0.18182	0.18182	
-1.4418	-1.9696	-1.3783	-1.584	-2.107	-2.3466	12.818	0.073684	0.13542	0.1199	na	1	1	0.075461	96	0	0	32.776	22.909	10.091	-0.64399	0.081597	0.090909	0.090909	
-1.5002	-2.0069	-1.4243	-1.6399	-2.1704	-2.4229	3.8182	0.11579	0.15625	0.15959	na	1	1	0.061882	96	0	0	32.776	22.509	18.691	-0.6701	0.024306	0.090909	0.090909	
-0.69787	-1.5669	0.2326	-0.0077646	0.11263	-0.16337	-23.4	0.33684	0.36458	0.37027	na	1	1	0.11988	96	0	0	32.776	28	51.4	-0.31172	-0.14896	0.090909	0.18182	
-2.0103	-2.3824	-2.3909	-2.6042	-3.5021	-3.7566	15.836	0.063158	0.11458	0.080223	na	1	1	0.031883	96	0	0	32.776	19.018	3.1818	-0.89794	0.10081	0.090909	0.090909	
