Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-14.6048	-1.88322	-4.81589	-3.66516	-4.24053	-1.88322	-4.81589	-3.66516	-4.24053
-14.7339	-1.30785	-4.81589	-4.81589	-3.79424	-1.30785	-4.81589	-4.81589	-3.79424
-15.627	-1.4267	-4.41455	-5.99146	-3.79424	-1.4267	-4.41455	-5.99146	-3.79424
-14.3749	-2.09964	-3.21888	-4.81589	-4.24053	-2.09964	-3.21888	-4.81589	-4.24053
-14.9503	-1.59702	-4.81589	-5.31852	-3.21888	-1.59702	-4.81589	-5.31852	-3.21888
-15.2847	-1.7832	-5.62682	-4.08044	-3.79424	-1.7832	-5.62682	-4.08044	-3.79424
-14.7396	-1.38629	-4.60517	-4.81589	-3.93223	-1.38629	-4.60517	-4.81589	-3.93223
-16.1605	-1.68794	-5.05146	-4.81589	-4.60517	-1.68794	-5.05146	-4.81589	-4.60517
-15.7173	-1.55306	-4.60517	-5.62682	-3.93223	-1.55306	-4.60517	-5.62682	-3.93223
-16.2345	-1.34669	-5.99146	-4.81589	-4.08044	-1.34669	-5.99146	-4.81589	-4.08044
-15.5035	-1.68794	-4.60517	-4.60517	-4.60517	-1.68794	-4.60517	-4.60517	-4.60517
-14.4725	-1.38629	-4.24053	-3.79424	-5.05146	-1.38629	-4.24053	-3.79424	-5.05146
-15.3341	-1.30785	-4.81589	-4.60517	-4.60517	-1.30785	-4.81589	-4.60517	-4.60517
-15.0313	-1.59702	-4.60517	-4.41455	-4.41455	-1.59702	-4.60517	-4.41455	-4.41455
-20.9997	-1.34669	-7.01312	-4.81589	-7.82405	-1.34669	-7.01312	-4.81589	-7.82405
-16.7101	-1.4267	-4.24053	-5.99146	-5.05146	-1.4267	-4.24053	-5.99146	-5.05146
-15.7231	-1.68794	-5.05146	-5.05146	-3.93223	-1.68794	-5.05146	-5.05146	-3.93223
-22.1258	-2.21733	-5.62682	-5.05146	-9.23024	-2.21733	-5.62682	-5.05146	-9.23024
-17.4099	-1.9885	-3.93223	-5.05146	-6.43775	-1.9885	-3.93223	-5.05146	-6.43775
-20.5771	-2.61867	-5.31852	-5.62682	-7.01312	-2.61867	-5.31852	-5.62682	-7.01312
-18.6718	-1.735	-4.60517	-5.31852	-7.01312	-1.735	-4.60517	-5.31852	-7.01312
-14.553	-1.93517	-3.93223	-4.08044	-4.60517	-1.93517	-3.93223	-4.08044	-4.60517
-15.8992	-1.735	-5.31852	-5.62682	-3.21888	-1.735	-5.31852	-5.62682	-3.21888
-16.3366	-2.09964	-4.81589	-5.99146	-3.4296	-2.09964	-4.81589	-5.99146	-3.4296
-13.7037	-1.51005	-4.81589	-4.60517	-2.77259	-1.51005	-4.81589	-4.60517	-2.77259
-16.9924	-1.9885	-6.43775	-5.62682	-2.93935	-1.9885	-6.43775	-5.62682	-2.93935
-14.3749	-1.83258	-5.31852	-4.81589	-2.40795	-1.83258	-5.31852	-4.81589	-2.40795
-15.6828	-1.88322	-4.24053	-5.62682	-3.93223	-1.88322	-4.24053	-5.62682	-3.93223
-13.0584	-1.30785	-4.08044	-5.05146	-2.61867	-1.30785	-4.08044	-5.05146	-2.61867
-14.7093	-1.7832	-4.60517	-5.62682	-2.69415	-1.7832	-4.60517	-5.62682	-2.69415
-15.3495	-1.68794	-5.62682	-4.60517	-3.4296	-1.68794	-5.62682	-4.60517	-3.4296
-13.0651	-1.735	-4.41455	-4.81589	-2.09964	-1.735	-4.41455	-4.81589	-2.09964
-13.7421	-1.93517	-4.08044	-5.31852	-2.40795	-1.93517	-4.08044	-5.31852	-2.40795
-12.9476	-1.26976	-3.93223	-5.05146	-2.69415	-1.26976	-3.93223	-5.05146	-2.69415
-13.8197	-1.735	-5.05146	-4.41455	-2.61867	-1.735	-5.05146	-4.41455	-2.61867
-14.5857	-1.83258	-4.81589	-4.81589	-3.1213	-1.83258	-4.81589	-4.81589	-3.1213
-14.1483	-1.4267	-5.05146	-5.05146	-2.61867	-1.4267	-5.05146	-5.05146	-2.61867
-13.4257	-1.83258	-5.31852	-3.93223	-2.34237	-1.83258	-5.31852	-3.93223	-2.34237
-13.3879	-1.68794	-4.60517	-4.81589	-2.27887	-1.68794	-4.60517	-4.81589	-2.27887
-13.5325	-1.38629	-4.81589	-5.05146	-2.27887	-1.38629	-4.81589	-5.05146	-2.27887
-16.1099	-1.4267	-6.43775	-5.62682	-2.61867	-1.4267	-6.43775	-5.62682	-2.61867
-13.3695	-1.55306	-4.41455	-4.08044	-3.32146	-1.55306	-4.41455	-4.08044	-3.32146
-16.6449	-1.59702	-5.62682	-5.99146	-3.4296	-1.59702	-5.62682	-5.99146	-3.4296
-16.4746	-1.59702	-5.31852	-6.43775	-3.1213	-1.59702	-5.31852	-6.43775	-3.1213
-15.3651	-1.83258	-5.05146	-5.05146	-3.4296	-1.83258	-5.05146	-5.05146	-3.4296
-13.7266	-1.46794	-4.81589	-4.41455	-3.02826	-1.46794	-4.81589	-4.41455	-3.02826
-14.7244	-1.55306	-5.99146	-4.24053	-2.93935	-1.55306	-5.99146	-4.24053	-2.93935
-15.1745	-1.46794	-4.41455	-5.62682	-3.66516	-1.46794	-4.41455	-5.62682	-3.66516
-16.0063	-1.64196	-5.05146	-5.99146	-3.32146	-1.64196	-5.05146	-5.99146	-3.32146
-15.0741	-1.51005	-4.81589	-5.31852	-3.4296	-1.51005	-4.81589	-5.31852	-3.4296
-17.932	-1.93517	-6.43775	-5.62682	-3.93223	-1.93517	-6.43775	-5.62682	-3.93223
-14.9694	-1.30785	-4.81589	-5.05146	-3.79424	-1.30785	-4.81589	-5.05146	-3.79424
-16.0169	-1.64196	-5.62682	-5.31852	-3.4296	-1.64196	-5.62682	-5.31852	-3.4296
-15.8098	-1.68794	-4.41455	-5.62682	-4.08044	-1.68794	-4.41455	-5.62682	-4.08044
-13.9242	-1.7832	-4.60517	-4.41455	-3.1213	-1.7832	-4.60517	-4.41455	-3.1213
-15.4578	-1.51005	-4.81589	-4.08044	-5.05146	-1.51005	-4.81589	-4.08044	-5.05146
-15.2438	-1.34669	-4.60517	-5.05146	-4.24053	-1.34669	-4.60517	-5.05146	-4.24053
-15.8367	-1.30785	-5.31852	-4.60517	-4.60517	-1.30785	-5.31852	-4.60517	-4.60517
-19.4264	-1.46794	-5.31852	-7.01312	-5.62682	-1.46794	-5.31852	-7.01312	-5.62682
-16.3729	-1.08945	-5.62682	-4.60517	-5.05146	-1.08945	-5.62682	-4.60517	-5.05146
-16.8796	-1.4267	-5.31852	-5.31852	-4.81589	-1.4267	-5.31852	-5.31852	-4.81589
-17.3407	-1.30785	-5.99146	-5.62682	-4.41455	-1.30785	-5.99146	-5.62682	-4.41455
-17.7477	-1.38629	-5.99146	-5.05146	-5.31852	-1.38629	-5.99146	-5.05146	-5.31852
-17.8609	-1.4267	-4.81589	-5.62682	-5.99146	-1.4267	-4.81589	-5.62682	-5.99146
-16.5326	-1.34669	-5.31852	-4.81589	-5.05146	-1.34669	-5.31852	-4.81589	-5.05146
-16.3729	-1.08945	-4.24053	-6.43775	-4.60517	-1.08945	-4.24053	-6.43775	-4.60517
-18.4408	-1.19567	-5.99146	-5.62682	-5.62682	-1.19567	-5.99146	-5.62682	-5.62682
-21.9518	-2.0433	-5.05146	-5.62682	-9.23024	-2.0433	-5.05146	-5.62682	-9.23024
-21.7917	-2.69415	-4.24053	-5.62682	-9.23024	-2.69415	-4.24053	-5.62682	-9.23024
-18.056	-2.40795	-4.60517	-5.05146	-5.99146	-2.40795	-4.60517	-5.05146	-5.99146
-20.0993	-1.83258	-5.62682	-7.01312	-5.62682	-1.83258	-5.62682	-7.01312	-5.62682
-16.6228	-2.40795	-5.31852	-4.81589	-4.08044	-2.40795	-5.31852	-4.81589	-4.08044
-17.4032	-1.735	-4.81589	-6.43775	-4.41455	-1.735	-4.81589	-6.43775	-4.41455
-17.1774	-1.93517	-5.31852	-5.99146	-3.93223	-1.93517	-5.31852	-5.99146	-3.93223
-16.4712	-2.34237	-5.99146	-4.81589	-3.32146	-2.34237	-5.99146	-4.81589	-3.32146
-14.0562	-2.34237	-4.08044	-4.60517	-3.02826	-2.34237	-4.08044	-4.60517	-3.02826
-15.3729	-1.59702	-5.99146	-4.24053	-3.54391	-1.59702	-5.99146	-4.24053	-3.54391
-14.9022	-1.64196	-6.43775	-4.41455	-2.40795	-1.64196	-6.43775	-4.41455	-2.40795
-13.8559	-2.09964	-5.05146	-3.93223	-2.77259	-2.09964	-5.05146	-3.93223	-2.77259
-17.0472	-2.0433	-5.62682	-6.43775	-2.93935	-2.0433	-5.62682	-6.43775	-2.93935
-15.2542	-1.7832	-5.62682	-4.81589	-3.02826	-1.7832	-5.62682	-4.81589	-3.02826
-16.7127	-1.59702	-5.62682	-7.01312	-2.47575	-1.59702	-5.62682	-7.01312	-2.47575
-14.562	-1.59702	-5.99146	-4.81589	-2.15762	-1.59702	-5.99146	-4.81589	-2.15762
-14.8407	-1.19567	-4.41455	-7.01312	-2.21733	-1.19567	-4.41455	-7.01312	-2.21733
-13.609	-1.46794	-4.60517	-4.41455	-3.1213	-1.46794	-4.60517	-4.41455	-3.1213
-15.4552	-2.34237	-5.31852	-5.31852	-2.47575	-2.34237	-5.31852	-5.31852	-2.47575
-14.1295	-1.9885	-5.31852	-3.79424	-3.02826	-1.9885	-5.31852	-3.79424	-3.02826
-13.7857	-1.38629	-5.31852	-4.60517	-2.47575	-1.38629	-5.31852	-4.60517	-2.47575
-16.4928	-1.93517	-5.62682	-5.99146	-2.93935	-1.93517	-5.62682	-5.99146	-2.93935
-16.8897	-1.68794	-4.60517	-7.82405	-2.77259	-1.68794	-4.60517	-7.82405	-2.77259
-16.3051	-1.46794	-6.43775	-4.60517	-3.79424	-1.46794	-6.43775	-4.60517	-3.79424
-14.7236	-1.4267	-4.81589	-5.05146	-3.4296	-1.4267	-4.81589	-5.05146	-3.4296
-17.0105	-1.55306	-7.82405	-4.60517	-3.02826	-1.55306	-7.82405	-4.60517	-3.02826
-14.905	-1.38629	-5.99146	-5.05146	-2.47575	-1.38629	-5.99146	-5.05146	-2.47575
-17.3268	-1.46794	-6.43775	-5.99146	-3.4296	-1.46794	-6.43775	-5.99146	-3.4296
-15.2834	-1.83258	-4.60517	-5.62682	-3.21888	-1.83258	-4.60517	-5.62682	-3.21888
-17.6339	-1.30785	-7.01312	-5.99146	-3.32146	-1.30785	-7.01312	-5.99146	-3.32146
-18.2257	-1.26976	-6.43775	-6.43775	-4.08044	-1.26976	-6.43775	-6.43775	-4.08044
-15.2675	-1.46794	-4.81589	-5.05146	-3.93223	-1.46794	-4.81589	-5.05146	-3.93223
-17.9989	-1.4267	-6.43775	-5.31852	-4.81589	-1.4267	-6.43775	-5.31852	-4.81589
-16.1512	-2.0433	-5.05146	-4.81589	-4.24053	-2.0433	-5.05146	-4.81589	-4.24053
-17.7588	-1.34669	-5.31852	-7.01312	-4.08044	-1.34669	-5.31852	-7.01312	-4.08044
-15.1495	-1.51005	-5.31852	-4.08044	-4.24053	-1.51005	-5.31852	-4.08044	-4.24053
-14.874	-1.19567	-4.81589	-5.31852	-3.54391	-1.19567	-4.81589	-5.31852	-3.54391
-16.823	-1.12424	-5.99146	-5.62682	-4.08044	-1.12424	-5.99146	-5.62682	-4.08044
-17.9921	-1.05527	-5.62682	-5.99146	-5.31852	-1.05527	-5.62682	-5.99146	-5.31852
-15.6682	-1.59702	-4.41455	-4.60517	-5.05146	-1.59702	-4.41455	-4.60517	-5.05146
-16.8438	-1.38629	-5.05146	-5.99146	-4.41455	-1.38629	-5.05146	-5.99146	-4.41455
-17.3764	-1.68794	-5.31852	-5.31852	-5.05146	-1.68794	-5.31852	-5.31852	-5.05146
-18.4207	-1.38629	-5.99146	-5.99146	-5.05146	-1.38629	-5.99146	-5.99146	-5.05146
-17.7881	-1.4267	-5.99146	-5.31852	-5.05146	-1.4267	-5.99146	-5.31852	-5.05146
-16.9209	-1.15964	-5.62682	-5.31852	-4.81589	-1.15964	-5.62682	-5.31852	-4.81589
-15.8789	-1.59702	-4.41455	-5.62682	-4.24053	-1.59702	-4.41455	-5.62682	-4.24053
-19.3008	-1.55306	-5.31852	-5.99146	-6.43775	-1.55306	-5.31852	-5.99146	-6.43775
-19.8271	-1.19567	-5.99146	-5.62682	-7.01312	-1.19567	-5.99146	-5.62682	-7.01312
-18.867	-1.83258	-6.43775	-4.60517	-5.99146	-1.83258	-6.43775	-4.60517	-5.99146
-17.7039	-1.26976	-4.81589	-7.01312	-4.60517	-1.26976	-4.81589	-7.01312	-4.60517
-23.2565	-2.40795	-5.62682	-5.99146	-9.23024	-2.40795	-5.62682	-5.99146	-9.23024
-23.989	-1.88322	-7.82405	-5.05146	-9.23024	-1.88322	-7.82405	-5.05146	-9.23024
-20.9103	-1.83258	-4.81589	-7.82405	-6.43775	-1.83258	-4.81589	-7.82405	-6.43775
-15.9968	-2.09964	-4.60517	-5.05146	-4.24053	-2.09964	-4.60517	-5.05146	-4.24053
-16.6126	-2.0433	-5.31852	-5.31852	-3.93223	-2.0433	-5.31852	-5.31852	-3.93223
-15.6322	-2.09964	-5.05146	-4.81589	-3.66516	-2.09964	-5.05146	-4.81589	-3.66516
-16.7327	-1.93517	-5.62682	-5.62682	-3.54391	-1.93517	-5.62682	-5.62682	-3.54391
-17.2518	-2.69415	-5.99146	-5.62682	-2.93935	-2.69415	-5.99146	-5.62682	-2.93935
-15.3599	-1.64196	-5.62682	-5.31852	-2.77259	-1.64196	-5.62682	-5.31852	-2.77259
-14.9331	-1.68794	-4.60517	-5.31852	-3.32146	-1.68794	-4.60517	-5.31852	-3.32146
-16.6082	-2.21733	-5.99146	-5.62682	-2.77259	-2.21733	-5.99146	-5.62682	-2.77259
-16.7311	-2.09964	-5.99146	-5.31852	-3.32146	-2.09964	-5.99146	-5.31852	-3.32146
-17.613	-1.46794	-7.01312	-6.43775	-2.69415	-1.46794	-7.01312	-6.43775	-2.69415
-16.0711	-1.9885	-5.99146	-5.99146	-2.09964	-1.9885	-5.99146	-5.99146	-2.09964
-14.6048	-1.88322	-5.05146	-5.05146	-2.61867	-1.88322	-5.05146	-5.05146	-2.61867
-16.1719	-1.9885	-6.43775	-5.05146	-2.69415	-1.9885	-6.43775	-5.05146	-2.69415
-16.2075	-1.83258	-4.81589	-7.01312	-2.54593	-1.83258	-4.81589	-7.01312	-2.54593
-14.15	-1.51005	-5.05146	-4.81589	-2.77259	-1.51005	-5.05146	-4.81589	-2.77259
-14.4256	-1.59702	-4.08044	-5.62682	-3.1213	-1.59702	-4.08044	-5.62682	-3.1213
-12.9377	-1.51005	-4.41455	-4.24053	-2.77259	-1.51005	-4.41455	-4.24053	-2.77259
-13.4509	-1.38629	-4.60517	-4.60517	-2.85423	-1.38629	-4.60517	-4.60517	-2.85423
-15.5448	-1.88322	-5.05146	-4.81589	-3.79424	-1.88322	-5.05146	-4.81589	-3.79424
-17.7678	-1.19567	-7.01312	-7.01312	-2.54593	-1.19567	-7.01312	-7.01312	-2.54593
-15.3035	-1.23237	-5.99146	-5.05146	-3.02826	-1.23237	-5.99146	-5.05146	-3.02826
-17.5442	-2.34237	-5.99146	-5.99146	-3.21888	-2.34237	-5.99146	-5.99146	-3.21888
-17.3926	-1.64196	-7.82405	-4.60517	-3.32146	-1.64196	-7.82405	-4.60517	-3.32146
-15.4942	-1.46794	-4.81589	-5.99146	-3.21888	-1.46794	-4.81589	-5.99146	-3.21888
-16.8481	-1.15964	-6.43775	-5.31852	-3.93223	-1.15964	-6.43775	-5.31852	-3.93223
-17.5375	-1.46794	-7.01312	-5.62682	-3.4296	-1.46794	-7.01312	-5.62682	-3.4296
-14.4108	-1.46794	-5.31852	-4.08044	-3.54391	-1.46794	-5.31852	-4.08044	-3.54391
-17.4726	-1.59702	-7.01312	-5.31852	-3.54391	-1.59702	-7.01312	-5.31852	-3.54391
-18.5637	-1.4267	-7.82405	-5.99146	-3.32146	-1.4267	-7.82405	-5.99146	-3.32146
-17.1475	-1.23237	-5.99146	-5.99146	-3.93223	-1.23237	-5.99146	-5.99146	-3.93223
-17.3582	-1.23237	-5.31852	-7.01312	-3.79424	-1.23237	-5.31852	-7.01312	-3.79424
-17.9744	-1.38629	-5.99146	-5.99146	-4.60517	-1.38629	-5.99146	-5.99146	-4.60517
-16.2267	-1.30785	-5.05146	-5.62682	-4.24053	-1.30785	-5.05146	-5.62682	-4.24053
-17.3102	-1.64196	-6.43775	-4.81589	-4.41455	-1.64196	-6.43775	-4.81589	-4.41455
-18.3548	-1.26976	-7.01312	-5.99146	-4.08044	-1.26976	-7.01312	-5.99146	-4.08044
-19.1593	-1.46794	-7.82405	-5.05146	-4.81589	-1.46794	-7.82405	-5.05146	-4.81589
-18.1221	-1.68794	-7.01312	-4.81589	-4.60517	-1.68794	-7.01312	-4.81589	-4.60517
-18.6763	-1.38629	-6.43775	-6.43775	-4.41455	-1.38629	-6.43775	-6.43775	-4.41455
-18.4611	-1.4267	-6.43775	-5.99146	-4.60517	-1.4267	-6.43775	-5.99146	-4.60517
-19.7498	-1.4267	-7.01312	-5.99146	-5.31852	-1.4267	-7.01312	-5.99146	-5.31852
-19.3543	-1.12424	-9.21034	-4.60517	-4.41455	-1.12424	-9.21034	-4.60517	-4.41455
-18.8098	-1.735	-6.43775	-5.31852	-5.31852	-1.735	-6.43775	-5.31852	-5.31852
-17.4827	-1.9885	-5.62682	-5.05146	-4.81589	-1.9885	-5.62682	-5.05146	-4.81589
-17.4119	-1.55306	-5.99146	-5.05146	-4.81589	-1.55306	-5.99146	-5.05146	-4.81589
-21.6236	-1.46794	-7.01312	-7.82405	-5.31852	-1.46794	-7.01312	-7.82405	-5.31852
-16.8365	-1.55306	-5.62682	-5.05146	-4.60517	-1.55306	-5.62682	-5.05146	-4.60517
-19.2884	-1.23237	-7.82405	-4.60517	-5.62682	-1.23237	-7.82405	-4.60517	-5.62682
-24.17	-1.93517	-7.01312	-5.99146	-9.23024	-1.93517	-7.01312	-5.99146	-9.23024
-20.4113	-2.21733	-5.05146	-5.31852	-7.82405	-2.21733	-5.05146	-5.31852	-7.82405
-20.0177	-1.59702	-5.99146	-5.99146	-6.43775	-1.59702	-5.99146	-5.99146	-6.43775
-19.8886	-1.83258	-6.43775	-5.62682	-5.99146	-1.83258	-6.43775	-5.62682	-5.99146
-18.9145	-2.34237	-5.31852	-7.82405	-3.4296	-2.34237	-5.31852	-7.82405	-3.4296
-17.7273	-2.15762	-6.43775	-5.05146	-4.08044	-2.15762	-6.43775	-5.05146	-4.08044
-16.3101	-2.0433	-5.31852	-5.62682	-3.32146	-2.0433	-5.31852	-5.62682	-3.32146
-18.0627	-1.55306	-6.43775	-5.99146	-4.08044	-1.55306	-6.43775	-5.99146	-4.08044
-15.2442	-1.9885	-4.81589	-5.31852	-3.1213	-1.9885	-4.81589	-5.31852	-3.1213
-15.3157	-1.7832	-6.43775	-5.05146	-2.0433	-1.7832	-6.43775	-5.05146	-2.0433
-15.3341	-1.88322	-5.99146	-4.60517	-2.85423	-1.88322	-5.99146	-4.60517	-2.85423
-14.4473	-1.46794	-5.31852	-5.31852	-2.34237	-1.46794	-5.31852	-5.31852	-2.34237
-15.967	-1.4267	-5.05146	-7.01312	-2.47575	-1.4267	-5.05146	-7.01312	-2.47575
-15.9312	-2.27887	-5.31852	-5.99146	-2.34237	-2.27887	-5.31852	-5.99146	-2.34237
-14.6177	-1.59702	-5.62682	-5.05146	-2.34237	-1.59702	-5.62682	-5.05146	-2.34237
-16.1651	-1.88322	-5.62682	-5.62682	-3.02826	-1.88322	-5.62682	-5.62682	-3.02826
-13.5831	-1.88322	-5.05146	-4.24053	-2.40795	-1.88322	-5.05146	-4.24053	-2.40795
-16.3557	-1.59702	-6.43775	-5.62682	-2.69415	-1.59702	-6.43775	-5.62682	-2.69415
-17.6226	-1.55306	-7.82405	-5.62682	-2.61867	-1.55306	-7.82405	-5.62682	-2.61867
-15.0443	-1.735	-5.05146	-5.31852	-2.93935	-1.735	-5.05146	-5.31852	-2.93935
-19.3665	-1.7832	-7.82405	-6.43775	-3.32146	-1.7832	-7.82405	-6.43775	-3.32146
-15.3686	-1.38629	-5.99146	-5.05146	-2.93935	-1.38629	-5.99146	-5.05146	-2.93935
-15.9474	-1.7832	-5.31852	-5.62682	-3.21888	-1.7832	-5.31852	-5.62682	-3.21888
-19.3334	-1.64196	-9.21034	-5.62682	-2.85423	-1.64196	-9.21034	-5.62682	-2.85423
-16.3455	-1.4267	-5.62682	-6.43775	-2.85423	-1.4267	-5.62682	-6.43775	-2.85423
-15.8013	-1.12424	-5.99146	-4.60517	-4.08044	-1.12424	-5.99146	-4.60517	-4.08044
-18.7861	-1.4267	-7.82405	-5.99146	-3.54391	-1.4267	-7.82405	-5.99146	-3.54391
-15.5555	-1.59702	-5.31852	-5.31852	-3.32146	-1.59702	-5.31852	-5.31852	-3.32146
-15.1859	-1.735	-5.99146	-4.60517	-2.85423	-1.735	-5.99146	-4.60517	-2.85423
-17.6502	-1.4267	-5.99146	-5.99146	-4.24053	-1.4267	-5.99146	-5.99146	-4.24053
-14.7976	-1.38629	-5.05146	-4.81589	-3.54391	-1.38629	-5.05146	-4.81589	-3.54391
-15.4157	-1.30785	-5.62682	-5.05146	-3.4296	-1.30785	-5.62682	-5.05146	-3.4296
-18.4837	-1.34669	-7.82405	-5.99146	-3.32146	-1.34669	-7.82405	-5.99146	-3.32146
-18.758	-1.64196	-6.43775	-7.01312	-3.66516	-1.64196	-6.43775	-7.01312	-3.66516
-17.0472	-1.55306	-5.62682	-5.62682	-4.24053	-1.55306	-5.62682	-5.62682	-4.24053
-18.5701	-1.08945	-5.99146	-6.43775	-5.05146	-1.08945	-5.99146	-6.43775	-5.05146
-19.0251	-1.64196	-6.43775	-7.01312	-3.93223	-1.64196	-6.43775	-7.01312	-3.93223
-17.3582	-1.23237	-7.01312	-5.31852	-3.79424	-1.23237	-7.01312	-5.31852	-3.79424
-20.0993	-1.46794	-7.01312	-7.01312	-4.60517	-1.46794	-7.01312	-7.01312	-4.60517
-18.4497	-1.64196	-5.31852	-6.43775	-5.05146	-1.64196	-5.31852	-6.43775	-5.05146
-18.8871	-1.59702	-6.43775	-6.43775	-4.41455	-1.59702	-6.43775	-6.43775	-4.41455
-19.9863	-1.12424	-9.23024	-4.81589	-4.81589	-1.12424	-9.23024	-4.81589	-4.81589
-18.3422	-1.38629	-6.43775	-6.43775	-4.08044	-1.38629	-6.43775	-6.43775	-4.08044
-16.8438	-1.64196	-5.99146	-4.60517	-4.60517	-1.64196	-5.99146	-4.60517	-4.60517
-17.2828	-1.55306	-5.05146	-5.62682	-5.05146	-1.55306	-5.05146	-5.62682	-5.05146
-20.5984	-1.34669	-7.01312	-7.82405	-4.41455	-1.34669	-7.01312	-7.82405	-4.41455
-21.4856	-1.23237	-6.43775	-7.82405	-5.99146	-1.23237	-6.43775	-7.82405	-5.99146
-20.1748	-1.30785	-6.43775	-6.43775	-5.99146	-1.30785	-6.43775	-6.43775	-5.99146
-16.9254	-1.19567	-5.62682	-5.05146	-5.05146	-1.19567	-5.62682	-5.05146	-5.05146
-20.5061	-1.51005	-7.01312	-5.99146	-5.99146	-1.51005	-7.01312	-5.99146	-5.99146
-21.8791	-2.27887	-5.31852	-5.05146	-9.23024	-2.27887	-5.31852	-5.05146	-9.23024
-21.8903	-2.21733	-4.81589	-5.62682	-9.23024	-2.21733	-4.81589	-5.62682	-9.23024
-19.0283	-1.7832	-5.99146	-4.81589	-6.43775	-1.7832	-5.99146	-4.81589	-6.43775
-17.0545	-1.83258	-4.41455	-5.99146	-4.81589	-1.83258	-4.41455	-5.99146	-4.81589
-17.3774	-1.88322	-7.01312	-5.05146	-3.4296	-1.88322	-7.01312	-5.05146	-3.4296
-17.3998	-2.09964	-6.43775	-5.31852	-3.54391	-2.09964	-6.43775	-5.31852	-3.54391
-16.9435	-1.55306	-5.31852	-5.99146	-4.08044	-1.55306	-5.31852	-5.99146	-4.08044
-16.876	-1.7832	-5.62682	-6.43775	-3.02826	-1.7832	-5.62682	-6.43775	-3.02826
-17.2693	-1.88322	-5.62682	-6.43775	-3.32146	-1.88322	-5.62682	-6.43775	-3.32146
-16.37	-1.7832	-6.43775	-5.99146	-2.15762	-1.7832	-6.43775	-5.99146	-2.15762
-17.8473	-1.9885	-7.01312	-6.43775	-2.40795	-1.9885	-7.01312	-6.43775	-2.40795
-14.6832	-1.83258	-5.62682	-4.81589	-2.40795	-1.83258	-5.62682	-4.81589	-2.40795
-18.6983	-2.15762	-7.82405	-6.43775	-2.27887	-2.15762	-7.82405	-6.43775	-2.27887
-19.0827	-1.93517	-9.21034	-5.31852	-2.61867	-1.93517	-9.21034	-5.31852	-2.61867
-16.4467	-1.68794	-6.43775	-5.62682	-2.69415	-1.68794	-6.43775	-5.62682	-2.69415
-16.6898	-1.46794	-5.99146	-7.01312	-2.21733	-1.46794	-5.99146	-7.01312	-2.21733
-14.6339	-1.7832	-5.62682	-4.81589	-2.40795	-1.7832	-5.62682	-4.81589	-2.40795
-15.3049	-1.26976	-6.43775	-5.05146	-2.54593	-1.26976	-6.43775	-5.05146	-2.54593
-15.3402	-1.23237	-5.62682	-4.81589	-3.66516	-1.23237	-5.62682	-4.81589	-3.66516
-15.8578	-1.55306	-7.01312	-4.81589	-2.47575	-1.55306	-7.01312	-4.81589	-2.47575
-19.1733	-1.64196	-7.01312	-7.82405	-2.69415	-1.64196	-7.01312	-7.82405	-2.69415
-16.464	-1.83258	-5.99146	-5.31852	-3.32146	-1.83258	-5.99146	-5.31852	-3.32146
-18.2272	-1.34669	-7.82405	-6.43775	-2.61867	-1.34669	-7.82405	-6.43775	-2.61867
-21.3765	-1.46794	-9.23024	-7.82405	-2.85423	-1.46794	-9.23024	-7.82405	-2.85423
-16.0474	-2.0433	-5.99146	-5.31852	-2.69415	-2.0433	-5.99146	-5.31852	-2.69415
-17.9585	-1.38629	-6.43775	-7.01312	-3.1213	-1.38629	-6.43775	-7.01312	-3.1213
-18.9907	-1.51005	-7.82405	-5.99146	-3.66516	-1.51005	-7.82405	-5.99146	-3.66516
-16.145	-1.30785	-5.99146	-5.62682	-3.21888	-1.30785	-5.99146	-5.62682	-3.21888
-19.0283	-1.7832	-7.01312	-5.62682	-4.60517	-1.7832	-7.01312	-5.62682	-4.60517
-16.8077	-1.15964	-7.82405	-4.60517	-3.21888	-1.15964	-7.82405	-4.60517	-3.21888
-18.5788	-1.64196	-7.01312	-5.99146	-3.93223	-1.64196	-7.01312	-5.99146	-3.93223
-16.7101	-1.735	-5.05146	-5.99146	-3.93223	-1.735	-5.05146	-5.99146	-3.93223
-17.9989	-1.4267	-6.43775	-5.31852	-4.81589	-1.4267	-6.43775	-5.31852	-4.81589
-21.6	-1.34669	-7.82405	-7.82405	-4.60517	-1.34669	-7.82405	-7.82405	-4.60517
-20.5243	-1.4267	-9.23024	-5.05146	-4.81589	-1.4267	-9.23024	-5.05146	-4.81589
-20.1414	-1.51005	-7.82405	-5.99146	-4.81589	-1.51005	-7.82405	-5.99146	-4.81589
-18.1883	-1.30785	-6.43775	-5.62682	-4.81589	-1.30785	-6.43775	-5.62682	-4.81589
-21.9669	-1.4267	-9.23024	-5.99146	-5.31852	-1.4267	-9.23024	-5.99146	-5.31852
-20.3522	-1.51005	-7.01312	-7.01312	-4.81589	-1.51005	-7.01312	-7.01312	-4.81589
-19.6091	-1.55306	-7.82405	-4.60517	-5.62682	-1.55306	-7.82405	-4.60517	-5.62682
-22.6118	-1.7832	-9.21034	-7.01312	-4.60517	-1.7832	-9.21034	-7.01312	-4.60517
