mlcoalsim version 09v3beta (20060206)
OUTPUT FILE: date 02/12/06 17:34:46 

Input data from the file: l2f1r12.txt

Finite island model. Population parameters in function of 4Ne
except the parameters that indicate the size of the populations, as Ne).

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 4638

N_loci:                1
N_sites:               3927
N_samples:             11
Mutations:             96
Sfix_allthetas:        1
Range_thetant:         1
Thetant_min:           0.000500
Thetant_max:           0.060000
Recombination:         12
Nintn:                 5
Nrec:                  1 1 0.01 0.01 1
Npast:                 1 0.01 0.01 1 1
Tpast:                 0.045 1E-006 0.005 1E-006 4

REJECTION ALGORITHM OF TAVARE et al. 1997. Fix S and screening all probable thetas.  Rejection algorithm n. 2.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.8721	-2.2708	-2.0687	-2.2921	-2.6777	-2.9972	6.3273	0.12632	0.17708	0.14383	na	1	1	0.073921	96	0	0	32.776	19.964	13.636	-0.83624	0.040278	0.090909	0.090909	
-0.18247	3.1853	1.5213	1.2299	1.8883	1.5535	-31.345	0.76842	0.79167	0.78908	na	0.72727	0.92727	0.16143	96	0	0	32.776	31.527	62.873	-0.081505	-0.19954	0.27273	0.36364	
-1.8296	-2.2381	-1.9766	-2.202	-2.9314	-3.1992	15.909	0.094737	0.16667	0.11195	na	1	1	0.048966	96	0	0	32.776	20.255	4.3455	-0.81725	0.10127	0.090909	0.090909	
-1.9093	-2.3	-2.1147	-2.3418	-1.346	-1.8674	-35.782	0.35789	0.375	0.3883	na	1	1	0.13064	96	0	0	32.776	19.709	55.491	-0.85285	-0.22778	0.090909	0.18182	
-1.7924	-2.21	-1.8846	-2.1135	-2.8046	-3.0764	16.818	0.052632	0.09375	0.08974	na	1	1	0.058801	96	0	0	32.776	20.509	3.6909	-0.80064	0.10706	0.090909	0.18182	
0.54016	0.53349	0.73888	0.78112	0.81022	0.89707	-6.0545	0.58947	0.59375	0.63286	na	0.90909	0.98182	0.17193	96	0	0	32.776	36.473	42.527	0.24127	-0.038542	0.18182	0.18182	
0.40201	1.9302	0.78491	0.77956	0.87364	0.90004	-11.945	0.54737	0.5625	0.58787	na	0.81818	0.96364	0.16805	96	0	0	32.776	35.527	47.473	0.17957	-0.076042	0.18182	0.27273	
-1.9359	-0.65835	-2.3448	-2.5437	-1.0923	-1.6595	-51.345	0.57895	0.58333	0.59776	na	0.90909	0.98182	0.20925	96	0	0	32.776	19.527	70.873	-0.86472	-0.32685	0.18182	0.18182	
-0.092142	0.30355	-0.31971	-0.29661	-0.64837	-0.59112	0.49091	0.18947	0.25	0.28594	na	0.90909	0.98182	0.12989	96	0	0	32.776	32.145	31.655	-0.041157	0.003125	0.18182	0.18182	
-1.8296	-2.2381	-1.9306	-2.1632	-2.107	-2.4912	-9.8909	0.2	0.25	0.22241	na	1	1	0.084411	96	0	0	32.776	20.255	30.145	-0.81725	-0.062963	0.090909	0.18182	
-1.7499	-2.1786	-2.0687	-2.2564	-3.0582	-3.2784	17.2	0.084211	0.15625	0.1117	na	1	1	0.059918	96	0	0	32.776	20.8	3.6	-0.78165	0.10949	0.090909	0.090909	
-1.9997	-2.3735	-2.3448	-2.5623	-2.0436	-2.5001	-27.418	0.4	0.44792	0.42032	na	1	1	0.12959	96	0	0	32.776	19.091	46.509	-0.8932	-0.17454	0.090909	0.18182	
-1.463	-0.35018	-1.2862	-1.5125	-1.5996	-1.9189	-9.4727	0.25263	0.32292	0.29441	na	0.90909	0.98182	0.083577	96	0	0	32.776	22.764	32.236	-0.65349	-0.060301	0.18182	0.18182	
-1.9784	-2.3559	-2.2988	-2.5173	-3.3753	-3.6358	16.673	0.10526	0.16667	0.12424	na	1	1	0.04672	96	0	0	32.776	19.236	2.5636	-0.8837	0.10613	0.090909	0.090909	
-1.8349	-2.2421	-1.8846	-2.1259	-2.8046	-3.0922	17.436	0.12632	0.20833	0.15319	na	1	1	0.064849	96	0	0	32.776	20.218	2.7818	-0.81962	0.111	0.090909	0.18182	
-1.6596	-2.1141	-2.0227	-2.1912	-1.4094	-1.8288	-36.564	0.53684	0.57292	0.55519	na	1	1	0.15284	96	0	0	32.776	21.418	57.982	-0.7413	-0.23275	0.090909	0.18182	
-1.989	-0.6971	-2.2528	-2.4816	-1.663	-2.1694	-30.073	0.57895	0.59375	0.58621	na	0.90909	0.98182	0.20037	96	0	0	32.776	19.164	49.236	-0.88845	-0.19144	0.18182	0.18182	
-1.6224	-0.44741	-1.9766	-2.1415	-2.9314	-3.1219	14.745	0.073684	0.11458	0.11144	na	0.90909	0.98182	0.069845	96	0	0	32.776	21.673	6.9273	-0.72469	0.093866	0.18182	0.18182	
1.47	2.3564	0.50875	0.85876	0.49313	0.97133	5.0727	0.53684	0.54167	0.58789	na	0.81818	0.94545	0.20013	96	0	0	32.776	42.836	37.764	0.65661	0.032292	0.27273	0.27273	
-1.4418	-1.9696	-1.5624	-1.7393	-2.3606	-2.5645	14.418	0.063158	0.125	0.09737	na	1	1	0.061195	96	0	0	32.776	22.909	8.4909	-0.64399	0.091782	0.090909	0.090909	
-1.9625	-2.3428	-2.3448	-2.5514	-3.4387	-3.6843	16.491	0.094737	0.15625	0.10809	na	1	1	0.032809	96	0	0	32.776	19.345	2.8545	-0.87658	0.10498	0.090909	0.090909	
-0.10277	-1.3157	-0.41176	-0.37736	-0.77521	-0.70399	11.745	0.18947	0.21875	0.26437	na	1	1	0.12852	96	0	0	32.776	32.073	20.327	-0.045904	0.074769	0.090909	0.090909	
-0.75632	-1.5944	0.27862	0.013976	0.17605	-0.1307	-7.6	0.45263	0.47917	0.50972	na	1	1	0.11789	96	0	0	32.776	27.6	35.2	-0.33783	-0.04838	0.090909	0.090909	
-1.8934	-0.62802	-2.3448	-2.5313	-0.58496	-1.208	-65.764	0.70526	0.71875	0.71369	na	0.90909	0.98182	0.22559	96	0	0	32.776	19.818	85.582	-0.84573	-0.41863	0.18182	0.18182	
-1.6968	-0.49495	-1.9306	-2.1244	-2.868	-3.0952	17.527	0.094737	0.14583	0.12347	na	0.90909	0.98182	0.063979	96	0	0	32.776	21.164	3.6364	-0.75792	0.11157	0.18182	0.18182	
-1.8828	-2.2791	-2.0227	-2.2564	-2.9948	-3.2734	17.182	0.15789	0.21875	0.18458	na	1	1	0.047295	96	0	0	32.776	19.891	2.7091	-0.84098	0.10938	0.090909	0.090909	
1.4381	0.81284	0.6008	0.92709	0.61997	1.0684	-1.3636	0.56842	0.58333	0.61413	na	0.90909	0.98182	0.2008	96	0	0	32.776	42.618	43.982	0.64237	-0.0086806	0.18182	0.18182	
-0.028381	-1.2875	0.094521	0.071434	-0.07762	-0.077231	-2.6364	0.44211	0.47917	0.49772	na	1	1	0.13946	96	0	0	32.776	32.582	35.218	-0.012677	-0.016782	0.090909	0.18182	
0.98648	-0.95748	0.46273	0.67862	0.42972	0.73667	7.4545	0.35789	0.38542	0.42499	na	1	1	0.1824	96	0	0	32.776	39.527	32.073	0.44064	0.047454	0.090909	0.18182	
-1.7127	-2.1517	-1.7925	-2.0126	-2.6777	-2.9378	16.909	0.094737	0.15625	0.121	na	1	1	0.069308	96	0	0	32.776	21.055	4.1455	-0.76504	0.10764	0.090909	0.090909	
0.046007	-1.26	0.2326	0.20964	0.11263	0.11387	-7.0182	0.43158	0.48958	0.49537	na	1	1	0.14394	96	0	0	32.776	33.091	40.109	0.02055	-0.044676	0.090909	0.090909	
0.15759	-1.2199	-0.41176	-0.30127	-0.77521	-0.60696	2.5091	0.32632	0.36458	0.38287	na	1	1	0.1363	96	0	0	32.776	33.855	31.345	0.070391	0.015972	0.090909	0.090909	
-1.5905	-0.42748	-1.4243	-1.6663	-0.45812	-0.98619	-54.218	0.71579	0.73958	0.72576	na	0.90909	0.98182	0.15742	96	0	0	32.776	21.891	76.109	-0.71045	-0.34514	0.18182	0.27273	
1.5231	2.3759	0.83093	1.1461	0.93705	1.3723	2.8	0.56842	0.60417	0.61982	na	0.81818	0.96364	0.20858	96	0	0	32.776	43.2	40.4	0.68035	0.017824	0.18182	0.18182	
-1.8828	-2.2791	-2.3448	-2.5281	-3.1216	-3.3823	7.1818	0.15789	0.21875	0.17501	na	1	1	0.06577	96	0	0	32.776	19.891	12.709	-0.84098	0.045718	0.090909	0.090909	
-1.3195	-1.8946	-1.0101	-1.2377	-0.45812	-0.88519	-32.709	0.44211	0.5	0.53098	na	1	1	0.14876	96	0	0	32.776	23.745	56.455	-0.58941	-0.20822	0.090909	0.18182	
0.68362	2.0494	0.46273	0.59011	0.42972	0.62379	4.9091	0.37895	0.46875	0.48128	na	0.81818	0.96364	0.17277	96	0	0	32.776	37.455	32.545	0.30536	0.03125	0.18182	0.18182	
-1.8668	-2.2667	-2.0227	-2.2517	-2.9948	-3.2675	17.2	0.073684	0.11458	0.095102	na	1	1	0.045514	96	0	0	32.776	20	2.8	-0.83386	0.10949	0.090909	0.090909	
-1.9306	-0.65452	-2.2528	-2.4645	-0.90204	-1.4941	-53.073	0.68421	0.69792	0.69456	na	0.90909	0.98182	0.21973	96	0	0	32.776	19.564	72.636	-0.86234	-0.33785	0.18182	0.18182	
-0.97948	-1.7054	-1.3323	-1.41	-1.9167	-2.011	9.3455	0.13684	0.19792	0.18	na	1	1	0.082482	96	0	0	32.776	26.073	16.727	-0.43751	0.059491	0.090909	0.090909	
-0.86259	-1.6461	-0.22766	-0.44413	-0.52154	-0.76934	-10.855	0.35789	0.40625	0.38729	na	1	1	0.10572	96	0	0	32.776	26.873	37.727	-0.3853	-0.069097	0.090909	0.18182	
1.4434	2.3466	0.83093	1.1228	0.93705	1.3426	-0.29091	0.66316	0.67708	0.72052	na	0.81818	0.96364	0.20594	96	0	0	32.776	42.655	42.945	0.64475	-0.0018519	0.18182	0.36364	
0.72081	0.59363	0.32465	0.48451	0.42972	0.63765	-0.98182	0.4	0.47917	0.50013	na	0.90909	0.98182	0.17855	96	0	0	32.776	37.709	38.691	0.32197	-0.00625	0.18182	0.18182	
-1.8243	-2.234	-1.9766	-2.2005	-2.9314	-3.1972	17.182	0.12632	0.1875	0.15161	na	1	1	0.061245	96	0	0	32.776	20.291	3.1091	-0.81488	0.10938	0.090909	0.090909	
-1.8403	-2.2462	-2.0687	-2.2828	-3.0582	-3.312	15.764	0.094737	0.17708	0.12185	na	1	1	0.048895	96	0	0	32.776	20.182	4.4182	-0.822	0.10035	0.090909	0.090909	
0.67831	-1.0484	0.87696	0.93796	1.0005	1.1119	-9.9636	0.58947	0.59375	0.63291	na	1	1	0.17914	96	0	0	32.776	37.418	47.382	0.30298	-0.063426	0.090909	0.18182	
-2.0528	-2.4185	-2.3909	-2.6167	-3.5021	-3.7725	16.455	0.052632	0.10417	0.06886	na	1	1	0.049705	96	0	0	32.776	18.727	2.2727	-0.91693	0.10475	0.090909	0.090909	
-0.68725	0.052176	-0.27368	-0.43171	-0.20445	-0.4317	-11.855	0.37895	0.4375	0.42919	na	0.90909	0.98182	0.11255	96	0	0	32.776	28.073	39.927	-0.30698	-0.075463	0.18182	0.18182	
-1.9678	-2.3472	-2.2068	-2.4365	-2.2972	-2.7061	-12.982	0.21053	0.27083	0.23006	na	1	1	0.083649	96	0	0	32.776	19.309	32.291	-0.87896	-0.082639	0.090909	0.090909	
-2.2175	-0.87562	-2.713	-2.9366	-1.4094	-2.0367	-56.2	0.64211	0.65625	0.64594	na	0.90909	0.98182	0.21911	96	0	0	32.776	17.6	73.8	-0.99051	-0.35775	0.18182	0.27273	
2.1289	0.9998	1.1071	1.556	1.3176	1.9248	3.0909	0.69474	0.70833	0.73724	na	0.90909	0.98182	0.23558	96	0	0	32.776	47.345	44.255	0.95091	0.019676	0.18182	0.18182	
-1.6755	-2.1253	-1.6084	-1.8464	-2.4241	-2.7061	18.018	0.073684	0.125	0.094423	na	1	1	0.062403	96	0	0	32.776	21.309	3.2909	-0.74842	0.1147	0.090909	0.090909	
0.42326	-1.1294	0.55478	0.59166	0.55655	0.63567	-7.8545	0.55789	0.60417	0.61116	na	1	1	0.16342	96	0	0	32.776	35.673	43.527	0.18906	-0.05	0.090909	0.090909	
-1.8615	-2.2625	-1.9766	-2.2114	-2.9314	-3.211	17.273	0.10526	0.15625	0.13196	na	1	1	0.050068	96	0	0	32.776	20.036	2.7636	-0.83149	0.10995	0.090909	0.090909	
-2.005	-0.70892	-2.3909	-2.6027	-2.3606	-2.7744	-16.091	0.46316	0.47917	0.47325	na	0.90909	0.98182	0.1469	96	0	0	32.776	19.055	35.145	-0.89557	-0.10243	0.18182	0.18182	
0.92272	0.65833	0.048495	0.31058	-0.14104	0.22278	5.9818	0.52632	0.58333	0.56354	na	0.90909	0.98182	0.17177	96	0	0	32.776	39.091	33.109	0.41216	0.038079	0.18182	0.27273	
-0.060261	-1.2995	0.64683	0.52799	0.68339	0.56438	-17.073	0.54737	0.5625	0.58528	na	1	1	0.14813	96	0	0	32.776	32.364	49.436	-0.026917	-0.10868	0.090909	0.090909	
-1.4364	-0.33455	-1.1482	-1.3883	-1.346	-1.6912	-19.109	0.34737	0.40625	0.4248	na	0.90909	0.98182	0.082452	96	0	0	32.776	22.945	42.055	-0.64162	-0.12164	0.18182	0.18182	
-0.097455	-1.3136	-0.73394	-0.64757	-1.2191	-1.0832	10.018	0.28421	0.33333	0.33178	na	1	1	0.11925	96	0	0	32.776	32.109	22.091	-0.043531	0.063773	0.090909	0.090909	
-1.5746	-2.0559	-1.6545	-1.8557	-2.4241	-2.6684	11.2	0.084211	0.13542	0.13563	na	1	1	0.056095	96	0	0	32.776	22	10.8	-0.70333	0.071296	0.090909	0.090909	
-1.7021	-2.1441	-1.7465	-1.9706	-2.6143	-2.8793	16.655	0.10526	0.17708	0.12797	na	1	1	0.056888	96	0	0	32.776	21.127	4.4727	-0.76029	0.10602	0.090909	0.090909	
0.4764	-1.1121	-0.089582	0.06367	-0.33129	-0.10694	4.8727	0.34737	0.36458	0.43097	na	1	1	0.15431	96	0	0	32.776	36.036	31.164	0.21279	0.031019	0.090909	0.18182	
0.12571	-1.2312	-0.36574	-0.27176	-0.71179	-0.56438	3.0727	0.24211	0.3125	0.33234	na	1	1	0.13608	96	0	0	32.776	33.636	30.564	0.056151	0.01956	0.090909	0.090909	
-1.7127	-2.1517	-1.9306	-2.129	-2.6143	-2.8833	10.109	0.12632	0.15625	0.16311	na	1	1	0.071123	96	0	0	32.776	21.055	10.945	-0.76504	0.064352	0.090909	0.18182	
0.49234	-1.1069	0.27862	0.37891	0.3663	0.49804	-1.3091	0.25263	0.30208	0.40951	na	1	1	0.16627	96	0	0	32.776	36.145	37.455	0.21991	-0.0083333	0.090909	0.18182	
0.32231	-1.163	-0.41176	-0.25313	-0.71179	-0.49111	5.1636	0.46316	0.53125	0.50789	na	1	1	0.14137	96	0	0	32.776	34.982	29.818	0.14397	0.03287	0.090909	0.18182	
-1.5746	-0.4176	-2.0687	-2.2051	-3.0582	-3.213	15.4	0.10526	0.17708	0.14011	na	0.90909	0.98182	0.065581	96	0	0	32.776	22	6.6	-0.70333	0.098032	0.18182	0.18182	
1.4381	2.3446	0.83093	1.1212	0.93705	1.3407	1.0364	0.56842	0.59375	0.62293	na	0.81818	0.96364	0.20575	96	0	0	32.776	42.618	41.582	0.64237	0.0065972	0.18182	0.18182	
1.0981	-0.92621	0.50875	0.75006	0.49313	0.83271	9.1818	0.27368	0.30208	0.40008	na	1	1	0.18676	96	0	0	32.776	40.291	31.109	0.49048	0.058449	0.090909	0.18182	
0.72613	0.59536	0.14055	0.33077	-0.014202	0.25843	6.0909	0.36842	0.40625	0.43419	na	0.90909	0.98182	0.16724	96	0	0	32.776	37.745	31.655	0.32434	0.038773	0.18182	0.18182	
1.7091	0.88868	0.87696	1.2392	1.0005	1.4961	2.5455	0.62105	0.65625	0.67494	na	0.90909	0.98182	0.21687	96	0	0	32.776	44.473	41.927	0.76342	0.016204	0.18182	0.27273	
-1.8881	-2.2833	-2.0687	-2.2968	-3.0582	-3.3299	17.109	0.10526	0.16667	0.12388	na	1	1	0.051878	96	0	0	32.776	19.855	2.7455	-0.84336	0.10891	0.090909	0.090909	
-1.8934	-2.2874	-2.0687	-2.2983	-3.0582	-3.3318	17.036	0.11579	0.16667	0.12925	na	1	1	0.054744	96	0	0	32.776	19.818	2.7818	-0.84573	0.10845	0.090909	0.090909	
-1.819	-2.23	-1.9766	-2.1989	-1.8533	-2.2694	-13.345	0.33684	0.375	0.37275	na	1	1	0.11391	96	0	0	32.776	20.327	33.673	-0.8125	-0.084954	0.090909	0.18182	
-1.9678	-2.3472	-2.2068	-2.4365	-3.2485	-3.5229	16.818	0.063158	0.11458	0.084584	na	1	1	0.051736	96	0	0	32.776	19.309	2.4909	-0.87896	0.10706	0.090909	0.090909	
-1.4949	-0.36915	-1.7005	-1.8713	-2.5509	-2.7477	17.291	0.073684	0.10417	0.10805	na	0.90909	0.98182	0.076094	96	0	0	32.776	22.545	5.2545	-0.66773	0.11007	0.18182	0.18182	
-1.7606	-2.1864	-1.7925	-2.0266	-2.6777	-2.9556	17.655	0.12632	0.19792	0.15077	na	1	1	0.053661	96	0	0	32.776	20.727	3.0727	-0.7864	0.11238	0.090909	0.090909	
-1.8031	-2.218	-1.8846	-2.1166	-2.8046	-3.0803	17.473	0.052632	0.10417	0.094255	na	1	1	0.051409	96	0	0	32.776	20.436	2.9636	-0.80538	0.11123	0.090909	0.090909	
-2.0634	-2.4277	-2.5289	-2.7362	-1.2825	-1.8704	-52.291	0.61053	0.61458	0.6175	na	1	1	0.21702	96	0	0	32.776	18.655	70.945	-0.92168	-0.33287	0.090909	0.18182	
-1.9412	-2.3256	-2.1147	-2.3511	-2.9314	-3.2407	11.582	0.063158	0.10417	0.085034	na	1	1	0.051268	96	0	0	32.776	19.491	7.9091	-0.86709	0.073727	0.090909	0.090909	
-0.58098	0.10008	-0.59586	-0.67241	-0.64837	-0.7733	-9.6	0.36842	0.40625	0.42602	na	0.90909	0.98182	0.12053	96	0	0	32.776	28.8	38.4	-0.25951	-0.061111	0.18182	0.18182	
-0.081515	-1.3076	0.73888	0.59943	0.81022	0.66538	-9.1636	0.65263	0.67708	0.67359	na	1	1	0.14958	96	0	0	32.776	32.218	41.382	-0.036411	-0.058333	0.090909	0.18182	
0.33825	-1.1576	0.0024693	0.10094	0.30288	0.38616	-20.618	0.65263	0.67708	0.68509	na	1	1	0.1611	96	0	0	32.776	35.091	55.709	0.15109	-0.13125	0.090909	0.090909	
0.49765	-1.1052	-0.043556	0.1087	-0.26787	-0.044557	3.1636	0.37895	0.4375	0.44148	na	1	1	0.15636	96	0	0	32.776	36.182	33.018	0.22229	0.020139	0.090909	0.090909	
0.81645	-1.0068	0.78491	0.90069	0.87364	1.0545	5.7273	0.28421	0.32292	0.40492	na	1	1	0.1822	96	0	0	32.776	38.364	32.636	0.36469	0.036458	0.090909	0.090909	
-1.8668	-2.2667	-2.0227	-2.2517	-2.9948	-3.2675	16.2	0.12632	0.19792	0.14441	na	1	1	0.048656	96	0	0	32.776	20	3.8	-0.83386	0.10312	0.090909	0.18182	
-1.7181	-2.1555	-1.8386	-2.053	-2.7411	-2.9942	17.636	0.042105	0.083333	0.068892	na	1	1	0.059048	96	0	0	32.776	21.018	3.3818	-0.76741	0.11227	0.090909	0.090909	
-1.1283	-1.7849	-1.3323	-1.4535	-1.4728	-1.6852	-10.291	0.27368	0.3125	0.31521	na	1	1	0.09225	96	0	0	32.776	25.055	35.345	-0.50397	-0.065509	0.090909	0.090909	
-0.24092	0.24432	1.015	0.78577	1.1907	0.93272	-34.745	0.67368	0.6875	0.71163	na	0.90909	0.98182	0.1494	96	0	0	32.776	31.127	65.873	-0.10761	-0.22118	0.18182	0.18182	
-2.0847	-2.4461	-2.4829	-2.7036	-2.6777	-3.0764	-10.782	0.18947	0.23958	0.2011	na	1	1	0.089953	96	0	0	32.776	18.509	29.291	-0.93117	-0.068634	0.090909	0.090909	
0.70487	0.58841	0.64683	0.75161	0.68339	0.84955	-4.8	0.44211	0.46875	0.51406	na	0.90909	0.98182	0.17596	96	0	0	32.776	37.6	42.4	0.31485	-0.030556	0.18182	0.18182	
1.8154	-0.74311	0.87696	1.2703	1.0005	1.5357	2.4	0.6	0.625	0.66432	na	1	1	0.21951	96	0	0	32.776	45.2	42.8	0.81088	0.015278	0.090909	0.18182	
-0.38438	-1.4283	-0.41176	-0.45966	-0.77521	-0.80895	0.49091	0.26316	0.32292	0.32804	na	1	1	0.11648	96	0	0	32.776	30.145	29.655	-0.17169	0.003125	0.090909	0.18182	
1.4062	0.80369	0.78491	1.0731	0.87364	1.2743	-0.2	0.58947	0.61458	0.62936	na	0.90909	0.98182	0.20314	96	0	0	32.776	42.4	42.6	0.62813	-0.0012731	0.18182	0.18182	
-0.38969	-1.4306	-0.50381	-0.53886	-0.45812	-0.53864	-14.182	0.42105	0.47917	0.46064	na	1	1	0.11764	96	0	0	32.776	30.109	44.291	-0.17407	-0.090278	0.090909	0.18182	
0.66236	-1.0533	0.6008	0.70036	0.61997	0.77925	-3.1818	0.43158	0.46875	0.49854	na	1	1	0.17308	96	0	0	32.776	37.309	40.491	0.29586	-0.020255	0.090909	0.18182	
-0.46408	-1.4622	-0.36574	-0.44413	-0.71179	-0.7842	-0.6	0.27368	0.32292	0.34138	na	1	1	0.11553	96	0	0	32.776	29.6	30.2	-0.20729	-0.0038194	0.090909	0.18182	
-2.1006	-2.4601	-2.5289	-2.7471	-3.6924	-3.9537	16.2	0.084211	0.13542	0.095298	na	1	1	0.041386	96	0	0	32.776	18.4	2.2	-0.93829	0.10312	0.090909	0.090909	
0.98117	-0.95899	0.55478	0.75472	0.55655	0.8436	1.9818	0.42105	0.42708	0.49784	na	1	1	0.1845	96	0	0	32.776	39.491	37.509	0.43826	0.012616	0.090909	0.18182	
-0.53847	1.4861	0.92298	0.62117	1.0639	0.71291	-26.018	0.69474	0.69792	0.70142	na	0.81818	0.96364	0.13711	96	0	0	32.776	29.091	55.109	-0.24052	-0.16563	0.18182	0.18182	
-1.3355	1.0336	-1.0101	-1.2423	-0.39471	-0.83667	-38.927	0.67368	0.71875	0.69565	na	0.81818	0.96364	0.11357	96	0	0	32.776	23.636	62.564	-0.59653	-0.2478	0.18182	0.18182	
-1.5215	-2.0207	-1.7465	-1.9178	-2.6143	-2.812	15.927	0.063158	0.11458	0.11293	na	1	1	0.057266	96	0	0	32.776	22.364	6.4364	-0.67959	0.10139	0.090909	0.090909	
-2.0794	-2.4415	-2.4829	-2.7021	-3.629	-3.8913	15.291	0.12632	0.16667	0.14422	na	1	1	0.04031	96	0	0	32.776	18.545	3.2545	-0.9288	0.097338	0.090909	0.090909	
-1.2664	-0.23804	-1.5624	-1.688	-2.2338	-2.3902	13.618	0.094737	0.15625	0.13139	na	0.90909	0.98182	0.074773	96	0	0	32.776	24.109	10.491	-0.56567	0.08669	0.18182	0.18182	
-1.9678	-2.3472	-2.3448	-2.553	-2.107	-2.5427	-27.382	0.34737	0.36458	0.39034	na	1	1	0.16212	96	0	0	32.776	19.309	46.691	-0.87896	-0.17431	0.090909	0.090909	
-1.3249	-1.8978	-1.1021	-1.3169	-1.7265	-1.9763	12.618	0.13684	0.20833	0.17495	na	1	1	0.08003	96	0	0	32.776	23.709	11.091	-0.59178	0.080324	0.090909	0.18182	
-1.9572	0.60513	-2.4369	-2.6275	-3.5656	-3.7913	14.764	0.094737	0.14583	0.10987	na	0.81818	0.94545	0.066556	96	0	0	32.776	19.382	4.6182	-0.87421	0.093981	0.27273	0.36364	
-2.074	-2.4369	-2.575	-2.7782	-1.2825	-1.8743	-54.236	0.67368	0.70833	0.68264	na	1	1	0.15704	96	0	0	32.776	18.582	72.818	-0.92643	-0.34525	0.090909	0.18182	
0.52422	-1.0967	0.69285	0.73763	0.7468	0.83667	-4.2727	0.54737	0.5625	0.57162	na	1	1	0.17011	96	0	0	32.776	36.364	40.636	0.23415	-0.027199	0.090909	0.18182	
-2.1112	-0.79006	-2.575	-2.789	-1.2825	-1.8882	-54.145	0.6	0.60417	0.60596	na	0.90909	0.98182	0.21682	96	0	0	32.776	18.327	72.473	-0.94304	-0.34468	0.18182	0.18182	
0.39138	1.9256	0.96901	0.93175	1.1273	1.1139	-32.091	0.70526	0.73958	0.74094	na	0.81818	0.96364	0.17105	96	0	0	32.776	35.455	67.545	0.17482	-0.20428	0.18182	0.27273	
-1.6809	-2.129	-1.8846	-2.0809	-2.8046	-3.0348	17.545	0.052632	0.09375	0.092402	na	1	1	0.054168	96	0	0	32.776	21.273	3.7273	-0.7508	0.11169	0.090909	0.090909	
1.5231	-0.81423	0.78491	1.1072	0.87364	1.3179	1.8	0.54737	0.57292	0.5965	na	1	1	0.20711	96	0	0	32.776	43.2	41.4	0.68035	0.011458	0.090909	0.090909	
1.2681	0.76344	0.92298	1.1492	1.0639	1.3862	5.9091	0.38947	0.44792	0.50698	na	0.90909	0.98182	0.20127	96	0	0	32.776	41.455	35.545	0.56643	0.037616	0.18182	0.27273	
-2.2175	-2.567	-2.713	-2.9366	-3.8826	-4.1606	14	0.073684	0.14583	0.083205	na	1	1	0.019574	96	0	0	32.776	17.6	3.6	-0.99051	0.08912	0.090909	0.090909	
-1.5321	-2.0277	-1.7925	-1.9598	-2.6777	-2.8704	14.182	0.052632	0.083333	0.11418	na	1	1	0.055974	96	0	0	32.776	22.291	8.1091	-0.68434	0.090278	0.090909	0.090909	
-1.8349	-2.2421	-2.0227	-2.2424	-2.9948	-3.2556	16.636	0.052632	0.09375	0.08512	na	1	1	0.057113	96	0	0	32.776	20.218	3.5818	-0.81962	0.1059	0.090909	0.090909	
-1.92	-2.3085	-2.0687	-2.3061	-3.0582	-3.3417	10.073	0.11579	0.16667	0.13653	na	1	1	0.039331	96	0	0	32.776	19.636	9.5636	-0.8576	0.06412	0.090909	0.090909	
-0.23029	-1.3654	0.048495	-0.0264	-0.14104	-0.20694	-14	0.44211	0.51042	0.50663	na	1	1	0.12987	96	0	0	32.776	31.2	45.2	-0.10287	-0.08912	0.090909	0.090909	
-1.1761	-1.8115	-1.7465	-1.8169	-0.90204	-1.2129	-36.145	0.58947	0.61458	0.63094	na	1	1	0.18242	96	0	0	32.776	24.727	60.873	-0.52533	-0.23009	0.090909	0.18182	
1.6507	-0.78265	0.69285	1.0669	0.7468	1.2565	4.1455	0.57895	0.60417	0.62051	na	1	1	0.21015	96	0	0	32.776	44.073	39.927	0.73731	0.026389	0.090909	0.18182	
-1.7606	-0.53687	-1.8386	-2.0654	-2.7411	-3.01	17.455	0.052632	0.083333	0.083114	na	0.90909	0.98182	0.055136	96	0	0	32.776	20.727	3.2727	-0.7864	0.11111	0.18182	0.18182	
0.5189	-1.0984	0.37067	0.46432	0.30288	0.45349	-6.9455	0.42105	0.4375	0.48126	na	1	1	0.16368	96	0	0	32.776	36.327	43.273	0.23178	-0.044213	0.090909	0.090909	
-1.6862	-2.1328	-1.7925	-2.0048	-2.6143	-2.8734	8.4727	0.084211	0.15625	0.10696	na	1	1	0.061903	96	0	0	32.776	21.236	12.764	-0.75317	0.053935	0.090909	0.18182	
-1.3514	-1.9138	-1.4243	-1.5964	-2.1704	-2.3674	18.455	0.084211	0.125	0.12522	na	1	1	0.070432	96	0	0	32.776	23.527	5.0727	-0.60365	0.11748	0.090909	0.090909	
