ZengE[0]	ZengE[1]	ZengE[2]	ZengE[3]	
-0.127766	0.528345	0.506206	2.19687	
-1.1784	-0.45163	-0.49689	1.19499	
0.277495	-0.64766	0.27511	0.536644	
-0.509346	-1.0191	-0.422899	1.08667	
0.0606891	1.24459	-0.658656	0.830921	
-0.328525	0.271866	0.0803879	-0.564032	
-0.208853	-0.187083	-0.18526	-0.189851	
0.899607	0.905283	-0.831961	0.255307	
0.535717	1.38834	-0.581327	0.149934	
-0.230691	-1.09188	0.193101	-0.631339	
0.025017	-0.906881	0.422844	-0.28539	
0.561277	-0.0839432	-0.317736	-1.47054	
0.147681	-0.597872	-0.883301	0.412304	
0.799762	0.370908	0.133553	0.638036	
0.184674	0.359387	0.478612	-0.0533406	
0.252471	0.427976	-0.345079	0.459106	
-0.229522	-0.0550895	0.809038	-0.331903	
0.741095	-0.404635	-0.515712	0.877997	
-0.46799	-0.181399	-0.145382	0.531955	
0.0142685	-0.192154	0.353903	0.772503	
0.212608	-0.896059	-0.00520865	0.314229	
-0.665485	0.278373	0.590022	0.277943	
0.576296	-0.829372	-0.375166	-1.02311	
-0.941748	-0.0159487	0.492156	0.37371	
-0.725599	-0.38478	0.619243	-0.379746	
-0.405398	0.198255	-0.625554	-0.0445515	
-0.446192	-0.577406	-0.351973	-0.595111	
-1.3607	-0.561083	0.857378	0.323992	
-0.783057	0.572066	0.706128	0.174182	
0.0269242	1.03398	0.0055545	-1.00213	
1.12733	1.21509	-0.151404	-0.794773	
-0.253632	-0.702828	0.0447366	-0.236277	
0.124182	-0.657331	0.0226937	0.285074	
0.597416	0.688341	0.0931954	0.114749	
0.445759	-0.422258	0.263216	-0.417137	
-0.581856	-1.17136	0.17276	-0.0721086	
-0.557628	-0.807145	-0.492593	0.62418	
-0.78888	-0.0543829	0.032591	0.169991	
-0.731833	0.410691	-0.274309	-0.104891	
1.03586	0.844406	-0.046518	0.0373258	
0.329601	-0.292527	-0.0227382	1.41164	
-0.10419	-0.0355973	-0.148088	0.902227	
-0.306517	0.0546964	0.197008	-0.53397	
0.637628	-0.893667	-0.20259	-0.0923139	
0.300112	-2.0088	0.292106	-0.213774	
0.539891	-0.292527	0.690561	-0.869559	
-0.639693	-0.352846	0.0554972	-0.19088	
1.14512	0.162429	0.172431	-0.689945	
-0.390656	1.7033	-0.348994	0.575954	
0.300433	-0.338718	-0.346021	-1.36144	
1.0035	-1.62003	0.3225	1.08698	
0.311284	0.0408565	-0.267848	1.29683	
0.158343	-0.827812	-0.262652	-0.350841	
0.450945	0.410691	-0.46121	-0.73682	
0.209975	-0.159145	-0.46174	-0.115503	
-0.735428	-0.349441	0.251009	0.536644	
-0.600293	0.263112	-0.265447	-0.485413	
0.54043	-0.681312	0.521265	0.300785	
0.84689	-1.22293	0.408124	-0.0401065	
-0.59129	0.344307	-0.0260317	-0.921011	
-0.456856	0.0744316	-0.011388	-0.150318	
0.359629	0.601083	-0.255959	-0.137144	
-0.678374	0.556525	0.585967	-0.589242	
0.840356	-0.295562	0.106722	-1.44874	
0.690111	-0.106329	-0.7104	0.615613	
-0.0719256	-1.62205	0.516529	0.410814	
0.677023	-1.4038	0.300412	-1.10936	
-0.25518	-1.14593	-0.775707	-0.265278	
-0.0499352	-0.967403	-0.69356	-0.19088	
0.390818	-0.599679	0.317726	-0.393692	
0.27072	-0.5138	-0.838868	-0.585677	
-0.368506	-1.13969	0.0177025	-0.544893	
-0.944648	0.952947	-0.901754	0.379405	
1.06869	-0.814061	-0.464616	-0.533526	
-0.667458	-0.00935613	-0.422928	0.0384809	
0.410532	-2.0221	0.410147	-0.734529	
-0.0475508	-0.282768	-0.0985095	0.0665446	
-0.465768	-0.365704	-0.287673	-0.724195	
-0.046936	-1.61055	-0.346021	-1.30153	
1.37812	1.24362	-0.509736	0.346893	
-0.421791	1.00391	-0.00893155	-0.61589	
-0.70508	-0.954126	0.205751	0.923946	
0.409696	0.679101	-0.0603122	0.573859	
1.31553	0.867292	0.183876	-1.0937	
-0.363516	0.513426	0.518896	0.182855	
1.15759	-0.652523	-0.0186223	-0.377045	
-1.31321	0.0636289	0.345177	0.0930569	
-0.185669	-0.577406	0.218623	-0.170934	
-0.935137	-0.174973	0.397568	0.379405	
0.460607	-0.28709	0.366909	-0.384147	
0.114571	0.374239	-0.251467	-0.797591	
-1.00945	-0.671669	-0.0526397	0.457953	
-0.12387	0.327468	0.434681	-0.854382	
-0.63178	-0.848165	-0.296616	0.56284	
-0.415693	-0.827812	0.32564	-0.312567	
0.976518	-1.81174	-0.0248937	-0.272005	
-0.0430995	0.341279	0.908542	0.952079	
0.00183224	1.89876	-0.558239	-0.143152	
0.525618	1.73411	0.385332	0.0548123	
-0.743893	-0.517174	-0.0444195	-0.239048	
0.815525	-0.805977	0.260953	-1.25807	
-1.56117	-0.614938	0.13322	0.457878	
-1.14235	-0.403654	0.521396	1.08673	
0.379499	-0.959293	0.130796	-0.609794	
0.363799	-0.597872	-0.0894031	-0.603342	
0.928136	-0.959848	0.30192	0.457832	
0.410532	0.990561	-0.444149	0.522534	
-0.463639	-0.313665	-1.00737	-1.26938	
-0.246639	0.139871	-0.567209	1.38002	
1.43871	0.151984	0.0269135	-0.841491	
0.0462153	-1.07624	-0.0268184	-1.05347	
-0.18913	-1.62205	-0.60495	0.53422	
0.142808	-0.409967	0.17573	0.241745	
-0.377165	-1.13969	0.779038	-0.397157	
0.0775798	-0.62591	1.08925	-0.477725	
-0.0942346	-0.959293	-0.33492	-0.446103	
0.767523	-2.29928	-0.707537	0.351241	
-0.321383	1.06862	-0.391675	2.17356	
-0.601665	-0.890357	-0.264861	-0.382138	
0.361872	-0.960718	-0.140835	-0.506739	
0.191812	-0.478159	0.741882	0.654574	
-0.526355	0.48616	-0.263971	-0.127217	
-1.08704	0.0427149	-0.435922	0.458392	
0.660123	-0.200828	0.50014	-0.379746	
0.57258	1.85033	0.782281	0.133227	
0.160161	-0.607401	-0.0375728	-0.55524	
-0.518746	1.11079	0.384601	-0.685927	
0.662883	-0.657331	0.101229	-0.592133	
0.0680379	-0.371178	0.354304	-0.319672	
0.172325	-0.356641	-0.370855	-0.380991	
-0.811454	1.54911	0.734971	-0.427922	
-0.797221	-0.600766	-0.724227	0.164945	
-0.408312	1.15164	-0.324309	1.55837	
-0.306001	-0.0272122	0.166919	-0.572897	
1.12759	-0.727965	0.314717	-0.596504	
1.04365	-0.28709	0.303369	0.305418	
0.071342	0.619264	0.0259081	-0.680607	
-0.45526	0.164812	-0.109914	0.96268	
0.153608	-1.62606	-0.299506	0.300785	
-0.422649	-0.898511	0.337433	-0.933092	
0.710443	-1.13969	1.14396	0.198416	
0.4891	0.0744316	0.439517	-0.39519	
0.262515	-0.282768	0.376667	0.313927	
0.15612	-1.10051	-0.280687	1.31316	
-0.497244	0.328019	0.188802	-0.596504	
-0.318045	-0.174973	-0.794938	-0.576751	
-0.434253	-0.106329	-0.102295	-0.0929348	
-0.264188	0.991621	-0.587099	-0.843545	
0.283329	0.128647	0.0489461	-0.570448	
-0.664678	-1.13969	0.617141	0.134006	
-1.05372	0.601083	0.40755	-0.429353	
-0.412278	0.393336	0.083767	0.50533	
0.369434	0.762215	0.361848	-0.657493	
0.0549278	-0.770963	-0.990714	0.760989	
-0.126862	-1.74109	-0.666009	0.273528	
0.126356	-1.56363	0.0343749	-0.379746	
-0.561798	-0.819607	-0.933876	-1.11163	
-1.10814	-0.738991	-0.290778	-0.156758	
0.682844	1.26326	-0.0607652	-1.08325	
-0.548914	0.28616	0.53194	0.727762	
0.41354	-0.743155	0.702043	-0.348958	
-0.556467	-0.305388	-0.998774	0.651923	
-0.31935	0.425824	-0.651961	0.610112	
0.805642	0.186796	-0.481654	0.107936	
1.25905	0.838612	0.812814	-0.0797776	
-0.527436	-0.200828	0.223339	-0.663001	
-0.708711	1.33976	-0.397084	-0.668754	
1.50883	-0.227508	-0.0157717	-0.447883	
-0.346283	0.395396	-0.843184	0.801157	
-0.0303404	-1.73703	0.339625	-0.321538	
0.437769	0.289629	-0.240414	0.114749	
-0.386844	0.139871	-0.74292	-0.795981	
-0.165162	-0.106197	-0.241357	0.460416	
1.35454	-0.866346	-0.0176484	1.02167	
0.0224567	-0.590252	0.651853	0.321562	
1.28023	-1.17136	-0.345261	-0.281189	
0.808652	-0.409967	-1.30369	-1.05013	
0.735729	-0.118432	-0.830262	0.379405	
0.428672	-0.695777	-0.395147	1.38002	
0.111019	0.646175	0.121237	0.0267557	
-0.641028	-0.239158	-0.620101	0.313927	
0.604559	1.50888	-0.131237	-0.377045	
-0.704326	1.90816	-0.00792455	-0.319672	
-0.723014	0.480073	0.477988	0.039247	
-1.73142	-0.572241	-0.203415	-0.458446	
-0.680512	-0.181399	-0.0345746	0.501722	
0.271415	0.508801	0.0152191	-0.538185	
-1.1916	-0.514782	0.176796	-1.0228	
1.15759	-0.0434415	-1.5015	0.503446	
-1.30173	-0.890357	-0.122162	0.496086	
1.36149	-0.962659	-0.145978	0.371733	
-0.93651	-0.563741	0.361296	0.737895	
0.171676	-0.403654	-0.266578	-1.81063	
-0.185669	-0.67372	0.417192	-0.0526904	
0.752617	0.734826	0.465594	0.078302	
-0.869681	-0.738991	0.430891	0.212848	
0.760407	-0.207993	0.165497	-0.495392	
-0.791251	-0.743155	-0.478516	-0.361862	
-0.874923	-0.281706	-0.169023	0.248743	
-0.464949	-0.451809	-0.247181	-0.215036	
-0.405398	-1.18284	0.216278	0.45824	
1.3682	-0.371178	-0.299223	-1.21398	
0.278602	0.482039	0.461855	0.772503	
-0.376475	0.11769	-0.324825	-0.745764	
0.243865	0.241031	-0.238105	0.536644	
-0.165176	-1.62961	-0.136565	-0.795512	
-1.0329	-0.437348	0.280084	1.0696	
-0.972908	0.000555223	1.09602	-0.637066	
0.119104	-0.526835	0.00946116	-0.172143	
0.514391	-0.0129031	0.0168473	-0.958866	
-1.14971	-1.25521	0.348697	0.222165	
-0.263449	0.596495	0.0362348	0.0930569	
-0.166711	-0.797168	0.481975	-0.435161	
-1.08666	-0.167633	-0.469289	0.842531	
0.142704	-0.283433	-0.0289819	-0.564467	
0.0546677	0.278373	0.685574	0.0614761	
-0.48819	0.395396	0.575256	-0.55524	
0.952411	1.35409	-0.0896623	0.493848	
-1.18113	0.307386	-0.258825	-0.73682	
0.295299	0.0978141	0.253591	0.643037	
-0.405398	0.638108	0.370041	-0.797591	
0.348202	0.755401	0.0313697	-0.393692	
0.0846929	-0.827812	0.308495	0.0665446	
-1.39762	-0.738991	-0.482692	-0.109755	
0.188321	-0.216692	-0.244561	-1.55933	
0.335109	1.12173	0.797732	0.583937	
-0.497244	-0.805977	0.124719	-0.212149	
-0.0561303	-0.848165	-0.495556	-0.48023	
0.886908	-1.64279	-1.84838	0.641331	
0.626927	-0.219168	-0.119902	0.158153	
-0.339642	-1.46203	0.0916845	0.0250978	
0.933501	-0.167633	0.405227	-0.321538	
0.0668875	-0.898511	-0.436293	0.678716	
0.85057	0.837787	-0.713302	-0.0234542	
-0.125592	1.17121	-0.435739	-0.714954	
0.450602	-1.17136	-0.339077	0.289809	
-0.507637	-0.00578356	0.202813	-0.695546	
0.701516	1.16452	-0.165341	0.45989	
0.144811	-0.491671	-0.0729138	-0.22012	
-1.19388	-0.770033	-0.0214153	-0.170249	
1.54304	1.00391	0.335315	-0.231442	
-0.236901	0.439952	0.124632	-0.169504	
-0.18002	0.735646	-0.0603199	0.644869	
0.476492	-1.46512	-0.915528	0.198416	
0.443299	-0.078143	0.0553976	1.24954	
0.185836	-1.20919	-0.377908	-0.0286303	
-0.575809	-1.29999	-0.139979	-0.00631204	
0.0563743	-1.38087	0.609203	-0.638755	
0.135124	-1.08278	-0.174136	-0.798162	
-1.89483	-0.829372	-0.6345	-0.7482	
-0.489714	1.59175	0.169036	0.961031	
-0.439769	-0.45163	-0.0723757	0.0577181	
0.15692	-1.37165	1.19724	0.427084	
-0.0870982	-0.305388	-0.579556	-0.203707	
-0.320961	-1.2516	-0.404846	-0.932181	
1.92039	-0.959848	0.30043	-0.315925	
0.208258	-0.819607	0.78275	0.944867	
-0.390656	1.24561	0.288873	0.141957	
0.766139	0.36051	0.343976	0.155086	
1.26283	0.162429	-0.328479	-0.585677	
0.925597	0.718808	0.000676182	0.0260539	
-0.177509	-0.282768	-0.609839	0.118559	
-0.0978954	-1.46102	0.0697095	-0.131624	
0.339332	-0.704551	0.670344	0.422843	
-0.480153	0.533027	-0.0669132	-0.465956	
0.251823	0.258327	1.04923	0.174182	
-0.421768	-0.0993625	-0.0918471	-0.104891	
0.239031	1.08458	0.408615	0.878354	
0.598046	0.450129	-0.303039	1.36782	
0.29619	0.0192147	0.399729	0.241959	
-0.517887	-1.15529	-0.836868	-0.483548	
-1.57059	-1.21857	0.233634	-0.0929348	
0.203052	1.53388	-0.121587	0.793434	
0.00971978	-0.204573	-0.201325	0.279129	
0.871778	1.24362	-1.02071	-0.657493	
-1.01668	-0.703315	0.0250602	1.06207	
1.69672	-1.0191	-0.565902	0.0645967	
0.429033	-0.45163	-0.186984	-1.23112	
1.02394	0.344307	0.122949	0.267284	
-1.43544	-0.295562	0.0690512	0.82318	
0.400602	-0.664366	0.802182	-0.295947	
-0.315545	1.48729	-0.36283	-0.0597159	
0.716241	-0.160417	1.30723	-0.0671457	
-0.288318	-0.415815	-0.353091	-0.373572	
-0.184915	-1.62157	-0.41981	-1.28639	
-0.215822	0.151984	0.0268945	0.0575501	
-0.0565416	0.170192	0.0696713	0.00750046	
-1.4806	0.770979	-0.264985	-0.166857	
-0.14211	-0.720415	-0.187754	0.272764	
-0.611913	1.11338	-0.630244	0.0927992	
-0.354604	-0.328079	-0.924715	-0.00265227	
-0.783407	-0.959293	-0.0762092	-0.67304	
-0.0201597	-0.290232	-0.473061	0.459106	
-0.155773	1.0768	-0.800883	0.323992	
-0.394479	0.341279	-0.236955	0.279129	
-0.537503	0.0744316	0.213244	-0.798162	
-1.0842	0.513426	0.288074	0.168032	
0.950299	1.09327	-0.208647	-0.35313	
0.747505	0.508801	0.489998	-0.801582	
0.298814	-1.07381	0.0304501	0.349912	
-0.742823	-1.01143	-0.799148	-0.264671	
1.03591	-1.46102	-0.146693	0.733062	
0.553405	-0.541528	-1.04872	0.497334	
-0.383512	-0.541528	-0.476047	0.789679	
-0.144201	-0.893667	-0.406603	0.727762	
-1.39191	-1.49116	-0.25955	0.716644	
-0.0919701	1.47074	-0.137165	-0.239048	
0.156932	-0.0559902	0.223178	-0.256097	
0.113717	-0.211131	0.173417	-0.189105	
-0.396345	-0.0159487	1.09522	1.11547	
-0.356448	-0.437348	0.635365	1.38841	
0.155596	0.385726	-0.0709961	0.793434	
0.821976	1.03189	0.00966523	-0.0377867	
-0.250697	-0.574905	0.804258	-0.385823	
0.310384	-2.25006	-0.546258	-0.734725	
1.08318	-1.05258	0.225668	0.381685	
0.628293	-1.17736	0.494152	0.279129	
-0.522658	1.0768	-0.0846067	0.536644	
0.211915	-0.431705	-0.265442	0.638036	
-0.11908	0.626061	-0.410088	0.374441	
-1.03653	-0.607401	0.56113	1.03189	
0.0874811	0.5798	-0.0318801	0.255307	
0.998025	-0.0993625	0.338373	-0.245618	
-0.0745534	0.989224	-0.55318	0.0373258	
0.878011	-0.959848	-0.312751	-0.0597159	
-0.614498	-0.62591	-0.422541	-0.242142	
-0.165719	-0.919752	-0.35498	-0.663001	
2.20186	-1.0191	-0.525514	-0.205864	
0.940287	-0.356641	-1.07175	-0.342857	
-0.99217	0.670556	-0.117917	-0.515379	
0.185198	-0.972511	-0.542887	0.710547	
-0.453844	-0.138376	-0.404846	-0.383188	
0.66972	-0.599679	0.267859	1.53568	
0.0656261	-0.541528	0.421992	-0.35313	
0.289548	-0.797168	-0.719064	-0.00631204	
-0.723014	-2.04376	0.266262	0.155086	
-0.644194	-0.288467	0.446465	0.497334	
-0.120836	-0.893667	-0.0712492	-1.54157	
-0.667682	-1.64279	0.502356	-0.706661	
-0.347682	-0.28709	0.0148154	0.909005	
0.0201255	0.0371241	0.644276	-0.120401	
-0.743893	3.853	0.63854	0.651923	
0.852075	-0.599679	0.271219	-0.382138	
-0.901517	-1.42487	-0.475174	0.0996757	
-0.184124	0.485367	-0.357143	-0.555031	
-0.260176	-1.7941	-0.15526	0.072851	
-0.724024	1.90816	0.760754	0.724889	
0.0473717	1.01524	0.262501	-0.743204	
-1.02779	0.774468	0.392702	-0.804204	
0.286404	0.139871	-0.608738	0.38066	
0.482991	-1.09079	0.57748	0.152882	
-0.941046	1.37573	-0.0138059	-0.677629	
0.140561	-0.106329	-0.572867	0.340095	
0.962044	0.0744316	0.132274	-1.04707	
-0.0136075	0.133339	0.645268	0.371733	
1.04136	1.98938	-0.173491	0.632838	
-0.738066	-0.284445	-0.119331	0.314229	
1.85693	-0.0702712	0.133003	-0.0710019	
-0.252952	1.48552	0.617501	1.01697	
1.5734	-0.0175689	-0.0706418	-0.324736	
0.0659957	1.4521	0.552745	-1.28639	
0.062698	-0.37747	-0.404908	-0.3567	
-0.584291	-0.167633	0.651832	1.21243	
-0.885704	-0.0355973	0.268148	0.996942	
-1.32116	1.77275	0.224181	0.764439	
-0.70508	0.403621	0.137712	0.615264	
0.496238	-1.2719	-0.646871	-0.49675	
-1.02068	-1.44256	-0.155552	-0.170934	
-0.563168	-0.288467	0.204886	0.208371	
-0.655107	0.122364	0.29471	0.742055	
0.348106	-0.403654	-0.371586	0.427832	
0.196338	-1.09079	0.349555	0.897119	
0.338729	-0.64766	-0.12117	-0.887317	
-1.2426	-1.89645	-0.535483	-0.190322	
0.503109	-1.08278	-0.177443	-0.39424	
-0.845829	0.202237	0.364055	0.362521	
-0.64562	-0.160417	-0.487868	-0.46199	
0.831102	1.427	-0.489172	1.5587	
0.00993808	-1.29999	-0.297077	-0.707864	
-1.3344	1.36158	0.49432	-0.364867	
0.541906	-1.22392	-0.896216	-0.312567	
-0.241163	-0.167633	0.336465	-1.06804	
0.239185	-0.971638	0.257433	-0.385022	
0.155776	-1.73318	0.407417	-1.03795	
-0.206525	0.307386	0.453171	1.00836	
-0.134657	-1.35477	0.457858	-0.487136	
1.40034	-0.285138	-0.252245	0.374441	
-0.917897	1.0257	0.533795	0.805028	
0.540833	-0.695777	0.548913	0.718369	
1.00026	-0.541528	0.936237	-0.410154	
-0.0975342	-1.05258	0.0536507	1.40578	
-0.447675	-0.865924	0.172144	0.272764	
-0.0303912	-0.777921	-0.118797	0.187478	
-0.142404	0.539624	-0.240774	-1.05013	
-1.05544	-0.79317	-0.209265	0.669124	
0.419961	1.18002	0.264085	0.336431	
-0.459994	-1.01013	0.552599	0.457953	
0.0172566	0.0662068	0.585399	-1.05705	
-0.4638	0.646175	0.543784	0.379024	
0.158814	2.35741	-0.358002	0.317845	
-0.117519	-0.971638	0.202578	0.123046	
0.0958021	-1.11998	-0.308541	0.285074	
-0.143338	-1.67168	-0.0751119	0.536644	
0.609443	1.14801	0.759586	0.0198387	
-0.114029	-0.437348	0.374509	0.22915	
0.325693	0.278821	-0.146028	0.458582	
-1.4016	-1.30062	-0.272931	-0.256097	
-0.33652	-0.0355973	0.0254536	-0.434254	
-0.586	-0.155569	-0.545786	0.700567	
