D_Dmin[0]	D_Dmin[1]	D_Dmin[2]	D_Dmin[3]	
0.0597941	0.0645853	0.20431	0.214553	
-0.225661	-0.724911	-0.00927334	0.12793	
-0.305373	0.0215288	0.109886	0.253515	
-0.123921	-0.105748	0.20863	-0.189963	
0.104853	0.428951	0.238616	0.173552	
0.0910072	-0.943695	0.133475	0.0462406	
-0.0148184	0.341661	-0.14174	0.137975	
-0.0642793	0.429738	-0.00648528	-0.458784	
0.460349	-0.92204	0.170837	-0.205023	
-0.137899	-0.0376149	-0.0941418	-0.0235088	
0.556468	0.572876	0.188474	-0.268783	
-0.158443	0.259617	-0.104548	-0.0243462	
-0.0292704	0.399575	0.255842	0.0879148	
0.279377	-0.00878916	-0.144373	-0.302506	
-0.0406732	0.327183	-0.38322	-0.117756	
0.0554819	0.472799	0.10198	0.237887	
-0.134972	0.0617464	-0.0624326	0.0632393	
0.148226	0.0315832	-0.0441808	0.258998	
-0.152255	-0.185592	0.101154	-0.675571	
0.307901	-0.0637327	-0.201483	0.423701	
0.137925	-0.599716	-0.325602	-0.259614	
0.242413	0.274096	-0.41072	0.179159	
-0.262606	0.210917	-0.250071	0.0735734	
0.220096	-0.413109	-0.206903	0.0696366	
-0.198287	-0.151982	0.00369561	-0.0276031	
0.232943	-1	0.24054	-0.229527	
0.23574	0.335227	-0.179838	-0.255015	
-0.0932245	0.182399	-0.387705	-0.200215	
0.420971	0.339248	0.168134	-0.162893	
0.203713	0.396128	0.216511	0.304644	
0.0292012	0.755501	-0.41159	-0.0568481	
0.174612	0.447836	-0.0375097	0.0677756	
0.426757	0.2379	0.0977049	0.312736	
-0.0912601	-0.806955	-0.271994	0.121345	
0.097324	0.10562	-0.169231	0.0269876	
0.0572123	0.110008	0.082768	0.123009	
-0.524768	-0.409283	-0.173535	-0.020438	
0.037095	-0.312278	-0.223194	0.00250209	
-0.415242	0.351314	0.263871	0.195281	
-0.0540737	-0.289244	0.0767385	-0.0824667	
0.0613033	0.168611	-0.338422	-0.170904	
-0.0163503	-0.210271	-0.053322	-0.230783	
-0.285502	-0.582683	0.123246	0.497981	
-0.00783164	0.278922	0.285713	-0.11067	
0.0100585	-1	-0.0365373	-0.0646093	
0.329944	-0.0629283	-0.0282737	-0.322634	
0.00863056	-0.29056	0.277154	0.223904	
0.225583	-0.348474	0.00703708	0.166876	
0.0995289	0.711853	0.159865	0.115332	
0.314456	0.149752	0.0230439	-0.0847252	
0.11143	-0.0485649	0.00350102	-0.29812	
-0.0597116	-0.189212	0.0811018	0.131051	
-0.397709	0.248759	0.00333666	-0.0726404	
-0.298997	-0.412349	-0.146971	0.0171784	
0.0212877	-0.565649	0.0909786	0.00521156	
0.0433587	0.335227	-0.055236	0.258998	
0.148546	0.385786	-0.062063	0.140405	
0.047942	-0.142436	0.152036	-0.0787819	
0.0729091	-0.20369	0.101431	0.402299	
0.117157	-0.734563	0.283473	-0.0745945	
0.135074	-0.469127	0.0945104	0.0356725	
-0.330915	-0.148332	0.202786	0.310964	
-0.14336	-0.405625	-0.114042	-0.237613	
0.0416917	1.05593	0.146734	0.187348	
0.139857	0.131945	-0.08209	-0.416562	
-0.167011	-0.565649	0.23255	0.211231	
0.229677	0.0617464	0.0751248	0.246069	
0.257694	-0.193348	-0.0434336	-0.108586	
-0.049839	-0.87225	-0.0655364	0.0747545	
0.163328	-0.469127	0.0993069	0.115159	
-0.186368	0.0617464	0.0280462	-0.0344269	
0.00708358	-0.45304	-0.215865	-0.102665	
0.37117	-0.0910807	0.0686474	0.320413	
-0.0925861	-0.153573	0.0545559	-0.28145	
-0.096564	-0.102342	0.0430683	-0.251215	
-0.273083	-0.770759	0.105508	-0.0185484	
0.269826	-0.296765	0.00114876	-0.102555	
0.0613752	-0.208516	0.311215	0.223378	
-0.125057	0.32115	0.30174	-0.269606	
-0.603021	0.242726	-0.248932	0.50027	
-0.125224	-0.529453	0.252833	0.280932	
-0.227448	-0.308256	0.0263643	-0.296965	
-0.0109039	-0.823042	0.0198539	0.184423	
-0.428121	-0.16471	-0.0928663	-0.170904	
0.273532	0.100355	0.240146	-0.181533	
-0.1566	0.351314	-0.362658	-0.272238	
-0.00229704	-0.38467	-0.0317498	-0.0235088	
-0.185028	0.520228	-0.0706567	0.347708	
0.0253832	-0.300213	0.0663607	-0.177484	
-0.0763401	0.133089	-0.303013	0.220614	
0.0876591	-0.749919	0.101982	-0.104691	
-0.116896	0.257331	0.0173922	0.0923015	
-0.337362	0.261686	0.00145364	-0.174194	
0.155453	-0.541519	-0.153487	-0.26671	
0.00244264	0.882187	-0.267609	0.175908	
0.159306	0.520228	-0.247301	-0.00889635	
-0.296828	0.100355	0.0335935	-0.0704072	
0.322527	0.395187	-0.0983777	0.321027	
0.191309	0.671593	0.0916636	-0.263025	
-0.0819084	0.407618	0.317537	0.112286	
0.561508	0.194465	0.224541	-0.199995	
-0.195066	0.328603	-0.0201028	0.0310557	
0.197081	0.158269	0.0755011	0.320413	
-0.191789	0.230661	0.0629836	0.136169	
0.420039	0.484032	-0.287828	-0.255556	
0.231166	0.560446	0.124632	-0.323105	
-0.362451	-0.131298	0.0011165	0.375247	
0.206045	-0.324343	0.107208	-0.366663	
0.0135158	-0.034776	-0.105681	-0.00746175	
-0.465364	0.054852	0.0435003	-0.216965	
0.191246	-0.547551	0.201595	-0.0433504	
-0.071161	-0.0972316	-0.144732	-0.335121	
0.0964321	-0.230837	-0.343742	0.179159	
0.0405804	0.974322	0.242	-0.0387289	
0.0664348	-0.262293	0.071221	-0.106698	
0.336132	-0.247125	0.135206	-0.200514	
-0.285014	-0.00260182	-0.159824	0.136169	
-0.297537	0.0939206	0.246841	0.525537	
0.0113648	-0.17956	-0.0803835	-0.46701	
0.465849	0.0376158	0.146829	-0.535979	
0.0346198	-0.462232	0.0427446	0.416373	
0.10251	-0.851195	-0.145169	-0.160066	
-0.120647	-0.797303	-0.473299	0.00105704	
0.0113446	0.403287	-0.0757533	0.0870374	
0.810148	0.463923	-0.335566	-0.071105	
0.0442455	-0.319517	-0.180353	-0.287591	
0.0322115	-0.493257	-0.102576	0.105462	
0.309026	-0.245601	0.202433	0.262837	
-0.353053	-0.0951025	0.3951	-0.0590415	
-0.101868	0.0617464	-0.173689	0.203725	
-0.0342723	0.0456594	-0.00468033	-0.0787819	
-0.0434948	-0.855216	-0.198143	0.125933	
-0.0909949	-0.541519	-0.0710723	0.0241778	
-0.255994	-0.541519	-0.132492	-0.361091	
0.265529	0.0200663	-0.000134049	-0.223545	
-0.138642	0.216182	0.102643	0.0235757	
0.115372	0.548071	0.00473261	-0.127402	
-0.142692	-0.431207	-0.286945	0.189907	
-0.622125	-0.331768	0.248772	0.0796677	
-0.00963853	-0.560478	0.0340062	0.0761503	
0.184544	-0.389841	-0.171003	-0.1306	
-0.277442	-0.227821	0.164737	-0.0122494	
-0.148999	-0.239886	0.160036	-0.00449008	
-0.15714	0.202818	0.144061	0.213467	
-0.212974	0.230661	-0.0560405	-0.236705	
-0.12601	-0.55841	0.352515	0.0709161	
-0.170444	0.127788	-0.179058	0.127571	
0.0165171	-0.115211	-0.19275	0.183038	
0.117034	-0.293456	0.237344	-0.278379	
-0.0690897	-0.0855772	0.171275	-0.170904	
0.483831	0.0979423	0.0759645	-0.0195607	
-0.206861	-0.131298	0.118044	-0.0408494	
0.034001	0.399575	-0.0333176	0.113358	
0.0257663	-0.758694	-0.173004	-0.198199	
-0.345407	-0.167494	0.207235	-0.276573	
0.0662469	-0.131298	0.370305	0.282029	
0.433777	0.363379	-0.0108328	-0.273863	
0.162739	-0.748534	0.391885	-0.0787819	
-0.326642	-0.155429	0.00177565	0.41407	
-0.151568	0.266857	0.112978	-0.340975	
-0.486856	-0.0951025	-0.122296	-0.0941355	
-0.145478	-0.0468413	-0.140982	-0.120237	
0.0718444	0.536934	-0.295047	-0.0955313	
0.213049	-0.420866	-0.00498871	-0.161308	
-0.14052	-0.239886	0.452214	-0.100277	
-0.0195145	-0.151982	0.231454	-0.21454	
-0.244043	-0.740388	-0.0285526	0.201771	
0.0890735	0.241002	0.0650687	0.0300894	
-0.0148835	-0.572888	-0.150144	0.145765	
-0.165359	-0.471966	-0.234523	-0.207324	
-0.183521	-0.554512	0.070017	-0.0677272	
-0.1617	0.196878	-0.135875	-0.238994	
-0.573535	-0.227821	-0.232933	-0.179032	
0.0695327	0.0778335	0.0853677	-0.128386	
-0.0464714	-0.187799	0.0647804	0.309732	
0.271693	-0.17956	-0.398373	0.0934459	
-0.194051	-0.638041	-0.233645	-0.208836	
0.0199144	0.785664	-0.0789229	0.211402	
0.102207	-0.149396	0.0208231	-0.0465392	
-0.3823	0.743195	-0.0104632	0.109467	
0.0467206	-0.44314	-0.275915	0.0654088	
-0.210934	0.242726	-0.0629296	-0.195469	
-0.174601	0.145679	-0.266484	0.137975	
-0.187595	-0.498826	-0.12391	0.371957	
0.177251	-0.787651	0.252714	-0.140196	
-0.105664	0.569759	-0.212508	0.135072	
-0.111871	0.11372	-0.0421197	-0.212358	
-0.133102	-0.0761427	-0.0407618	0.340884	
-0.230223	-0.118136	-0.0531669	0.25516	
0.146002	-0.00581924	-0.212478	-0.0384786	
0.336203	-0.607016	-0.0195818	-0.160668	
0.0590715	0.043966	-0.237413	-0.251971	
0.283596	0.271578	-0.318551	0.27947	
-0.123696	-0.0485649	-0.266436	0.381827	
0.157703	0.520228	0.104198	0.0440472	
-0.0226626	0.148928	-0.141403	0.406393	
0.250303	-0.843477	0.145784	-0.335753	
-0.191203	-0.131298	0.00465019	0.029223	
-0.0353037	-0.0637327	0.127132	-0.0972062	
-0.489778	0.254791	0.0472344	-0.00859381	
-0.18369	0.0617464	-0.078827	0.27819	
0.0521752	0.50575	0.223816	0.0632393	
-0.259354	0.270878	-0.205337	-0.418755	
0.256416	0.551253	-0.441614	-0.00668653	
-0.150118	-0.348474	-0.0483383	-0.101812	
0.301338	-0.710433	0.0180749	0.113139	
-0.432922	0.303052	0.117532	0.113836	
0.0697222	-1	-0.0382029	-0.429722	
0.0418203	-0.907865	0.20461	0.0187589	
0.097399	0.668822	0.212552	0.202701	
-0.187836	0.230661	-0.0720288	-0.268969	
0.0674158	0.525054	0.0889791	-0.345277	
-0.227748	-0.00581924	-0.0666876	-0.0612349	
-0.197382	-0.197109	-0.0424203	0.186529	
-0.212278	-0.012839	0.133147	0.0111466	
-0.17595	-0.638041	0.0789125	0.145995	
0.58159	-0.599061	0.0936578	-0.287268	
0.27032	-0.144461	-0.127804	-0.177728	
-0.130666	-0.0899316	0.0354244	0.0501887	
0.0588572	0.520228	0.216196	0.095226	
0.149443	-0.797303	-0.0202241	-0.316359	
-0.238542	-0.507736	-0.193014	0.470878	
-0.361151	0.40835	0.264412	0.116091	
0.265058	-0.627699	0.161968	-0.206564	
0.0417801	0.471967	-0.00247537	-0.0992534	
-0.230971	-0.207949	0.0947894	0.108874	
-0.0597384	0.656968	0.109728	-0.153188	
-0.204411	-0.0830372	0.0563822	0.225732	
-0.123595	-0.214032	-0.0307103	0.499538	
0.135721	0.354153	0.090754	-0.162529	
0.0876984	0.2046	-0.0552453	0.257192	
-0.240433	0.414424	0.296846	-0.061509	
0.16904	0.693339	-0.0932087	0.348049	
-0.334295	0.701207	-0.127444	0.10267	
0.141202	0.100355	0.182458	0.308765	
-0.0171776	0.824273	-0.205896	-0.194935	
0.0498395	0.520228	0.234498	-0.0256347	
0.0886985	0.0134852	0.251075	0.223904	
-0.352331	-0.0106454	0.0645149	0.169238	
0.202995	0.20653	-0.263295	-0.339794	
0.17898	-0.20369	0.153003	-0.181958	
0.0502959	0.216182	-0.406618	0.0575584	
0.0329697	-0.227821	-0.0159549	-0.384951	
-0.638917	-0.444996	-0.396036	0.111219	
-0.0423906	0.264952	0.0294157	-0.19854	
0.0398514	-0.662172	-0.0613242	0.20526	
0.277228	-0.296765	0.307654	-0.117166	
-0.0260905	-0.38467	-0.243149	-0.105102	
0.162445	0.50575	-0.268676	-0.17408	
0.18829	-0.809972	-0.161308	-0.138537	
-0.245802	0.0134852	0.0163163	-0.00291684	
-0.239449	0.371186	0.120891	0.174553	
-0.406595	0.723392	-0.00584434	0.0521281	
0.208092	-0.0631649	-0.134466	-0.11757	
-0.224448	0.000323099	0.0210442	-0.00508441	
0.220156	0.851162	0.0492897	-0.294914	
0.0556587	0.509886	-0.0413648	0.213605	
0.250549	0.217499	-0.238993	0.415326	
-0.502545	-0.594606	-0.114569	-0.209288	
-0.357488	-0.125507	-0.386506	0.335766	
0.177251	-0.257197	0.0747124	-0.142559	
0.0617961	-0.677527	-0.0701895	-0.204403	
0.301091	-0.457061	-0.018028	-0.304899	
0.393165	-0.457061	0.0348162	-0.0672666	
-0.566846	-0.457061	-0.206041	-0.00859381	
-0.477894	-0.270513	-0.0353119	0.0354492	
-0.0624469	-0.662172	0.0658871	0.289705	
-0.347106	-0.143364	-0.0583724	0.225732	
-0.257141	0.423705	-0.237415	0.117911	
-0.00869561	0.0134852	-0.0733286	-0.118835	
0.601312	-0.131298	0.221518	-0.199692	
0.0855375	-0.478779	0.0491579	0.367655	
0.120897	0.344419	0.218687	-0.0409883	
0.297559	0.0755354	-0.222015	0.201422	
-0.052011	0.0973073	-0.0292391	-0.0757111	
0.122216	0.146204	-0.0363159	0.295847	
-0.032966	-0.21512	-0.44139	0.089205	
0.121947	-0.746629	-0.0196527	0.200995	
0.190507	-0.167494	0.10186	0.206499	
0.00928191	-0.13709	0.197213	-0.140196	
0.326277	-0.156261	0.484934	0.201127	
0.167095	0.158269	0.0375098	0.0785929	
0.33659	0.429738	0.0986459	0.444145	
0.0463206	0.194465	-0.0943948	0.126263	
0.224274	-0.681476	0.0483051	0.357261	
-0.0886516	-0.131298	-0.274269	-0.0307183	
-0.292257	-0.797303	-0.0563339	0.20219	
0.237038	-0.823042	0.1136	-0.0677272	
-0.327471	0.158269	-0.217483	-0.0587554	
0.433007	0.470697	-0.126681	-0.0704072	
0.0320795	-0.29418	-0.184074	0.105462	
0.430372	-0.0770045	-0.0851918	-0.28145	
-0.023856	-0.0830372	-0.162483	-0.359534	
-0.0364528	0.129312	0.0516274	0.312736	
-0.339797	0.284955	0.0960604	0.307421	
0.320464	0.19637	0.225006	-0.00139954	
0.0395701	0.728539	-0.370308	0.00250209	
0.286297	-0.442583	0.0557555	0.236215	
-0.0284969	0.06979	0.125354	-0.0557514	
0.0131309	-0.662172	-0.263868	-0.365383	
-0.18369	0.270878	-0.0392954	0.20526	
-0.0866096	-0.164204	0.082217	0.00873386	
-0.322423	0.395187	-0.0191669	-0.0896197	
-0.212207	-0.0317596	-0.134861	-0.243966	
-0.103525	0.777344	-0.313028	-0.00620104	
-0.338666	0.0134852	-0.280565	0.171789	
-0.201759	-0.308256	0.125004	0.0538735	
-0.143902	0.230661	-0.440506	0.136169	
-0.310742	-0.142436	-0.250773	-0.247004	
-0.0307608	0.277502	-0.109822	0.229626	
-0.0306809	0.773599	0.16159	-0.243833	
-0.289936	0.552402	0.080633	0.148309	
0.39282	0.806899	-0.0345177	-0.0787819	
0.073088	0.737403	0.327672	-0.11256	
-0.0274208	-0.0194201	0.218128	0.126957	
0.00863056	-0.194641	-0.150983	0.243644	
0.257137	-0.746629	0.00557746	0.139165	
0.239271	-0.0867496	-0.181175	0.276058	
-0.0423288	0.135994	-0.0047719	0.141752	
0.128216	-0.0589066	-0.10971	0.317742	
-0.285968	-0.542789	-0.120235	0.37764	
0.0629467	0.803214	0.159899	-0.0955313	
0.150486	0.454417	-0.0595699	0.0363704	
0.0745319	-0.167494	0.137729	-0.170904	
0.00608259	-0.420866	0.160527	-0.0173673	
-0.0248695	-0.797303	0.0785721	-0.513802	
0.343662	0.395187	0.139274	0.234432	
0.130506	0.696999	0.169768	-0.0162706	
-0.051186	0.185416	0.241952	0.0904652	
-0.200167	-1	-0.16659	-0.113328	
0.438691	-0.175847	-0.0899416	0.065981	
-0.0495864	-0.107168	0.125264	0.309732	
-0.190373	0.0803084	0.263424	-0.123137	
0.318746	0.0755354	0.0771229	0.125488	
0.0996159	0.179718	-0.279989	0.01334	
-0.105261	0.00314356	0.197926	0.121719	
0.112025	0.608707	-0.172398	0.0664872	
0.294601	-0.333995	0.151846	0.168994	
-0.0729124	-0.0627167	-0.138712	0.0594009	
0.496238	-0.503599	0.120977	0.0295967	
0.0428461	0.286965	-0.0571523	0.13815	
0.233164	-0.831086	-0.167369	-0.287057	
0.18808	-0.00461271	-0.0482768	-0.00899261	
0.227683	-0.131298	-0.215551	-0.128133	
-0.119511	0.547375	-0.226895	-0.156731	
0.120897	-0.111994	-0.081613	0.128492	
-0.149898	-0.194641	-0.030577	-0.257607	
-0.182243	-0.0444282	-0.154358	0.108021	
0.145129	-0.0867496	0.183862	-0.057523	
0.0287694	-0.276082	-0.0997438	-0.0369083	
-0.131835	-0.82626	0.116312	0.308897	
-0.0600712	-0.170785	-0.113625	-0.290321	
0.0812196	-0.20369	0.0132616	-0.59657	
0.0422221	-1	-0.0617307	-0.18716	
-0.123537	0.363379	0.141279	0.269787	
-0.156643	0.168611	0.212049	-0.0480746	
0.0573793	-0.44719	0.0549825	0.208421	
0.159461	-0.247125	-0.136217	0.203527	
-0.0959453	-0.797303	-0.084141	0.0694141	
0.0514303	-0.324343	0.0330584	-0.201611	
-0.129051	-1	-0.174667	-0.203592	
-0.0495993	-0.22396	-0.0762173	-0.213675	
-0.308857	-0.362952	-0.011413	0.0472796	
-0.459991	0.344419	0.0847559	-0.376204	
-0.0896621	-0.309494	-0.200641	-0.00550315	
0.254784	-0.472574	-0.00973372	-0.315667	
-0.175502	0.520228	-0.027759	0.0275125	
0.247243	0.0738117	-0.00288532	-0.106077	
0.464199	0.339248	0.199737	-0.124843	
-0.651848	0.447836	0.227898	0.0594009	
0.391906	-0.648383	0.0502629	0.313479	
-0.309941	0.322357	-0.0110937	-0.122649	
0.469468	0.560446	0.218663	-0.00605412	
-0.0682764	-0.694346	0.089891	0.0468388	
-0.289239	0.391531	-0.307596	0.367282	
-0.225135	1.17175	0.0960035	-0.283497	
-0.510742	-0.131298	0.0234997	0.0959319	
-0.0134139	-0.379499	0.160455	0.160735	
-0.415376	0.551253	-0.0794649	0.542039	
-0.526831	-0.0878633	0.0165076	-0.0643878	
-0.200821	-0.555997	0.0435717	-0.116313	
-0.0156451	-0.493257	-0.282716	-0.00457262	
-0.393584	-0.276082	-0.0646238	0.122521	
-0.195207	-0.802568	0.144529	-0.0096905	
-0.142159	-0.0878633	0.250092	0.264903	
-0.036935	-0.0991242	-0.0026243	0.080564	
0.192314	-0.20369	-0.0159894	-0.0583103	
-0.35723	-0.800923	0.020965	-0.026713	
-0.162727	-0.720774	-0.110922	0.240354	
0.139246	-0.312278	-0.0577963	0.0271582	
-0.553144	-0.486676	0.153188	0.311639	
-0.128862	0.0207244	0.117404	-0.110449	
0.243084	-0.138538	0.0452206	-0.0276031	
-0.0665084	-0.0325823	0.0143378	-0.339126	
-0.307727	0.454731	-0.188889	0.0632393	
-0.177665	-0.255399	-0.232607	-0.323259	
0.0318352	0.0755354	-0.00145505	-0.0685461	
0.242167	-0.160255	0.0585211	-0.101812	
0.0546687	-0.553584	0.145328	0.0089532	
0.0981344	-0.0227107	0.139798	-0.177728	
0.0487374	-0.797303	0.207233	0.0341417	
0.178093	0.313394	-0.0578182	-0.075097	
-0.0480127	-0.285131	0.193208	0.235968	
0.131399	0.0755354	0.0841177	-0.0634282	
0.459465	0.0468968	0.453409	-0.530617	
0.116919	0.0246224	6.75963e-05	0.412534	
0.0373862	-0.158445	0.128242	0.118168	
0.0193188	-0.656139	-0.118306	0.376709	
-0.259989	0.606409	-0.0476651	-0.207752	
-0.067783	0.248759	0.160483	0.207281	
0.355435	0.0973073	-0.0164764	0.378284	
-0.0150646	-0.0468413	0.300625	0.151523	
0.0598792	0.484032	0.0259308	-0.553936	
0.00269521	0.665011	0.257684	-0.0959208	
-0.025403	-0.1132	-0.0327478	-0.1293	
-0.0835192	-0.333995	-0.0511868	0.256542	
0.162026	-0.0310636	0.0583582	0.328089	
0.0715662	-0.531582	-0.17612	0.10205	
0.217092	0.0246224	0.0620241	-0.0173673	
-0.0419648	0.264443	-0.120991	-0.0261408	
-0.0294099	0.054852	0.259313	0.461933	
-0.527656	-0.391909	0.0387305	-0.0787819	
0.144952	0.385786	0.0708351	0.112548	
0.0128496	0.470697	-0.0822067	0.20197	
