H_norm[0]	H_norm[1]	H_norm[2]	H_norm[3]	
-0.187473	0.591177	-0.69683	-0.539502	
0.658673	0.738032	-0.866856	0.436403	
0.241361	0.759686	0.732884	-0.447139	
0.270744	-0.943246	-0.534851	-0.277072	
0.230099	0.344033	-0.756439	-0.677413	
-0.0731746	1.03325	0.210495	-0.0847789	
-0.421807	-0.925191	-0.991061	-0.296642	
-0.508942	0.355915	-0.195251	1.00079	
0.0564564	0.533872	0.191402	0.021472	
0.590138	-0.0382259	-0.397283	0.211199	
0.563633	0.062593	-0.239369	-0.263999	
0.427127	0.267581	0.199062	0.168948	
0.858034	-0.371283	-0.511967	0.575942	
0.768396	-0.245174	0.0410251	-0.363172	
-0.00448461	-2.06278	-0.0951341	0.828288	
-0.307517	-1.20524	0.0733902	0.222397	
0.276999	0.289058	0.638884	0.631751	
0.416217	0.197059	-0.00432508	0.0273825	
-0.348652	0.450844	0.308451	0.101304	
0.33644	0.636486	-0.19274	0.233579	
0.869466	1.06408	-0.155292	-0.454723	
0.417724	0.630182	0.671044	-0.379249	
-0.117081	0.394118	-0.0226313	-0.291045	
0.00870341	-1.03429	-0.101151	0.130067	
-0.998953	-1.65176	0.268649	-0.0249554	
-0.224975	0.76358	-0.114912	-0.876239	
0.468054	0.545924	-0.0121344	-0.588777	
0.431483	-0.266427	0.191398	0.378651	
-0.462519	0.737582	0.443603	0.812896	
-0.0381192	0.757199	0.423746	0.0550064	
-0.205528	-0.359332	-0.420848	0.872077	
-0.17379	0.106081	0.448165	0.739087	
-1.52778	-0.794601	-0.445726	0.213576	
0.502559	-0.0295213	0.695902	-0.203224	
0.0504205	0.52908	0.127731	0.547649	
-1.42779	0.928071	0.275326	-0.640464	
0.239042	0.0449165	0.441531	-0.824618	
0.470404	0.600516	0.142722	0.124777	
-0.579405	-1.75034	0.273756	0.820779	
0.191971	-0.429054	0.685091	0.311335	
0.295116	0.429079	-0.168	-0.566564	
0.629735	-0.898329	-0.276094	0.270965	
0.341664	0.504799	-0.325491	0.295599	
-1.10186	0.965799	-0.253288	-0.433176	
0.384379	-0.490142	0.131545	0.378111	
-0.129823	-1.21011	0.271633	0.108315	
0.291114	-1.03279	0.248517	-0.0597529	
0.84133	-0.856118	0.216509	0.956995	
-1.16241	0.738971	0.650382	0.870019	
-2.18075	0.462689	0.0719632	0.354752	
-0.232255	0.93603	0.139616	0.100193	
-1.24684	0.988162	-0.220136	0.555355	
0.230027	-0.20192	0.789839	0.578038	
-1.00487	0.699372	0.433971	-0.127429	
0.275608	0.743292	0.292758	0.0446001	
-0.662492	1.03325	-0.0840347	0.0503731	
0.36718	0.640441	-0.0955123	0.482709	
0.548544	-0.111757	0.683758	0.270965	
-1.02641	0.302879	0.606818	0.178771	
0.492437	0.223776	-0.345427	0.363501	
-0.209256	0.917421	-0.136969	0.490727	
-0.239344	0.674207	0.136642	0.0874642	
-0.339613	0.751117	0.277827	0.363501	
0.423455	0.681479	-0.0484787	0.752396	
-1.44425	0.216709	-0.173003	-0.0370662	
0.820931	-0.187779	-0.598509	0.559916	
0.0108578	1.05896	-0.113147	-1.00595	
0.380686	0	-0.187728	0.0871136	
-0.858535	0.114678	0.0533453	0.62475	
0.171805	0.15144	0.280087	0.0307915	
0.218633	0.920494	0.573987	0.0168289	
0.840829	0.450844	-0.378695	-0.0318572	
0.675231	0.802743	-0.0198501	0.738996	
0.493129	0.492647	-0.224472	-0.110849	
0.545439	0.996562	-1.06085	-0.120029	
0.427127	0.404248	0.547526	0.18487	
0.0918749	0.64462	0.0527348	0.25028	
0.622415	-0.696677	-0.150069	0.214758	
0.679266	0.808496	0.0200522	-0.537776	
-0.701524	0.928071	-0.200759	-0.0955717	
-0.520885	0.894057	0.520678	0.1784	
-0.11507	-0.477364	-1.223	-1.50029	
0.233118	-2.17926	-0.31763	0.450528	
-0.429841	-0.305807	0.235411	-0.120877	
0.921095	0.0661578	0.218566	0.0256493	
-0.0563721	0.454234	0.0897651	0.816388	
0.880857	0.580519	-0.524101	-0.170458	
0.419936	0.538998	0.121161	-0.0857996	
-0.357665	0.718663	-0.322975	-0.274116	
0.721997	0.674228	0.449389	-0.40029	
-0.861902	0.382147	-0.18371	0.337704	
-0.173237	-2.32922	0.0631364	-0.778608	
0.180952	-0.630182	-0.205392	1.18657	
0.275901	0.466248	0.35206	-1.14839	
0.479035	0.494081	-0.857823	0.67087	
0.0625906	0.506457	-0.422507	0.458955	
0.272243	0.985294	0.322126	-0.30987	
0.618267	0	0.339707	0.239596	
-0.481026	1.03456	0.235186	0.295192	
-0.331807	0.718663	-1.46658	0.817164	
0.0157812	1.03308	0.306526	0.277124	
-0.878263	0.938896	0.181774	-0.123476	
0.104703	-1.85076	0.19713	-2.07571	
0	0.245174	-0.0780578	-0.304197	
0.262372	0.93118	0.133428	0.092486	
-0.535654	0.770223	-0.445174	-0.572722	
0.818739	0.490376	0.265073	-0.118373	
0.821048	-0.750032	-0.298703	-0.0958386	
-2.20836	-0.299731	0.142076	0.501597	
-0.606338	-2.62511	-0.658806	0.00739667	
0.283011	0	-0.384644	0.322137	
-0.149111	-1.41344	0.0425581	0.64384	
-1.04196	0.344853	0.302176	0.543208	
-0.453374	0.666068	0.0179425	0.686907	
-0.690386	0.698482	0.212096	-0.0715084	
0.543011	-2.34812	0.171822	0.527663	
0.410788	0.770522	0.255012	0.0725996	
0.452791	-1.25079	-0.167685	-1.18644	
0.596243	-0.453155	0.429832	0.124311	
-1.30979	0.553813	0.127059	0.254858	
0.118046	0.427098	-0.100653	-0.321788	
-0.59106	-0.819536	0.265143	0.593059	
0.547793	0.427098	0.0211729	-0.680347	
-0.0903514	0.583914	-0.145372	-0.640464	
-0.379881	0.689706	0.193051	0.354366	
-0.556512	0.985294	-0.155822	0.314898	
0.545959	0.462689	-0.444117	-0.0833989	
0.133452	-0.914995	0.613384	-0.436567	
-0.982488	0.854196	0.270578	-0.539025	
0.129263	0.115104	0.0995139	-0.0509715	
-0.872148	0.0492647	0.469391	0.396888	
0.127174	0.0355915	-0.251485	-0.120677	
0.445527	-0.166517	-0.168309	0.636113	
0.250819	-0.793893	-0.0588415	0.213643	
0.355906	0.8375	0.527728	-0.307836	
1.04374	-0.81371	0.186926	0.0420723	
-0.18963	-1.58512	-0.150441	-0.125743	
-0.156661	-0.375558	-0.182856	0.680493	
-0.0924993	-0.184166	0.590525	-0.497848	
-0.269457	0.928209	0.0523131	-0.638289	
-0.577455	0.699372	0.140038	0.237599	
0.179759	1.09229	0.552679	0.632825	
-0.262462	0.391506	-0.301131	-0.18467	
-0.510362	-1.16783	0.269337	0.790059	
0.476227	-0.576089	-0.343043	-0.142208	
0.246219	0.442819	-1.65553	0.497728	
0.0708836	-0.490347	0.37076	-0.988233	
0.376888	0.551641	0.426727	-0.217219	
-0.559296	-0.394118	0.508097	-0.185038	
-2.22082	0.434273	-0.799608	0.270195	
0.650398	-0.466248	-0.895233	0.746592	
0.233881	-0.96097	0.220229	0.330039	
-1.97252	0.447552	-0.649206	0.668804	
-0.112935	-1.13232	0.493373	-0.0774675	
0.457776	0.472341	0.302352	0.0547649	
-0.706224	0.626049	-0.294009	0.137058	
0.122491	0.0333034	0.608851	0.394212	
-0.159563	-0.0220526	0.127705	0.141116	
-1.94303	0.688066	-0.115082	-0.513421	
0.331037	0.560905	-1.14669	-0.369364	
-0.513603	0.219076	0.280429	-0.0378795	
-0.691282	0.457497	0.659486	0.541197	
-0.0574699	0.549268	-0.00204578	0.147799	
-0.739961	0.655109	-0.279044	-0.620397	
0.266017	0.20192	0.142336	0.0568193	
0.603756	0.466126	0.252424	0.447761	
-0.0117014	-2.78584	0.487545	-0.218776	
0.262412	-1.98255	0.0190854	0.352112	
0.650979	-0.560905	-0.143483	-0.211199	
0.701528	0.895728	0.310498	0.423894	
0.283253	0.269499	-0.163779	0.0205368	
-0.142284	0.0700203	0.539178	0.622951	
0.582465	0.898329	-0.676402	0.151832	
-0.537251	0.876303	0.351339	-0.490617	
0.931581	0.490347	-0.00438436	-0.649535	
-0.676805	-0.0764518	0.183558	-0.150603	
-0.0524698	0.982663	-0.0527375	-0.502973	
0.00225564	-0.988162	0.157191	0.978811	
0.291767	-0.64984	0.11131	0.0833989	
-0.512031	0.361182	0.0884745	0.273412	
0.476601	1.06774	-0.588319	-0.689874	
-0.642689	1.00372	0.0644219	-0.160894	
0.260713	0.708511	0.294112	0.238922	
0.406409	-0.073362	0.0550612	0.0989995	
0.0112913	0.402101	0.564384	0.217489	
-0.0192822	0.429054	-0.00995475	-0.171599	
0.0928932	-0.532855	0.516785	0.673157	
0.360043	-0.688066	-0.755535	-1.04691	
0.0585086	-0.250372	0.397526	0.804515	
-0.0917917	0.327814	0.762094	-0.332548	
0.535451	0.770223	0.0800798	0.218776	
0.479756	-0.354256	-0.743285	-0.139925	
0.150498	0.656059	-0.393362	0.809173	
0.540196	-0.438151	0.389335	-0.217283	
-0.436548	0.612934	-0.0221604	0.758497	
0.598947	0.875168	-0.100861	-0.0123166	
0.121626	0.314415	0.236515	-0.363172	
-0.29223	0.796202	-0.317276	0.819144	
0.80971	-0.109185	0.373628	0.0440987	
0.186389	0.822128	0.252483	0.251487	
0.157133	0.0755258	-0.792272	0.379928	
-0.113103	0.233124	0.18914	0.439278	
-0.559167	-0.142403	-0.146344	0.173507	
0.376116	0.640441	-0.0682092	0.872077	
0.0361928	0.0590426	0.210578	-0.0404063	
0.370811	0.536822	-0.862412	0.412403	
-0.228671	0.115104	0.55176	0.324944	
0.126675	0.873478	0.328621	0.306125	
0.523237	0.71183	0.619038	0.407772	
0.304435	0.530039	-0.410552	0.926072	
0.0880579	-1.38125	-0.372184	-0.877796	
0.628627	1.11494	-1.12984	0.303598	
0.139223	0.538998	0.43394	-0.264527	
-2.45858	0.96097	0.795556	-0.439278	
-0.736866	0.626049	0.186926	-0.498799	
0.443207	0.462689	-0.238838	0.342281	
-0.237511	-0.21837	0.385686	0.0958386	
-0.132058	0.394118	-0.183095	-0.821276	
-0.465632	-0.280081	0.0160492	-0.294389	
0.599583	-2.37484	0.0171269	0.401637	
-1.05846	1.15797	0.36218	-0.287263	
-0.0542892	0.583445	0.108356	0.973463	
-1.71167	0.139838	0.143383	-0.353408	
0.369793	0.371283	-0.263175	0.00841446	
0.715492	0.764518	0.0722869	0.151799	
-1.0105	0.312965	-0.195847	-0.312201	
0.378748	0.344262	-0.221071	0.54039	
0.812524	-0.338611	-0.529691	0.118347	
-1.72774	0.840243	0.59074	-0.56134	
-1.33638	-0.13217	-1.00702	-0.59913	
0.234471	0.712014	0.544762	-0.229372	
0.735254	0.126979	-0.0394491	-0.35504	
0.677675	0.788235	-0.625309	0.160197	
0.814728	0.655629	0.251589	0.636642	
0.637438	0.142366	0.0874486	0.701352	
-0.643864	-1.91384	-0.248221	-0.844796	
0.298326	-0.367761	0.232314	0.450528	
-1.01778	1.13893	-1.27988	0.0236747	
-0.541724	0.858108	-0.0266113	0.406253	
0.302164	1.26145	0.207405	0.675488	
-0.479088	0.818886	0.261414	-0.0292852	
0.00251369	0.0590426	-0.623193	-0.229372	
0.694663	-0.688524	0.268031	-0.206642	
-0.100904	-0.272962	-0.877925	0.212214	
-1.41577	0	0.240062	0.408582	
-0.61964	-0.430868	-0.091236	0.514925	
0.101969	-0.0722364	-0.506771	0.0370662	
0.394506	0.737582	-0.115018	0.486506	
0.133174	0.573675	-0.386506	-0.0162962	
0.513824	-0.717495	0.552795	0.170458	
0.546864	-0.495348	0.210585	0.197515	
0.841205	0.345312	0.180428	0.239596	
0.603385	-0.271665	-0.146338	0.00499107	
-0.504889	-0.115104	0.0552007	-1.04296	
0.262749	-0.991056	-0.259954	0.425373	
0.294584	0.955647	0.142591	0.405293	
0.919274	0.082588	-0.36201	0.442483	
0.398611	-2.76583	0.39694	-0.871196	
-0.80971	0.438151	-0.344909	-0.369741	
0.181671	-0.433419	0.658834	0.502973	
1.11832	0.176264	-0.47969	-0.836696	
-0.65584	0.93603	0.327567	-0.584038	
-0.500577	0.367761	-0.225223	0.547209	
-1.14062	-0.210061	0.0114366	0.315829	
0.701841	0.689706	0.170772	-0.223001	
0.360118	0.939073	-0.217409	0.277199	
0.420228	-0.0710873	-0.569585	0.0598929	
-0.0143736	-0.552499	-1.106	0.494319	
0.222298	0.504799	0.646511	0.241482	
0.226048	0.858108	-0.247709	0.617381	
-0.204314	0.224582	-0.123088	0.326711	
-0.157309	-0.423264	0.13807	0.00804515	
0.776552	-0.191129	0.204461	0.00926654	
-0.392779	0.642604	-0.153477	-0.698451	
0.361321	0.264186	-0.170231	-0.0974675	
-0.448472	0.323878	0.193494	0.310198	
0.308613	0.538998	0.38139	0.732596	
-0.332318	0.61941	-0.638046	-0.200386	
-0.615854	-1.26553	0.149178	-0.746592	
0.326314	0.106081	-0.0445946	0.142208	
0.479035	1.06774	0.200668	0.321744	
0.42242	0.378599	-0.0739495	0.124446	
0.010665	0.302103	0.112187	0.191143	
-0.574014	0.350101	0.346639	0.54291	
-0.37061	0.973507	0.512133	-0.0951492	
0.785476	0.670543	0.388793	0.666915	
-0.40453	0.737582	0.15358	-0.411287	
0.0291767	0.399641	0.566622	0.0307915	
0.292352	0.732675	0.444168	-0.471948	
0.462693	0.901489	0.11342	-0.127987	
0.804671	0.553813	-0.0474006	0.0550064	
0.2474	-0.0846528	0.527914	0.0461688	
0.218374	0.783038	-0.359955	0.312375	
0.0667671	-0.0558786	0.179434	-0.13975	
0.422678	-0.605055	-0.647201	-1.11129	
0.311164	-0.797075	-0.407167	-2.23139	
0.687569	0.191129	0.411653	-0.329998	
-0.509255	0.264037	0.412224	0.00595904	
0.129101	0.838179	-0.165892	0.521872	
-0.804437	0.82588	0.10582	0.527133	
0.00475534	0.765978	-0.437515	-0.238361	
-0.757877	0.920492	-0.159344	0.284416	
0.0530329	-0.932495	0.728947	-0.72668	
0.570561	0.545924	0.443381	-0.383962	
0.359914	-0.281868	-0.300537	-0.329998	
0.805318	0.594634	-0.0418834	-0.796923	
0.192857	0.403839	-0.398674	-0.121057	
-0.340004	-0.437395	0.053257	0.536826	
-0.104771	-1.03539	0.191471	0.0748661	
0.370914	0.327554	0.596401	0.109804	
0.736164	1.03308	0.265109	0.478023	
0.726181	-0.320323	-0.0759896	0.120877	
-1.85378	1.03456	0.380138	0.174415	
-0.367797	0.139696	0.487865	0.0893856	
0.705986	0.30185	-0.45278	0.203886	
0.102913	0.767554	0.318441	-0.458574	
0.0928364	-0.167636	0.312528	-0.119786	
-1.13012	0.536822	-0.636756	-1.21688	
0.283546	0.399641	0.0579001	0.229372	
-0.218797	0.597152	0.44364	-0.0591733	
0.414259	0.867174	0.0357039	0.403891	
0.511016	0.0382259	-0.706719	-0.991487	
0.324552	0.737582	0.10073	0.357884	
0.783307	0.142366	-0.630894	0.309447	
0.0528102	0.818604	0.332727	-0.337005	
-0.412783	0.219076	-0.0899554	0.0308287	
0.898847	-4.47243	-0.476114	-0.219607	
-0.465105	0.247764	-0.596022	0.727899	
0.684362	0.289058	0.244829	0.0284416	
0.313914	-0.943246	0.421614	0.177265	
-0.0576577	0.700203	-0.282863	-0.439999	
0.61819	-2.1336	-0.912377	-1.06667	
-0.819107	-1.53511	-0.277778	0.799374	
-0.0830617	-0.176421	-0.162299	0.0485962	
-0.512388	-0.599461	0.0805441	-0.357541	
0.157285	0.344262	-0.573977	-0.715084	
0.536335	-0.901489	-0.0557352	0.688116	
0.464256	0.213549	0.539417	-0.511139	
0.172804	0.427098	0.36847	0.788425	
-1.57806	0.429054	-0.0505266	-0.246442	
-0.0465139	-2.89785	0.289695	-0.0162962	
0.0284725	0.767554	0.0857743	-0.51638	
-0.683754	0.853413	0.41654	0.0540466	
0.0943369	-2.47041	-0.363562	-0.8876	
-2.30754	0.630999	-0.698052	0.950834	
-0.62995	-0.398101	-0.287353	0.758497	
-1.28616	0.177957	0.442604	0.507965	
0.57129	-0.327554	-0.217776	-0.857996	
-0.13198	0.764294	-0.452191	0.0142208	
0.110468	-1.89952	-0.174248	-0.828431	
0.242492	-1.23989	-0.0230547	-0.788263	
-0.545188	0.819536	-0.0817051	0.449819	
0.0902676	0.920831	-0.0135	0.381815	
0.107431	-0.879195	0.165256	-0.217219	
0.32293	-0.247764	0.336932	-0.223001	
-0.444597	0.269499	0.347531	-0.244675	
0.268843	0.751117	-0.372041	-0.970171	
-1.23003	-0.614664	0.167255	0.796365	
0.917103	0.751117	0.240773	0.613781	
-0.176061	0.819536	0.0262702	0.426393	
-0.432351	-0.997723	0.0345424	0.200386	
0.341146	0.184166	0.75609	0.226895	
-0.292701	-1.56541	0.581499	-1.51494	
-0.171522	1.16398	0.320993	0.071104	
0.584264	-0.551315	-0.938486	0.458656	
-0.989164	0.928071	0.27629	-0.286715	
0.322883	0.272962	-0.322831	0.917252	
0.323056	0.840243	-0.101151	0.163187	
-0.0209665	0.889787	-0.0245909	1.00964	
0.453522	-0.344853	-0.0826545	-1.26861	
0.255843	0.0885639	0.0832966	0.516048	
-0.957473	0.751117	0.0978516	-0.488398	
0.820111	-1.4249	-0.032069	-0.342281	
-0.218298	0.818886	-0.314877	-0.794091	
0.113144	0.599461	0.232743	-0.539502	
0.375504	1.06571	-0.050834	-0.691018	
0.551242	0.586725	0.155031	-0.0404063	
0.0789475	-0.0985294	-0.181254	0.467446	
-0.490824	0.463104	0.11019	0.620397	
0.905516	1.14551	0.596946	-0.286092	
0.451543	-0.963152	-0.292866	0.363172	
0.431624	0.925379	0.220691	-0.154935	
0.128919	0.591177	-0.491265	0.0589013	
0.475087	0.429079	0.122904	-0.525886	
-0.225166	-2.56177	0.259529	-0.532344	
-0.0831401	0.630182	-0.319546	0.343198	
0.310797	0.984261	0.438122	0.314898	
0.321864	0.769087	-0.367019	-0.320232	
-0.0623946	-1.02072	-0.571305	-0.0470467	
0.0158504	0.826596	-0.655996	-0.262198	
-0.399939	-0.187779	0.780726	0.383962	
0.243115	0.910263	0.356048	0.117141	
0.696711	0.545924	0.152817	0.611659	
0.626603	0.890916	0.321406	-0.315994	
