R2[0]	R2[1]	R2[2]	R2[3]	
0.0718357	0.171836	0.099164	0.195662	
0.10922	0.111579	0.149229	0.177556	
0.0979257	0.122751	0.127491	0.0988225	
0.118085	0.0999619	0.122934	0.163073	
0.0778614	0.145364	0.11208	0.123477	
0.148041	0.163019	0.146567	0.125246	
0.108549	0.186227	0.0864851	0.108674	
0.119831	0.119202	0.117936	0.145567	
0.0976218	0.205692	0.113881	0.177265	
0.124734	0.15032	0.128741	0.124761	
0.112048	0.160163	0.0913117	0.168083	
0.128	0.0842572	0.134221	0.127609	
0.109219	0.170203	0.122838	0.153099	
0.0879931	0.174798	0.124907	0.122493	
0.135358	0.132417	0.10718	0.101986	
0.124095	0.229923	0.0970745	0.159005	
0.134948	0.210617	0.0963891	0.146017	
0.0903585	0.152526	0.127783	0.133816	
0.151396	0.195612	0.114828	0.172917	
0.138969	0.213225	0.132704	0.121817	
0.112598	0.187383	0.155195	0.158824	
0.175015	0.171879	0.147676	0.12123	
0.0987295	0.188123	0.120316	0.143742	
0.140386	0.174537	0.13352	0.175041	
0.100818	0.185769	0.129578	0.154562	
0.158795	0.200019	0.098915	0.116439	
0.141699	0.208478	0.136978	0.108923	
0.0845364	0.190029	0.123508	0.180053	
0.140237	0.15507	0.131965	0.115526	
0.120495	0.149668	0.114531	0.136172	
0.0728276	0.174834	0.132304	0.124735	
0.137671	0.0955107	0.142357	0.131283	
0.113996	0.156242	0.110784	0.113708	
0.132895	0.13448	0.0867113	0.162514	
0.123888	0.243954	0.146455	0.13929	
0.125415	0.115067	0.127812	0.13546	
0.15368	0.126335	0.134514	0.125238	
0.0902972	0.135432	0.105427	0.156042	
0.0894463	0.183951	0.147095	0.19194	
0.119719	0.148426	0.115119	0.131204	
0.163886	0.167907	0.138243	0.0975677	
0.124043	0.109432	0.129253	0.183569	
0.12905	0.241068	0.107479	0.132905	
0.105955	0.137347	0.0730029	0.148717	
0.117271	0.204823	0.116646	0.151892	
0.196857	0.186113	0.0935608	0.134837	
0.124288	0.113795	0.1058	0.112968	
0.121413	0.107941	0.11535	0.158075	
0.15064	0.133149	0.145797	0.174405	
0.0888723	0.143842	0.16062	0.141737	
0.110617	0.164346	0.109659	0.167065	
0.120052	0.164156	0.123966	0.134702	
0.11797	0.103175	0.102172	0.155765	
0.109369	0.163215	0.11389	0.154875	
0.0964033	0.130065	0.109806	0.102904	
0.14698	0.162915	0.123373	0.120203	
0.108404	0.172948	0.135233	0.146989	
0.132467	0.19553	0.124201	0.13072	
0.10283	0.200136	0.0996057	0.16094	
0.0706075	0.148386	0.151458	0.14594	
0.121085	0.179437	0.12842	0.150827	
0.136517	0.118158	0.107626	0.127527	
0.0964904	0.138901	0.137945	0.142382	
0.107508	0.1424	0.139508	0.139699	
0.107088	0.165876	0.140233	0.167482	
0.0993929	0.179712	0.116433	0.119995	
0.107455	0.230226	0.159628	0.149673	
0.100293	0.157023	0.105768	0.153213	
0.118345	0.142954	0.104156	0.155154	
0.129318	0.148586	0.145945	0.11939	
0.114806	0.131485	0.140776	0.132157	
0.164966	0.16073	0.134075	0.140197	
0.098554	0.190029	0.135216	0.13812	
0.125713	0.18264	0.119736	0.151348	
0.119737	0.173245	0.105384	0.117673	
0.085302	0.140875	0.142775	0.117081	
0.128925	0.14313	0.16303	0.174296	
0.162883	0.194658	0.122424	0.115581	
0.132824	0.145455	0.161087	0.134114	
0.0877564	0.169523	0.122362	0.189472	
0.10396	0.177661	0.133311	0.114103	
0.075857	0.152854	0.108186	0.134253	
0.10511	0.142872	0.106905	0.125243	
0.126426	0.207756	0.0947046	0.12924	
0.140113	0.184435	0.1248	0.120776	
0.108338	0.15997	0.16995	0.135028	
0.116267	0.177395	0.147833	0.120193	
0.0955519	0.174461	0.119559	0.163171	
0.128859	0.183194	0.12847	0.143055	
0.120569	0.144787	0.107824	0.164178	
0.10689	0.113592	0.0993283	0.125068	
0.102371	0.120452	0.127752	0.129099	
0.104883	0.177074	0.1108	0.120598	
0.0630673	0.137524	0.102559	0.123703	
0.125198	0.157822	0.134383	0.134731	
0.111126	0.140861	0.130964	0.181152	
0.146389	0.161441	0.0851345	0.151531	
0.09963	0.159958	0.0941919	0.137675	
0.120714	0.225971	0.112243	0.161012	
0.129457	0.182262	0.126473	0.130977	
0.0868312	0.219388	0.124098	0.152817	
0.120399	0.107288	0.0998128	0.14296	
0.0964282	0.174598	0.119234	0.139394	
0.101115	0.162483	0.0993574	0.156305	
0.103425	0.196116	0.11108	0.179785	
0.137231	0.152133	0.149155	0.141133	
0.111397	0.206095	0.105717	0.157885	
0.10883	0.179269	0.114685	0.122386	
0.103135	0.157999	0.116992	0.178479	
0.102305	0.136592	0.117573	0.170434	
0.133003	0.132698	0.101588	0.134405	
0.152015	0.115432	0.121853	0.122003	
0.125527	0.152727	0.0981012	0.10706	
0.148583	0.165971	0.0891857	0.173692	
0.109721	0.145695	0.099636	0.178843	
0.134853	0.197281	0.132613	0.145187	
0.1179	0.149091	0.112828	0.180809	
0.14433	0.216978	0.138147	0.119657	
0.102295	0.152286	0.12612	0.142635	
0.116536	0.154895	0.13898	0.130476	
0.0756484	0.196296	0.12946	0.147104	
0.103958	0.164346	0.114486	0.176481	
0.121932	0.204553	0.144284	0.147118	
0.0959646	0.197531	0.101933	0.0951556	
0.142992	0.212985	0.0782343	0.149517	
0.102289	0.116667	0.117838	0.135466	
0.148837	0.154479	0.12436	0.165444	
0.0750667	0.190595	0.139484	0.15311	
0.122499	0.152753	0.121167	0.097315	
0.123545	0.244469	0.144207	0.144844	
0.132975	0.20482	0.147047	0.160183	
0.102997	0.177648	0.116685	0.117383	
0.124008	0.205442	0.131111	0.107563	
0.0982051	0.157226	0.114708	0.140311	
0.0988774	0.134309	0.118399	0.157097	
0.102597	0.151014	0.133727	0.135733	
0.101604	0.159958	0.129869	0.15555	
0.175586	0.131671	0.13413	0.113431	
0.145438	0.160762	0.11186	0.133698	
0.100752	0.159336	0.129425	0.160402	
0.123643	0.205818	0.146824	0.147775	
0.133688	0.18672	0.120383	0.111275	
0.095294	0.168977	0.10551	0.188856	
0.0826052	0.188771	0.149707	0.160217	
0.146497	0.12454	0.140653	0.12348	
0.125141	0.202564	0.123313	0.138889	
0.0940381	0.127496	0.132434	0.158395	
0.112511	0.209702	0.133459	0.123345	
0.103454	0.169644	0.129665	0.161664	
0.108553	0.134472	0.121339	0.194256	
0.130675	0.182679	0.131323	0.115799	
0.129012	0.165162	0.117191	0.172768	
0.0962975	0.195598	0.152405	0.132651	
0.13505	0.215387	0.115455	0.179341	
0.0806416	0.221257	0.110523	0.152858	
0.132366	0.150275	0.141905	0.176829	
0.120712	0.231948	0.103941	0.121067	
0.122987	0.207632	0.148526	0.140112	
0.127796	0.163006	0.145411	0.176367	
0.0827846	0.142484	0.12898	0.15398	
0.14286	0.161695	0.100468	0.106443	
0.13899	0.140183	0.13484	0.119863	
0.121351	0.16964	0.0864867	0.15029	
0.120341	0.118345	0.121371	0.109083	
0.0907309	0.11756	0.0803794	0.153337	
0.114688	0.185922	0.126873	0.119238	
0.119924	0.107551	0.116598	0.167229	
0.146038	0.13548	0.155059	0.130227	
0.115719	0.119202	0.0999311	0.131496	
0.136253	0.204553	0.0936219	0.121941	
0.136963	0.173368	0.103754	0.121052	
0.0987649	0.149926	0.121872	0.146514	
0.0956151	0.189509	0.134274	0.162152	
0.0877032	0.216394	0.123844	0.151021	
0.139133	0.141033	0.112744	0.131421	
0.0939739	0.147298	0.124629	0.139162	
0.140043	0.235896	0.128528	0.127137	
0.124272	0.209827	0.11842	0.161189	
0.142185	0.172506	0.103992	0.185813	
0.104158	0.146481	0.11182	0.10929	
0.0876652	0.151252	0.08638	0.180273	
0.135513	0.116269	0.130877	0.127562	
0.122066	0.113654	0.116582	0.129886	
0.149283	0.11532	0.125817	0.117968	
0.159213	0.13255	0.126057	0.129666	
0.0682325	0.110868	0.104672	0.139132	
0.0733278	0.180777	0.118285	0.144793	
0.111702	0.125435	0.131509	0.167174	
0.0882709	0.138558	0.120193	0.154594	
0.0955652	0.198977	0.0999539	0.160436	
0.121362	0.177778	0.113491	0.134254	
0.179768	0.1707	0.143948	0.11958	
0.129351	0.124544	0.126884	0.179282	
0.132835	0.18467	0.146555	0.13843	
0.149292	0.154263	0.102449	0.158366	
0.119116	0.179643	0.11741	0.136099	
0.13142	0.166314	0.120963	0.171785	
0.116184	0.134251	0.0771335	0.157626	
0.132839	0.166133	0.120545	0.163347	
0.136977	0.151561	0.133104	0.160515	
0.120107	0.148664	0.144864	0.129733	
0.152174	0.145866	0.174175	0.159846	
0.137771	0.166454	0.12578	0.145955	
0.152834	0.198309	0.134435	0.189112	
0.12504	0.172924	0.111042	0.163361	
0.141451	0.213484	0.132434	0.182821	
0.112562	0.147367	0.0954261	0.139904	
0.0887679	0.129862	0.112372	0.160476	
0.141069	0.245111	0.1368	0.137598	
0.0936799	0.160034	0.100686	0.147043	
0.1613	0.199937	0.106995	0.140102	
0.120977	0.176433	0.109108	0.161923	
0.16178	0.163989	0.114437	0.112818	
0.119355	0.169644	0.107003	0.105254	
0.115427	0.167066	0.131195	0.172598	
0.0861807	0.189119	0.132534	0.174823	
0.150402	0.169221	0.147742	0.135935	
0.122008	0.217459	0.0887067	0.140599	
0.144105	0.154225	0.130555	0.171161	
0.11413	0.159189	0.136756	0.136073	
0.122348	0.125435	0.0975078	0.10206	
0.102407	0.178948	0.118196	0.165233	
0.109431	0.133781	0.134694	0.147774	
0.0912982	0.192357	0.11986	0.137706	
0.0999085	0.156015	0.111325	0.12162	
0.10778	0.224308	0.0919595	0.140291	
0.0955837	0.153255	0.0962925	0.162599	
0.098367	0.142506	0.137165	0.144106	
0.105966	0.176471	0.0850229	0.163367	
0.0883288	0.171848	0.102675	0.118699	
0.114474	0.178819	0.112163	0.17211	
0.116495	0.229146	0.141812	0.111888	
0.0877399	0.204063	0.13331	0.156251	
0.157989	0.234973	0.119214	0.128545	
0.126361	0.22161	0.157338	0.131268	
0.119786	0.147762	0.146057	0.151221	
0.121936	0.152356	0.107782	0.167816	
0.144568	0.166133	0.121489	0.146055	
0.140151	0.134025	0.103475	0.174458	
0.116332	0.157416	0.124153	0.162147	
0.130291	0.165225	0.111821	0.177584	
0.092885	0.150724	0.10735	0.175377	
0.125867	0.226624	0.137806	0.135558	
0.134546	0.200108	0.119601	0.145371	
0.127929	0.142224	0.136852	0.127109	
0.118278	0.120121	0.141948	0.12887	
0.115682	0.0854906	0.132637	0.0998078	
0.153275	0.184561	0.137441	0.166858	
0.13033	0.226013	0.138087	0.139004	
0.112605	0.165133	0.147292	0.147974	
0.103179	0.204939	0.104154	0.136216	
0.162049	0.158258	0.114843	0.149574	
0.114246	0.130051	0.134124	0.17515	
0.0957021	0.156735	0.149324	0.125893	
0.149339	0.166969	0.133397	0.155123	
0.127671	0.178969	0.0972967	0.139682	
0.108264	0.159105	0.144889	0.154791	
0.131759	0.214946	0.10635	0.14985	
0.145496	0.159639	0.137575	0.156243	
0.112116	0.158401	0.110445	0.147338	
0.168236	0.0977061	0.133957	0.144805	
0.125093	0.182052	0.119153	0.148225	
0.140952	0.225561	0.108056	0.109109	
0.139389	0.160301	0.118351	0.140133	
0.140772	0.138506	0.0992577	0.131621	
0.105478	0.197395	0.0996417	0.119008	
0.131743	0.135345	0.11437	0.151793	
0.103147	0.154898	0.117576	0.108099	
0.102257	0.148922	0.109705	0.159462	
0.133137	0.145503	0.140986	0.134255	
0.121269	0.160247	0.114535	0.136503	
0.104027	0.124276	0.135639	0.178979	
0.115233	0.155346	0.115069	0.114739	
0.125541	0.149485	0.124247	0.0785873	
0.122863	0.219848	0.11948	0.117484	
0.106057	0.183644	0.141733	0.167005	
0.102775	0.177709	0.149348	0.141193	
0.122547	0.202215	0.129681	0.168646	
0.135884	0.149237	0.112065	0.169613	
0.113261	0.0828505	0.112377	0.15215	
0.124687	0.128993	0.128811	0.120543	
0.106793	0.134164	0.104252	0.117058	
0.112006	0.135214	0.11987	0.125138	
0.0905778	0.139222	0.124944	0.144395	
0.0715224	0.193064	0.132491	0.109898	
0.112787	0.15135	0.102126	0.141014	
0.144267	0.132245	0.122164	0.106287	
0.100085	0.205818	0.120694	0.141849	
0.14221	0.1675	0.122503	0.128527	
0.166729	0.185613	0.146825	0.124885	
0.0802569	0.203973	0.148325	0.145837	
0.157466	0.177128	0.128175	0.176944	
0.0882092	0.17653	0.121868	0.13163	
0.163849	0.202469	0.149112	0.13885	
0.114229	0.139621	0.133292	0.150746	
0.0905647	0.182851	0.0907201	0.184032	
0.100922	0.266667	0.136358	0.121833	
0.0727316	0.126381	0.12582	0.14665	
0.117447	0.193839	0.138556	0.155015	
0.0742651	0.209199	0.115288	0.204317	
0.0674115	0.162788	0.130799	0.137199	
0.0978597	0.184004	0.129192	0.144164	
0.117957	0.133795	0.0976518	0.142672	
0.0820271	0.132823	0.11794	0.153277	
0.0991475	0.216492	0.139233	0.143451	
0.105106	0.138924	0.144733	0.170402	
0.116457	0.15331	0.122717	0.154117	
0.142468	0.14698	0.124868	0.137747	
0.0845178	0.163429	0.12566	0.134476	
0.10341	0.127975	0.110628	0.175462	
0.131193	0.143399	0.118961	0.147821	
0.0700697	0.167956	0.138331	0.180475	
0.107473	0.173981	0.133278	0.130024	
0.145822	0.150124	0.13087	0.142939	
0.115361	0.164064	0.125112	0.123614	
0.0859818	0.197476	0.107444	0.14829	
0.101045	0.131708	0.0986664	0.103869	
0.120726	0.154263	0.123369	0.138096	
0.142069	0.172877	0.130274	0.131178	
0.12529	0.162354	0.139947	0.145774	
0.131946	0.166771	0.134579	0.129727	
0.119648	0.116322	0.143238	0.145194	
0.137851	0.17773	0.113324	0.141337	
0.116039	0.176598	0.143914	0.156638	
0.13084	0.154263	0.130529	0.134724	
0.160916	0.171829	0.166613	0.107349	
0.132711	0.15259	0.125686	0.190015	
0.121629	0.138271	0.138044	0.155093	
0.120089	0.158559	0.109316	0.17701	
0.0953386	0.202012	0.118136	0.116529	
0.114073	0.178	0.139264	0.172328	
0.150886	0.170139	0.120866	0.178487	
0.117311	0.150345	0.153946	0.166976	
0.123412	0.195395	0.125914	0.103169	
0.118204	0.208833	0.146254	0.13633	
0.118578	0.160012	0.117217	0.131946	
0.113777	0.129233	0.118056	0.170229	
0.134965	0.14113	0.129967	0.174641	
0.12558	0.10898	0.103608	0.157271	
0.137826	0.163298	0.134268	0.15155	
0.115541	0.169702	0.114413	0.136673	
0.115568	0.152938	0.147465	0.187518	
0.0716224	0.133333	0.125918	0.138614	
0.133449	0.197362	0.133489	0.155162	
0.120561	0.203431	0.117385	0.165174	
