FDn[0]	FDn[1]	FDn[2]	FDn[3]	
-0.793975	1.02298	-1.08474	0.403082	
0.454728	-1.41236	0.339525	-0.123485	
-0.551813	-0.126019	0.456678	-0.353861	
0.658582	-1.24341	0.599902	-0.403733	
0.780725	0.67057	-0.807789	-0.696889	
0.0509854	0.203685	-1.14893	-0.207045	
0.705706	0.555881	0.373241	-0.319316	
0.70343	0.96117	0.381195	0.890462	
-0.0621449	1.41121	-1.04731	-0.0849666	
0.569686	1.52051	0.751611	0.186331	
1.01115	0.169487	0.464363	0.904718	
-0.86505	-1.81276	-0.0637576	0.528856	
0.109694	0.449894	0.11972	-0.0400873	
0.336528	0.488155	0.309367	-0.0849666	
-1.60851	-0.672643	0.154414	-0.0239806	
0.184164	-0.0904862	-0.167194	0.0351152	
-1.17806	0.855836	0.521913	0.274969	
-0.0393532	-0.913028	0.952952	-0.518824	
-0.384288	0.411721	-0.430001	-0.344073	
-0.229815	-0.231567	-0.238118	-1.02506	
0.361187	-1.45575	0.472524	1.19098	
0.509406	0.774915	1.04937	-0.43937	
0.447255	-1.58662	0.0794805	-0.43937	
1.18686	1.0402	-0.123592	-0.711337	
0.0780967	-0.39729	0.943	0.846589	
0.531813	-0.38531	0.193983	0.666063	
0.506139	1.07677	-0.0679268	0.0180496	
0.348119	-0.304603	-0.0679268	-0.543244	
0.664349	-0.137728	0.0609003	-0.700815	
0.423663	-0.685995	-0.312182	-0.11758	
-0.955811	1.41121	0.140695	-0.171359	
-1.48076	-0.765061	-0.0172936	0.303069	
0.705706	-1.50872	0.69218	-0.094007	
0.113339	0.623123	-0.141369	0.484566	
-1.05363	0.376717	0.359596	0.0724267	
0.173825	0.912108	0.291369	-0.0306804	
0.39844	-0.33833	0.39013	0.77323	
0.697227	-1.5139	0.413033	-0.0107925	
1.0401	-0.59482	-0.0417591	0.124083	
0.188462	0.386083	0.469703	0.571572	
0.491871	-0.319522	-0.147713	-0.992576	
0.412727	1.26242	0.849243	0.28524	
0.384037	-0.427858	0.237184	-0.604416	
1.02317	-0.628755	0.625706	0.447903	
0.639844	-0.188839	0.91082	0.869132	
0.418772	-0.628755	0.115969	-0.355959	
0.255889	-2.14643	0.155524	0.124083	
0.152754	-0.938776	-0.0812757	0.194273	
0.0322094	-0.203218	-0.222931	-0.365414	
-0.266347	-1.0008	-0.20064	-0.202751	
-0.024105	-0.203218	0.000130143	0.935894	
-0.630526	-0.556237	-0.0199492	-0.44023	
0.357771	-0.0239592	0.062078	-0.794726	
-0.0125732	-1.66769	0.153528	0.234591	
0.165463	-0.961902	0.366833	-0.257437	
-0.497172	0.488155	0.536944	0.529684	
-0.605319	0.512949	0.73843	-0.139178	
-2.42071	-0.0904862	-0.21202	0.97402	
0.524108	-0.834439	0.48747	0.325599	
0.125398	-0.59482	0.326602	-0.930493	
0.0436108	-1.95079	-0.316482	0.120316	
-1.24728	0.618439	-0.614525	-0.43937	
0.978216	-0.39729	0.157687	-0.60786	
1.07686	0.746243	-0.886927	-0.613495	
0.336528	-0.834439	-0.340632	0.0482692	
-1.43981	1.0426	-0.477505	0.610567	
-0.0492385	-0.640112	-0.215444	-0.139178	
-0.0492385	0.35378	-0.961686	0.646958	
0.219804	-1.59449	0.315466	-0.338443	
0.158556	0.303926	-0.414276	0.312988	
-1.32358	0.411721	0.32999	-0.768086	
0.531813	-1.07701	-0.336471	-1.04308	
1.14198	0.927374	-0.80644	0.0351152	
0.418772	1.23589	-0.939103	0.22457	
-1.09385	-0.028688	0.0989153	-0.207045	
0.705706	1.02298	-0.0301124	0.458879	
0.605715	0.790625	0.184743	-1.10891	
-0.0138597	0.452123	0.491692	0.610567	
1.05868	0.722468	0.6468	-0.70554	
-0.456865	0.84654	-0.195122	0.0661011	
0.862898	0.790625	0.616892	0.610567	
-0.489139	0.962078	0.0762861	0.28524	
0.219804	0.855836	-0.750724	-0.560199	
0.254183	0.623123	0.403441	-0.508102	
-0.812283	-0.280197	-0.0162752	0.646958	
0.449686	0.174637	-0.299382	-0.320607	
-0.0138597	0.217142	-0.487516	-0.257437	
-2.09527	0.376717	0.902489	-0.102389	
0.357627	-0.904279	0.16392	-0.43937	
0.312782	0.84654	-0.240968	-0.508102	
1.22331	0.312521	-0.970329	0.262936	
0.39844	1.13136	0.240568	-0.13053	
0.118286	-0.331813	-0.287258	0.258806	
0.496181	-0.767765	-0.109565	-0.453632	
-0.866214	-0.640112	-0.836199	0.372809	
-0.300207	1.43508	0.116886	0.529684	
0.036645	-0.59482	-0.122565	-1.23977	
0.496181	-0.367546	0.2303	-0.690741	
0.590052	-0.628755	0.271816	0.632408	
-0.166041	-2.1466	-0.727926	-0.617911	
-0.429417	-1.34803	-1.77512	0.418155	
-0.634782	0.0311011	-0.0559737	0.00542973	
0.767617	0.217142	-1.5115	-0.241422	
0.269636	-0.425038	-0.222616	-0.318738	
-0.245781	-0.38531	0.246553	0.646958	
0.862898	0.303926	0.73737	0.84756	
0.418772	0.0638193	0.260841	0.0169902	
0.39844	0.217142	-0.126457	0.565533	
0.846848	0.623123	0.276744	-0.528078	
0.890153	-1.78608	-0.652092	0.118701	
-0.437627	-1.03681	-0.704163	0.0351152	
-0.617896	-0.938776	-0.504463	-0.686148	
0.879012	0.841624	-0.0812757	-0.906097	
0.590052	-0.0239592	0.350255	-0.0400873	
0.803838	0.560528	-0.000906445	-0.123485	
-0.937608	-0.867809	0.536944	0.303069	
-2.65687	-0.849905	0.960505	0.00542973	
0.814284	-1.30152	-0.34233	0.383019	
0.219804	-0.687177	0.0498525	-0.320607	
0.207418	0.452123	-0.0627085	-0.11758	
0.344785	0.512949	0.343494	0.0283704	
0.70343	0.32477	0.680014	0.528856	
0.0743177	0.312521	-0.358991	-0.453632	
0.130267	-1.61409	0.737127	0.355022	
-0.687433	0.0961102	-0.195669	0.180181	
-0.36869	0.389714	-0.178695	-0.0306804	
-0.229815	-0.833525	0.207335	-0.564388	
0.14781	-0.735154	0.360935	-0.43937	
0.382626	0.224955	0.627976	-0.139178	
-0.138464	-0.33833	0.242805	0.0351152	
0.932612	0.224955	-0.454096	0.0820019	
-1.27201	-1.81276	-0.358258	-0.528078	
-1.09957	-0.38531	0.110497	-0.748886	
1.03977	-0.38531	1.03744	0.666063	
0.965547	0.540395	0.0609003	-0.960155	
-0.33324	-1.56642	0.390247	-0.318738	
-0.407862	-0.405927	-0.188129	0.906934	
-0.346471	0.367662	-0.125362	-0.43937	
-0.719338	0.512949	-0.569509	-0.11758	
-0.753563	-0.0904862	-0.756276	-0.381063	
0.181045	0.912108	-0.468635	-0.207045	
0.481933	-1.27877	0.360935	-0.345084	
0.130267	-0.834439	0.88539	0.123398	
-0.194304	-0.137728	0.622048	-0.70554	
-0.648719	-1.62359	-0.268364	0.383019	
0.48642	0.96117	-0.25917	-0.0103571	
0.847537	-1.41591	-0.240547	0.730464	
-0.419966	-0.765061	-0.76958	-0.0488752	
-0.193182	-0.849905	-0.37466	-0.344073	
0.165463	0.746243	-0.356914	-0.508102	
-1.53123	0.224955	-0.0831789	-0.617911	
0.109694	0.217142	0.606174	-0.270879	
-1.35249	0.512679	0.353093	1.00219	
0.620861	-0.544197	-1.08474	0.247043	
-0.510703	-1.51001	-1.38882	-0.617911	
-0.024105	0.774915	-0.631365	0.0482692	
0.255889	-0.834439	0.287097	-0.381063	
0.767617	0.936184	0.0675597	0.247043	
-0.808551	-0.556237	-0.392031	-0.13053	
-1.00725	0.540395	0.380643	-0.718618	
-0.865467	0.179806	-0.0363821	0.429896	
0.423663	-1.14357	-0.0948061	0.646958	
0.491871	-1.83464	0.515692	-0.422919	
0.569686	0.927374	0.16392	0.332504	
-0.0138597	1.20578	-0.710431	-0.166397	
-0.825036	0.804533	-0.38788	0.591263	
1.1938	-0.231567	-0.117237	0.666063	
-0.166041	-0.544197	-0.485502	-0.19975	
0.283095	-1.51135	-0.0415722	-0.371632	
0.328605	0.0961102	-0.549864	-0.868327	
0.908251	0.00583248	-1.02368	0.610567	
-0.0526883	-0.126019	-0.195363	0.529684	
0.328605	0.452123	-0.0415722	0.000588419	
0.0268816	-0.108213	0.485882	0.565533	
0.639844	-1.9366	0.312773	-0.70554	
0.173825	0.775302	0.358731	0.0724267	
0.247492	0.746243	0.642963	-0.518824	
-1.22564	1.15417	0.384994	-0.290249	
0.136512	0.217142	-0.244692	0.84756	
-0.63894	0.638077	-0.056682	-0.241422	
0.0322094	1.43508	-0.74465	-0.731527	
0.152754	1.23589	-1.35367	0.624616	
-0.46653	-0.938776	-0.145457	-0.139178	
0.531813	-1.59449	-0.0282586	1.02906	
-1.56862	0.879453	0.940876	-0.0103571	
-0.722994	-2.21874	0.215955	-0.906097	
0.23413	-1.93522	0.301329	0.0351152	
1.32871	0.511742	0.745272	0.118701	
0.339084	0.540395	-0.146164	-0.543244	
-0.196181	1.00433	-0.132704	-0.296405	
0.0268816	-0.544197	-0.332925	0.120316	
-0.551813	0.118874	-0.163684	0.180181	
0.693103	0.29756	-0.213971	-0.19583	
-0.719338	-1.51001	-0.276855	0.180181	
0.769965	-1.14357	0.426594	-0.480587	
0.449686	0.449894	0.0130052	-0.528078	
-1.57869	0.136996	0.524011	0.262936	
-0.0837624	0.450405	0.688027	-0.202751	
0.285811	-1.34803	-0.374205	-0.480587	
-0.489139	-1.31846	-0.171963	0.712912	
-1.00725	0.29756	0.36488	0.740062	
0.847537	-1.23663	0.496426	-0.257437	
0.307572	0.774915	-0.225399	0.354982	
-1.88925	-0.304603	0.0323279	0.447903	
-0.0492385	0.623123	-0.041496	-0.60786	
0.743743	0.174637	0.12922	0.248735	
0.344785	-0.126019	0.130259	0.827544	
-0.142999	0.616311	-0.0769864	-0.600421	
0.45168	0.292653	-0.205333	0.53275	
-0.299798	0.912108	0.352592	-0.583375	
0.0322094	0.875702	0.127306	0.712912	
-2.21023	0.962078	-0.283377	0.39353	
-0.0778101	-0.286109	0.334039	0.681	
-0.719338	1.08461	-0.886488	-0.13053	
-0.699932	1.16036	0.652014	0.0661011	
0.125398	-0.126019	-0.240968	0.608986	
-0.899768	-0.405927	-0.0769864	0.0661011	
1.25867	-0.203218	0.0694648	-0.590142	
0.767617	0.565837	-0.539997	-0.518824	
-0.962578	0.34366	-1.93237	0.180181	
-0.63102	-1.0008	-0.141445	-0.486935	
-2.79513	-1.03681	-1.35367	-0.057839	
-0.0212846	0.0961102	0.242762	-0.810396	
-0.709022	-1.03681	-0.141445	0.666063	
0.529588	-0.628755	0.627994	-0.241422	
-0.112811	-0.834439	-0.433173	0.0820019	
0.650352	0.638077	-0.938735	-0.536146	
0.169023	-1.63436	-0.985009	-0.681087	
-0.617896	0.136996	-0.64678	-0.213702	
-0.484225	0.84654	0.0252319	0.262936	
-1.71987	0.810648	0.0235538	-0.0306804	
0.336528	-0.0743746	0.366683	-0.0306804	
-1.68181	0.109164	-0.229193	0.00542973	
-0.314314	1.23589	0.105817	-0.77635	
-0.0367306	1.23589	-0.37519	0.247043	
0.0509854	0.478914	-0.830674	0.776395	
-2.41403	-0.685995	-0.130129	-0.785913	
-0.793975	-0.0291119	-1.5693	0.776395	
-0.134459	-0.690063	0.105054	-0.102389	
-0.599416	-1.69734	-0.316482	-0.797109	
0.70343	-0.834439	0.76343	-0.375161	
0.991495	-1.12706	-0.102549	-0.241422	
-2.4078	-1.03681	-0.504239	-0.0849666	
-2.22223	-0.58736	-0.327025	-0.344073	
-0.245781	-0.938776	0.333895	0.0482692	
0.423663	0.224955	0.454701	-0.123485	
-0.266347	0.774915	-0.694524	0.769574	
0.847537	1.47209	-0.611651	-0.319316	
1.29096	-0.628755	0.0736456	-0.320607	
0.683542	-1.31846	-0.121089	0.403082	
0.605649	0.686445	0.574637	-0.219798	
0.697227	-0.126019	-0.29703	0.121572	
1.27517	1.34301	-0.53996	-0.0239806	
0.0488343	0.238435	0.0212994	0.565533	
0.0753526	0.0961102	-2.09103	0.53275	
0.700648	-1.12706	-0.15637	0.28524	
0.0436108	-0.33833	-0.356654	0.171274	
-0.0138597	0.775302	0.660797	-0.123485	
0.814284	0.75378	1.12492	0.234591	
0.907689	0.169487	-0.359911	-0.0599252	
0.815787	1.09126	0.37763	0.822824	
0.531813	0.565837	-0.850491	0.457081	
0.509406	-1.50872	0.866337	0.86029	
0.574349	-0.231567	-0.522117	-0.13053	
-0.969567	-1.50872	-0.961686	0.262936	
-0.23632	-1.85469	0.598663	-0.518824	
-0.372505	-0.137728	-0.525053	0.247043	
0.678608	0.927374	-1.03933	-0.207045	
-0.193182	-0.764596	-0.187175	0.692268	
0.731716	0.512949	-0.222228	-0.398503	
0.700648	0.203685	-0.453784	-1.11138	
-0.744809	-0.0239592	0.573563	0.489731	
-1.30255	0.512949	-0.0756018	0.571572	
0.531813	0.511742	0.670689	-0.169322	
-0.166041	0.866623	-0.699429	0.167945	
-0.255735	-0.226863	0.2329	0.742889	
-0.394638	0.233676	0.285985	0.124662	
0.50253	-0.938776	-0.291819	-0.590142	
0.136512	0.217142	-0.373469	0.620956	
-0.300207	0.116205	0.681667	0.262936	
-0.630526	0.790625	-0.438751	-0.46252	
0.10821	0.0691608	-0.297635	0.0724267	
-0.212952	1.03347	-0.433173	0.124083	
-2.01345	0.433326	-0.436688	0.354932	
-0.551827	-1.0008	0.490466	-0.169322	
0.247492	0.34366	-0.591069	0.530882	
-0.456865	0.0311011	-0.792828	-0.508102	
-0.384288	0.616311	-0.374827	0.813402	
0.173825	1.17128	0.71925	-0.422919	
-1.38712	0.889017	0.497849	0.370153	
0.756702	1.41883	-0.211688	-0.43937	
-0.0676963	0.638077	0.691524	0.123398	
-1.35712	0.29756	0.517571	0.123398	
0.569686	-0.660919	-0.33799	0.312988	
0.567646	-1.12706	-0.392031	-0.239991	
-0.237446	-0.262568	-0.604392	0.77323	
0.371756	0.0311011	0.0323279	0.662978	
-0.123846	0.450405	-0.298434	0.624616	
-0.553275	-1.3586	-0.881034	0.399121	
0.263517	1.02298	0.029518	-0.0106413	
0.509406	1.02298	0.373241	-0.057839	
0.418772	0.555881	0.215301	0.167945	
-0.222035	-0.721368	0.70925	-0.590142	
-0.324739	-1.57655	0.356915	-0.826424	
0.650352	0.449894	0.321213	0.529684	
-0.14922	1.42871	-0.0948061	0.0180496	
-0.33324	0.312521	0.245215	0.160639	
-0.551886	-2.24967	-1.13215	-0.057839	
0.753152	-0.556237	-0.756276	0.332504	
0.113339	-0.597424	-0.341222	0.624616	
-1.53153	0.32477	0.305038	-0.365414	
0.357627	-0.126019	0.497174	0.247043	
-0.471813	0.988222	-0.929508	0.00542973	
-0.429417	0.136996	0.639665	0.0351152	
0.687555	1.10746	-0.372983	0.234591	
-0.161477	-0.226863	0.10208	0.22457	
-0.0384176	0.719558	-0.234097	0.298921	
0.907314	-1.13149	-0.141974	0.167945	
0.569686	0.623123	0.261125	-0.114533	
0.0730476	-1.66769	-0.356654	-0.696889	
0.254183	0.0638193	-0.0135933	-0.145365	
0.315647	0.0691608	-1.11509	0.175277	
-0.648719	0.454467	-0.819751	-0.60786	
0.412727	-0.802285	-0.271827	0.0482692	
-1.31683	-0.660919	-0.611651	-0.486935	
-0.552632	-0.0268151	0.15196	-0.123485	
0.173825	0.0311011	0.0632614	-0.102389	
-0.210067	-0.804896	0.0794805	-0.0103571	
-1.12275	-1.87919	0.359095	0.84756	
0.0322094	0.790625	-0.276804	-0.528078	
-0.0569144	-0.33833	-0.0574717	-1.75329	
0.158556	-2.29857	0.357014	-0.486935	
-0.142999	0.540395	0.962632	0.406909	
-0.851226	0.96117	1.14269	0.325599	
-0.384288	-1.25376	0.305038	0.822824	
0.658582	-0.0268151	0.269318	0.885792	
0.590052	-1.50872	-0.786411	0.43583	
0.222815	0.217142	0.428444	-0.495532	
-0.212952	-2.01007	-0.508567	-0.543244	
-0.493416	0.453536	0.682835	-0.453632	
-0.0569144	-0.286109	0.479816	-0.0306804	
-3.06469	0.615142	0.27474	-1.06488	
0.618141	-0.556237	-0.546182	0.194164	
0.4094	-0.961902	-0.167194	-0.925313	
-0.613053	0.450405	-0.150819	-0.102389	
0.118286	0.224955	-0.0574717	-0.0400873	
1.1938	0.540395	0.918893	-0.381063	
-2.52437	0.203685	0.755003	-0.241422	
0.675201	-1.59066	0.0603622	0.742889	
-0.779746	0.230067	-0.0679268	-0.0849666	
0.481933	0.623123	1.02585	0.0857133	
0.0268816	-1.40678	0.312333	0.383019	
-0.36869	0.452123	-0.956229	0.869132	
0.795618	1.15417	0.74817	-0.353861	
-0.92031	-0.721368	0.0966474	0.0724267	
0.0743177	-0.628755	0.135978	0.180181	
-1.5081	0.879453	-0.332925	1.19098	
-1.58299	1.08461	1.04644	-0.19975	
-0.484225	-1.57655	0.406846	-0.365414	
0.0322094	-0.33833	0.084329	0.248735	
-0.677303	-0.425038	0.185915	0.122576	
-0.617896	-1.93522	0.545813	0.262936	
-0.551827	-0.0268151	-0.356098	0.403082	
0.0769384	0.217142	-0.109603	0.165132	
1.42072	0.686445	0.585306	0.118701	
-1.375	-1.87772	0.169454	-0.13053	
-0.0526883	-1.78608	-0.685017	0.961413	
-0.245781	-0.33833	0.22163	0.262936	
-2.2722	-1.11792	0.241635	0.941447	
0.118286	1.35854	-0.330839	0.0776363	
0.980178	0.565837	0.594521	0.28524	
0.605649	0.29756	-0.225173	-0.885675	
-1.22974	0.804533	0.173554	0.121572	
-0.551866	-0.126019	-0.589791	-0.77635	
-0.648719	-0.126019	-0.0230396	-0.11758	
0.254183	-0.0239592	0.264795	0.0504783	
0.287755	-1.35225	0.562529	0.325599	
1.08754	0.962078	-0.491453	-0.690741	
-1.19781	-1.57655	0.177261	0.0283704	
0.481933	0.136996	-0.896804	0.00542973	
0.382626	-0.904279	0.558039	-0.0599252	
0.0078647	-0.126019	-0.109603	-0.0599252	
-0.00537588	0.618439	0.357014	-1.31666	
0.606716	0.32477	0.363545	0.951707	
-0.222035	-0.660919	0.491429	0.376713	
-0.0818352	-1.28357	-0.491453	0.354982	
-0.142999	0.615142	-0.132187	-0.693575	
0.357627	0.555881	0.267388	0.869132	
-0.0802537	0.927374	-0.141445	0.571572	
-0.0492385	0.224955	0.527227	0.961413	
-0.318207	0.512949	0.0609003	-1.3804	
-0.171763	0.67057	-0.34233	0.265396	
-0.343236	0.962078	-0.507757	0.171274	
0.672399	-0.685995	-0.455631	0.529684	
0.109694	-0.43231	0.318781	0.484566	
-0.0492385	-1.45575	-0.69409	0.610567	
-0.474464	0.808093	0.957518	0.108964	
-0.024105	0.230067	0.374598	0.0180496	
-0.12486	0.136996	0.115969	0.624616	
-0.731446	-0.0239592	-0.113427	-0.583375	
0.328605	0.376717	0.636792	0.403082	
-0.0802537	1.13519	0.0257167	0.530882	
