TD[0]	TD[1]	TD[2]	TD[3]	
0.409612	0.0634828	-0.121793	0.575597	
-0.397426	-0.347675	0.277435	-1.48754	
0.839098	-0.127463	-0.552324	0.930327	
0.372712	-1.21084	-0.89558	-0.576964	
0.658034	0.52752	-1.11211	0.400322	
-0.718905	0.432973	-0.687996	0.163172	
0.601224	-0.879211	-0.565605	0.156884	
-0.538254	-0.279514	0.0101585	-0.0597589	
0.637697	-1.11173	0.662371	-0.503976	
0.644671	0.679546	-0.49356	-0.561516	
-0.2583	0.327646	-1.05937	-0.439616	
1.14724	0.681896	0.461978	-0.358673	
0.550488	0.787758	0.597018	0.687102	
0.0787788	1.4153	-1.13452	-0.124441	
0.468473	0.895655	-0.102584	0.148816	
1.12869	0.485585	0.268425	0.620288	
-0.241366	-1.53425	-0.747144	0.270682	
0.268559	0.205357	-0.466249	0.0599772	
0.156457	0.220011	0.227867	0.269268	
-1.30072	-0.846023	-0.478427	-0.0456677	
0.0986364	-0.612435	-0.613095	0.00539264	
-1.06472	0.688991	0.728048	0.441782	
-0.149532	-0.562375	0.211291	-0.18249	
0.166409	0.335307	-0.928341	-0.378192	
-0.043116	-0.408829	-0.147438	-0.5035	
-0.707659	-1.17645	0.338398	1.0965	
-0.0215415	0.50103	0.7874	-0.245446	
0.0264408	-1.40085	-0.0998808	-0.143291	
0.908302	-0.132162	-0.0778812	-0.695357	
0.0237181	-0.559207	0.757984	0.503836	
0.603985	-0.652805	0.0192803	0.368397	
0.274846	1.43725	0.440074	0.256807	
0.864175	0.302353	0.0634349	-0.189614	
0.297018	-0.0965784	0.0096407	-0.652587	
-0.162923	-0.329436	0.221851	0.283718	
-1.04877	0.466006	0.00919098	-0.162311	
-0.812747	-0.832541	-0.40303	0.037923	
0.0580136	-1.08864	0.249123	0.0117126	
0.118819	0.637363	-0.151616	0.571765	
0.400048	0.709509	-0.170276	0.313198	
0.128625	-0.281429	0.419037	-0.171249	
0.199798	-0.339564	0.277743	0.894067	
0.307971	-1.48905	0.778785	-0.169335	
0.371531	-0.891946	0.260224	0.0800653	
-0.904943	-0.299485	0.556361	0.689661	
-0.383008	-0.825228	-0.312089	-0.530039	
0.112073	2.11181	0.404462	0.416361	
0.38621	0.270857	-0.225032	-0.919603	
-0.458973	-1.0403	0.642311	0.46944	
0.61854	0.117398	0.204075	0.534883	
0.698512	-0.355592	-0.119274	-0.244039	
-0.136577	-1.76109	-0.180745	0.167783	
0.446156	-0.842697	0.27334	0.250322	
-0.504414	0.125168	0.0773428	-0.0765103	
0.0192009	-0.861359	-0.589969	-0.228163	
0.995824	-0.184632	0.18877	0.712084	
-0.244873	-0.303434	0.149923	-0.6002	
-0.256101	-0.178187	0.118446	-0.567775	
-0.696364	-1.5116	0.289518	-0.0411368	
0.729143	-0.590162	0.00313501	-0.229517	
0.166833	-0.417024	0.856801	0.494311	
-0.340382	0.60162	0.832323	-0.600325	
-1.6321	0.476031	-0.679168	1.12572	
-0.338389	-0.991839	0.697048	0.614963	
-0.608979	-0.586084	0.0725248	-0.645517	
-0.0299382	-1.66841	0.0544058	0.403705	
-1.16526	-0.325439	-0.254341	-0.379032	
0.743527	0.193142	0.660111	-0.402607	
-0.428249	0.702614	-0.989709	-0.608301	
-0.00628165	-0.720612	-0.0872735	-0.0512892	
-0.487923	1.04567	-0.194088	0.772745	
0.0689031	-0.608569	0.182208	-0.395199	
-0.207226	0.27389	-0.831344	0.491236	
0.23564	-1.45806	0.280504	-0.234646	
-0.317751	0.52353	0.0479537	0.195594	
-0.906878	0.520401	0.00398947	-0.387873	
0.416217	-1.09773	-0.420752	-0.590202	
0.00637593	1.79477	-0.7332	0.379126	
0.431819	1.03455	-0.675406	-0.019845	
-0.794739	0.204838	0.0921816	-0.154594	
0.878957	0.811243	-0.271271	0.731784	
0.522588	1.30577	0.252492	-0.564061	
-0.221339	0.826294	0.866343	0.249543	
1.53384	0.404198	0.617135	-0.434731	
-0.534552	0.663455	-0.0551798	0.0688757	
0.537089	0.307721	0.20795	0.712084	
-0.516506	0.432103	0.172563	0.302622	
1.12912	0.949277	-0.789291	-0.576388	
0.60959	1.06557	0.341339	-0.711443	
-1.00487	-0.183929	0.00307482	0.835554	
0.549216	-0.506695	0.29399	-0.786312	
0.0365233	-0.0661191	-0.290608	-0.0166993	
-1.25096	0.10088	0.119848	-0.481187	
0.520535	-1.10059	0.552125	-0.0961431	
-0.181461	-0.196313	-0.397838	-0.737901	
0.260154	-0.463987	-0.943387	0.390873	
0.111205	1.89437	0.666391	-0.085277	
0.180338	-0.536972	0.19561	-0.239478	
0.886385	-0.475613	0.373048	-0.446481	
-0.776728	-0.00527422	-0.440746	0.306775	
-0.812765	0.17857	0.681003	1.16296	
0.0309327	-0.341395	-0.219887	-1.03988	
1.22845	0.0675697	0.404098	-1.19116	
0.0938412	-0.850104	0.116951	0.933222	
0.275562	-1.78768	-0.398934	-0.359736	
-0.32548	-1.38818	-1.29699	0.00236191	
0.0313045	0.796827	-0.208202	0.192605	
2.17357	0.882052	-0.922986	-0.156972	
0.120724	-0.652176	-0.496582	-0.642608	
0.0869001	-0.924033	-0.281767	0.234829	
0.842164	-0.499666	0.559569	0.580239	
-0.956994	-0.178158	1.08483	-0.125114	
-0.279156	0.117398	-0.477497	0.455213	
-0.0911309	0.0868117	-0.012881	-0.175085	
-0.120195	-1.70072	-0.544795	0.272638	
-0.246653	-1.06202	-0.195202	0.0521093	
-0.686815	-0.972735	-0.364993	-0.808115	
0.707772	0.0411923	-0.000368967	-0.489342	
-0.375806	0.376394	0.283544	0.0523946	
0.31584	1.15432	0.0129121	-0.287023	
-0.369426	-0.896272	-0.789983	0.419239	
-1.69747	-0.655517	0.684502	0.176296	
-0.0261999	-1.16496	0.0935799	0.167205	
0.496081	-0.775256	-0.467674	-0.280074	
-0.750908	-0.461821	0.452945	-0.0265193	
-0.402635	-0.449385	0.441129	-0.0100487	
-0.424637	0.400733	0.395181	0.476177	
-0.568992	0.463632	-0.154486	-0.527066	
-0.334195	-1.13979	0.967906	0.158945	
-0.456354	0.25998	-0.489027	0.282301	
0.0453503	-0.23906	-0.529158	0.397872	
0.30862	-0.606599	0.652743	-0.580848	
-0.189517	-0.174103	0.471784	-0.379032	
1.30951	0.192083	0.208726	-0.0435554	
-0.570818	-0.218882	0.322546	-0.0880407	
0.0921639	0.783641	-0.0918878	0.255082	
0.0708099	-1.4425	-0.476347	-0.440477	
-0.913536	-0.313772	0.569937	-0.621576	
0.180755	-0.245965	1.02348	0.622607	
1.16379	0.712654	-0.0298301	-0.590245	
0.442364	-1.52286	1.07763	-0.176034	
-0.906646	-0.304825	0.00489355	0.903378	
-0.413553	0.544689	0.31016	-0.756218	
-1.32158	-0.178158	-0.332215	-0.203797	
-0.374902	-0.0918644	-0.387209	-0.262321	
0.19726	1.06089	-0.809087	-0.20976	
0.587893	-0.861605	-0.0137416	-0.367235	
-0.372677	-0.449385	1.24008	-0.224064	
-0.0520162	-0.302238	0.636778	-0.466349	
-0.668085	-1.54137	-0.0783974	0.443032	
0.242123	0.479269	0.178907	0.0660678	
-0.0408264	-1.16934	-0.407863	0.312595	
-0.443648	-0.952909	-0.644738	-0.470264	
-0.495923	-1.09562	0.19197	-0.149873	
-0.436958	0.393748	-0.37329	-0.526239	
-1.54728	-0.446799	-0.640611	-0.402361	
0.191871	0.147984	0.234658	-0.284736	
-0.119758	-0.396193	0.17858	0.681997	
0.737514	-0.359112	-1.096	0.205758	
-0.53547	-1.14612	-0.642409	-0.469343	
0.053429	1.4113	-0.216532	0.461216	
0.280085	-0.279868	0.0574336	-0.101535	
-1.02569	1.53625	-0.0287496	0.241035	
0.127477	-0.87557	-0.75747	0.144023	
-0.559425	0.476031	-0.173377	-0.416844	
-0.470215	0.299799	-0.735433	0.310089	
-0.511854	-0.985596	-0.34102	0.828228	
0.473553	-1.57527	0.694282	-0.309498	
-0.283489	1.15915	-0.582013	0.300763	
-0.302306	0.224692	-0.115061	-0.463304	
-0.361804	-0.155881	-0.11228	0.737993	
-0.628164	-0.229691	-0.146237	0.563292	
0.392475	-0.0116382	-0.582858	-0.0862425	
0.898217	-1.20714	-0.0537741	-0.361968	
0.15816	0.0894471	-0.650586	-0.557585	
0.767566	0.558892	-0.876703	0.621092	
-0.325159	-0.0893169	-0.729711	0.844944	
0.422241	1.05457	0.286141	0.0992338	
-0.0609204	0.310943	-0.384651	0.908064	
0.674089	-1.77323	0.402329	-0.729831	
-0.512985	-0.271405	0.0128249	0.0651874	
-0.0956949	-0.127463	0.348186	-0.215107	
-1.26802	0.398039	0.129951	-0.018812	
-0.481231	0.117398	-0.217578	0.614134	
0.143633	0.880558	0.614536	0.139607	
-0.701953	0.515018	-0.563796	-0.949049	
0.700439	1.09625	-1.20776	-0.014723	
-0.413597	-0.625967	-0.133216	-0.226703	
0.806815	-1.38129	0.0497335	0.249765	
-1.145	0.557352	0.322986	0.249953	
0.192095	-1.90129	-0.105414	-0.940667	
0.11397	-1.76515	0.562991	0.0404301	
0.268349	1.36069	0.586355	0.438836	
-0.490301	0.452368	-0.198068	-0.601948	
0.175973	1.05009	0.245242	-0.768821	
-0.612219	-0.0116382	-0.182383	-0.134044	
-0.535796	-0.412594	-0.116812	0.412769	
-0.5443	-0.0263561	0.364591	0.0252621	
-0.47762	-1.14612	0.217025	0.323072	
1.60719	-1.18364	0.257	-0.624439	
0.720541	-0.280873	-0.35319	-0.394981	
-0.356523	-0.178842	0.0971085	0.109497	
0.164246	0.867251	0.594118	0.21163	
0.405667	-1.38818	-0.0555297	-0.687674	
-0.642416	-1.01545	-0.528418	1.05215	
-0.957821	0.838263	0.724955	0.257469	
0.72707	-1.24827	0.442964	-0.462286	
0.110501	0.847798	-0.00680516	-0.214877	
-0.628659	-0.419852	0.259181	0.24196	
-0.162161	1.24909	0.300999	-0.339742	
-0.526773	-0.129722	0.155291	0.508551	
-0.333989	-0.393632	-0.0840071	1.08147	
0.367335	0.715042	0.249496	-0.356868	
0.23618	0.422925	-0.151089	0.554313	
-0.662952	0.818833	0.816384	-0.131907	
0.457516	1.42685	-0.256612	0.777698	
-0.909887	1.31359	-0.34971	0.230439	
0.37806	0.200707	0.501405	0.688758	
-0.0466288	1.58638	-0.566323	-0.429227	
0.136294	1.06185	0.644997	-0.0568529	
0.237485	0.0248011	0.690153	0.474471	
-0.969932	-0.0208775	0.177361	0.375339	
0.549414	0.418662	-0.718353	-0.735632	
0.480192	-0.415758	0.422687	-0.402655	
0.137232	0.416061	-1.12082	0.127371	
0.0911726	-0.433153	-0.0437214	-0.865149	
-1.71417	-0.87272	-1.08311	0.238511	
-0.116598	0.539033	0.0809284	-0.433156	
0.108604	-1.29864	-0.168048	0.453134	
0.766102	-0.545789	0.850372	-0.258656	
-0.0702642	-0.720612	-0.666305	-0.236505	
0.441563	0.880558	-0.737256	-0.388319	
0.520327	-1.62806	-0.442491	-0.312459	
-0.659471	0.0268174	0.0449576	-0.00628653	
-0.64111	0.749432	0.333164	0.380823	
-1.10047	1.51035	-0.0160238	0.113312	
0.569063	-0.127531	-0.369205	-0.255564	
-0.591872	0.000628199	0.0575778	-0.0112513	
0.60331	1.69266	0.135728	-0.654064	
0.147998	1.01398	-0.113222	0.470335	
0.694203	0.446482	-0.653327	0.911939	
-1.37278	-1.03527	-0.314176	-0.462024	
-0.978649	-0.259434	-1.05971	0.737248	
0.473553	-0.529298	0.205257	-0.316168	
0.169344	-1.39083	-0.192341	-0.44881	
0.813631	-0.856226	-0.0494772	-0.630102	
1.05688	-0.761949	0.0960922	-0.148498	
-1.49478	-0.896383	-0.568489	-0.018812	
-1.27676	-0.560279	-0.097184	0.0784453	
-0.168469	-1.18946	0.181353	0.632052	
-0.947079	-0.281163	-0.160944	0.508551	
-0.697011	0.761106	-0.648244	0.265939	
-0.0238526	0.0262192	-0.200501	-0.261662	
1.63227	-0.241474	0.608042	-0.428241	
0.234404	-0.957539	0.135089	0.815389	
0.324989	0.684929	0.601651	-0.0926383	
0.782192	0.138919	-0.611159	0.44466	
-0.140982	0.197968	-0.0803721	-0.169173	
0.337735	0.301573	-0.100292	0.661054	
-0.0887804	-0.437654	-1.20977	0.192259	
0.325799	-1.24468	-0.054014	0.446692	
0.523066	-0.279223	0.279719	0.46214	
0.0250823	-0.283376	0.542508	-0.315848	
0.886899	-0.32531	1.33618	0.446062	
0.456445	0.323047	0.103558	0.173502	
0.927356	0.898423	0.27051	0.998181	
0.124021	0.396928	-0.259181	0.282575	
0.61688	-1.31156	0.132913	0.798282	
-0.245316	-0.255282	-0.743905	-0.0676385	
-0.780807	-1.53448	-0.154557	0.441118	
0.658659	-1.70779	0.312004	-0.149873	
-0.884917	0.314741	-0.59639	-0.129373	
1.17856	0.957614	-0.347882	-0.154594	
0.0866876	-0.606802	-0.505777	0.230086	
1.17427	-0.144255	-0.234112	-0.636722	
-0.0637348	-0.14916	-0.446914	-0.787024	
-0.0979904	0.225145	0.142119	0.696362	
-0.893223	0.533813	0.263089	0.681803	
0.858024	0.399507	0.614364	-0.00309703	
0.10637	1.54519	-1.0163	0.00562326	
0.782927	-0.90337	0.153219	0.528646	
-0.0776606	0.141473	0.344288	-0.125602	
0.0339954	-1.18946	-0.721955	-0.791031	
-0.481231	0.515018	-0.108147	0.46243	
-0.236587	-0.337078	0.226375	0.0190547	
-0.852749	0.76836	-0.0527061	-0.193153	
-0.587219	-0.0638375	-0.369629	-0.544211	
-0.283409	1.6183	-0.857796	-0.0139179	
-0.904796	0.0280293	-0.767954	0.380152	
-0.545207	-0.586084	0.34279	0.119217	
-0.390063	0.443925	-1.20895	0.298076	
-0.851547	-0.281429	-0.686126	-0.543878	
-0.0835007	0.560283	-0.300948	0.505612	
-0.0823149	1.51717	0.445843	-0.538288	
-0.774608	1.11979	0.221757	0.336403	
1.07304	1.66793	-0.0950807	-0.174723	
0.200084	1.28389	0.901162	-0.251509	
-0.0749039	-0.0398657	0.600041	0.283678	
0.0231552	-0.391233	-0.414301	0.516302	
0.705343	-1.24468	0.0153118	0.315121	
0.652067	-0.171402	-0.493315	0.61351	
-0.113565	0.268702	-0.0130477	0.318156	
0.348978	-0.0982008	-0.302106	0.699636	
-0.743521	-1.10428	-0.328901	0.857269	
0.169521	1.64884	0.440833	-0.214416	
0.413921	0.932831	-0.163679	0.0779967	
0.202028	-0.336667	0.380276	-0.384093	
0.0163192	-0.825396	0.44056	-0.0375992	
-0.0659574	-1.59457	0.216517	-1.11235	
0.934156	0.76836	0.381923	0.518774	
0.356495	1.47266	0.46723	-0.0362295	
-0.139136	0.372689	0.664987	0.205198	
-0.538079	-1.92458	-0.458322	-0.243032	
1.20559	-0.347444	-0.247027	0.146918	
-0.135885	-0.221054	0.344459	0.681997	
-0.522204	0.158676	0.720432	-0.273659	
0.867565	0.138919	0.213185	0.276312	
0.262689	0.37291	-0.768052	0.0295199	
-0.283971	0.00625143	0.544661	0.262334	
0.308646	1.23393	-0.475203	0.147456	
0.779164	-0.681728	0.416925	0.376973	
-0.198942	-0.127595	-0.37835	0.133499	
1.37227	-0.926182	0.327856	0.0665164	
0.114953	0.545604	-0.15605	0.309178	
0.616674	-1.62991	-0.459617	-0.63207	
0.495971	-0.00864111	-0.132737	-0.0201835	
0.629622	-0.263912	-0.591841	-0.285311	
-0.32717	1.14436	-0.625479	-0.3476	
0.324989	-0.223983	-0.223343	0.280332	
-0.407459	-0.391233	-0.083606	-0.578951	
-0.479061	-0.0855057	-0.423287	0.243359	
0.389371	-0.171402	0.507034	-0.127575	
0.079264	-0.4313	-0.272667	-0.0810402	
-0.357355	-1.5902	0.320072	0.681923	
-0.162585	-0.332055	-0.311311	-0.645208	
0.223204	-0.339564	0.0363726	-1.33076	
0.11477	-1.96119	-0.169685	-0.420629	
-0.334359	0.712654	0.38594	0.608485	
-0.431575	0.335307	0.58196	-0.105236	
0.155757	-0.869467	0.150371	0.468411	
0.436536	-0.475613	-0.375509	0.45549	
-0.260071	-1.53448	-0.230958	0.152843	
0.140794	-0.61667	0.0908942	-0.441329	
-0.353286	-1.7411	-0.478812	-0.455636	
-0.134243	-0.462944	-0.209586	-0.475784	
-0.848788	-0.72589	-0.0313994	0.102772	
-1.24865	0.705102	0.233366	-0.846546	
-0.246406	-0.611507	-0.55207	-0.0124925	
0.704079	-0.939783	-0.0267377	-0.702888	
-0.473468	0.867251	-0.0763614	0.0610177	
0.671144	0.144759	-0.00791354	-0.235746	
1.26657	0.665329	0.54866	-0.27237	
-1.76147	0.804452	0.625927	0.131134	
1.0878	-1.34768	0.137685	0.70156	
-0.822004	0.644701	-0.0305385	-0.268481	
1.29546	1.06557	0.601865	-0.0136692	
-0.183537	-1.32015	0.247366	0.102845	
-0.79415	0.793683	-0.847709	0.798365	
-0.619774	1.83053	0.264061	-0.613753	
-1.35807	-0.257501	0.0647309	0.213994	
-0.0358372	-0.697946	0.442601	0.355689	
-1.13466	1.01382	-0.217327	1.19351	
-1.40085	-0.1691	0.0451162	-0.144313	
-0.537687	-1.11197	0.119769	-0.258494	
-0.0423442	-0.82229	-0.775656	-0.0103016	
-1.05996	-0.563519	-0.178212	0.272291	
-0.523727	-1.56043	0.398347	-0.0211418	
-0.384153	-0.1691	0.686149	0.587506	
-0.100656	-0.188464	-0.00720559	0.181706	
0.519685	-0.405068	-0.0439685	-0.126238	
-0.977944	-1.60987	0.0576052	-0.0588193	
-0.42776	-1.43337	-0.303084	0.535192	
0.375657	-0.520586	-0.15862	0.0592512	
-1.46296	-1.01872	0.421646	0.682182	
-0.349798	0.0423012	0.320643	-0.24755	
0.641016	-0.282773	0.123091	-0.061345	
-0.178784	-0.0668851	0.0390399	-0.74672	
-0.842425	0.930934	-0.52025	0.139607	
-0.485856	-0.46971	-0.639388	-0.716928	
0.0871513	0.138919	-0.0040084	-0.148398	
0.638599	-0.279019	0.160479	-0.230329	
0.149959	-1.08568	0.400624	0.0195987	
0.270588	-0.0425445	0.38504	-0.394981	
0.128521	-1.59457	0.572006	0.0764084	
0.491434	0.623231	-0.158578	-0.166182	
-0.129949	-0.573119	0.529911	0.520923	
0.360435	0.138919	0.230963	-0.140024	
1.24894	0.0926602	1.24633	-1.16153	
0.30519	0.0486498	0.000185926	0.879742	
0.100305	-0.318478	0.353061	0.263596	
0.0532261	-1.22916	-0.325847	0.815552	
-0.703671	1.24145	-0.13124	-0.459734	
-0.184492	0.50001	0.441413	0.450569	
0.96864	0.197968	-0.0451504	0.838963	
-0.0408932	-0.0918644	0.827079	0.337392	
0.162066	0.90675	0.0714052	-1.2041	
0.00738586	1.34806	0.709105	-0.217573	
-0.0678678	-0.212061	-0.0900049	-0.289372	
-0.225318	-0.581518	-0.140738	0.5677	
0.447099	-0.0643379	0.160436	0.724292	
0.194268	-1.07328	-0.485509	0.226795	
0.600737	0.0509972	0.170141	-0.0350139	
-0.112589	0.528877	-0.334295	-0.0582072	
-0.081383	0.109081	0.712104	1.01713	
-1.37732	-0.682351	0.106226	-0.168949	
0.388101	0.709509	0.195742	0.249611	
0.035018	0.957614	-0.224569	0.442115	
