FF[0]	FF[1]	FF[2]	FF[3]	
-0.844276	1.14852	-1.27304	0.361484	
0.632693	-0.778475	0.0123805	-0.0934826	
-0.80457	-0.368365	0.382163	-0.548277	
0.839912	-1.50062	0.9039	-0.336163	
0.956498	0.819613	-0.720511	-1.11916	
-0.12613	0.173191	-1.54859	0.121941	
1.10568	0.68598	0.549651	-0.418498	
0.837937	1.17197	0.814174	1.1086	
-0.0783883	1.81442	-1.58334	-0.0549027	
0.675835	1.84349	0.624592	0.11535	
1.3596	0.181972	0.503965	1.02145	
-0.952962	-1.73443	-0.367568	0.712843	
0.164856	0.401002	0.138497	0.0110106	
0.326562	0.452787	0.422837	0.0857855	
-1.66789	-0.697522	-0.0529382	0.137802	
0.159011	-0.467056	-0.514073	-0.0986494	
-1.56508	1.01195	0.767003	0.322196	
-0.1617	-0.977443	0.96596	-0.789709	
-0.340464	0.404363	-0.803205	-0.276988	
-0.282365	-0.551378	-0.381505	-1.21326	
-0.00328002	-1.7042	0.542847	1.56937	
0.409708	0.825989	1.31843	-0.162241	
0.370693	-0.749869	-0.040879	-0.688813	
1.45719	0.990604	-0.190995	-0.887844	
0.0264115	-0.775483	1.19278	0.989626	
0.698541	-0.773007	0.12493	0.726953	
0.768003	1.53553	0.0960756	-0.0346448	
0.65187	-0.41878	-0.0253005	-0.669007	
0.68796	-0.356388	0.0773382	-0.696578	
0.267101	-0.942028	-0.28809	0.348548	
-1.37749	1.51381	0.198788	-0.40088	
-1.63791	-0.802663	-0.271357	0.406238	
0.6271	-0.94681	0.720743	-0.105183	
0.101622	0.72513	-0.0168465	0.598667	
-0.858887	0.475309	0.315235	0.216952	
0.162318	0.758024	0.399303	-0.235614	
0.403734	-0.56795	0.433489	1.0405	
0.949736	-2.409	0.678614	-0.229713	
1.08076	-0.646738	0.0868205	0.0183944	
-0.279865	0.162859	0.636022	0.740047	
0.236679	-0.824492	-0.298323	-1.28363	
0.376682	1.95992	0.991017	0.503735	
0.474479	-0.581236	0.0600854	-0.946872	
0.695986	-1.14074	0.833056	0.886354	
0.807113	-0.323369	0.914048	1.00229	
0.639047	-0.926853	-0.0140026	-0.64229	
0.121824	-1.90196	-0.00264326	0.0505846	
0.282672	-0.786022	0.0091557	0.160816	
-0.245234	-0.365503	-0.0614508	-0.0385371	
-0.294804	-0.636939	-0.468784	-0.275265	
0.353306	-0.221517	0.103938	1.15611	
-0.73821	-0.889221	0.170999	-0.520306	
0.16797	-0.212716	0.0373718	-1.2638	
-0.346529	-1.46344	0.203973	0.0996217	
0.415905	-0.520874	0.358272	-0.523041	
-0.445619	0.239331	0.883128	0.621749	
-0.470166	0.590492	1.02917	-0.522337	
-1.87689	-0.10898	-0.583143	1.36237	
0.284546	-1.3635	0.759933	0.662264	
-0.200263	-0.989705	0.280375	-1.39124	
-0.0295334	-2.46992	-0.36659	0.133825	
-1.13108	0.415456	-0.798303	-0.586345	
1.18071	-0.532017	0.372281	-0.594884	
0.759544	0.905575	-1.18107	-1.05983	
0.25477	-1.27761	-0.404801	-0.107368	
-1.58555	1.35971	-0.637465	0.99646	
0.396372	-0.863917	-0.210313	-0.447717	
-0.192093	0.321914	-1.01629	0.75419	
0.251259	-2.39766	0.457133	-0.617038	
-0.0473689	0.348824	-0.304063	0.270572	
-1.31633	0.466045	0.253311	-1.14861	
0.617657	-1.77767	-0.482128	-1.52049	
0.999912	1.49571	-0.907964	0.0328831	
0.522591	1.56262	-1.23584	0.266025	
-1.22104	-0.141534	0.116837	0.00659142	
0.987801	1.27872	-0.0638976	0.745346	
0.879747	1.13617	0.30677	-1.53975	
-0.164294	0.620248	0.791246	0.624852	
1.60699	0.798934	0.889865	-0.822779	
-0.719926	1.01205	-0.0811342	0.13947	
0.984096	0.810359	0.629804	0.792763	
-0.732462	1.01994	0.192476	0.28077	
0.63781	1.09758	-0.553885	-0.588491	
0.440203	0.862317	0.47476	-0.754564	
-1.16682	-0.416594	0.0858591	1.05533	
0.597631	-0.0860108	-0.0199049	-0.761226	
-0.0520839	0.0587943	-0.44811	0.0364913	
-2.00184	0.285185	1.00544	-0.247631	
0.505566	-1.56795	0.389243	-0.671735	
0.161668	0.721233	-0.145534	-0.554826	
1.19385	0.0244993	-1.24235	0.286315	
0.364555	1.70426	0.458192	-0.110965	
0.133318	-0.745946	-0.275876	0.204638	
1.0034	-1.15421	-0.0208262	-0.81815	
-1.20469	-0.90822	-0.862526	0.382429	
-0.694537	1.46006	0.38162	1.05786	
-0.00824853	-0.911312	-0.294224	-1.38579	
0.925502	-0.506251	0.331487	-1.35155	
0.53431	-1.08133	0.369464	0.903098	
-0.0892358	-1.87678	-0.87687	-0.241698	
-0.594967	-1.2611	-2.41097	0.320704	
-0.638315	0.131197	-0.174643	0.318241	
1.59536	0.362565	-1.32041	-0.470381	
0.248282	-0.889642	-0.429044	-0.741628	
-0.245355	-0.858897	0.146878	0.836805	
1.11814	0	0.94244	1.00491	
-0.0838635	-0.139571	0.714834	0.159444	
0.191919	0.117589	-0.26633	0.65143	
0.689987	0.548747	0.192893	-0.619346	
0.722783	-2.74144	-0.820408	0.0861579	
-0.570199	-0.614956	-0.811477	0.460364	
-0.923318	-1.4255	-0.480228	-1.21638	
1.06251	0.80443	-0.066254	-1.31767	
0.329228	-0.045582	0.578645	0.189933	
0.833365	0.881324	-0.0707146	-0.116853	
-1.06316	-0.667654	0.152773	0.342096	
-2.56239	-0.677849	1.18282	-0.0766136	
0.690884	-0.423848	-0.190149	0.339458	
0.363934	-1.19938	-0.168759	-0.583895	
-0.189823	0.182752	0.0612826	-0.278055	
0.0899978	0.257669	0.50312	-0.121638	
0.413607	0.327991	0.773827	0.617281	
-0.229574	0.336865	-0.462087	-0.671576	
-0.0752967	-0.828984	1.08417	0.307337	
-0.887126	0.0211408	-0.484193	0.156174	
-0.381572	0.186029	-0.222887	0.460008	
-0.133239	-0.80132	0.418599	-0.931014	
0.389598	-1.07818	0.491881	-0.774203	
0.871237	0.147901	0.640371	0.0319798	
-0.441931	-0.532453	0.372328	-0.131532	
0.852185	0.342507	-0.368441	0.32261	
-1.08897	-2.58695	-0.46511	-0.715689	
-1.45504	-0.665645	0.285527	-1.07645	
0.992798	-0.644173	1.41459	0.818586	
1.34282	0.669446	0.0150785	-1.12214	
-0.172282	-1.53799	0.788765	-0.240528	
-0.848729	-0.716152	-0.220073	1.17747	
-0.561276	0.429656	0.147951	-0.535111	
-1.30308	0.343559	-0.782166	-0.0822416	
-0.894814	-0.295802	-0.792697	-0.654946	
0.199646	1.20263	-0.898971	-0.448217	
0.65595	-1.07532	0.276395	-0.471064	
-0.0917075	-1.19172	1.35049	-0.0927035	
-0.255476	0.191901	0.918988	-1.08083	
-0.957449	-1.31549	-0.325479	0.43833	
0.503163	1.06916	-0.206696	-0.131828	
0.716969	-1.97642	-0.490141	0.765551	
-0.268142	-1.36685	-1.07888	0.0920535	
-0.28378	-1.47961	-0.250857	-0.388961	
-0.0915297	0.802081	-0.545777	-0.897233	
-1.97813	0.288018	-0.346999	-0.848181	
0.130656	0.127388	0.63029	-0.552189	
-1.33687	0.275185	0.354055	1.42036	
0.844709	-0.905575	-1.02897	0.202908	
-0.774849	-1.47879	-1.64578	-0.429685	
-0.053544	1.10576	-0.799588	0.311368	
0.306091	-0.654909	0.234456	-0.361473	
0.214176	1.43656	0.281896	0.424838	
-0.75409	-1.07873	-0.111636	-0.237783	
-1.0112	0.591604	0.225175	-1.05887	
-0.363221	0.12966	-0.402341	0.447589	
0.257196	-0.787179	-0.322605	0.876779	
0.604796	-2.76847	0.743367	-0.323769	
0.351198	1.27902	-0.110289	0.509012	
-0.0329354	1.25366	-0.830443	-0.490315	
-0.982466	0.692664	-0.513509	1.02606	
0.780503	-0.492899	-0.210531	0.797205	
-0.0386552	-0.789144	-0.5404	-0.406631	
0.787301	-1.96013	-0.0372773	-0.565145	
0.318344	-0.0369964	-0.909127	-1.31422	
1.12359	0.0178841	-1.48516	0.759732	
-0.0079321	-0.308951	-0.591511	0.942936	
0.432101	0.697779	0.0607412	0.165719	
-0.0559266	-0.205249	0.237509	0.816793	
0.831193	-1.40235	0.41356	-0.927496	
-0.114677	0.622787	0.286059	-0.043907	
0.132937	0.627434	0.715586	-0.412535	
-1.70117	1.13964	0.363969	-0.470105	
-0.128916	0.117589	-0.341977	1.01712	
-0.347325	0.790088	0.13862	-0.363476	
-0.331347	1.56785	-0.75049	-1.21559	
0.394704	1.58318	-1.8231	0.542145	
-0.678289	-1.31892	-0.238875	-0.0346448	
0.785913	-1.99666	0.0107019	1.08738	
-1.98596	0.962501	1.05261	0.151603	
-0.648763	-2.29298	0.130203	-1.47894	
0.212177	-2.12197	0.519469	-0.0863182	
1.3058	0.872059	0.926675	0.144902	
0.0542325	0.583819	-0.0188178	-0.338152	
-0.157613	1.31308	-0.0160824	-0.231854	
-0.294437	-0.789144	-0.486329	0.16814	
-0.803494	-0.193885	-0.292004	0.203321	
0.358855	0.153446	-0.127982	-0.245331	
-0.622153	-2.0783	-0.256364	0.365388	
1.38186	-1.83675	0.461055	-0.890097	
0.671081	0.242272	-0.0473832	-0.335823	
-1.68515	0.541435	0.487084	0.186105	
-0.063701	0.585699	0.870672	0.0660636	
0.38777	-1.94483	-0.262748	-0.912536	
-0.787045	-1.41658	-0.418892	1.03477	
-1.39106	0.451039	0.605948	0.771356	
1.05697	-1.35701	0.611293	-0.287065	
0.494129	0.932568	-0.156444	0.172316	
-2.09169	-0.663069	0.0701213	0.440424	
-0.172382	0.921111	0.125507	-0.384255	
0.411829	0.0215027	0.208868	0.316566	
0.119869	-0.404013	0.0163584	1.14747	
-0.0280803	0.767764	-0.0429909	-0.935982	
0.466769	0.30309	-0.282717	0.637111	
-0.63368	1.12246	0.732068	-0.817453	
0.174098	1.32342	0.0266121	1.09991	
-2.51408	1.29908	-0.458301	0.377085	
0.0367653	-0.426914	0.477448	0.865226	
-0.58954	1.54195	-0.683791	-0.443861	
-0.37326	1.51643	0.857904	-0.093929	
0.164363	-0.273303	0.0384498	0.686092	
-1.33066	-0.622741	-0.074922	0.0626193	
1.35422	-0.265821	-0.18209	-1.04564	
0.864293	0.328561	-0.249074	-0.285828	
-0.893419	0.351672	-1.82935	0.294668	
-0.608797	-1.38167	-0.235995	-0.575151	
-2.10044	-1.60356	-1.89487	0.168681	
-0.00485031	0.116275	0.200628	-0.951998	
-0.669199	-1.74367	-0.174897	0.959089	
0.780792	-0.986266	0.963006	-0.305442	
-0.189838	-1.27761	-0.800158	-0.00217979	
0.743165	0.790088	-1.17231	-0.550129	
0.333034	-0.918723	-1.14036	-0.901386	
-0.728114	-0.00685361	-0.486542	-0.10276	
-0.77856	1.04113	0.180928	0.282736	
-0.993667	1.29307	-0.0600009	0.112197	
0.508586	-0.302453	0.124891	-0.265533	
-1.85254	-0.0417711	-0.215915	-0.144387	
0.315886	1.78194	0.178024	-0.873824	
-0.0239221	1.55577	-0.498244	0.298021	
0.300809	0.525437	-0.799827	1.25896	
-2.06807	-1.15474	-0.288215	-0.983525	
-0.823388	-0.307242	-1.5377	1.19634	
0.0253109	-1.16247	0.118591	-0.375716	
-0.541781	-2.1994	-0.359452	-0.751422	
0.952445	-1.32055	0.660599	-0.352235	
1.32209	-1.49087	-0.137082	-0.467327	
-2.90411	-1.26105	-0.754593	-0.243631	
-2.2722	0.380852	-0.399527	-0.111974	
-0.356275	-0.892601	0.335931	0.136	
-0.0779183	-0.00778426	0.304512	-0.104106	
-0.448249	0.905924	-0.845324	0.816428	
0.724484	1.47034	-0.706767	-0.592872	
1.85965	-0.891204	0.265284	-0.635797	
0.685338	-1.68825	0.114121	0.785588	
0.64768	0.829287	0.761804	-0.175747	
0.920123	-0.237655	-0.552642	0.149667	
1.22829	1.42701	-0.550515	-0.238022	
0.251459	0.198054	0.0463168	0.726595	
0.151309	-0.216693	-2.28442	0.780974	
0.734459	-1.63286	-0.156364	0.333071	
0.215594	-0.550202	0.00567675	0.372211	
-0.0570625	0.618635	0.821319	-0.407924	
1.09089	0.581433	1.6372	0.276094	
0.991456	0.12637	-0.27771	-0.149667	
1.11898	1.40913	0.474265	1.29129	
0.49179	0.606574	-0.879004	0.788211	
0.693308	-1.42472	0.844604	1.10743	
0.370833	-0.501253	-0.742855	-0.313873	
-1.28641	-1.90264	-0.881668	0.30421	
0.114659	-1.19756	0.656731	-0.388961	
-0.453053	-0.219315	-0.861192	0.0824313	
1.09327	1.21031	-1.26402	-0.428443	
-0.196846	-0.891242	-0.0811712	0.701472	
1.28631	0.354295	-0.351113	-0.331843	
0.567052	0.0266448	-0.535171	-1.65051	
-0.250847	-0.091164	0.557272	0.652921	
-1.62819	0.569019	0.0241257	0.7372	
0.807972	0.544376	0.926205	-0.14144	
-0.162434	1.39139	-1.00524	0.040283	
0.0501915	-0.748108	0.424033	0.878223	
-0.458032	0.138448	0.411842	0.0828595	
0.423929	-1.49211	-0.683092	-1.06522	
-0.128916	0.244976	-0.404387	0.720241	
-0.440683	-0.162746	0.74744	0.390104	
-0.996708	0.960735	-0.536923	-0.439812	
0.108537	-0.116372	-0.132627	-0.0955623	
-0.380673	1.58804	-0.884562	0.135659	
-1.91918	0.330076	-0.786398	0.774976	
-0.805002	-1.43066	0.562212	-0.291721	
0.0043946	0.36069	-0.767153	0.549027	
-0.860116	0.758024	-1.04017	-0.485077	
-0.449771	0.715417	-0.291425	0.938449	
0.0712515	1.63469	0.838326	-0.60783	
-1.67007	1.21834	0.565117	0.391679	
1.12227	2.04274	-0.198629	-0.51234	
0.239752	0.91164	1.05881	-0.102725	
-1.0737	0.148796	0.704209	0.258066	
0.483583	-1.05347	-0.54111	0.381699	
0.78581	-1.63286	-0.459609	0.0641241	
0.00909329	-0.517497	-0.88872	0.938654	
0.241159	-0.0437322	-0.0495246	0.712782	
-0.0182155	0.301724	-0.508454	1.0082	
-0.869228	-1.87096	-1.09465	0.73508	
0.263285	1.56701	0.147986	-0.0896726	
0.60315	1.32057	0.222211	-0.173006	
0.422247	0.34299	0.306586	0.0447589	
-0.252964	-0.887405	0.877025	-0.281971	
-0.380828	-1.61063	0.374653	-0.661849	
0.958957	0.584795	0.4113	0.825069	
0.102319	2.02769	0.035696	0.210534	
-0.427022	0.306241	0.461492	0.104688	
-0.0834787	-3.24621	-1.31289	-0.28546	
1.18213	-0.903798	-0.730724	0.453047	
-0.0110193	-0.95152	-0.0698193	0.792609	
-1.71922	0.247816	0.543422	-0.655131	
0.657821	-0.237655	0.51381	0.228271	
-0.375633	1.09679	-0.897935	0.259308	
-0.576938	-0.0137072	0.801428	0.263065	
0.723546	1.50632	-0.534175	0.167934	
0.345989	-0.217356	0.261794	0.240197	
-0.0359877	0.602513	-0.473031	0.530393	
1.40633	-1.63982	-0.0719325	0.0626624	
0.523214	0.695733	0.182349	-0.165427	
0.276891	-2.20295	-0.425567	-0.935279	
0.392031	-0.0858897	-0.0513641	-0.0183944	
0.51953	-0.183745	-1.39439	-0.0559646	
-0.806864	0.747767	-0.921905	-0.762817	
0.64768	-1.15137	-0.444025	0.246947	
-1.30773	-0.777852	-0.591518	-0.765377	
-0.533037	-0.216414	-0.0560587	0.499282	
0.274887	-0.189506	0.25186	-0.119546	
0.0212483	-1.03213	-0.116797	0.0329571	
-1.25576	-2.73222	0.469046	1.04156	
-0.0962217	0.601503	0.0961323	-0.608336	
-0.0113192	-0.56795	-0.117456	-2.4278	
0.142107	-3.01251	0.203389	-0.70719	
-0.333968	0.669446	1.04797	0.532543	
-0.806331	1.02119	1.31651	0.404908	
-0.345123	0.802005	0.292806	1.09659	
0.751057	-0.342655	0.0243602	1.01202	
0.379766	-2.30841	-0.906999	0.393134	
0.213563	-0.117589	0.389836	-0.621087	
-0.411538	-2.73492	-0.792672	-0.445193	
-0.572463	0.182684	0.510015	-0.301143	
-0.487016	-0.737397	0.386888	-0.138376	
-3.29784	0.770165	0.390203	-1.5215	
0.411555	-0.663271	-0.865498	0.0618457	
0.640431	-1.25421	-0.0490215	-1.2632	
-0.82974	0.585699	-0.213381	-0.239092	
0.34799	0.132332	-0.136999	-0.278018	
1.61416	0.653878	1.07996	-0.658525	
-2.33382	0.319738	0.951012	-0.366531	
1.16601	-0.656402	0.0444207	0.941475	
-1.12318	0.304014	-0.158252	-0.106374	
0.971501	0.862317	1.25749	-0.0606671	
-0.108975	-0.783924	0.343686	0.751422	
-0.496752	0.609172	-1.23676	1.09579	
0.411572	1.54819	0.880622	-0.744091	
-0.667941	-1.05087	0.0478681	0.0103311	
-0.00044405	-0.499075	0.37518	0.571655	
-1.96316	1.10509	-0.248553	1.60424	
-1.91048	0.973862	0.981664	0.0401902	
-0.734009	-1.44892	0.381084	0.0770742	
-0.0438052	-0.709938	-0.225621	0.125352	
-1.14264	-0.859313	0.028805	0.0880848	
-0.85291	-2.05514	0.643755	0.139579	
-0.734919	-0.243465	-0.0727619	0.515186	
-0.028627	0.0195981	-0.188767	0.375059	
1.4909	0.466045	0.486273	0.46212	
-1.77242	-2.29068	0.117349	-0.310703	
-0.281325	-2.65235	-0.88797	1.12196	
0.0505604	-0.621196	0.0737685	0.16821	
-2.55366	-0.843399	0.35058	1.13923	
-0.0985553	1.39512	-0.262847	-0.153669	
1.12229	0.374054	0.566774	0.330318	
0.42973	0.139497	-0.2058	-1.18574	
-1.57694	1.06564	-0.00256083	0.0397075	
-0.78591	-0.427778	-0.847513	-0.708737	
-0.488234	-0.237655	-0.0583101	-0.321134	
0.452502	-0.243104	0.48178	-0.181356	
0.27837	-2.02391	0.661508	0.223042	
1.08138	0.869633	-0.175097	-0.154148	
-1.10128	-2.48386	0.430452	-0.0900118	
0.72916	0.191901	-0.926352	0.188587	
0.243737	-0.287866	0.71199	0.378749	
0.110025	-0.237655	0.0743626	0.140504	
0.486321	0.553941	0.830085	-1.55786	
0.633843	0.211372	0.332965	1.80282	
-0.216706	-1.02897	0.659718	0.369335	
-0.110381	-1.43865	-0.623082	0.536529	
-0.494962	0.954229	-0.266989	-1.08438	
0.196246	0.624731	0.384817	0.972375	
0.29469	0.951337	-0.178676	0.794127	
-0.119342	0.0544898	0.814483	1.05	
-0.117563	0.687118	0.0599898	-1.83629	
-0.213958	1.04667	-0.0570279	0.185912	
0.178952	0.815952	-0.621838	0.09731	
0.471505	-1.018	-0.20156	0.648269	
0.244478	-0.709587	0.40993	0.653647	
-0.0164856	-2.19278	-0.817958	0.616594	
-0.234158	0.773731	0.950296	0.432595	
-0.125217	0.265204	0.182819	-0.149239	
-0.102256	0.0205608	0.353472	0.913086	
-1.30102	-0.364656	-0.0866314	-0.830429	
0.417395	0.475309	0.645361	0.392794	
-0.115518	1.44815	-0.0161041	0.826972	
