FD[0]	FD[1]	FD[2]	FD[3]	
0.468607	-0.214561	-0.791251	-0.0127042	
-0.676226	1.14442	-1.22953	0.35251	
0.47178	-0.532816	0.330436	-0.176842	
-0.728236	-0.318315	0.47943	-0.612395	
0.716674	-1.35239	0.77502	-0.181016	
0.86248	0.673081	-0.637513	-1.0682	
-0.0133595	0.081969	-1.37193	0.325368	
0.770958	0.521135	0.438266	-0.337189	
0.76435	1.03726	0.697655	0.999603	
-0.143748	1.54954	-1.37182	-0.0121408	
0.603362	1.76142	0.848349	0.072176	
1.11529	0.0181433	0.488946	0.940884	
-1.07814	-1.41138	-0.0472083	0.716669	
0.0580795	0.38001	0.439007	-0.0125507	
0.330493	0.432619	0.408753	-0.0121408	
-1.42895	-0.463135	0.202923	0.180306	
0.148393	-0.302459	-0.308359	-0.116736	
-1.41448	0.894339	0.563478	0.185517	
-0.122277	-0.903311	1.10806	-0.84346	
-0.528763	0.333748	-0.499047	-0.163528	
-0.334526	-0.475537	-0.401834	-1.20241	
0.349621	-1.49248	0.499042	1.3685	
0.539339	0.759878	1.23113	-0.0854937	
0.454968	-0.410033	0.00380765	-0.7425	
1.3554	1.19166	-0.198759	-0.746665	
0.0204282	-0.675841	1.08885	0.939765	
0.55809	-0.642262	0.147604	0.692169	
0.831525	1.19897	-0.125843	-0.149391	
0.345119	-0.595331	-0.0678688	-0.700084	
0.712648	-0.369768	0.0928184	-0.539142	
0.434357	-0.951177	-0.488575	0.28841	
-1.18167	1.54954	0.247395	-0.398724	
-1.64105	-0.595331	-0.118636	0.457324	
0.770958	-0.675841	0.774448	-0.127918	
0.0630302	0.591552	0.0635984	0.457324	
-1.31697	0.287307	0.495208	0.119949	
0.136051	0.970196	0.27093	-0.20323	
0.405054	-0.527135	0.394404	0.834902	
1.03717	-2.17565	0.42414	-0.195174	
1.17794	-0.409914	-0.0363405	-0.0128341	
0.153165	0.301818	0.495208	0.571512	
0.510494	-0.621178	-0.204011	-1.2724	
0.418418	1.42922	1.03119	0.411175	
0.389252	-0.772253	0.202017	-0.716902	
1.15685	-0.923937	0.695755	0.834902	
0.68759	-0.409914	1.04242	0.944389	
0.427163	-0.923937	0.0491296	-0.645618	
0.234042	-1.49248	0.0987879	-0.0128341	
0.110444	-0.59594	-0.142305	0.0836747	
-0.0323949	-0.46641	-0.121821	-0.0125507	
-0.387725	-0.409914	-0.265497	-0.224414	
-0.0976037	-0.181537	0.0258362	1.04676	
-0.803959	-0.898933	0.132858	-0.360754	
0.351763	-0.179476	-0.0191548	-1.23238	
-0.0759668	-1.10032	0.0965771	0.133508	
0.125965	-0.369768	0.451719	-0.512629	
-0.664046	0.432619	0.639131	0.516404	
-0.410937	0.453642	0.837915	-0.35457	
-1.4895	-0.302459	-0.361298	1.10788	
0.551555	-1.19021	0.572243	0.51486	
0.0790129	-0.910647	0.315236	-1.35085	
-0.0209041	-2.17565	-0.49517	-0.0121408	
-0.793925	0.59637	-0.869869	-0.523498	
1.09457	-0.675841	0.101721	-0.523498	
1.21714	0.764818	-0.945681	-0.977753	
0.330493	-1.19021	-0.464843	-0.10362	
-1.74643	1.15061	-0.700084	0.834902	
0.468607	-0.751283	-0.369025	-0.35457	
-0.129815	0.260444	-0.823567	0.671324	
0.190359	-2.18663	0.422692	-0.620169	
0.11756	0.194812	-0.41359	0.234952	
-1.17799	0.333748	0.319117	-1.17528	
0.55809	-1.6059	-0.376069	-1.52339	
1.25933	1.0108	-0.741443	-0.116736	
0.427163	1.38902	-1.1894	0.318855	
-1.11868	-0.242105	0.0965771	0.072176	
0.770958	1.14442	0.072036	0.552789	
0.833115	0.807783	0.247395	-1.55726	
-0.0868302	0.388209	0.520846	0.623039	
1.19445	0.754583	0.782932	-0.777039	
-0.621018	0.899917	-0.0720095	0.133508	
0.958701	0.807783	0.682943	0.623039	
-0.648784	1.00159	0.147604	0.199312	
0.190359	0.894339	-0.260821	-0.43933	
0.230234	0.591552	0.411204	-0.580859	
-0.924311	-0.410033	0.107349	0.876503	
0.460384	0.0657083	-0.189728	-0.563639	
-0.0868302	0.0908188	-0.405564	0.049735	
-1.86217	0.287307	1.21	-0.0854937	
0.355041	-1.36729	0.185132	-0.7425	
0.296377	0.899917	0.0387693	-0.337189	
1.37978	0.206397	-1.0475	0.171077	
0.405054	1.23556	0.206519	-0.0935196	
0.0696589	-0.642869	-0.45983	0.341681	
0.794994	-1.13712	-0.237469	-0.764927	
-1.10646	-1.03616	-0.847412	0.314847	
-0.431558	1.59302	0.10011	0.743049	
-0.027948	-0.910647	-0.250246	-1.17528	
0.512614	-0.59594	0.193501	-1.07187	
0.630885	-0.923937	0.402931	0.65532	
-0.265758	-1.4306	-0.88899	-0.127918	
-0.579042	-0.951177	-2.33188	0.373315	
-0.840218	-0.151282	-0.104741	0.28976	
0.837017	0.0908188	-1.15751	-0.482057	
0.250221	-0.762601	-0.26522	-0.591733	
-0.361395	-0.642262	0.344517	0.876503	
0.958701	0.194812	0.881755	0.927014	
0.427163	-0.0943101	0.298719	0.234952	
0.405054	0.0908188	-0.0697768	0.566325	
0.92587	0.591552	0.252249	-0.64814	
1.00084	-2.48032	-0.735361	-0.0118585	
-0.591447	-0.302459	-0.92026	0.513193	
-0.798569	-1.27385	-0.404339	-1.07499	
0.964911	0.904832	-0.0839466	-1.32964	
0.630885	-0.179476	0.575424	0.199312	
0.890786	0.542682	-0.0966545	-0.0129455	
-1.14563	-0.407028	0.639131	0.222479	
-2.32768	-0.525108	1.11692	-0.163528	
0.899166	-0.0198246	-0.294179	0.325368	
0.190359	-1.07328	0.046674	-0.563639	
0.175763	0.388209	-0.176791	-0.312127	
0.33876	0.453642	0.390387	-0.13772	
0.76435	0.222544	0.760257	0.517762	
0.0190283	0.206397	-0.500084	-0.559748	
0.0853114	-0.502353	0.832914	0.290895	
-0.879142	-0.0771846	-0.341315	0.0631163	
-0.516306	0.308807	0.0138448	0.370579	
-0.334526	-0.677267	0.164445	-0.847064	
0.608403	-1.16517	0.358934	-0.7425	
0.383922	0.0964736	0.695596	0.0557881	
-0.241353	-0.527135	0.29213	-0.116736	
1.03833	0.0964736	-0.416457	0.267288	
-1.44068	-2.41284	-0.32244	-0.64814	
-1.35232	-0.642262	0.0420451	-0.990752	
1.1709	-0.642262	1.21937	0.692169	
1.07067	0.495406	0.0359682	-1.06163	
-0.468644	-1.16517	0.395607	-0.205714	
-0.570116	-0.701392	-0.282445	0.995169	
-0.486323	0.278391	0.0138448	-0.304496	
-0.92771	0.453642	-0.805248	-0.0118585	
-0.93033	-0.302459	-0.788709	-0.653014	
0.14423	0.970196	-0.687376	-0.434208	
0.507228	-0.892353	0.358934	-0.391203	
0.0853114	-1.19021	1.01884	-0.0127042	
-0.296406	0.333748	0.808732	-1.06394	
-0.850339	-0.890953	-0.369025	0.325368	
0.508363	1.03726	-0.362981	-0.181016	
0.944445	-1.80359	-0.394654	0.761189	
-0.0976037	-1.19343	-1.00734	0.312134	
-0.0868302	-1.27276	-0.425483	-0.390172	
0.125965	0.764818	-0.483152	-0.824528	
-1.66728	0.495406	-0.0803546	-0.818185	
0.0580795	0.0908188	0.668284	-0.523498	
-1.61967	0.478145	0.349168	1.3685	
0.66808	-0.896179	-0.689988	0.15015	
-0.690501	-1.27385	-1.72837	-0.300485	
-0.0976037	0.759878	-0.892976	0.171077	
0.234042	-0.642262	0.265604	-0.378317	
0.837017	1.03578	0.373933	0.39382	
-1.03873	-0.898933	0.282986	-0.337189	
-0.980497	0.495406	0.383936	-1.05927	
-0.203326	0.0299978	-0.0955049	0.389783	
0.618494	-0.525108	-0.217735	0.671324	
0.510494	-2.55718	0.553753	-0.247211	
0.603362	1.0108	0.185132	0.466146	
0.125965	1.34402	-0.987545	-0.378317	
-1.05485	0.854033	-0.589143	0.888947	
1.35504	-0.475537	-0.185078	0.692169	
-0.265758	-0.896179	-0.359124	-0.437956	
0.510494	-1.7768	-0.0171417	-0.504634	
0.318552	-0.0771846	-0.789043	-1.29675	
1.0084	-0.200449	-1.39269	0.623039	
0.163866	-0.318315	-0.342369	0.743049	
0.318552	0.388209	-0.083413	0.150951	
-0.0376994	-0.360781	0.512518	0.566325	
0.68759	-0.890723	0.29825	-0.777039	
0.136051	0.821653	0.35641	-0.0789582	
0.223441	0.764818	0.712633	-0.390172	
-1.478	1.15256	0.38909	-0.539142	
0.0932723	0.0908188	-0.311754	0.927014	
-0.529134	0.592226	-0.168702	-0.482057	
-0.0323949	1.59302	-0.636123	-1.01025	
0.110444	1.38902	-1.63684	0.637489	
-0.636155	-1.27385	-0.228388	0.0557881	
0.55809	-1.75886	-0.0143995	1.16186	
-1.90067	0.89293	1.15471	0.072176	
-0.9452	-1.91211	0.225189	-1.32964	
0.207732	-1.75886	0.342859	-0.116736	
1.52716	0.466809	0.846654	-0.0118585	
0.32835	0.495406	0.0874647	-0.13772	
-0.292305	1.09702	-0.15888	0.0557881	
-0.0376994	-0.896179	-0.514498	0.25136	
-0.728236	-0.0559292	-0.305133	0.0631163	
0.733224	0.186081	-0.365683	-0.29802	
-0.528763	-1.95176	-0.447554	0.28976	
0.855643	-1.64659	0.440906	-0.777039	
0.460384	0.38001	0.140044	-0.224414	
-1.95941	0.685506	0.563321	0.171077	
-0.17866	0.372325	0.771514	-0.0125507	
0.269133	-1.72288	-0.302251	-0.777039	
-0.648784	-1.22838	-0.23606	0.759335	
-1.24695	0.186081	0.362907	0.790514	
0.944445	-1.07328	0.527679	-0.13772	
0.566935	0.759878	-0.194785	0.28841	
-2.32588	-0.595331	-0.0554672	0.411175	
-0.129815	0.591552	-0.00931737	-0.304496	
0.793024	0.0657083	0.177818	0.150951	
0.33876	-0.318315	0.0675261	0.888947	
-0.240553	0.600868	-0.194785	-0.940593	
0.464861	0.179259	-0.273996	0.513193	
-0.435634	0.970196	0.470444	-0.894845	
-0.0323949	0.951783	0.178376	0.952344	
-2.70887	1.00159	-0.385483	0.341681	
-0.160526	-0.563979	0.324455	0.716669	
-0.728236	1.16928	-0.549741	-0.337189	
-0.556151	1.31938	0.726578	-0.0854937	
0.0790129	-0.318315	-0.33894	0.604402	
-1.15731	-0.701392	-0.194785	-0.0854937	
1.42471	-0.46641	0.167989	-0.912664	
0.837017	0.53864	-0.556487	-0.163528	
-1.22287	0.246719	-1.69223	0.28976	
-0.83751	-1.41138	-0.274765	-0.300485	
-1.73319	-1.49926	-1.79718	0.0987753	
0.060388	-0.0771846	0.209244	-0.927712	
-0.918722	-1.49926	-0.127828	0.927014	
0.565239	-0.923937	0.742925	-0.247211	
-0.203326	-1.19021	-0.642106	0.0991692	
0.703765	0.592226	-1.07414	-0.476772	
0.129632	-0.42308	-1.19866	-0.918974	
-0.564914	-0.0180098	-0.643641	-0.116736	
-0.639603	0.899917	0.0418933	0.171077	
-0.65687	0.876017	-0.0671239	0.0836747	
0.330493	-0.296281	0.365493	-0.20323	
-2.02881	-0.0477638	-0.305653	-0.163528	
0.0630302	1.38902	0.149669	-0.7425	
-0.110766	1.38902	-0.568234	0.15015	
-0.0133595	0.425665	-0.649448	1.08494	
-1.8769	-0.951177	-0.189728	-0.951747	
-0.502114	-0.249004	-1.35722	1.08494	
-0.226705	-1.12223	0.0353005	-0.304496	
-0.79203	-1.97017	-0.348233	-0.687401	
0.76435	-1.19021	0.865763	-0.160021	
1.10259	-1.42659	-0.228704	-0.482057	
-2.87595	-1.10032	-0.637942	-0.275641	
-2.19257	0.659877	-0.452727	-0.163528	
-0.361395	-0.59594	0.324562	-0.10362	
0.434357	0.0964736	0.477986	-0.340738	
-0.184003	0.759878	-0.710114	0.839722	
0.944445	1.66333	-0.783615	-0.580859	
1.46598	-0.923937	-0.00420555	-0.563639	
0.747078	-1.56058	0.0689928	0.571512	
0.646477	0.685506	0.628886	-0.165459	
0.74607	-0.318315	-0.357738	-0.0123663	
1.6495	1.5548	-0.653697	-0.205714	
0.129632	0.107366	0.115733	0.566325	
0.242132	-0.0771846	-2.22018	0.828158	
0.756227	-1.42659	-0.168146	0.199312	
-0.0209041	-0.527135	-0.149684	0.23719	
-0.0868302	0.821653	0.737757	-0.340738	
0.899166	0.797555	1.32659	0.133508	
1.01378	0.0181433	-0.411843	-0.247211	
0.909069	1.25531	0.450104	1.08005	
0.55809	0.53864	-0.969995	0.799554	
0.539339	-1.13712	0.997833	0.952344	
0.619862	-0.475537	-0.529371	-0.337189	
-1.20964	-1.5984	-1.03179	0.171077	
-0.234704	-0.691142	0.658358	-0.390172	
-0.0868302	-0.369768	-0.758468	0.15015	
0.738029	1.0108	-1.40884	-0.434208	
-0.299625	-0.780581	0.180935	0.720472	
0.986766	0.453642	-0.3142	-0.112366	
0.756227	0.081969	-0.428186	-1.59314	
-0.265758	-0.179476	0.627817	0.466146	
-1.58275	0.453642	-0.116297	0.571512	
0.55809	0.466809	0.83132	-0.163528	
-0.265758	0.965359	-0.705843	0.0446491	
-0.378822	-0.502353	0.452186	0.799554	
-0.543237	0.103336	0.329479	0.150951	
0.516261	-1.27385	-0.463115	-0.912664	
0.0932723	0.0908188	-0.452727	0.64264	
-0.431558	-0.0535022	0.821957	0.445775	
-0.803959	0.807783	-0.652078	-0.431701	
0.478908	-0.108342	0.038461	0.119949	
-0.328001	1.17278	-0.642106	0.164424	
-1.94683	0.367379	-0.568234	0.743049	
-0.725216	-1.41138	0.521196	-0.390172	
0.223441	0.246719	-0.295859	0.51486	
-0.621018	0.970196	-0.935504	-0.337189	
-0.528763	0.600868	-0.201296	0.881159	
0.136051	1.29327	0.813774	-0.482057	
-1.7011	0.957954	0.592844	0.312134	
0.833115	1.67818	-0.198759	-0.523498	
0.194336	0.592226	0.837643	-0.0127042	
-1.3349	0.186081	0.556676	0.180306	
0.603362	-1.05256	-0.454349	0.234952	
0.608403	-1.42659	-0.591722	-0.0616401	
-0.355495	-0.525108	-0.851129	0.834902	
0.369706	-0.151282	-0.0554672	0.696197	
-0.219442	0.372325	-0.475683	0.881159	
-0.704298	-1.70916	-1.20356	0.487313	
0.242132	1.14442	-0.0608774	-0.0128341	
0.539339	1.14442	0.373933	-0.232432	
0.427163	0.521135	0.174597	0.217216	
-0.331259	-0.701392	0.865763	-0.312127	
-0.447593	-1.22838	0.35393	-0.312127	
0.703765	0.38001	0.307919	0.743049	
-0.0702233	1.72913	-0.217735	0.260967	
-0.468644	0.206397	0.212285	0.0333171	
0.190359	-2.98224	-1.40937	-0.232432	
0.832156	-0.898933	-0.788709	0.466146	
0.0630302	-1.00257	-0.282307	0.637489	
-1.91191	0.222544	0.287176	-0.64814	
0.355041	-0.318315	0.532869	0.15015	
-0.616905	1.10877	-0.708931	0.28976	
-0.579042	-0.0180098	0.711249	0.198229	
0.754547	1.24283	-0.410618	0.133508	
0.0185771	0.0181433	0.0983956	0.119949	
0.0660851	0.738805	-0.388824	0.56235	
1.02209	-1.52956	-0.270629	0.0446491	
0.603362	0.591552	0.317509	-0.325174	
0.0185771	-1.89819	-0.282227	-0.824528	
0.230234	-0.0943101	0.00939861	-0.0128341	
0.306862	-0.108342	-1.43742	0.0557881	
-0.850339	0.396865	-0.818554	-0.7425	
0.646477	-1.22838	-0.438108	0.171077	
-1.44565	-0.737818	-0.70271	-0.645618	
-0.418338	-0.214561	0.165734	0.478743	
0.136051	-0.151282	0.0336628	-0.0854937	
-0.0180651	-1.02115	0.00380765	0.072176	
-1.40634	-2.52096	0.415535	0.927014	
-0.0323949	0.807783	0.295779	-0.436277	
-0.141917	-0.527135	-0.169322	-2.26693	
0.11756	-2.69606	0.353527	-0.645618	
-0.240553	0.495406	1.11241	0.360077	
-0.790677	1.03726	1.34408	0.51486	
-0.528763	1.23556	0.287176	1.08005	
0.716674	-0.214561	0.243011	0.987009	
0.630885	-2.05968	-1.02126	0.39382	
0.194336	0.0908188	0.443842	-0.539142	
-0.328001	-2.49458	-0.737373	-0.325174	
-0.65687	0.39339	0.765379	-0.149391	
-0.141917	-0.563979	0.508988	-0.20323	
-3.52087	0.604549	0.364198	-1.4139	
0.66981	-0.525108	-0.78846	0.0778209	
0.420036	-1.07328	-0.0472083	-1.17528	
-0.796689	0.372325	-0.228005	-0.304496	
0.0696589	0.0964736	-0.169322	-0.224414	
1.35504	0.495406	1.06268	-0.653014	
-2.00199	0.081969	0.855685	-0.482057	
0.874781	-0.213426	-0.0205835	0.799554	
-0.980497	0.100419	-0.183816	-0.0121408	
0.507228	0.591552	1.25829	-0.0650312	
-0.0376994	-0.409914	0.297249	0.831753	
-0.186038	0.388209	-1.09329	0.944389	
0.884264	1.15256	0.969686	-0.612395	
-0.110766	-1.10032	0.0243182	-0.0789582	
0.0190283	-0.318315	0.226777	0.516404	
-1.8769	0.89293	-0.193828	1.3685	
-1.66572	1.16928	1.21811	0.108682	
-0.639603	-1.22838	0.416478	0.199312	
-0.0323949	-0.527135	0.148162	0.150951	
-0.871513	-0.762601	0.137319	-0.0125507	
-0.798569	-1.75886	0.593288	0.171077	
-0.725216	-0.214561	-0.476521	0.35251	
0.0199894	0.0908188	-0.235477	0.360077	
1.61553	0.685506	0.642122	0.588678	
-1.7209	-1.99677	0.116602	-0.337189	
-0.127236	-2.48032	-0.955915	1.08168	
-0.143748	-0.527135	0.182456	0.171077	
-2.44903	-0.556832	0.207845	1.04186	
0.0696589	1.57963	-0.510933	-0.0735307	
1.07737	0.53864	0.648615	0.411175	
0.646477	0.186081	-0.281824	-1.0682	
-1.54679	0.854033	0.290068	-0.0123663	
-0.733479	-0.318315	-0.716649	-0.523498	
-0.676226	-0.318315	-0.0718307	-0.312127	
0.230234	-0.179476	0.521196	-0.112366	
0.272361	-1.89819	0.614559	0.25136	
1.23726	1.00159	-0.439556	-0.0125507	
-1.46405	-2.22498	0.223671	-0.13772	
0.656944	-0.0180098	-1.08611	0.28976	
0.383922	-0.108342	0.606424	0.222479	
-0.0636814	-0.318315	-0.0351533	0.222479	
-0.0778415	0.59637	0.353527	-1.32964	
0.638678	0.222544	0.422692	1.7348	
-0.331259	-1.05256	0.639131	0.318855	
-0.172587	-1.19021	-0.607931	0.28841	
-0.240553	0.604549	-0.26522	-1.0701	
0.355041	0.521135	0.240361	0.944389	
-0.167753	1.0108	-0.201296	0.571512	
-0.129815	0.0964736	0.568937	1.08168	
-0.240553	0.453642	0.0359682	-1.63775	
-0.278994	0.673081	-0.471608	0.312134	
0.264761	1.00159	-0.738793	0.23719	
0.726839	-0.951177	-0.176791	0.516404	
0.0580795	-0.787844	0.430257	0.457324	
-0.129815	-2.09058	-0.765475	0.623039	
-0.648726	0.866695	1.11006	0.512036	
-0.0976037	0.100419	0.422148	-0.149391	
-0.0849094	-0.0180098	0.0491296	0.637489	
-0.91296	-0.179476	-0.169322	-0.894845	
0.318552	0.287307	0.71012	0.35251	
-0.167753	1.2828	0.104432	0.77836	
