R2[0]	R2[1]	R2[2]	R2[3]	
0.0912661	0.186844	0.147584	0.126662	
0.115863	0.144568	0.118239	0.154047	
0.10723	0.243785	0.144335	0.156648	
0.0909663	0.207646	0.15074	0.108538	
0.12099	0.217648	0.135776	0.161451	
0.152659	0.200392	0.107379	0.12945	
0.125881	0.155215	0.143013	0.0984248	
0.106382	0.186643	0.129752	0.123655	
0.100906	0.183253	0.155507	0.14742	
0.1155	0.121455	0.113648	0.155039	
0.146993	0.18007	0.132265	0.189445	
0.120231	0.203784	0.115261	0.161348	
0.0972068	0.104069	0.129818	0.145893	
0.136538	0.155215	0.138731	0.116156	
0.104447	0.157012	0.111269	0.131955	
0.100859	0.160388	0.093301	0.168815	
0.113379	0.16233	0.131405	0.142619	
0.11465	0.143605	0.12136	0.131634	
0.082246	0.228445	0.106383	0.101531	
0.135871	0.171991	0.109126	0.151208	
0.150979	0.109008	0.144657	0.12851	
0.0998362	0.152753	0.13124	0.137622	
0.138004	0.158668	0.13335	0.183133	
0.0749269	0.158559	0.132422	0.0974988	
0.0854822	0.212462	0.112877	0.112393	
0.0791072	0.164285	0.103762	0.120464	
0.09491	0.216716	0.118118	0.134454	
0.132678	0.177588	0.142372	0.144357	
0.118946	0.166017	0.0931815	0.119225	
0.115059	0.137666	0.134343	0.168974	
0.135851	0.208859	0.123037	0.154648	
0.0858699	0.164201	0.121858	0.131269	
0.110827	0.204749	0.116677	0.173095	
0.106239	0.15817	0.11978	0.145334	
0.0932454	0.110805	0.129767	0.143936	
0.0853815	0.217284	0.124727	0.141799	
0.105946	0.173411	0.108482	0.200166	
0.13014	0.189803	0.0987913	0.131292	
0.118141	0.194365	0.107499	0.130547	
0.137204	0.148366	0.116817	0.141575	
0.142063	0.201365	0.112602	0.13466	
0.138301	0.16524	0.0649919	0.149482	
0.158848	0.177762	0.162592	0.140196	
0.179726	0.184675	0.14141	0.202216	
0.111383	0.210897	0.134072	0.135587	
0.161172	0.156316	0.102204	0.141238	
0.107409	0.105498	0.116606	0.12241	
0.115301	0.177778	0.133988	0.117067	
0.126916	0.175963	0.121902	0.127054	
0.127551	0.193793	0.097245	0.150371	
0.169195	0.244444	0.120867	0.140566	
0.11343	0.14313	0.122433	0.140737	
0.0749829	0.152186	0.140387	0.131938	
0.137858	0.224043	0.114332	0.136533	
0.102035	0.249227	0.12551	0.154193	
0.104701	0.192229	0.10991	0.109376	
0.126547	0.216966	0.126821	0.164507	
0.123614	0.162788	0.140777	0.120218	
0.108747	0.140409	0.1527	0.163726	
0.121722	0.136747	0.107459	0.1703	
0.138648	0.141179	0.125204	0.100038	
0.127768	0.114912	0.127169	0.0916346	
0.133243	0.177672	0.154938	0.164216	
0.113214	0.188881	0.12907	0.119497	
0.13551	0.128452	0.129417	0.10408	
0.142371	0.176327	0.13489	0.159359	
0.111362	0.165091	0.105164	0.112877	
0.136034	0.0722222	0.125703	0.121624	
0.10754	0.106445	0.12432	0.101086	
0.137709	0.195393	0.136386	0.164513	
0.0729718	0.116154	0.123709	0.129546	
0.0839015	0.161281	0.149833	0.1749	
0.102412	0.184564	0.1368	0.129028	
0.137719	0.169284	0.113596	0.162196	
0.130276	0.173476	0.118341	0.161468	
0.0869785	0.122751	0.105396	0.174285	
0.110698	0.261008	0.129337	0.149483	
0.149515	0.151987	0.138254	0.164522	
0.131022	0.1806	0.111038	0.116218	
0.15414	0.111258	0.114542	0.13123	
0.0850956	0.190205	0.119957	0.111483	
0.134425	0.165719	0.140199	0.144701	
0.0792413	0.161544	0.118845	0.14246	
0.0986726	0.159864	0.0886161	0.0845209	
0.13783	0.134658	0.103346	0.181718	
0.0815356	0.146673	0.131952	0.161752	
0.130304	0.194302	0.122132	0.17022	
0.126463	0.161717	0.129717	0.152853	
0.0887696	0.202136	0.116967	0.15894	
0.122399	0.147741	0.0999009	0.0971032	
0.116693	0.160462	0.136891	0.0979311	
0.11714	0.133291	0.12045	0.0917207	
0.122808	0.12376	0.136561	0.150987	
0.155723	0.157778	0.121195	0.147628	
0.130096	0.158607	0.137781	0.157251	
0.129587	0.176733	0.0982071	0.135891	
0.145122	0.192566	0.118769	0.138761	
0.0968061	0.15897	0.12043	0.125593	
0.0952656	0.144983	0.121457	0.148367	
0.114395	0.16964	0.114426	0.145753	
0.124623	0.182005	0.113005	0.130296	
0.101321	0.183901	0.124614	0.161412	
0.108244	0.190324	0.121633	0.099926	
0.101821	0.145416	0.106389	0.13397	
0.077735	0.132118	0.128419	0.11447	
0.129216	0.135384	0.118273	0.120831	
0.08267	0.115844	0.134559	0.164928	
0.119774	0.175826	0.120138	0.112841	
0.11258	0.204072	0.118244	0.177521	
0.111013	0.14458	0.122166	0.162693	
0.123658	0.196832	0.100128	0.144572	
0.147296	0.135001	0.13111	0.149635	
0.140919	0.132961	0.138851	0.121464	
0.127722	0.112634	0.130044	0.124528	
0.103208	0.164623	0.107939	0.118273	
0.168024	0.24115	0.125817	0.125181	
0.138235	0.208594	0.137396	0.140504	
0.0879741	0.11532	0.117056	0.171016	
0.145801	0.230556	0.105052	0.137298	
0.0835812	0.176539	0.122866	0.141499	
0.113647	0.203973	0.142455	0.142222	
0.162141	0.168591	0.123514	0.140415	
0.0818614	0.228183	0.12395	0.143742	
0.136598	0.139566	0.13623	0.150414	
0.164877	0.136725	0.108964	0.13704	
0.109099	0.107036	0.109908	0.135082	
0.0891816	0.135017	0.125273	0.119812	
0.0816292	0.17724	0.0946479	0.18788	
0.079225	0.157779	0.148871	0.1708	
0.111302	0.146261	0.109927	0.127495	
0.12421	0.167247	0.150252	0.10555	
0.114762	0.155388	0.0977745	0.155826	
0.113632	0.163892	0.110149	0.0975346	
0.0710063	0.133078	0.123102	0.145503	
0.132087	0.180855	0.128685	0.139893	
0.121964	0.197428	0.125878	0.149265	
0.114576	0.133795	0.114478	0.140469	
0.108695	0.223201	0.139743	0.14829	
0.122302	0.191506	0.135068	0.154588	
0.114566	0.191687	0.130796	0.121143	
0.134683	0.223651	0.122026	0.131088	
0.17657	0.121843	0.0924608	0.127711	
0.128387	0.209222	0.119643	0.182584	
0.119349	0.134205	0.124096	0.160412	
0.130997	0.14996	0.105947	0.18693	
0.0944221	0.177728	0.11816	0.135146	
0.109272	0.25679	0.0835556	0.123138	
0.131661	0.140037	0.132528	0.124813	
0.137904	0.19813	0.124254	0.15603	
0.0890652	0.148781	0.109031	0.152385	
0.1027	0.154165	0.143572	0.130087	
0.110609	0.3	0.114148	0.13226	
0.103417	0.262154	0.136482	0.131228	
0.132437	0.108216	0.13881	0.169569	
0.0763584	0.158138	0.126996	0.14868	
0.082194	0.146818	0.131379	0.165781	
0.0766789	0.189662	0.12247	0.121703	
0.131751	0.117328	0.106933	0.132825	
0.103971	0.150434	0.124503	0.151686	
0.0839346	0.131492	0.109874	0.130295	
0.143378	0.193901	0.112295	0.166912	
0.116819	0.153862	0.082889	0.145297	
0.0909059	0.195955	0.121648	0.165701	
0.117668	0.171169	0.0912129	0.129633	
0.106633	0.184084	0.149269	0.170054	
0.079573	0.15631	0.129623	0.0923269	
0.101415	0.11558	0.120279	0.136734	
0.126109	0.146458	0.14438	0.181973	
0.0994645	0.168505	0.131499	0.147847	
0.122589	0.129904	0.124955	0.16208	
0.101252	0.200553	0.114048	0.132748	
0.128517	0.133968	0.136174	0.131296	
0.123184	0.153205	0.125314	0.0946616	
0.0787085	0.149225	0.123159	0.133769	
0.123222	0.169901	0.125543	0.155161	
0.164001	0.158344	0.12346	0.125229	
0.140882	0.208376	0.131932	0.120702	
0.0705955	0.167522	0.139497	0.137257	
0.113387	0.185343	0.110086	0.0962892	
0.100309	0.181919	0.120863	0.145447	
0.0972321	0.14204	0.125948	0.14938	
0.107831	0.190713	0.112896	0.159471	
0.110678	0.151521	0.139531	0.130793	
0.141047	0.159595	0.147396	0.134272	
0.0769793	0.130504	0.137311	0.094445	
0.131449	0.126584	0.116455	0.165904	
0.126845	0.142656	0.117749	0.144221	
0.137987	0.171043	0.123093	0.124561	
0.143051	0.189165	0.139346	0.133545	
0.125563	0.14987	0.133329	0.125343	
0.104703	0.156688	0.142086	0.135045	
0.14479	0.143802	0.121279	0.0987225	
0.0942506	0.154632	0.13892	0.101512	
0.0970344	0.152753	0.128368	0.168946	
0.128109	0.169619	0.105745	0.163127	
0.112044	0.136727	0.09628	0.146367	
0.127815	0.184889	0.130066	0.153826	
0.12007	0.15745	0.130548	0.117967	
0.118706	0.112396	0.107484	0.156833	
0.117239	0.220963	0.119021	0.15128	
0.145681	0.161267	0.111073	0.192311	
0.0692921	0.142989	0.128586	0.160005	
0.145185	0.183924	0.127803	0.145192	
0.172406	0.184598	0.149322	0.116974	
0.117671	0.13968	0.106583	0.14051	
0.117649	0.15414	0.142082	0.144836	
0.181196	0.102275	0.14156	0.143966	
0.116101	0.266667	0.148642	0.141778	
0.134133	0.195647	0.153267	0.135374	
0.110434	0.171335	0.121827	0.129159	
0.106972	0.156746	0.129931	0.192701	
0.109922	0.196165	0.140847	0.157602	
0.129865	0.218864	0.119509	0.182125	
0.124958	0.172948	0.10009	0.119185	
0.103819	0.208594	0.0958903	0.129964	
0.14998	0.185526	0.147782	0.188207	
0.1092	0.117803	0.136768	0.114204	
0.151694	0.162011	0.121812	0.100007	
0.09465	0.174267	0.1148	0.0861327	
0.128577	0.141891	0.145962	0.14468	
0.100394	0.148538	0.139898	0.145933	
0.0968425	0.140875	0.116968	0.185099	
0.120743	0.103455	0.11266	0.151011	
0.123347	0.19682	0.0926814	0.110717	
0.107853	0.176072	0.111578	0.13589	
0.115332	0.213007	0.13614	0.120416	
0.0990214	0.237504	0.107413	0.136672	
0.127915	0.174262	0.129067	0.140336	
0.138571	0.187351	0.120511	0.147014	
0.111359	0.203672	0.13104	0.18797	
0.0729008	0.158125	0.115429	0.150671	
0.0875958	0.146538	0.121865	0.138865	
0.124229	0.191847	0.146674	0.0933639	
0.104814	0.156814	0.121739	0.144951	
0.137163	0.194365	0.136112	0.183241	
0.104662	0.184175	0.121771	0.156021	
0.146398	0.155595	0.140046	0.160847	
0.11879	0.105511	0.125082	0.152724	
0.106481	0.255197	0.138883	0.172271	
0.117881	0.149485	0.111528	0.12978	
0.140915	0.113334	0.149923	0.130411	
0.0928816	0.157701	0.10541	0.114153	
0.0757764	0.167066	0.125822	0.145409	
0.132292	0.109432	0.155381	0.141595	
0.0901832	0.14752	0.118083	0.132962	
0.126916	0.15915	0.120181	0.137697	
0.130414	0.120324	0.123666	0.155315	
0.118354	0.211119	0.127217	0.139302	
0.110272	0.188381	0.100964	0.156237	
0.0881853	0.131001	0.0943952	0.164208	
0.117215	0.200043	0.124087	0.18787	
0.0923987	0.235896	0.106044	0.111174	
0.0711633	0.161502	0.118451	0.174401	
0.105145	0.126882	0.125414	0.146211	
0.123097	0.196664	0.125653	0.12209	
0.143906	0.130162	0.115277	0.0855426	
0.132345	0.169796	0.1046	0.142194	
0.0709494	0.204148	0.146787	0.126481	
0.0997019	0.0971825	0.151498	0.178256	
0.151716	0.191239	0.132916	0.152363	
0.113704	0.168672	0.13504	0.0939427	
0.109452	0.188095	0.124264	0.163561	
0.0994631	0.254292	0.125317	0.168446	
0.133347	0.178973	0.1034	0.0961107	
0.143405	0.178462	0.118347	0.152354	
0.0932916	0.169403	0.124334	0.145508	
0.0750767	0.25595	0.0839566	0.145263	
0.0956138	0.125931	0.139513	0.122436	
0.120552	0.145695	0.125232	0.150699	
0.141139	0.176733	0.122006	0.157825	
0.108225	0.205499	0.119832	0.131829	
0.144075	0.154009	0.115089	0.148682	
0.107717	0.116472	0.122227	0.12429	
0.0887116	0.135982	0.140766	0.153996	
0.147304	0.168142	0.101161	0.127686	
0.151496	0.153916	0.134996	0.10852	
0.119423	0.182331	0.151071	0.172569	
0.0881032	0.134472	0.156817	0.140711	
0.146957	0.255072	0.122946	0.133182	
0.0923969	0.142442	0.122008	0.148061	
0.106668	0.199162	0.141391	0.121381	
0.121844	0.16868	0.108939	0.128171	
0.167402	0.0981744	0.132218	0.163486	
0.144717	0.14952	0.11358	0.119932	
0.128236	0.155683	0.100939	0.137425	
0.115754	0.124839	0.118491	0.15497	
0.0756339	0.118228	0.118252	0.149458	
0.141357	0.224541	0.114272	0.161435	
0.111763	0.146863	0.129076	0.152555	
0.0960505	0.133984	0.133233	0.129072	
0.0907953	0.145909	0.120971	0.125768	
0.17049	0.204426	0.102533	0.174245	
0.0710191	0.156365	0.134522	0.173539	
0.118807	0.19282	0.14437	0.135722	
0.177124	0.148158	0.136944	0.146413	
0.0833414	0.261008	0.139165	0.141808	
0.105305	0.154792	0.109242	0.130706	
0.117081	0.137885	0.120215	0.109109	
0.109311	0.20468	0.146388	0.130067	
0.100168	0.169342	0.127846	0.152583	
0.0998324	0.117195	0.127184	0.127211	
0.0678732	0.227049	0.104	0.130687	
0.0949311	0.17088	0.114555	0.207663	
0.0948614	0.140931	0.127527	0.143749	
0.140481	0.179674	0.10338	0.185768	
0.102815	0.258333	0.101904	0.116177	
0.0585709	0.189404	0.125388	0.129814	
0.0826301	0.123128	0.0991865	0.123155	
0.0910287	0.177856	0.138818	0.129104	
0.120928	0.133333	0.101584	0.126573	
0.111259	0.165717	0.122779	0.109643	
0.102493	0.160752	0.103493	0.128801	
0.140731	0.165519	0.131575	0.18126	
0.11712	0.15436	0.118164	0.113789	
0.112551	0.233197	0.10439	0.144605	
0.132214	0.101639	0.122377	0.141917	
0.109537	0.136423	0.126236	0.149741	
0.124926	0.167156	0.121035	0.131871	
0.111167	0.158045	0.109489	0.137991	
0.100742	0.100463	0.116881	0.109771	
0.0901143	0.246644	0.123953	0.15899	
0.169338	0.199605	0.121119	0.108339	
0.125081	0.115072	0.129025	0.112728	
0.150243	0.160346	0.109611	0.143213	
0.127792	0.181897	0.108396	0.124156	
0.115955	0.160015	0.147853	0.152645	
0.123479	0.13255	0.116639	0.143836	
0.111606	0.170135	0.113038	0.176421	
0.122551	0.18084	0.117855	0.160951	
0.0986169	0.183066	0.128213	0.122631	
0.155809	0.121621	0.119266	0.107434	
0.129703	0.159581	0.109039	0.151407	
0.177077	0.210436	0.120856	0.147369	
0.0726988	0.137354	0.108241	0.145447	
0.132842	0.158293	0.117596	0.194181	
0.130456	0.109809	0.131802	0.0857057	
0.121934	0.162457	0.143564	0.170084	
0.137388	0.171178	0.142357	0.139423	
0.119281	0.13727	0.121552	0.126508	
0.147406	0.195494	0.132792	0.140754	
0.135325	0.232009	0.133124	0.185458	
0.11562	0.224708	0.145841	0.133576	
0.103649	0.170793	0.151091	0.139879	
0.124734	0.153262	0.103532	0.119484	
0.0961113	0.199605	0.115581	0.137369	
0.167342	0.213349	0.144998	0.130295	
0.107917	0.135296	0.116928	0.156205	
