ZnA[0]	ZnA[1]	ZnA[2]	ZnA[3]	
0.298599	0.439107	0.125085	0.21648	
0.120099	0.216532	0.288128	0.190429	
0.26439	0.391874	0.243023	0.168936	
0.113993	0.406966	0.361484	0.335809	
0.156747	0.0764791	0.211606	0.189922	
0.424006	0.308642	0.25128	0.302356	
0.17066	0.433422	0.203782	0.318167	
0.254738	0.259259	0.226022	0.376388	
0.257881	0.42707	0.320179	0.0842241	
0.179909	0.153439	0.192195	0.294476	
0.271525	0.100088	0.187276	0.368807	
0.260578	0.091358	0.305243	0.311122	
0.250358	0.12587	0.206575	0.20019	
0.208947	0.70216	0.151954	0.16855	
0.111637	0.27662	0.314204	0.183228	
0.240165	0.197563	0.318304	0.166333	
0.268988	0.330188	0.219354	0.15034	
0.1903	0.260169	0.240521	0.225949	
0.169486	0.286974	0.259654	0.0512672	
0.100449	0.624339	0.271889	0.188245	
0.110694	0.293093	0.162769	0.221365	
0.21662	0.653549	0.227798	0.353005	
0.147583	0.367981	0.259515	0.159456	
0.26153	0.294526	0.12835	0.198713	
0.402319	0.512787	0.260366	0.283887	
0.217851	0.768519	0.152759	0.226562	
0.148956	0.376984	0.215913	0.307124	
0.152673	0.473655	0.288167	0.426396	
0.255057	0.516204	0.254462	0.121819	
0.227413	0.0793406	0.258029	0.139536	
0.0513491	0.318576	0.218289	0.189062	
0.13352	0.256362	0.210112	0.436643	
0.220641	0.459296	0.211006	0.155017	
0.163941	0.291005	0.188839	0.256935	
0.284381	0.209362	0.31199	0.329295	
0.365144	0.511947	0.315702	0.189745	
0.219478	0.388889	0.261695	0.271607	
0.262589	0.465196	0.31842	0.191931	
0.340342	0.201058	0.272192	0.388846	
0.222669	0.410328	0.194306	0.251334	
0.364661	0.201389	0.190359	0.181538	
0.204569	0.119636	0.184592	0.287328	
0.182439	0.9375	0.271542	0.282792	
0.175109	0.315454	0.380992	0.173474	
0.130399	0.365079	0.23287	0.178989	
0.406386	0.409722	0.244756	0.374552	
0.383986	0.213908	0.291066	0.258891	
0.163521	0.405864	0.238963	0.204439	
0.191048	0.497583	0.169871	0.264185	
0.113156	0.647266	0.190893	0.126767	
0.186981	0.385285	0.277007	0.195938	
0.24125	0.246898	0.261585	0.29464	
0.298572	0.783951	0.305991	0.286594	
0.111941	0.193287	0.305923	0.227909	
0.170966	0.377047	0.221779	0.21237	
0.365557	0.610261	0.316788	0.182831	
0.173222	0.269786	0.166663	0.201314	
0.234671	0.353086	0.321073	0.259442	
0.299452	0.321458	0.228489	0.21895	
0.142586	0.090486	0.298221	0.141969	
0.206431	0.397794	0.203844	0.366225	
0.292396	0.45409	0.233584	0.189214	
0.306669	0.1238	0.223422	0.276912	
0.108447	0.133519	0.135305	0.155747	
0.166668	0.342377	0.274723	0.217727	
0.203667	0.311986	0.258037	0.139454	
0.231453	0.584224	0.244592	0.25311	
0.0950216	0.560159	0.23333	0.228848	
0.251393	0.355699	0.195811	0.233226	
0.239227	0.282826	0.176537	0.302637	
0.163895	0.181823	0.259997	0.207188	
0.14937	0.717813	0.242493	0.150564	
0.309904	0.375701	0.265462	0.438169	
0.25629	0.331374	0.237102	0.235112	
0.357708	0.146825	0.204556	0.0980202	
0.215738	0.506173	0.260878	0.211799	
0.276284	0.210391	0.337323	0.241084	
0.118526	0.33807	0.145735	0.219058	
0.135804	0.32716	0.227863	0.133446	
0.191212	0.277043	0.146266	0.227685	
0.126994	0.123625	0.23849	0.392699	
0.335974	0.281085	0.397602	0.314193	
0.134273	0.365998	0.214964	0.221544	
0.23881	0.554273	0.163328	0.299253	
0.173546	0.245711	0.183976	0.378304	
0.162663	0.205908	0.251697	0.195302	
0.124466	0.148501	0.231151	0.138437	
0.330926	0.244213	0.284447	0.198405	
0.299097	0.331735	0.492657	0.35197	
0.195599	0.321563	0.252436	0.234047	
0.238161	0.130658	0.3025	0.125809	
0.346362	0.427591	0.214195	0.186057	
0.131614	0.256005	0.219164	0.393925	
0.226604	0.328613	0.221408	0.237156	
0.165808	0.362692	0.136161	0.342794	
0.231743	0.530791	0.282753	0.211326	
0.260216	0.36383	0.218526	0.258313	
0.249455	0.661376	0.245824	0.177862	
0.149911	0.11207	0.172397	0.358279	
0.215101	0.4393	0.264202	0.167488	
0.265401	0.291667	0.210148	0.286618	
0.258115	0.319518	0.314112	0.46435	
0.176074	0.410347	0.225841	0.254615	
0.203336	0.385865	0.291065	0.269156	
0.151512	0.491499	0.195252	0.224109	
0.227718	0.308642	0.343134	0.178916	
0.243161	0.340829	0.249183	0.190595	
0.33451	0.260653	0.24807	0.19061	
0.283066	0.0617284	0.357877	0.416	
0.267331	0.647817	0.212886	0.278341	
0.414654	0.670752	0.250131	0.325014	
0.258592	0.513889	0.31234	0.20538	
0.0853994	0.0697751	0.182677	0.259451	
0.277319	0.793651	0.212299	0.456692	
0.103318	0.390432	0.235576	0.232486	
0.107679	0.537037	0.27671	0.214871	
0.244313	0.392784	0.337664	0.224922	
0.249454	0.63831	0.17431	0.357058	
0.237904	0.30582	0.28409	0.267183	
0.211752	0.143151	0.212955	0.246003	
0.108947	0.165381	0.201001	0.260289	
0.154675	0.158853	0.228495	0.189319	
0.131789	0.526014	0.170347	0.344401	
0.262278	0.207231	0.294422	0.251933	
0.104787	0.237084	0.187365	0.098315	
0.19563	0.0329218	0.497539	0.129467	
0.128453	0.171076	0.18973	0.379319	
0.153934	0.500529	0.30684	0.176867	
0.0379957	0.423868	0.284343	0.204153	
0.272008	0.225009	0.241914	0.203846	
0.23353	0.500294	0.183916	0.182714	
0.208946	0.118056	0.197378	0.280772	
0.202369	0.587302	0.283319	0.382527	
0.364309	0.375643	0.158891	0.33508	
0.18169	0.389054	0.221654	0.271942	
0.230652	0.527167	0.335967	0.280194	
0.301464	0.155301	0.214046	0.146001	
0.222789	0.571208	0.167956	0.375376	
0.317213	0.185614	0.20529	0.291666	
0.223286	0.326775	0.263163	0.310457	
0.256673	0.305556	0.230686	0.195663	
0.255803	0.791667	0.343218	0.29429	
0.243384	0.309965	0.175095	0.225883	
0.373653	0.462669	0.233179	0.339523	
0.12698	0.298089	0.192301	0.334738	
0.130776	0.507072	0.262234	0.219086	
0.217156	na	0.290983	0.199743	
0.208755	0.895425	0.266154	0.180562	
0.197609	0.261633	0.368187	0.259676	
0.152763	0.285714	0.215426	0.344554	
0.203629	0.239851	0.216047	0.362837	
0.0634397	0.271262	0.198295	0.212081	
0.156627	0.0385802	0.213222	0.321729	
0.142291	0.340741	0.287822	0.202048	
0.191066	0.320806	0.188418	0.13925	
0.255293	0.675926	0.190002	0.231363	
0.14927	0.171351	0.301322	0.174418	
0.391993	0.3	0.208264	0.326407	
0.130339	0.455885	0.287909	0.124234	
0.161188	0.400739	0.303925	0.351795	
0.38302	0.768519	0.332779	0.281436	
0.100463	0.212963	0.241894	0.26076	
0.220746	0.308099	0.24864	0.279922	
0.314066	0.265873	0.298465	0.344227	
0.304804	0.0520282	0.301883	0.336567	
0.150676	0.433333	0.234355	0.227527	
0.19186	0.0452675	0.253956	0.148656	
0.174702	0.0393519	0.225803	0.347071	
0.159945	0.229938	0.255627	0.143436	
0.283394	0.270861	0.236163	0.355556	
0.383724	0.189113	0.300014	0.313347	
0.238811	0.654321	0.207546	0.205476	
0.14757	0.327267	0.259223	0.257306	
0.225458	0.644673	0.207817	0.228183	
0.0473761	0.490103	0.225109	0.213456	
0.0668375	0.37037	0.23601	0.130889	
0.119592	0.257496	0.22979	0.24588	
0.140446	0.184156	0.29356	0.407051	
0.228061	0.345238	0.277581	0.312401	
0.018915	0.270597	0.308912	0.334127	
0.266898	0.229167	0.199156	0.262224	
0.0967369	0.130134	0.232528	0.184748	
0.289032	0.297288	0.18018	0.393068	
0.360582	0.359244	0.279605	0.181262	
0.290802	0.327116	0.253104	0.242015	
0.122479	0.280478	0.266697	0.221916	
0.386431	0.365514	0.239544	0.221773	
0.294862	0.194282	0.266317	0.180611	
0.0853046	0.0123457	0.28227	0.282463	
0.137289	0.365863	0.182767	0.231266	
0.139283	0.309163	0.149959	0.17376	
0.163954	0.497354	0.300129	0.226966	
0.188543	0.653288	0.2446	0.258803	
0.22209	0.193857	0.327075	0.358984	
0.18371	0.520282	0.246908	0.247107	
0.223818	0.163517	0.162978	0.332929	
0.0121107	0.477714	0.196187	0.308038	
0.344391	0.228376	0.312008	0.127406	
0.387506	0.630231	0.311096	0.283128	
0.169641	0.216298	0.189484	0.395637	
0.262277	0.226558	0.271039	0.376733	
0.411949	0.141975	0.237081	0.244881	
0.238364	1	0.325733	0.268526	
0.222347	0.488536	0.270997	0.287406	
0.0940784	0.224537	0.232975	0.236882	
0.216661	0.345724	0.208121	0.292523	
0.170869	0.537141	0.275203	0.224159	
0.185318	0.0740741	0.262013	0.408684	
0.15809	0.232804	0.19531	0.236712	
0.194082	0.513889	0.177344	0.287438	
0.220816	0.315476	0.305185	0.244465	
0.222614	0.116512	0.363785	0.218551	
0.297816	0.468419	0.305147	0.106273	
0.135904	0.184568	0.153661	0.239914	
0.390753	0.535108	0.323073	0.308297	
0.183312	0.347443	0.29773	0.303697	
0.241208	0.15092	0.188537	0.335449	
0.244439	0.254115	0.202437	0.216021	
0.295209	0.364371	0.177982	0.208244	
0.236178	0.540035	0.236971	0.291969	
0.230779	0.506173	0.257559	0.343126	
0.127918	0.66227	0.293443	0.304919	
0.2147	0.496868	0.247313	0.21312	
0.157086	0.350435	0.246213	0.431901	
0.120809	0.314695	0.220382	0.479904	
0.10347	0.387085	0.147411	0.292562	
0.113175	0.192618	0.198217	0.266449	
0.177383	0.260847	0.305679	0.145532	
0.118996	0.302588	0.226877	0.284671	
0.255953	0.179894	0.243095	0.303382	
0.161772	0.220779	0.251158	0.194859	
0.338408	0.313492	0.251498	0.303625	
0.236863	0.0608042	0.204794	0.189732	
0.380026	0.724946	0.317861	0.292788	
0.213557	0.06893	0.199637	0.39021	
0.222393	0.150455	0.304975	0.239684	
0.0529426	0.345116	0.32613	0.235838	
0.150679	0.113757	0.303279	0.385156	
0.116783	0.0239198	0.291829	0.246609	
0.0700654	0.282003	0.312823	0.212945	
0.212598	0.402778	0.171502	0.286384	
0.227129	0.2482	0.275608	0.229298	
0.132141	0.700176	0.224559	0.293131	
0.358901	0.430952	0.302848	0.432128	
0.180854	0.213404	0.125254	0.322027	
0.25486	0.412375	0.253991	0.389995	
0.267811	0.780983	0.199031	0.329986	
0.169255	0.574653	0.191868	0.262959	
0.368378	0.221652	0.249049	0.191088	
0.2276	0.337302	0.187203	0.168777	
0.2863	0.343915	0.203625	0.18231	
0.301328	0.36067	0.303355	0.262987	
0.238765	0.666478	0.392519	0.171098	
0.187523	0.191919	0.308924	0.337099	
0.289973	0.329158	0.2296	0.256741	
0.132445	0.295237	0.303646	0.0810585	
0.161979	0.293727	0.252349	0.189575	
0.159114	0.675485	0.163751	0.367365	
0.238397	0.24674	0.230046	0.137709	
0.237801	0.367284	0.218685	0.267816	
0.09319	0.404316	0.280708	0.286714	
0.233452	0.670782	0.192738	0.36872	
0.24659	0.181499	0.312067	0.163643	
0.153168	0.0983245	0.267596	0.0873243	
0.170452	0.508332	0.18489	0.230177	
0.178391	0.36079	0.225617	0.125926	
0.267281	0.142706	0.301641	0.282967	
0.1553	0.184992	0.167321	0.170249	
0.0815224	0.388889	0.287989	0.274122	
0.236476	0.047619	0.335593	0.294813	
0.181073	0.212795	0.296598	0.102589	
0.266573	0.494423	0.28669	0.331371	
0.296106	0.157008	0.353177	0.211435	
0.265105	0.83428	0.257082	0.120121	
0.26218	0.151088	0.256222	0.181855	
0.147814	0.443427	0.256645	0.276361	
0.276018	0.158142	0.268169	0.139646	
0.325691	0.140081	0.24762	0.251114	
0.221441	0.278448	0.185542	0.30038	
0.185039	0.635417	0.164902	0.275636	
0.144482	0.360441	0.287052	0.325717	
0.119901	0.117186	0.224804	0.317723	
0.221602	0.654321	0.24117	0.419391	
0.192098	0.410288	0.229566	0.207518	
0.167753	0.269088	0.269838	0.181999	
0.158286	0.0200617	0.299382	0.179507	
0.268872	0.421517	0.25221	0.413565	
0.0195021	0.722222	0.28028	0.284386	
0.279025	0.394541	0.378859	0.244047	
0.389415	0.12745	0.186061	0.196689	
0.221397	0.717813	0.281493	0.217785	
0.200251	0.264771	0.20722	0.121864	
0.0366886	0.518176	0.202524	0.147018	
0.196578	0.31945	0.359788	0.255747	
0.191019	0.326198	0.312314	0.249435	
0.155155	0.0347222	0.335509	0.270812	
0.107529	0.609053	0.374565	0.313417	
0.228462	0.305556	0.162637	0.428801	
0.312155	0.388683	0.224791	0.186989	
0.381059	0.376726	0.217341	0.390472	
0.0916421	0.761905	0.192165	0.216184	
0.00438926	0.249718	0.178358	0.25904	
0.145192	0.216821	0.141706	0.205768	
0.197187	0.263711	0.365918	0.272287	
0.182468	0.209656	0.265183	0.26808	
0.244496	0.603588	0.254022	0.164365	
0.0812379	0.62963	0.260585	0.274609	
0.361357	0.454626	0.249669	0.367517	
0.241367	0.279514	0.243123	0.388861	
0.150297	0.53858	0.135647	0.376157	
0.335149	0.0723104	0.243768	0.263833	
0.118974	0.188713	0.175625	0.267555	
0.170528	0.31348	0.249049	0.235205	
0.245324	0.174551	0.214326	0.226617	
0.107057	0.197531	0.304559	0.20518	
0.144303	0.73064	0.272172	0.383225	
0.348452	0.278121	0.283623	0.129083	
0.185513	0.261263	0.310465	0.192868	
0.209942	0.266274	0.269853	0.206532	
0.181348	0.41358	0.176341	0.303812	
0.404901	0.594671	0.263456	0.251765	
0.267035	0.0329218	0.261588	0.30314	
0.209309	0.292737	0.258321	0.263847	
0.245654	0.449347	0.349669	0.240759	
0.182494	0.48071	0.263515	0.355955	
0.277169	0.236813	0.200649	0.403022	
0.210053	0.168954	0.153233	0.377859	
0.418927	0.545707	0.281025	0.183496	
0.230235	0.233539	0.142555	0.25332	
0.163315	0.282407	0.222103	0.41044	
0.178311	0.121252	0.329954	0.074956	
0.202195	0.337963	0.265863	0.238023	
0.297556	0.709201	0.284073	0.178798	
0.154245	0.0634921	0.286399	0.389572	
0.363683	0.439066	0.310071	0.205542	
0.315039	0.54806	0.260936	0.147222	
0.243019	0.680135	0.281226	0.258577	
0.144727	0.493723	0.326324	0.332912	
0.206802	0.143676	0.301021	0.125031	
0.235808	0.398148	0.141678	0.269757	
0.34512	0.481481	0.239827	0.214365	
0.239845	0.351106	0.28692	0.283996	
