FFn[0]	FFn[1]	FFn[2]	FFn[3]	
-1.34991	0.379101	0.690794	-0.431558	
0.235312	0.0814177	0.123864	-0.803552	
-0.417999	0.204726	-0.684851	-0.452381	
-0.160819	-1.81364	0.336008	-0.00385441	
0.327513	0.179081	0.207716	0.620674	
-0.301554	0.596852	1.0903	-0.664964	
0.680605	1.28777	-0.0588648	0.0895892	
-0.0607455	1.08783	0.0978272	-0.399457	
-0.0364522	0.295823	-0.147116	0.197158	
0.0476376	-0.0956282	0.186848	0.203329	
-0.0920753	0.600895	0.483403	1.12925	
0.357322	-0.0154901	-0.384632	0.00285414	
0.416489	1.05609	-0.631071	0.154439	
0.655422	-0.267957	-0.291148	0.669235	
0.635998	-0.847619	-0.288712	-0.125643	
-0.834021	-0.551219	-0.293997	-0.833703	
-0.502452	-0.288015	0.40064	-0.760136	
-0.0611019	-0.951569	-0.183276	0.297554	
-1.11057	-0.598324	0.0291768	-0.70383	
0.9097	-0.795516	0.138437	0.305393	
-0.384738	0.325923	-1.38651	-0.409744	
0.516645	1.45012	0.711157	-0.00339114	
0.546298	-0.968129	0.0138343	-0.943478	
-1.31864	0.572022	-0.281105	0.661907	
-1.60476	0.608076	-0.260552	0.0613163	
0.133704	-1.32115	-0.378513	0.355211	
0.329356	-0.352192	0.249132	-0.254816	
0.466653	-1.34774	0.309558	0.119022	
0.318741	0.377565	-0.18702	0.134459	
1.73508	0.629496	-0.354896	-0.149859	
1.15627	-1.07116	-1.00097	-0.0255856	
-0.860856	0.895809	-0.219461	-0.226837	
-0.898049	0.638721	-0.202525	-0.125399	
1.01968	-0.0140825	0.641142	0.233067	
1.18121	0.515045	0.0450099	0.367996	
0.86278	0.8218	-0.345672	-1.58577	
0.654071	-0.428494	-0.85488	0.804814	
-0.121991	0.214009	-0.340645	-0.427636	
-0.243613	0.963989	-0.874712	-0.165434	
0.539412	1.74036	0.22343	0.0840877	
-0.410049	0.598656	-0.213779	-0.0913324	
0.921577	0.579028	0.0646392	0.216291	
0.628218	-0.510896	0.544281	-0.102179	
-0.043267	-0.613339	-0.106279	-0.79422	
-1.87211	-0.864692	-0.213213	-0.613797	
-0.401911	1.41776	-0.912269	0.319831	
-1.4062	0.329164	-0.556732	0.891428	
-1.92643	-0.0956282	-0.519985	0.167543	
-0.048895	0.113976	-0.31479	-1.73415	
0.140817	-0.254862	0.0972178	-0.322803	
0.705018	0.862678	0.156195	0.835747	
0.612913	1.42826	0.568263	-0.355478	
-0.998163	1.04688	-0.32845	-0.486185	
0.710659	1.56528	-0.328546	0.866679	
-0.264669	-0.390396	-1.10683	-0.568198	
-1.44014	1.26955	-0.627562	-1.01422	
-0.678561	-0.389286	-0.0335703	-0.569084	
-0.843997	0.619628	-0.29018	0.723276	
-0.851845	0.712897	0.28619	-0.298483	
0.223471	-0.383379	-0.0658613	-0.169961	
-0.234089	1.60004	0.686349	0.375838	
-1.01153	1.01403	0.752267	-0.595909	
0.366086	1.10003	0.438003	0.661564	
0.138823	0.961432	-0.109293	-0.500377	
0.00242574	-0.162876	0.55815	-0.977595	
-0.280839	0.603135	0.284535	-0.602591	
-0.71483	-1.14021	0.837837	-0.102019	
-0.337064	-0.827678	-0.364761	0.203324	
0.798905	0.82181	0.52114	1.12649	
-0.339827	0.957868	0.062091	0.373069	
-0.538515	-1.81974	0.0868701	0.0522346	
0.684454	-0.162876	1.01307	-1.05204	
0.232252	-0.281649	-0.385773	-0.15092	
0.211636	-0.120843	-0.483338	0.729919	
0.166612	-0.907343	-0.152535	-0.141662	
-0.188631	-0.132115	0.232996	-0.448887	
-0.355191	1.3891	-0.642004	-0.944887	
0.499056	-0.322501	-0.522443	0.14589	
0.90031	-1.19221	0.566619	-0.363681	
-0.32615	0.436518	-0.0234009	-0.23106	
0.61082	-0.324759	0.369554	0.695591	
-1.4741	-1.42702	0.276714	-1.17162	
-1.58569	-2.03569	-0.316849	-0.981419	
-0.790813	0.216636	-0.754052	-0.562971	
-0.736439	1.12892	-0.424488	-0.274683	
0.415922	0.0759123	0.409937	0.0779037	
-0.446143	-0.554996	-0.844353	-0.208138	
0.00549835	0.269822	-0.0565995	0.678412	
0.391433	1.23593	0.24149	0.418204	
-1.14642	-0.920092	-0.0103735	-0.544441	
0.511303	-1.52016	-0.183028	0.780308	
-0.0250614	0.658975	0.0358296	0.143807	
-0.469165	-0.929404	0.0615487	0.144376	
-0.79467	1.49369	0.0966162	-0.13109	
-0.517029	-0.896583	-0.140462	1.4906	
0.469647	-2.16322	-0.816637	-0.407432	
0.433582	0.322345	-0.607982	-0.536813	
0.138591	-0.159642	0.130906	-0.411818	
0.519763	0.930924	-0.487759	-0.187034	
0.358125	0.273211	-1.9527	0.163799	
1.27885	0.650252	1.0312	-0.350718	
1.66913	0.358162	0.184242	1.06958	
0.500642	1.13639	-0.0312724	-0.105384	
1.19725	0.565387	-0.941614	-0.00782033	
-0.32505	-0.836537	-0.0421115	-0.208021	
-0.163981	1.30268	0.0491096	-0.422058	
0.0702068	0.342184	0.554897	-0.740976	
-0.0288222	-2.54982	-0.886828	0.385774	
1.67637	1.74109	0.352321	-0.0109306	
0.364324	-0.394309	0.0876626	0.0528588	
-2.29827	-0.795516	0.382646	-0.0148005	
0.583857	1.43316	-0.226696	-0.0575425	
-0.911089	-2.14669	0.0809539	0.186946	
0.178752	1.04691	-0.304859	-0.545684	
-0.0148213	1.28537	-0.378488	0.532793	
0.333433	0.871316	0.277299	-0.659648	
-0.227251	-0.0842474	0.895327	0.409102	
-0.000790649	-0.981078	-0.416438	0.731011	
0.626267	0.296804	0.21659	-1.35902	
0.48239	-1.07921	0.196813	-1.05215	
0.0748557	-0.919281	1.11874	0.431909	
-0.618322	-0.592823	-0.000881524	-0.743791	
0.247462	-0.52279	0.473172	-0.996833	
0.223505	-0.982683	0.56408	0.567397	
-0.355902	0.943005	-0.226067	-0.627115	
0.76487	-2.0718	-0.0280097	-0.241771	
0.216103	-0.98485	0.272307	-0.859838	
0.71251	0.96466	0.336162	0.430975	
-2.58943	-1.2495	0.077339	-0.198143	
-2.09336	0.786947	0.8607	0.864858	
-0.620224	0.72673	0.269622	-0.349632	
0.888301	0.600013	-0.150394	0.638139	
0.39788	-1.55766	-0.148729	0.438981	
-1.39166	-0.666219	-0.119927	0.861907	
-0.335266	-2.36585	0.0680457	0.0862301	
1.21538	-1.8664	0.154423	0.691394	
0.290416	0.495403	-0.122904	-0.681933	
0.764395	-1.32497	-0.288787	-0.0643689	
-2.20139	0.185881	0.345205	-0.771644	
0.731183	-0.651503	0.505586	-0.389726	
-1.14127	-1.4932	-0.137593	-0.143124	
-0.298829	0.185211	-0.911852	-1.15894	
-0.115138	-0.478329	-0.471961	0.746137	
-1.7274	-0.270163	0.205956	0.262384	
0.362055	0.663762	-0.00901437	0.580273	
0.139266	0.356123	-0.00397973	0.268635	
-1.15241	-2.44486	-0.281312	0.374619	
0.401373	0.23662	-0.921709	-1.70182	
0.0640559	0.200986	0.34544	-1.07374	
-0.0236691	-0.612622	0.102191	-1.16707	
0.321825	-0.110893	0.165274	0.291122	
1.02302	0.186177	0.515603	0.0458872	
0.307807	-0.0629276	-0.0364936	0.397499	
0.605003	0.0774503	-0.789226	0.15746	
0.665828	-1.16657	0.0504803	0.131939	
-0.434343	0.329164	-0.0483251	-0.484299	
-0.282226	-0.833635	-0.479133	-0.0669226	
-0.275426	0.435131	-0.308046	0.0113038	
0.427467	0.678477	-0.642188	-0.232579	
-0.105752	0.671696	0.205866	0.474416	
-0.634743	0.914871	-0.380491	-0.901617	
-1.00109	0.0356176	-0.406506	-0.293919	
-0.609989	-0.714551	0.406879	-0.757626	
-0.301728	-0.0427411	-0.726725	-0.0734748	
-1.434	-0.561515	0.658247	0.825866	
0.214433	0.203544	-0.0763303	-0.607254	
0.434431	-0.934136	-0.0404106	0.827727	
-0.160778	0.41883	0.175786	0.557984	
-0.260785	-2.24492	-1.12802	0.235119	
0.369776	-1.47396	-0.0672881	0.143776	
0.375209	-0.735426	0.029715	-0.482424	
0.355069	-1.39734	0.267168	-0.347861	
0.314585	-1.02802	-0.205116	-0.561799	
1.10435	1.48912	0.035261	-0.603088	
0.879372	-0.961786	0.288008	0.0629826	
-0.453802	-0.943524	-0.166216	0.767529	
0.247436	1.68942	-0.647449	-0.666456	
-1.45314	-1.19665	-0.0346686	0.0307797	
-0.355516	0.337648	0.385804	-0.00578162	
1.19138	0.380684	0.487117	-0.358305	
-0.440121	-2.08211	0.0694335	0.0761106	
0.623057	-0.955097	0.323511	0.123871	
0.938961	-1.23533	-0.291731	-0.21943	
-0.240592	-0.968129	-0.545905	-0.282043	
-0.797584	-0.0433947	0.378041	-0.478292	
-1.86006	0.277817	-1.31715	0.96841	
-1.3411	-0.110329	0.408839	0.555022	
-1.10268	-0.0068518	-0.759689	-0.61937	
-0.47523	-1.27406	-0.00603681	-0.773526	
0.164297	0.0891889	-0.612207	0.229318	
-0.352883	0.257783	-0.61025	-1.3237	
-1.60407	-1.21369	0.282702	0.00619689	
0.537855	0.670463	0.126392	0.0338297	
0.203837	0.859698	-0.0250688	0.416283	
0.442444	-0.572864	-0.548892	-0.381474	
-0.668375	1.11911	0.63079	0.143807	
0.160269	0.780562	0.583735	0.311985	
-0.740122	-2.09656	-0.0868657	-0.56178	
0.119019	1.24493	-0.0714216	-0.252379	
1.78797	-1.22759	-1.16086	-0.462149	
0.172713	0.838118	-0.254649	0.730661	
0.515875	-0.162646	-0.0486547	0.647131	
0.0149472	-0.178062	-0.0376656	0.956585	
-0.176124	0.0157622	0.234976	-0.423843	
-0.96153	1.76527	-1.96558	-0.420502	
0.434524	-0.539644	0.191545	-0.44782	
0.384018	1.01925	0.0533365	0.331765	
-0.789635	-0.155202	-0.0169583	0.0804954	
-0.0130477	0.600895	0.482583	-0.260066	
-0.335234	-1.34668	0.358116	-0.195519	
-0.344132	1.86336	0.548049	-0.388851	
0.327082	-0.850133	0.422602	0.514075	
-1.22306	0.257207	-0.100644	0.510932	
-0.964243	0.12142	0.526222	0.325488	
-1.79892	-1.27406	-0.388668	-0.599361	
0.847936	-1.33922	-0.410166	-0.733003	
-1.13002	-0.463029	-0.356097	0.378211	
-1.45656	-0.680612	-0.520965	-0.298124	
1.04935	1.101	-0.515405	0.508322	
-0.324491	0.283719	-1.16813	0.0133596	
-1.28863	0.334284	-0.0683843	0.223445	
0.0820792	-1.78707	-0.953706	-0.30682	
-0.801693	0.590112	0.866949	0.759827	
-1.88159	0.840051	0.260931	-1.02073	
-0.231016	-1.79156	-0.161285	-0.184048	
-0.432869	-1.08277	0.967984	0.88596	
0.0811903	0.464094	0.364128	0.35578	
0.838885	-0.506968	-0.18027	0.36033	
-0.184332	0.680296	0.092093	-0.15516	
0.223865	-1.1454	0.272265	-0.192517	
-0.369932	0.178638	-0.165849	-1.68593	
-1.85944	0.106853	-0.202866	-0.15842	
0.0022613	0.308105	0.000536017	0.309059	
1.33705	0.0164876	0.193274	-0.748225	
0.883349	-1.75811	0.654783	-0.646374	
-1.11785	-1.77112	0.258274	-0.355478	
-0.854407	0.781105	-0.248406	-1.75258	
-0.157017	0.627832	-0.177127	0.0761106	
-0.490122	0.205243	0.122339	0.262248	
-0.447705	0.546465	-0.320359	0.648434	
-0.24411	-0.165782	0.294344	-1.32417	
0.148806	-0.431862	0.417549	-0.682653	
-1.25845	-1.35192	0.216355	-1.47211	
0.648305	-0.984477	-0.262582	0.544952	
-0.264243	-1.14094	-0.335303	0.161748	
0.461826	-0.251742	0.115691	-0.59268	
0.561274	0.628081	0.477994	-0.157971	
0.485731	-0.245761	0.338339	-0.29266	
-1.00297	-0.118816	0.782272	-0.253379	
1.08623	0.308331	0.258193	-1.31997	
0.167094	0.0497293	0.451734	-0.797245	
-0.23003	-1.9338	0.0550925	0.376239	
-0.152779	0.271439	-0.500872	0.589272	
-0.302899	-1.15413	-1.02798	0.0182754	
0.351658	0.239402	0.174149	0.435197	
-0.158041	0.824686	0.346255	-0.724166	
-0.150987	-1.26623	-0.0298984	0.551523	
-0.566292	-1.72033	-0.413656	0.38913	
0.118915	-1.87297	-0.447783	1.11003	
-1.78425	0.145091	0.126994	0.354181	
1.33717	-0.730659	0.226708	0.259458	
1.54407	0.784028	0.882281	-0.965029	
-0.00893538	-0.169952	-0.723895	0.170956	
0.196565	-1.578	0.570208	0.32479	
1.16063	-1.33922	0.648967	-0.273264	
-0.967862	1.83316	0.419301	0.0645614	
0.954913	1.10367	0.960149	-0.114751	
-0.345518	0.598656	-0.188016	-0.523652	
-0.993635	-0.708019	0.0316483	1.1148	
0.328004	0.705735	0.61043	0.652191	
0.489873	-0.798078	-0.380709	0.864803	
-0.255551	0.0830104	-0.697462	-0.449217	
-0.265584	-0.961786	-1.15744	-0.160206	
1.38134	0.657166	0.581391	0.943383	
-1.10564	-0.715317	0.432364	-0.585393	
0.37658	-0.708654	0.172009	-0.91763	
-0.561394	0.564835	-0.00507283	-1.3232	
0.696404	0.424209	0.573666	0.168336	
-0.331436	-0.110335	0.296845	0.0761132	
-1.01954	-0.413085	-0.303457	1.14508	
-0.388318	-0.819632	-0.648392	0.0619399	
0.489192	0.738358	-1.15338	-0.549623	
-0.696925	0.298468	-0.368421	-0.202448	
0.486807	-2.4683	0.353814	-0.557606	
-0.267235	1.5956	-0.310075	-0.356613	
0.5287	0.991227	0.639487	-0.223648	
0.16434	0.629016	-0.264953	0.184605	
-0.00284634	1.01564	0.143894	0.907472	
-2.3119	0.224232	0.0853335	0.342525	
-0.480856	-0.274255	0.255807	0.0549732	
0.104359	1.11483	0.689598	-1.26525	
-0.527184	-0.0287207	0.018744	-0.0337928	
1.03775	0.276258	0.193597	0.961901	
-0.901514	0.362728	0.105417	0.354471	
0.643952	0.113976	0.324272	0.291482	
0.0528414	-1.14021	0.315831	0.321845	
0.353455	-2.45147	0.159277	0.635045	
-0.129355	-0.379052	-0.287854	-0.717774	
0.58408	-0.66961	0.562965	-0.197314	
-1.13897	-0.073876	0.142667	-0.750752	
-1.66502	0.0415052	0.22246	0.287521	
0.00999479	-1.47396	0.700169	-0.258776	
-1.10675	-0.282418	0.24844	0	
0.72868	-0.725059	0.147305	0.0480082	
0.881393	-0.940375	-0.537211	-0.0374698	
0.364761	1.24205	-0.138182	-0.175491	
0.291627	0.891108	-0.165556	0.389041	
-0.628365	-0.689182	-1.27998	0.637535	
-0.253419	0.763291	0.0363354	1.03291	
-0.194846	1.51933	-0.686629	-0.463797	
-1.56458	0.818983	-0.433225	0.65217	
-0.146606	-0.523021	0.0681144	0.0667979	
-0.133791	1.00924	0.140098	-0.347767	
1.07976	-1.34634	-0.486952	-1.29881	
0.887203	0.342942	-0.568677	0.109884	
-2.05299	1.18448	0.522693	-0.234155	
-0.591881	-2.49293	0.814368	0.711926	
0.409972	0.81308	0.175717	0.290466	
-0.614379	0.283208	0.419959	-0.929699	
-0.306748	1.36136	0.408905	0.834261	
0.240199	1.74912	0.279002	0.464528	
0.429567	0.506968	-0.491776	-1.03075	
0.728946	0.415676	-0.19991	0.324676	
-0.188655	-0.329256	0.140795	0.160849	
-1.41376	-2.31704	-0.963782	0.124155	
-0.142324	-0.763971	0.46914	-0.691694	
0.247981	-0.131351	-0.0798386	0.217388	
0.768931	0.566626	0.17253	0.479066	
-0.333791	1.02883	-0.241624	-0.0152221	
1.28535	-0.46414	-0.272017	0.382986	
-0.921818	-0.442901	0.113409	-0.633013	
-0.655335	0.0119387	0.322447	0.291398	
0.6439	-0.138351	-0.479858	-0.415635	
0.328109	-0.00774503	0.287784	-0.780929	
-0.14933	0.554823	0.575966	0.745986	
-1.20755	-0.215416	0.55719	0.0362989	
0.314259	1.92096	-0.276976	-0.135034	
-2.01911	-0.619978	0.168596	-0.135157	
-1.18425	0.6376	0.755732	-0.353479	
-0.336838	-0.619978	-0.87078	-0.178086	
1.31619	-0.867249	0.337857	0.378941	
0.630166	-0.531779	-0.489085	-0.866279	
0.0964407	0.623431	-0.683221	-0.0327381	
-0.230851	-0.150431	-0.717496	0.295886	
-0.604908	-1.17337	-0.214975	0.149974	
0.571505	1.08207	-0.133693	0.328782	
0.198262	-1.4299	-0.0929989	0.237738	
-0.764372	-0.150431	0.264354	-0.323944	
-0.658184	-0.961786	-0.0229749	-0.473129	
1.60675	-1.62963	-0.742502	0.655722	
-1.88986	0.782483	0.361487	0.889878	
-0.475971	1.10055	0.570899	0.0582964	
1.61937	0.0832901	0.324733	0.143364	
-0.352069	-2.36585	0.540136	0.0844679	
-0.417453	0.356165	-0.300555	-0.42699	
0.840115	-0.0774503	0.051976	-0.831981	
-0.1534	1.37459	0.610039	-0.284961	
-0.515205	0.376552	-0.16272	0.0746052	
-0.623967	-0.55515	-0.126045	-0.199937	
-1.59143	-1.79882	-0.707646	-0.00565191	
-1.00609	0.56032	-0.316957	1.43322	
-0.572583	-1.76829	0.020465	-0.140766	
0.584764	0.734934	-0.619227	0.884053	
-0.53092	1.53269	-0.919453	-0.71214	
-1.46515	0.912279	-0.413663	-0.174749	
-2.01832	-0.795516	-0.647482	-0.427749	
-0.801198	0.516973	0.374033	-0.698851	
-0.0116975	-0.305527	-0.662291	-0.432682	
0.154013	0.98548	0.276563	-0.855468	
-0.296524	0.672695	-0.101448	-0.177982	
0.634628	0.953144	0.615095	0.68066	
-0.480024	0.44964	0.152687	-1.53626	
-0.403575	-1.76679	-0.947392	0.0230757	
0.932079	-1.34634	-0.362345	0.0524883	
-0.1289	-0.870262	0.477929	0.165892	
-0.179039	0.557382	0.118404	0.0510093	
-0.762757	0.499365	-0.395813	-0.312762	
0.433991	-1.54115	0.136936	-1.05578	
-1.49091	-2.49293	-0.0975725	0.0935171	
1.35491	0.875188	-0.00858365	-1.0554	
0.339929	-0.527604	0.464715	-1.02759	
0.676358	-0.0362728	-0.228805	0.176846	
0.511233	-2.2227	-0.79648	-0.712601	
0.704817	0.809466	0.679681	0.261129	
1.24134	-1.16188	-0.390973	-0.0416283	
0.527471	0.964219	-0.582008	0.79345	
0.432148	0.761811	0.229503	0.411718	
-0.586248	-1.07783	0.0330019	-0.449217	
1.46744	-0.474843	-0.081956	-0.934131	
0.638893	0.486932	-0.436845	-0.54514	
1.04329	1.26073	-0.0572331	0.130086	
-0.952545	-0.819632	-0.486314	-0.265471	
0.655179	0.677773	-0.24422	0.882133	
0.114178	-1.75595	0.546937	-1.35959	
-0.215844	0.202958	0.775388	0.505891	
0.371776	0.886878	0.500068	0.170135	
-0.469622	-0.577005	0.209994	-0.293904	
0.277495	1.08582	0.606344	0.239653	
-0.0113201	1.53421	0.244081	0.942165	
-0.311754	1.16732	0.770955	-0.264991	
-0.641691	0.527588	0.995821	-0.212713	
-0.269192	-0.54586	-0.556436	-0.637968	
-0.292536	0.875188	-0.109624	-0.118871	
0.842043	0.961067	0.376474	-0.0786234	
0.245197	-0.404962	0.371321	0.267192	
