H_norm[0]	H_norm[1]	H_norm[2]	H_norm[3]	
0.858272	-0.0938896	-0.759053	0.396888	
-0.825521	0.854196	0.439099	-0.235605	
-1.13928	0.552499	0.34668	0.166274	
-0.856296	0.61941	-0.379647	0.732181	
-0.69885	0.799282	-0.0601224	0.437321	
0.489786	0.436739	0.445778	0.282143	
-1.50994	-1.07932	0.860296	0.119181	
0.293531	-1.06081	-0.186617	0.490601	
-1.01365	0.920831	-0.140087	-0.589013	
0.92517	0.81024	0.543333	0.118799	
-0.173237	0.269499	0.0946076	0.370236	
0.654224	0.840243	0.334464	-0.539502	
0.375697	-0.0240788	0.398031	-0.721049	
-0.763667	0.764294	0.0688274	0.277124	
0.230712	0.991056	0.212775	0.945683	
-2.60754	0.856118	-0.432688	0.270599	
0.683123	-0.466126	-0.364118	-0.0808126	
-0.621918	-1.25186	-0.5818	-0.32325	
0.655657	0.674228	0.514808	-0.821474	
0.0560988	-0.333034	-0.182619	0.626997	
0.598258	0.509208	0.302373	0.227277	
0.199656	0.560162	0.186765	0.214758	
0.546864	-0.429079	-0.00552839	-0.390469	
0.803633	-0.560905	0.132799	0.466044	
0.743716	1.04199	0.704806	0.347334	
-0.498144	0.985294	0.658648	0.0116331	
-0.622736	0.578116	0.076821	-0.125399	
0.72108	0.220526	0.396043	0.0230893	
0.0783307	0.819536	0.178268	0.513421	
-0.637408	0.419222	0.215469	0.191677	
-0.419836	1.13232	0.446499	0.828427	
0.331037	-0.0504799	0.0380607	-1.1862	
-0.102703	-0.932495	0.0184222	0.524088	
0.597181	0.122587	-0.244305	0.880322	
0.566096	0.819536	-0.550196	-0.410737	
-0.194697	0.533872	0.216827	0.416994	
0.506692	-1.96057	-0.51351	0.178591	
-0.0380986	0.663006	0.51301	0.503617	
-1.07668	1.11494	-0.276187	0.473387	
-0.581725	0.854196	0.259213	-0.713051	
-0.940981	-0.0382259	0.274472	0.121057	
0.738038	0.437395	-0.398755	0.782144	
-0.46481	0.532855	0.231055	0.639392	
-0.839155	0.305807	-0.449855	0.184917	
-0.0952825	-1.73178	-0.413155	-0.0715084	
0.734577	-0.0312965	-0.492152	0.150648	
0.0389738	-0.314415	-0.0991337	0.0990855	
-0.744562	1.03215	-0.206364	0.294361	
0.338233	0.549268	-0.160224	-1.14909	
0.848245	-0.197059	-0.317743	0.454061	
0.633346	-0.224582	-0.140315	-0.289625	
0.417328	-0.454234	0.198556	-0.00976172	
-0.129157	0.0295213	0.438911	0.476723	
-0.0848237	0.600516	0.419073	0.0504868	
-0.548433	0.530405	0.0834856	0.0451393	
0.466887	0.736665	0.479714	-0.844796	
0.56752	-1.20103	0.272242	0.469286	
0.238404	0.657227	0.0696655	0.542599	
0.762641	-0.845006	0.211672	-0.362998	
0.137202	1.03215	0.256943	0.876665	
-0.655958	1.08963	-0.23375	0.191677	
0.461599	0.354256	0.28419	0.329411	
-0.745773	-0.875168	0.00329708	-1.9067	
0.831456	-0.109185	0.212794	-0.935921	
0.106583	0.541912	0.153246	-0.184691	
-1.67905	0.818886	0.221551	-0.257399	
-0.857286	-1.96139	-0.0800284	0.305933	
-0.54203	0.469448	-0.60145	0.39548	
0.2474	-0.0155375	0.204104	-0.382798	
0.50227	0.314415	-0.540526	-0.0577233	
1.03855	0.630999	0.191389	0.295867	
-0.259733	-0.281868	0.181423	-0.236693	
0.310621	-0.242578	-0.289119	-0.287263	
-0.204918	-2.80809	0.178093	0.123315	
0.0707134	-2.75657	-0.802894	0.424428	
0.0563721	0.769087	0.550337	0.717035	
-0.120653	-0.0530405	-0.255236	-1.15776	
0.437741	0.830089	0.357302	0.184666	
-0.571029	0.479559	0.393568	-0.538216	
-0.597869	-0.118085	0.32191	-0.575942	
0.567329	0.0764518	0.40568	0.618613	
0.227856	-3.1883	0.175599	-0.549137	
-0.0986586	-1.17452	-0.664352	-0.470149	
0.401807	-0.754361	0.026784	0.705098	
-0.0686851	0.991056	-0.215962	0.761415	
0.680856	1.03308	0.0867834	0.6465	
0.34926	0.788235	-0.250794	0.426887	
-0.251819	-1.70354	-0.961869	0.4438	
-0.92739	0.858108	0.433897	0.283799	
-0.262516	0.699372	-1.14217	-0.120465	
-0.142429	0.286758	-0.948525	0.237599	
-0.411655	0.0545924	-1.04512	-0.169286	
-0.276173	-0.156679	0.0462881	-0.378122	
0.435128	0.796814	0.202793	-0.0264592	
0.125442	0.698285	0.222267	0.203886	
-0.525565	0.495528	0.238649	-0.0420723	
0.414259	0.698285	0.195489	0.0252434	
0.038831	-1.59254	0.158087	0.464344	
0.150643	0.264186	-0.666961	-0.45369	
0.734113	-0.885639	-1.41629	0.0275032	
-0.433562	0.783013	-0.190532	-0.950395	
0.251845	0	-0.443408	0.17317	
-0.0922916	0.840243	0.34674	-0.0808126	
0.413715	0.62593	0.378361	0.281858	
0.566149	-1.95753	0.0687846	0.578038	
-1.00632	1.18085	-0.950544	0.697662	
0.681082	1.16689	0.328688	0.539025	
-0.903474	-1.28011	0.371672	-1.54467	
0.680008	0.742567	0.012715	0.961351	
0.658561	0.93603	-0.0123716	0.112857	
-1.15589	0.324734	-0.400275	-0.517767	
0.348652	-0.344033	0.482319	0.2494	
-0.0971719	0.612934	0.25087	0.162962	
0.725398	0.81024	-0.165675	0.160116	
0.750257	1.03235	-0.148691	0.672012	
-0.0456456	-0.676976	-0.121553	0.04438	
-1.19521	-0.626049	-0.437193	-0.230844	
0.573246	0.867174	0.210396	0.297671	
0.899333	1.06277	0.265063	0.703166	
0.379836	0.729082	-0.238964	-0.847789	
-1.10383	0.599461	-0.0303215	0.391072	
-1.79384	0.125186	0.555364	-0.0461688	
0.811298	-0.245459	0.0612193	-0.0770717	
-0.318079	0.815946	0.555256	-0.0841446	
-0.117945	-2.11328	0.360429	0.456558	
0.0522676	0.988162	-0.778679	0.407158	
-0.160666	-2.16765	0.355505	-0.686397	
0.349434	0.213549	0.241453	-0.17317	
0.258313	0.505655	0.0664688	0.176704	
0.57546	0.917421	0.61342	0.329998	
-0.522829	0.330352	0.238715	-0.490601	
-0.0704386	0.818886	-0.306822	0.0497728	
0.178168	-1.60398	0.781598	-0.143017	
0.717914	0.535162	-1.64836	-0.0263798	
0.341664	0.558786	0.287078	0.449197	
-0.599726	0.899192	0.411781	0.410737	
-0.705759	0.885639	-0.43619	-0.49973	
0.406204	0.499551	0.429599	0.506844	
-0.731959	-3.11252	0.659715	-0.384627	
-0.252681	0.335272	-0.484868	-0.488887	
0.480315	0.908638	-0.0674827	0.758202	
0.525106	0.802743	0.258718	0.0402258	
-0.0457901	1.16879	0.110777	-0.531795	
0.0704705	0.472341	-1.23239	0.0834265	
0.630771	0.313359	0.229439	-0.623411	
0.400547	0.454234	-0.956836	-0.333596	
-0.00290114	-0.345312	0.0198101	-0.269518	
-0.184212	0.701998	0.135827	-0.380707	
-0.682447	-0.277639	-0.0437898	0.490617	
-0.119222	0.0920831	0.310881	-0.529614	
0.627705	-0.799282	-0.6714	0.230893	
-1.07312	0.614664	0.289751	-0.205644	
-0.144451	-0.0220526	0.192912	-0.420515	
0.319826	0.420485	0.0675483	-0.244675	
-1.54376	0.928071	-0.152526	0.520843	
0.59048	-0.267581	0.115461	-1.35483	
-0.496325	-0.20647	0.129842	0.356398	
0.492299	0.39115	0.504641	1.00319	
-0.427303	-2.5125	-0.210528	0.801838	
-0.0629548	-1.53817	0.576538	0.046243	
-0.288288	-2.12553	-1.07569	0.221699	
0.0702082	0.147794	0.286388	0.386746	
-1.31002	0.681479	0.201497	0.942974	
-0.273098	0.560162	-0.980268	-1.17141	
-0.827708	-0.541912	-0.157433	-0.381815	
0.170857	0.277639	0.224337	-0.137058	
0.276797	-1.29383	-0.134377	0.147728	
-0.606107	0.788235	0.111591	0.403349	
0.168173	-0.111757	-0.806914	-2.41937	
0.652172	0.269499	-0.156294	-0.179259	
0.72008	0.597152	0.166888	0.174129	
0.389394	0.399641	-0.569463	0.0955717	
-0.342334	-3.84544	0.156173	-0.337687	
-0.341664	-1.16457	0.427039	0.506844	
0.56945	0.082588	-0.133589	0.217283	
0.585562	0.991056	0.514522	-0.277996	
0.421846	0.681479	-0.389181	0.820779	
0.554897	0.114678	0.686614	0.376851	
-1.75913	0.76358	0.178894	0.363806	
0.128026	0.403839	0.0913196	0.647914	
-0.305988	0.082588	-1.44252	0.18473	
0.232869	0.394118	-0.288443	-0.697662	
0.730379	0.30986	0.0445946	-0.213131	
-0.0933413	-1.31022	-0.298745	0.340174	
0.537686	-0.224582	0.350185	0.57146	
-0.192192	-0.165176	0.580291	0.246442	
-0.307507	0.673747	0.025741	0.443489	
-0.0779243	0.600516	0.115245	0.705098	
-1.41575	0.472036	0.701603	-0.677413	
0.0699946	-2.2277	0.158486	-0.738728	
0.528414	0.446885	-0.538737	-0.870019	
0.597242	0.82588	-0.206268	-0.18473	
0.0333835	0.466248	0.244709	0.43963	
0.114964	0.949762	0.409255	-0.732481	
0.649234	0.233124	-1.34931	-0.810519	
-0.0307639	0.21837	0.109489	0.255974	
0.293302	0.404248	-1.37007	-1.77359	
0.358799	0.501862	0.245344	-0.355972	
0.298713	0.366338	0.372494	0.472347	
0.198703	0.39115	-0.141773	-0.0256493	
0.233413	-1.12802	0.146481	0.952434	
-0.683218	0.388431	-0.767986	0.18487	
0.572622	0.0555954	-0.421292	0.307915	
0.394579	-0.375558	-0.255019	-0.850617	
-1.22632	0.818604	0.493202	-0.40029	
-0.504279	0.885639	0.626723	-0.0395998	
0.610924	-0.949762	0.551925	-0.427407	
1.0333	0.114678	-0.333266	0.114686	
-0.278184	0.535162	0.00971843	0.630773	
-0.713887	-0.807678	0.247507	-0.190487	
-0.132194	-0.348054	-0.275556	-0.176704	
0.334331	0.491332	-0.967922	0.0659997	
-1.78507	0.429054	0.325271	0.361609	
0.282024	-1.3128	-1.20346	0.547209	
0.597427	0.463104	-0.180579	0.212686	
-0.951795	-1.18085	-0.43568	0.295599	
-0.274198	0.917421	0.1526	-0.311321	
0.352586	-1.15797	0.625422	0.103553	
0.179511	0.856118	0.144999	-1.09804	
-1.17877	0.93603	-0.550916	0.0249554	
0.70682	0.420485	0.048671	0.225905	
0.0184999	-1.14735	0.314812	-0.22388	
0.430703	0.21837	0.388172	-1.22765	
0.35047	0.993873	-0.310699	0.566109	
-0.180508	0.556925	0.366335	0.123221	
0.535576	0	0.0639948	-0.885631	
0.0776198	-0.894057	0.186461	-0.228147	
-0.917879	-1.32759	0.503237	0.184917	
-0.375697	0.10096	-0.214817	0.285915	
0.323722	0.161145	-0.0680582	0.732716	
-0.132025	-0.867174	0.587181	0.147799	
0.127156	0.266427	-0.347304	0.450389	
0.373835	0.765978	-0.0324218	-0.160894	
0.396367	0.640441	-0.00319974	-0.0191143	
0.741112	0.591177	-0.0985785	-2.31077	
-0.223337	0.718663	0.250801	0.472347	
0.554696	0.284732	0.155164	0.294389	
0.176936	-1.63187	0.531489	-0.778796	
0.132025	0.630999	-0.205542	0.0589013	
0.682178	0.917421	-0.10677	0.266979	
0.837414	-0.0449165	0.649814	-1.00132	
-0.915307	-0.757199	0.269226	-0.833955	
-0.4881	0.644582	-0.0497992	0.342281	
0.440811	-1.39335	0.369374	0.417927	
0.585242	0.736665	0.271636	0.547353	
0.747216	-0.106774	0.0757811	-0.0390469	
0.618618	0.541912	0.391262	0.246332	
0.31095	-1.24236	0.00786384	-0.0288616	
0.020308	0.873478	-0.343794	-0.770764	
0.669898	-3.66968	0.387818	0.347015	
0.586704	-1.13309	0.4447	0.25028	
0.668207	-0.284732	0.628818	-0.218661	
-1.09491	-0.313359	0.180383	0.513852	
0.491295	-0.528925	0.154107	-0.479624	
0.309095	1.09801	-0.251775	-0.465115	
0.167903	0.299731	-0.0232184	0.174415	
0.467937	0.688066	0.425181	-0.112199	
0.166328	-0.314415	-0.182279	0.300768	
-0.472949	-0.454234	0.106024	-0.433258	
0.598956	0.732675	-0.000348092	-0.298346	
0.320746	-0.2524	0.515788	0.761415	
0.998576	0.403839	0.107023	0.481798	
0.260832	0.597152	0.085986	-0.562623	
0.553003	0.0700203	0.139567	-0.884967	
-0.330698	-0.796202	0.0392346	-0.855702	
0.254805	0.980284	0.315495	0.125743	
0.0478688	0.366338	-0.275109	0.310198	
-0.498134	-1.25766	-0.179751	0.311706	
0.680742	0.949936	-0.0256637	-0.328164	
-0.867698	-0.895016	0.000829109	-0.529054	
0.414715	-0.109185	-0.250308	-0.78038	
-1.90104	0.689706	0.11046	-0.640464	
0.470994	0.928071	-0.0802204	0.910795	
-1.60393	1.078	-0.11057	-0.0295867	
-1.55891	0.796814	-0.0652509	0.657925	
0.345315	-1.45258	-0.178254	-0.300073	
0.440154	0.375269	-0.248924	-0.292402	
0.942219	-0.908638	0.308946	-0.191143	
0.937349	0.443382	0.341593	-0.739196	
0.642245	0.71183	0.490337	0.191143	
0.0713194	0.462689	0.530527	0.265527	
-1.75638	1.0321	-0.0914305	-0.825443	
0.920487	-0.152904	0.227318	-0.0958386	
0.847513	0.751117	-0.110381	-0.229478	
0.584517	0.696677	0.0961902	0.934006	
-1.1612	0.569464	-0.216098	0.164295	
-0.361958	-0.420485	0.0336514	-0.844796	
0.598358	0.406855	0.395418	-0.448798	
-0.937985	-4.14186	0.119076	0.485552	
0.150914	0.737582	0.3413	-0.758996	
0.88534	0.64984	0.0428142	-0.319776	
0.526942	-0.216709	-1.08962	0.698401	
-0.0335806	-0.560162	-0.463375	0.370429	
0.517005	0.886765	0.0896654	-0.401401	
0.358945	-0.866118	-0.723678	-0.213576	
-1.33692	0.764294	0.549292	-0.108315	
-0.455597	0.358748	0.317875	-0.0318572	
0.750183	0.185642	0.0972109	0.213576	
-0.835971	-0.529262	-1.24775	-0.0230893	
0.538645	0.783013	0.261439	0.166274	
-1.05321	0.726422	-0.160344	-0.0276991	
-0.666668	-0.156483	-0.208855	-0.755303	
-0.167134	-0.179666	-0.129756	0.346823	
-0.689639	0.378599	-0.376194	0.369598	
-0.358644	-0.0492647	0.290603	-0.872888	
0.179972	0.191129	-0.181105	0.431081	
-1.1387	0.427098	-0.836694	-0.046243	
-0.0284725	-0.643953	-0.0473527	0.43796	
0.336532	0.142366	0.303164	0.312201	
0.252415	0.757199	0.611687	0.369325	
0.642247	0.2524	0.0509646	0.397046	
0.364851	1.28316	0.064256	0.571206	
-0.112727	0.337103	0.53031	0.210362	
0.232766	0.492647	-0.393097	0.317478	
-0.0720391	0.555279	0.879764	0.26074	
0.717914	0.508582	-0.241215	-0.575801	
-0.390785	-4.69495	-0.239958	0.685938	
-0.275608	0.876303	0.236488	-0.123476	
0.183972	0.655109	-0.20259	-0.0517767	
0.751795	0.619947	0.629637	0.490754	
0.617087	0.569464	0.163551	0.293086	
-0.176449	-0.483436	-0.765376	0.162313	
-0.0242134	-0.769087	0.0202054	-0.461873	
-0.260457	-2.69691	-0.0217021	-0.622951	
0.337445	0.910263	-0.857641	0.46599	
0.599684	0.330352	-0.505952	0.415798	
-0.205302	0.467895	0.327534	-0.338571	
-0.958069	0.982663	0.13392	-0.407772	
0.420623	-0.223776	-0.16279	0.706171	
-0.760141	0.764294	-0.17509	0.647046	
-0.675897	0.594634	0.470396	0.244019	
0.400035	0.764294	-0.319366	0.476723	
0.136158	0.925379	0.427097	0.259463	
-0.00835812	0.710855	0.447943	-0.0158299	
0.430909	-0.716047	-0.237453	-0.502307	
0.463875	-0.865889	0.021013	0.370662	
-0.97324	0.867174	-0.489342	-1.179	
0.649462	0.19263	0.0873705	-0.0461786	
0.139131	-0.279393	-0.334812	0.513282	
0.073979	-0.865889	-0.239613	0.685938	
0.248937	-0.796202	-0.20944	0.263832	
0.853203	-0.429054	-0.593822	-1.21695	
0.31217	-0.944681	0.175487	0.26306	
-0.0257944	0.752701	-0.774465	-0.765596	
0.593255	0.657227	0.631364	0.117537	
0.0190214	-1.18235	-0.235669	0.40247	
-0.156476	0.856118	0.0850042	0.504868	
0.960423	0.247764	-0.204909	-1.64933	
0.829771	1.20535	-0.277169	-0.255308	
0.394573	-0.488238	-0.212905	0.381815	
0.476637	0.919401	-0.616461	-0.512477	
-0.319519	-3.52035	-0.92707	-0.209382	
-0.457633	-1.54045	0.68909	-0.567058	
-1.48261	0.0558786	-0.149235	0.412309	
-0.639279	0.54433	-0.663784	0.0509715	
0.336991	0.737582	-0.192229	0.468031	
0.683052	1.14037	0.00475732	0.336789	
0.593561	0.140041	0.328484	0.0666883	
-0.630319	0.81371	0.20625	-0.581877	
0.431547	0.134749	-0.970634	0.753017	
0.284113	0.765978	0.170316	0	
0.219966	-0.747421	-0.281677	0.503344	
-0.243063	-2.80853	0.64766	-0.0893856	
0.0651628	-0.0700203	-0.281571	0.197515	
0.299954	-2.38682	0.131222	0.0131999	
0.337445	0.573388	0.0319551	-0.853248	
0.4399	0.874789	0.243811	-0.257463	
0.528102	1.05896	-0.20319	-1.30019	
-0.85234	0.782706	-0.490749	-0.918022	
1.03958	0.899192	-0.887724	0.461873	
0.123055	-1.28129	-0.631816	-0.389398	
0.250526	0.701998	-0.323052	0.137058	
-0.53082	1.03215	-0.329573	-1.15278	
0.692872	0.391506	-0.220025	0.0270233	
0.345952	-0.932495	0.165507	0.371293	
-1.34679	-2.71596	0.396314	-0.846137	
0.288302	0.655629	0.0918843	-0.657179	
-0.871806	0.935736	-0.453536	0.678231	
-0.28316	0.668114	-1.10688	-0.00659997	
-0.220776	-0.538998	-0.203499	0.466619	
0.643504	0.640647	0.458968	0.143017	
0.165334	0.805727	0.614989	-1.15608	
-0.039812	-0.22716	0.0762158	0.670132	
-1.13096	0.928071	0.586699	0.388265	
0.641922	0.272962	0.00512327	-0.134631	
-0.539276	0.152904	-0.376182	0.104587	
-0.337445	0.551641	-0.434762	-0.0791495	
0.391127	-0.898329	0.203893	0.193084	
0.581365	0.611614	-0.247374	-0.0764573	
-0.151128	0.299485	-0.195162	0.243019	
-0.306522	0.167636	-0.551413	0.903021	
0.210972	0.498281	0.18321	-0.46962	
-1.78879	-0.02524	-0.144227	-2.05313	
-0.00533252	0.630999	-0.892346	0.11194	
0.145591	0.495528	-0.372192	0.292402	
0.397758	0.796814	0.246332	0.492467	
-1.32861	0.594634	-0.256163	-0.514797	
