ThetaFW[0]	ThetaFW[1]	ThetaFW[2]	ThetaFW[3]	
10.8069	10.8222	29.9058	7.93939	
6.62989	8.15556	38.9601	7.65152	
6.18161	7.08889	31.6268	5.21212	
5.89425	15.8889	43.9312	5.06061	
4.50115	3.82222	14.0181	5.45455	
7.04828	8.08889	28.0036	13.9394	
10.0115	7.44444	37.587	10.5152	
14.8207	3.71111	20.9891	12.4545	
13.3287	5.06667	33.308	10.9545	
9.81609	4.57778	34.5326	8.87879	
7.0046	13.9111	19.6812	14.3485	
11.7678	5.91111	43.7138	13.8182	
6.93333	7.97778	29.0326	5.07576	
7.14483	0.6	34.5326	2.81818	
3.23908	1.86667	37.0652	6.66667	
5.76782	0.955556	45.0906	8.5303	
15.7494	11.1778	60.6957	5.09091	
11.3379	1.15556	18.3442	6.34848	
13.2092	2.95556	56.6087	5.92424	
14.9494	12.3778	49.9601	6.90909	
19.3333	2.28889	42.1413	12.4091	
14.6299	10.2444	41.7391	7.89394	
18.6345	1.31111	31.0109	7.77273	
10.0069	5.93333	28.3007	7.51515	
22.4529	2.35556	22.1486	6.5303	
6.77931	3.04444	32.9529	5.31818	
9.26437	10.7556	33.5906	6.84848	
12.9931	10.1778	43.7283	5.04545	
5.54943	5.66667	58.7971	14.8939	
22.7287	3.91111	29.7464	12.5455	
6.72184	2.66667	50.9674	8.63636	
5.09655	0.355556	35.0362	9.48485	
11.7448	4.66667	23.6703	9.66667	
3.95632	7.55556	38.9783	5.13636	
13.4575	2.55556	45.7935	5.21212	
5.24828	3.82222	33.1159	5.25758	
13.531	6.15556	29.0725	11.6364	
3.57931	3.42222	42.4384	3.16667	
6.54483	0.488889	37.3623	11.6667	
27.069	3.84444	47.9058	7.42424	
12.4713	3.73333	26.7899	3.80303	
18.092	1	43.2391	10.6364	
5.14483	2.93333	41.6884	7.06061	
7.58621	0.777778	43.5362	5.37879	
11.4046	12.3778	31.8261	7.54545	
14.908	8.93333	43.8478	10.9545	
8.98851	0.288889	33.3188	4.98485	
3.21609	0.844444	24.0254	4.21212	
8.37701	7.55556	43.4529	11.1212	
13.7724	1.97778	33.9348	5.43939	
10.7471	4.48889	29.3986	12.7727	
3.34253	11.3556	41.1667	6.69697	
8.31954	4.57778	20.1196	7.06061	
15.223	19.3111	23.2935	9.10606	
8.47126	0.8	37.0797	3.74242	
7.63908	5.51111	23.5326	11.9394	
17.5448	2.17778	40.9022	11.3636	
10.1977	6.06667	27.8007	5.22727	
8.58391	0.933333	16.6087	6.33333	
7.46207	3.42222	30.5326	9.25758	
18.223	0.888889	44.6232	7.62121	
5.72644	14.6889	17.3768	9.81818	
2.89425	2.93333	44.5906	10.2727	
8.14253	3.33333	21.663	10.8182	
10.1126	2.02222	29.3877	7.09091	
12.5172	3.66667	23.8225	11.197	
7.36552	3.55556	20.6268	4.95455	
10.9954	18.4667	25.4457	9.15152	
10.8506	4.46667	37.9891	9.90909	
7.89425	3.17778	39.0399	3.19697	
7.12874	1.62222	24.5906	4.92424	
8.98161	1.86667	32.2138	9.13636	
14.8506	3.84444	47.0072	9.06061	
7.87816	7.17778	34.0725	13.4545	
11.1126	2.84444	35.4783	6.36364	
12.6989	6.77778	44.1812	12.8182	
8.7954	2.13333	37.6993	5.59091	
11.6966	6.82222	31.1123	5.77273	
11.2483	7.37778	29.4565	11.8485	
8.67586	7.28889	38.5217	8.12121	
12.554	4.57778	31.7246	16.2879	
9.97931	8.82222	37.5942	9	
5.37011	2.73333	27.3514	13.6212	
18.2897	0.577778	24.2935	7.42424	
8.25287	4.08889	39.1341	14.4242	
9.57241	3.33333	47.4457	7.18182	
3.95632	5.04444	33.8551	2.60606	
21.4207	6.82222	36.6014	8.5	
12.5839	10.6889	25.7029	7.36364	
14.3793	9.75556	49.8152	7.81818	
10.7034	1.64444	33.6051	8.16667	
21.0023	3.02222	45.5942	3.39394	
14.5126	0.644444	60.2862	15.9091	
16.3149	3.04444	29.1449	10.0303	
12.4598	8.06667	32.7138	9.34848	
9.2	1.91111	34.8551	11.5152	
6.02989	0.844444	30.4058	10.4697	
7.27586	7.73333	47.4239	20.5152	
3.41839	1.73333	40.7138	11.3182	
6.34713	0.733333	46.75	9.95455	
12.8713	3.91111	55.2754	8.22727	
9.53333	16.7778	31.2174	10.3485	
11.4092	3.51111	32.779	5.13636	
7.26437	2.57778	33.221	9.0303	
3.92414	0.488889	22.7319	6.09091	
5.30805	3.68889	37.6775	5.0303	
2.62529	4.2	12.0507	7.65152	
17.5908	1.8	42.3514	9.4697	
6.30575	4.84444	33.2971	3.83333	
12.0437	2.46667	64.6703	6.5303	
8.45057	2.2	32.7754	16.0606	
3.67586	8.35556	27.0145	4.98485	
6.10575	4.06667	47.1304	9.84848	
7.30805	4	31.3804	6.40909	
13.7241	4.62222	23.8986	6.90909	
13.6552	1.66667	27.8297	3.62121	
12.2506	2.28889	39.6449	5.07576	
19.8322	8.33333	26.9348	12.7576	
9.07356	11.2889	31.6558	13.5758	
6.72644	14.0889	55.9022	12.7576	
12.2506	1	37.3551	9.65152	
10.692	4.48889	29.5435	8.13636	
9.93793	1.08889	25.087	11.7121	
8.2092	4.13333	54.0109	18.0303	
6.83678	2.37778	31.2283	6.54545	
6.86897	3.82222	59.3913	16.9091	
8.62759	3.46667	34.221	8.9697	
10.6667	4.51111	25.2391	6.31818	
7.21839	4.37778	23.721	11.803	
8.02069	11.1778	47.2319	4.13636	
14.4069	0.0222222	47.9203	6.33333	
4.0046	18.3778	42.587	6.87879	
9.5908	4.97778	50.9384	11.8333	
11.5126	2.42222	36.4275	10.8939	
9.90575	2.33333	26.0833	9.54545	
2.36092	4.68889	24.4348	12.4091	
3.68506	2.75556	37.1159	7.54545	
11.5908	2.71111	33.9529	5.86364	
14.0253	8.53333	24.7754	9.86364	
9.09195	19.6222	30.8841	7.68182	
4.88966	1.6	39.9312	8.0303	
17	1.8	23.1087	5.28788	
7.65287	14.8667	41.0362	4.4697	
6.26437	6.84444	47.9928	9.9697	
8.77241	17.1556	62.3841	5.45455	
7.74253	0.377778	36.2899	12.2576	
8.43908	7.2	26.942	8.15152	
5.4092	2.93333	32.3442	17.8788	
16.3724	0.711111	42.3297	12.0152	
2.84598	3.84444	31.9094	6.31818	
13.4138	2.4	34.808	10.7879	
8.78161	1.82222	26.5688	14.1515	
4.15402	1.62222	50.4239	6.10606	
17.0621	4.95556	24.5399	7.72727	
12.2161	4.55556	35.087	11.2879	
15.6437	6.86667	37.4457	10.0909	
5.53793	16.9111	26.3478	6.43939	
12.4667	7.04444	33.8841	1.92424	
7.27356	7.24444	27.5109	5.25758	
8.97701	5.15556	23.3116	8.36364	
7.91724	4.86667	33.8225	10.303	
6.81609	2.75556	39.0942	8.13636	
7.6069	1.42222	42.9457	7.59091	
0.726437	1.13333	33.6739	12.1515	
11.354	1.4	35.1449	6.68182	
3.81609	2.64444	37.4094	7.86364	
7.46207	8.84444	27.8116	10.8788	
10.8506	5.33333	35.9094	5.43939	
6.98391	1.6	33.6413	6.22727	
6.3977	3.37778	31.9058	9.71212	
13.1333	8.66667	26.6558	12.1667	
7.93103	4.97778	48.8152	4.69697	
4.88736	1.84444	27.0725	10.697	
4.5931	4.91111	18.9529	5.60606	
4.56552	3.57778	21.3877	5.69697	
4.05977	2.28889	28.1812	8.12121	
12.9471	38.0889	46.6413	8.71212	
10.3494	0.4	37.8949	20.7273	
7.65287	11.2667	20.9022	8.33333	
10.3839	3.91111	20.558	10.0909	
1.18161	4.8	22.837	5.57576	
16.5977	9.37778	26.4239	3.19697	
18.6552	11.6	34.5761	7.13636	
7.77471	4.93333	43.9312	10.6515	
6.08046	2.48889	48.5362	9.84848	
17.0253	1.42222	33.5254	8.89394	
12.4483	5.42222	47.7971	8.86364	
18.3103	5.04444	36.0145	10.4848	
2.65287	2.91111	37.4384	4.54545	
6.51954	6.44444	32.0761	4.09091	
2.6	6.51111	24.6812	6.43939	
8.54023	0.4	44.2283	10.4697	
6.17701	1.84444	26.9529	9.30303	
11.7264	1.46667	25.9529	11.0758	
12.4828	0.711111	31.8696	8.37879	
9.84828	2.73333	34.4928	5.92424	
23.8943	5.13333	33.558	6.45455	
2.0023	3.04444	22.3007	5.77273	
16.2414	16.2667	36.0797	14.697	
5.87586	2.64444	44.6522	9.74242	
22.2805	1.37778	31.0688	13.5758	
8.37241	0.355556	34.1739	4.45455	
19.9632	1.6	35.413	6.24242	
12.7885	1.2	33.7283	3.37879	
4.8092	5.57778	34.9022	13.4394	
5.41379	14.8	40.3696	12.5909	
4.12644	9.82222	23.6123	9.54545	
1.97701	2.48889	24.8406	11.8788	
5.66437	3.44444	33.7065	9.54545	
6.33563	3.2	20.1993	8.39394	
16.0529	1.24444	37.9384	13.8939	
7.54253	4.73333	32.9203	6.57576	
3.53103	3.15556	30.9601	11.0758	
11.0874	0.577778	36.2355	4.04545	
14.0782	3.4	31.3841	7.81818	
11.1793	4.93333	40.9565	13.0303	
7.74943	2.53333	23.7319	10.4848	
9.23678	33.9111	25.9493	6.04545	
5.56322	0.488889	32.779	10.9242	
8.97701	1.8	52.2935	14.0758	
2.95402	7.62222	35.5109	3.01515	
5.07356	2.57778	42.4058	4.63636	
7.71264	0.311111	43.3406	10.3182	
6.16322	7.82222	49.7754	10.2879	
23.0874	0.822222	25.6014	9.07576	
14.4759	5.6	29.5688	9.07576	
3.47816	6.91111	38.3877	8.62121	
15.3632	10.7333	42.2065	10.2424	
2.65747	2.02222	20.0217	8.95455	
13.5034	4.62222	56.6449	15	
16.0851	7.22222	40.6884	8.75758	
11.4759	3.4	32.3949	6.68182	
12.731	4.22222	38.75	6.9697	
11.7701	3.37778	26.6341	11.9848	
12.3103	2.55556	34.7355	4.75758	
18.6437	3.68889	61.3551	7.18182	
4.65057	16.0667	32.4493	7.56061	
7.0023	2.04444	38.2572	8.62121	
9.96092	4.88889	27.9348	10.2727	
7.44368	5.88889	33.1087	4.57576	
4.08736	1.62222	29.5688	4.83333	
9.21149	8.6	25.808	6.07576	
10.4529	2.11111	42.4638	6.5303	
10.7793	5.46667	13.6449	9.27273	
2.51494	5.66667	38.5181	13.6061	
7.24138	9.04444	25.8188	4.37879	
10.3563	1.75556	38.9493	5.48485	
10.4	1.35556	42.4565	7.83333	
5.5908	4.06667	28.0435	5.16667	
4.53563	3.84444	29.7681	6.75758	
14.0322	8.37778	55.9058	9.28788	
12.2989	7.73333	33.8913	10.8636	
7.21149	5.73333	39.6014	10.9242	
11.5149	0.422222	41.2971	4.95455	
6.74023	2.86667	44.1775	5.13636	
12.777	7.64444	33.6667	14.4545	
11.1218	0.644444	42.558	10.4242	
6.55632	12.7111	44.1051	6.0303	
7.83448	1.04444	40.4746	4.71212	
15.4	4.37778	29.8116	4.74242	
9.13103	1.04444	44.5616	6.42424	
14.1356	1.06667	35.0217	5.39394	
10.8851	5.48889	18.7355	8.86364	
11.0276	7.97778	42.4855	19.3333	
8.36782	6.26667	34.2717	4.66667	
9.9908	1.06667	40.6558	19.8636	
7.85977	8.42222	32.3333	10.8485	
7.25747	5.44444	36.2101	4.80303	
8.35172	6.26667	37.5725	3.83333	
3.26667	1.46667	53.7899	8.51515	
9.98851	2.08889	38.5797	15.5303	
3.81839	7.86667	33.8225	9.74242	
16.3609	6.13333	65.5254	11.2121	
16.3057	2.95556	26.0145	9.59091	
9.23678	3.73333	54.3152	9.16667	
11.2874	2.48889	22.2065	4.36364	
2.06207	2.84444	44.413	12.1515	
3.97011	5.75556	43.8442	11.1667	
4.30805	10.7333	46.3551	7.78788	
6.8069	0.333333	52.9855	11.303	
7.69425	15.0444	44.3913	9.24242	
13.8759	3.75556	22.4275	13.803	
16.2851	3.8	34.6413	5.16667	
15.9471	9.04444	42.4275	10.0606	
4.04598	1.26667	29.2174	5.75758	
0.218391	3.08889	36.9529	7.78788	
3.28506	1.24444	15.1051	9.89394	
16.7609	3.28889	30.0399	9.37879	
10.0897	2.53333	40.0833	4.15152	
6.24368	2.42222	31.0217	7.81818	
8.65517	5.93333	22.0942	5.62121	
20.7126	17.7556	22.913	11.5909	
8.31264	1.71111	43.7899	5.62121	
9.17241	12.4444	23.0109	8.33333	
9.92874	1.66667	38.7428	11.2727	
4.97471	2.75556	23.2826	11.7879	
7.22989	3.4	41.913	13.6212	
12.3379	4.15556	34.692	14.6515	
1.4046	1.02222	69.4022	5.31818	
5.92874	5.6	60.5507	10.6212	
9.17471	2.8	43.9746	6.65152	
14.7195	1.04444	34.4239	9.25758	
5.26897	3.4	34.3986	12.4545	
9.4069	5.24444	20.4384	3.45455	
21.9862	13.3111	29.4928	11.5303	
11.5632	0.422222	23.4674	10.9091	
19.8644	6.13333	44.5797	5.21212	
11.3356	8.64444	58.7319	9.01515	
8.25057	3.64444	53.1558	4.21212	
10.7494	2.2	25.4457	6.54545	
10.6253	4	12.3152	10.8182	
12.2391	8.73333	40.6123	7.25758	
16.5609	0.355556	15.5543	9.84848	
8.62759	1.88889	34.2971	8.42424	
13.5586	2.26667	55.0761	4.62121	
14.1057	1.37778	67.0435	12.6818	
11.9356	5	35.6196	5.63636	
4.69195	2.17778	45.9565	8.54545	
18.3747	9.8	48.5906	15.5	
13.377	7.06667	59.6196	5.25758	
7.53793	4.48889	39.9964	12.5303	
19.9586	7.15556	47.837	13.697	
12.3632	3.22222	67.4601	8.42424	
8.30115	3.24444	31.4565	9.22727	
5.91034	1.53333	36.7862	7.45455	
15.8851	3.04444	37.9275	11.3636	
