Pwh[0]	Pwh[1]	Pwh[2]	Pwh[3]	
0.162921	0.505618	0.0729708	0.180822	
0.0620719	0.9	0.153151	0.261905	
0.0758897	0.9	0.0474594	0.209524	
0.14174	0.762712	0.165487	0.128155	
0.0883428	1.07463	0.0878421	0.0705128	
0.230892	0.27439	0.094634	0.116197	
0.168998	0.239362	0.0319444	0.262252	
0.153331	0.252809	0.180589	0.484108	
0.0931478	0.445545	0.0802559	0.273859	
0.167436	0.687023	0.0928772	0.156028	
0.204899	1.12033	0.0722608	0.138947	
0.141188	1.27962	0.0828414	0.234043	
0.132622	1.4377	0.423475	0.144578	
0.213235	0.775862	0.0726029	0.0889488	
0.175758	0.579399	0.0361872	0.296629	
0.159516	0.474934	0.0865113	0.0993976	
0.117631	0.612245	0.11392	0.146341	
0.120365	0.272727	0.048536	0.34375	
0.0670675	0.294118	0.0496135	0.175066	
0.203604	1.46884	0.044245	0.10061	
0.165462	0.328467	0.0619158	0.186441	
0.0774159	0.642857	0.100036	0.133468	
0.0952694	0.228426	0.106018	0.126923	
0.0938916	0.424528	0.0697616	0.318841	
0.156898	0.337079	0.170125	0.117438	
0.116716	0.542169	0.08307	0.234458	
0.0852941	0.28481	0.14302	0.185915	
0.209605	0.318021	0.0689569	0.315287	
0.128205	0.90301	0.110695	0.407407	
0.0935886	0.714286	0.0480752	0.29932	
0.0666769	0.424528	0.12483	0.219269	
0.119868	0.340909	0.0533952	0.101538	
0.121407	0.409091	0.143377	0.218905	
0.201249	1.04651	0.154947	0.200303	
0.0615886	0.204545	0.138288	0.164589	
0.156138	1.34731	0.134137	0.144105	
0.177298	1.08871	0.0590122	0.195846	
0.119407	0.2	0.128683	0.139831	
0.109599	0.638298	0.151283	0.143478	
0.250288	0.417957	0.0591323	0.148984	
0.192393	0.989011	0.0573149	0.175532	
0.160162	2.30233	0.135377	0.144105	
0.21096	0.3125	0.0460384	0.105769	
0.154584	1.51685	0.0818627	0.121324	
0.0763828	0.891892	0.021957	0.257143	
0.0905684	0.555556	0.0344698	0.213592	
0.103032	1.69811	0.0753344	0.117647	
0.0711948	1.68224	0.156653	0.154567	
0.117472	0.927835	0.0456954	0.183079	
0.0904178	1.6791	0.127674	0.266129	
0.10548	1.43426	0.101732	0.121996	
0.294715	0.365854	0.129259	0.192982	
0.139378	0.255682	0.12842	0.298193	
0.132582	0.420561	0.102574	0.284075	
0.0722711	2.17391	0.161972	0.144737	
0.139961	0.833333	0.119774	0.130693	
0.172141	0.414747	0.147815	0.180822	
0.0716994	0.49763	0.0941444	0.125	
0.18777	0.420561	0.185204	0.0876494	
0.0771824	0.524476	0.0469388	0.154567	
0.132703	0.405405	0.0290129	0.130178	
0.0918303	0.35248	0.031289	0.117857	
0.110085	0.292208	0.0382961	0.15677	
0.107647	0.177866	0.107466	0.184874	
0.315981	2.10938	0.0820046	0.210191	
0.211576	0.344828	0.127028	0.258824	
0.105429	2.33333	0.0672843	0.0661986	
0.10453	0.681818	0.112043	0.244444	
0.124428	0.375	0.147161	0.104762	
0.216095	0.703125	0.11805	0.110368	
0.133826	0.62069	0.065566	0.175066	
0.151621	3	0.0987654	0.134969	
0.252467	0.327273	0.103798	0.107143	
0.116093	0.646552	0.0249368	0.137214	
0.226917	2.35294	0.0561432	0.171875	
0.152471	0.169173	0.0234236	0.309133	
0.0940947	0.459184	0.134871	0.0810811	
0.294118	1.45161	0.0509884	0.188571	
0.064684	0.340909	0.0825523	0.210863	
0.0580774	0.529412	0.0613061	0.173228	
0.10709	0.362903	0.0522035	0.254826	
0.0796703	0.333333	0.0992806	0.213938	
0.0897092	0.687023	0.0668605	0.129412	
0.36	1.51007	0.087619	0.104265	
0.231794	0.463918	0.0797074	0.163772	
0.122501	0.247253	0.0354164	0.128405	
0.0950612	0.54	0.129129	0.256809	
0.649496	0.279503	0.0599349	0.28145	
0.884746	1.23853	0.0750136	0.08	
0.130006	0.882353	0.0706123	0.156398	
0.283295	0.254237	0.0992449	0.147982	
0.139916	1.18768	0.0339108	0.169448	
0.113134	0.362903	0.204202	0.208202	
0.144662	3.75	0.103178	0.227586	
0.0474476	0.737705	0.0430208	0.191304	
0.252711	0.630252	0.0690086	0.170543	
0.0845317	0.326087	0.114618	0.127413	
0.60585	0.483871	0.169169	0.43326	
0.0569148	0.45	0.10341	0.255319	
0.296019	1.01942	0.0635067	0.22	
0.16286	0.478723	0.100785	0.0990991	
0.100741	0.391304	0.0751941	0.0738255	
0.150467	0.226131	0.0266796	0.112245	
0.111969	0.315789	0.105003	0.222597	
0.104167	0.204545	0.0747259	0.145695	
0.291262	2.46575	0.0244486	0.264	
0.106098	0.180723	0.173128	0.417722	
0.0897648	0.627178	0.0529903	0.146993	
0.0956254	0.286624	0.0692337	0.197015	
0.228767	0.152027	0.0585925	0.141935	
0.260479	0.56962	0.183462	0.105431	
0.0829678	0.465116	0.0520166	0.0982143	
0.0700935	0.523256	0.0934959	0.189655	
0.0788615	1.10204	0.111886	0.268293	
0.128927	0.27439	0.171474	0.226804	
0.129004	0.342205	0.0658633	0.127168	
0.0954575	1.03448	0.138471	0.216393	
0.0739042	1.16379	0.217666	0.214286	
0.140822	0.459184	0.0528533	0.0675537	
0.219199	1.71756	0.0951068	0.142857	
0.144807	0.269461	0.0350121	0.166456	
0.392599	0.478723	0.089277	0.185915	
0.0822306	0.288462	0.0717318	0.128906	
0.298354	0.346154	0.0785821	0.340206	
0.173376	0.318021	0.0633415	0.138655	
0.0590872	1.31068	0.306599	0.0740741	
0.0826054	1.26506	0.0262308	0.13253	
0.162465	2.08609	0.352626	0.112245	
0.0901741	0.523256	0.101201	0.0980684	
0.0799045	0.368852	0.0591091	0.126923	
0.158846	0.737705	0.07604	0.108911	
0.192776	0.483871	0.113177	0.122677	
0.0742321	1.32678	0.0536391	0.231173	
0.0925926	1.32353	0.0613061	0.0800971	
0.251882	0.441176	0.0614426	0.0770128	
0.125541	1.08434	0.0636018	0.243542	
0.123474	1.32353	0.0533901	0.193833	
0.260531	0.789474	0.0785821	0.182573	
0.0640554	1.00446	0.0957668	0.34555	
0.13581	2.57143	0.175573	0.228769	
0.103893	0.54878	0.0954274	0.283871	
0.101636	0.362903	0.0977452	0.195266	
0.154091	0.381356	0.0607528	0.192982	
0.127156	0.164234	0.0323299	0.202454	
0.20734	0.671642	0.0886605	0.216039	
0.299175	0.604027	0.0648547	0.174834	
0.145631	0.478723	0.0567784	0.162162	
0.293193	0.378151	0.0785355	0.133874	
0.101069	0.343511	0.109495	0.251269	
0.145436	0.810811	0.108038	0.233216	
0.177987	1.03448	0.173491	0.0835443	
0.0960053	0.28125	0.0776808	0.10628	
0.162011	0.703125	0.0286664	0.125	
0.0873494	0.333333	0.0353892	0.203077	
0.0856131	0.612245	0.19005	0.121996	
0.0921025	0.947368	0.0706605	0.106109	
0.211011	1.8314	0.0579406	0.107143	
0.106253	0.763708	0.116367	0.24	
0.0610869	0.36	0.0611025	0.114783	
0.0917915	0.348837	0.0583386	0.0977778	
0.187218	0.638298	0.0615797	0.118068	
0.0788186	0.21028	0.0693032	0.0755149	
0.299381	0.365854	0.179746	0.130952	
0.118464	1.51442	0.106811	0.366667	
0.0930083	0.200893	0.101892	0.270492	
0.158182	0.728745	0.0943267	0.237838	
0.117568	0.177866	0.0919234	0.343303	
0.104542	0.879479	0.0786549	0.109453	
0.0992471	5	0.0920204	0.140426	
0.14806	1.6548	0.0857676	0.119134	
0.0819518	0.255682	0.0664473	0.119782	
0.366779	0.223881	0.0404159	0.112054	
0.28609	0.2	0.0254965	0.213592	
0.188884	1.51261	0.057072	0.100457	
0.111911	0.330882	0.227938	0.123596	
0.102161	0.252809	0.146481	0.112821	
0.227213	0.175781	0.102959	0.112821	
0.117727	1.40808	0.0377255	0.141935	
0.160932	0.416667	0.442662	0.12	
0.865672	0.412844	0.140996	0.153132	
0.108182	1.18768	0.229923	0.302059	
0.0978628	0.803571	0.0905363	0.179837	
0.447531	2.30769	0.0789587	0.144737	
0.154694	0.39823	0.050365	0.191027	
0.0949989	0.255682	0.0766383	0.116608	
0.160103	0.362903	0.028533	0.0891892	
0.209235	0.416667	0.122926	0.0821918	
0.171125	0.62212	0.0608399	0.273292	
0.0737913	0.865385	0.0482475	0.10443	
0.0859684	0.459184	0.0296806	0.273859	
0.167115	0.254237	0.0464529	0.111298	
0.129118	0.732899	0.0325971	0.241758	
0.186802	0.439024	0.0824373	0.282655	
0.0613973	1.98895	0.168278	0.113402	
0.356265	1.50386	0.0851852	0.277895	
0.29747	1.48649	0.0667957	0.381503	
0.106201	0.508475	0.0755027	0.228769	
0.244039	1.52027	0.058093	0.22	
0.115815	0.179283	0.0357097	0.3	
0.111396	0.208333	0.0519872	0.546584	
0.104542	0.775862	0.116603	0.133333	
0.367399	0.454545	0.0935593	0.23741	
0.0990663	0.354331	0.0485403	0.11399	
0.175403	0.298013	0.243236	0.10628	
0.121035	0.445545	0.0253211	0.410788	
0.0859684	0.264706	0.0307452	0.176944	
0.0869652	0.535714	0.0942301	0.134969	
0.0724155	0.608108	0.0423508	0.491315	
0.338346	0.833333	0.0317278	0.130693	
0.873494	0.535714	0.0419995	0.321951	
0.13792	1.66667	0.236707	0.0751708	
0.142998	0.12894	0.0874386	0.254826	
0.115262	0.302013	0.0443944	0.179348	
0.155691	0.612245	0.0841634	0.107143	
0.0635222	1.93595	0.0854026	0.233628	
0.190873	0.54878	0.0971261	0.0670732	
0.0796557	1.82927	0.0745241	0.0979228	
0.137811	1.07143	0.177698	0.088	
0.254982	0.244565	0.0580259	0.20122	
0.0945652	0.628492	0.068224	0.216393	
0.170338	1.50718	0.0267831	0.184874	
0.104117	0.501859	0.157609	0.355476	
0.293423	0.608108	0.0625189	0.183844	
0.526171	0.330882	0.0469907	0.119349	
0.0723192	1.875	0.0454246	0.0944206	
0.0685579	0.491803	0.131931	0.118705	
0.221261	0.205479	0.0801471	0.261905	
0.121373	0.36	0.0454433	0.15493	
0.127979	0.882353	0.0766241	0.34676	
0.0998852	1.07143	0.107602	0.121101	
0.110322	0.517241	0.168601	0.167513	
0.104342	1.32353	0.187576	0.411642	
0.0700483	0.511364	0.0533024	0.112436	
0.0985054	0.538922	0.0662188	0.136082	
0.0515037	0.756303	0.131397	0.123596	
0.453361	0.164835	0.045537	0.217822	
0.184127	1.75205	0.0554106	0.0870712	
0.120033	0.810811	0.075575	0.146993	
0.327232	0.381356	0.150639	0.19186	
0.0870348	0.535714	0.092	0.231579	
0.195242	0.535714	0.0910891	0.163366	
0.323781	0.424528	0.215745	0.180822	
0.160635	2.72727	0.0625638	0.174373	
0.126638	1.10465	0.0572495	0.0920502	
0.110546	0.90604	0.175595	0.115789	
0.228947	0.304054	0.0324553	0.117857	
0.20734	0.382979	0.0882282	0.191304	
0.147758	0.229592	0.0675064	0.306502	
0.301351	0.27439	0.083191	0.104596	
0.0642636	0.228426	0.0540646	0.325123	
0.122054	0.567227	0.0686653	0.101695	
0.0624372	0.833333	0.0262382	0.269939	
0.127342	0.207373	0.0716325	0.117021	
0.105917	1.01124	0.0720251	0.109272	
0.0830311	0.271084	0.0327558	0.118705	
0.181099	3.63772	0.036211	0.125714	
0.162313	0.775862	0.0485189	0.268839	
0.0617459	0.302013	0.0562233	0.0838628	
0.195506	0.439739	0.243001	0.180822	
0.202986	0.535714	0.0592275	0.169231	
0.0934479	0.523256	0.0442662	0.356757	
0.238421	0.197368	0.0572733	0.109091	
0.152444	0.483871	0.0803104	0.233628	
0.0867744	0.54878	0.111391	0.112054	
0.150155	1.32743	0.0247024	0.102644	
0.201063	1.04651	0.131868	0.0988024	
0.208733	0.251397	0.0822163	0.102326	
0.245347	0.288462	0.0768481	0.202454	
0.279264	1.18033	0.0555444	0.172775	
0.100975	0.985401	0.0995791	0.248588	
0.23126	0.36	0.093401	0.115385	
0.102594	0.608108	0.0945961	0.12766	
0.0737913	0.333333	0.0636165	0.145374	
0.612676	0.420561	0.100785	0.142857	
0.221149	1.50794	0.0630425	0.198496	
0.109461	0.416667	0.0896613	0.0989505	
0.0881102	0.264706	0.0488582	0.0791367	
0.0823552	0.590164	0.0587859	0.315789	
0.184166	0.56962	0.0977452	0.143167	
0.234945	0.914221	0.0821021	0.146341	
0.167211	0.333333	0.0593293	0.121996	
0.0962177	0.404192	0.144163	0.0932203	
0.173583	0.380282	0.029484	0.0962099	
0.376623	3.57143	0.137405	0.282655	
0.348465	0.235602	0.0905363	0.197605	
0.0856974	0.412844	0.0523024	0.131213	
0.10746	1.01124	0.0690691	0.142549	
0.130357	0.189873	0.0913504	0.122677	
0.0777341	0.153584	0.0778635	0.0983607	
0.0825427	0.581897	0.0875079	0.116402	
0.335519	1.09756	0.10209	0.122449	
0.0724879	0.633803	0.267368	0.291391	
0.20974	0.279503	0.0570779	0.141935	
0.264063	0.825688	0.0503466	0.080292	
0.653644	0.445545	0.0441812	0.117857	
0.119901	1.61932	0.0493783	0.200608	
0.423977	0.436893	0.162912	0.267748	
0.186256	0.989011	0.0512059	0.177898	
0.0844988	0.873786	0.161011	0.226027	
0.0665036	0.296053	0.066442	0.160194	
0.0922587	0.334988	0.0783534	0.11399	
0.0693448	1.97211	0.08148	0.131474	
0.0859684	0.252809	0.115324	0.170103	
0.19299	0.340909	0.063281	0.162362	
0.0847788	1.20438	0.0879728	0.188571	
0.125252	0.439024	0.0650483	0.150342	
0.11337	0.505618	0.0299544	0.153132	
0.243153	1.32353	0.04156	0.199396	
0.125996	1.36364	0.287201	0.102644	
0.182085	2.19027	0.107466	0.179104	
0.124055	0.318396	0.105031	0.129921	
0.0463901	0.207373	0.0521739	0.0977778	
0.213131	3.75	0.144168	0.340645	
0.0977528	0.197368	0.0426518	0.323529	
0.174489	0.296053	0.0754511	0.176471	
0.115599	0.571688	0.0517096	0.307932	
0.165651	0.697674	0.0480251	0.103448	
0.19555	0.6	0.0501453	0.114983	
0.169723	2.34104	0.179969	0.121771	
0.0961538	0.555556	0.0798457	0.0900409	
0.129619	0.75419	0.124788	0.150342	
0.250336	0.414365	0.101446	0.0970588	
0.1875	0.967742	0.0771812	0.12406	
0.486034	0.144695	0.0269927	0.103448	
0.158701	0.703125	0.0515021	0.0972018	
0.174734	0.357143	0.119313	0.146993	
0.0744735	0.714286	0.122322	0.133603	
0.130084	1.1194	0.290955	0.255814	
0.0983051	1.22951	0.107519	0.124764	
0.0541719	1.30225	0.170581	0.179592	
0.115569	0.616438	0.0797842	0.30485	
0.0889571	2.025	0.0398786	0.119134	
0.163811	0.333333	0.076082	0.261905	
0.142343	0.326087	0.111201	0.19242	
0.0965594	0.267062	0.0532407	0.130693	
0.124892	0.139319	0.0375766	0.314785	
0.319971	0.292208	0.0876399	0.131737	
0.305156	3.33333	0.13329	0.339623	
0.0966882	0.463918	0.134569	0.272165	
0.0886489	0.276074	0.171578	0.195846	
0.123299	0.456853	0.0990194	0.0791367	
0.0854953	1.81452	0.1317	0.44	
0.251155	1.94805	0.0823717	0.126195	
0.0716639	0.882353	0.0403332	0.25	
0.0783925	0.858779	0.0570248	0.507692	
0.103105	0.802139	0.14073	0.111298	
0.140277	0.775862	0.0416887	0.167513	
0.129387	0.263158	0.0870388	0.275	
0.170655	0.140625	0.0497029	0.318841	
0.166157	0.504202	0.0471352	0.0900409	
0.246041	1.60714	0.0407621	0.243243	
0.0755602	0.428571	0.058142	0.125954	
0.0957728	0.381356	0.0653873	0.398792	
0.0845645	0.459184	0.144882	0.0817844	
0.133682	1.24138	0.0757617	0.314286	
0.138139	0.277778	0.0992449	0.122222	
0.408341	1.0609	0.0908717	0.168798	
0.086809	1.05263	0.237169	0.109817	
0.115354	1.39535	0.0455408	0.101695	
0.225505	1.5566	0.0670066	0.475962	
0.162253	0.367347	0.235074	0.110738	
0.1077	1.15979	0.0776371	0.0912863	
0.137702	0.743802	0.0718812	0.0964912	
0.357534	0.211268	0.152184	0.222222	
