Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-22.9425	-1.88322	-9.21034	-9.23024	-2.61867	-1.88322	-9.21034	-9.23024	-2.61867
-18.2403	-2.27887	-7.01312	-5.62682	-3.32146	-2.27887	-7.01312	-5.62682	-3.32146
-18.2174	-1.7832	-7.82405	-4.81589	-3.79424	-1.7832	-7.82405	-4.81589	-3.79424
-17.2518	-1.88322	-6.43775	-5.99146	-2.93935	-1.88322	-6.43775	-5.99146	-2.93935
-21.6999	-2.09964	-9.23024	-7.82405	-2.54593	-2.09964	-9.23024	-7.82405	-2.54593
-21.2061	-2.61867	-7.82405	-7.82405	-2.93935	-2.61867	-7.82405	-7.82405	-2.93935
-13.9574	-1.55306	-3.79424	-4.81589	-3.79424	-1.55306	-3.79424	-4.81589	-3.79424
-14.3624	-1.93517	-4.41455	-5.31852	-2.69415	-1.93517	-4.41455	-5.31852	-2.69415
-19.5754	-2.09964	-9.23024	-5.62682	-2.61867	-2.09964	-9.23024	-5.62682	-2.61867
-16.5722	-2.09964	-3.79424	-7.82405	-2.85423	-2.09964	-3.79424	-7.82405	-2.85423
-22.2752	-1.4267	-9.23024	-7.01312	-4.60517	-1.4267	-9.23024	-7.01312	-4.60517
-21.2093	-0.956072	-7.82405	-7.82405	-4.60517	-0.956072	-7.82405	-7.82405	-4.60517
-24.2253	-3.21888	-9.23024	-9.23024	-2.54593	-3.21888	-9.23024	-9.23024	-2.54593
-12.8311	-1.7832	-3.93223	-3.79424	-3.32146	-1.7832	-3.93223	-3.79424	-3.32146
-23.5685	-2.09964	-9.23024	-9.21034	-3.02826	-2.09964	-9.23024	-9.21034	-3.02826
-23.2169	-2.15762	-9.23024	-9.21034	-2.61867	-2.15762	-9.23024	-9.21034	-2.61867
-11.5553	-1.68794	-3.79424	-3.79424	-2.27887	-1.68794	-3.79424	-3.79424	-2.27887
-23.2724	-2.15762	-9.21034	-9.21034	-2.69415	-2.15762	-9.21034	-9.21034	-2.69415
-13.157	-1.88322	-4.24053	-4.81589	-2.21733	-1.88322	-4.24053	-4.81589	-2.21733
-22.0261	-1.9885	-9.23024	-7.01312	-3.79424	-1.9885	-9.23024	-7.01312	-3.79424
-16.5923	-2.21733	-6.43775	-5.31852	-2.61867	-2.21733	-6.43775	-5.31852	-2.61867
-19.8936	-1.93517	-7.82405	-7.01312	-3.1213	-1.93517	-7.82405	-7.01312	-3.1213
-16.9621	-2.27887	-4.81589	-5.62682	-4.24053	-2.27887	-4.81589	-5.62682	-4.24053
-23.3381	-2.61867	-5.05146	-6.43775	-9.23024	-2.61867	-5.05146	-6.43775	-9.23024
-18.5427	-1.735	-7.82405	-5.31852	-3.66516	-1.735	-7.82405	-5.31852	-3.66516
-13.3374	-1.735	-4.24053	-3.93223	-3.4296	-1.735	-4.24053	-3.93223	-3.4296
-19.4624	-1.59702	-7.01312	-6.43775	-4.41455	-1.59702	-7.01312	-6.43775	-4.41455
-22.8918	-1.83258	-9.23024	-9.21034	-2.61867	-1.83258	-9.23024	-9.21034	-2.61867
-15.8498	-1.7832	-5.62682	-5.31852	-3.1213	-1.7832	-5.62682	-5.31852	-3.1213
-17.5938	-2.09964	-5.62682	-5.05146	-4.81589	-2.09964	-5.62682	-5.05146	-4.81589
-23.5737	-1.46794	-9.23024	-9.21034	-3.66516	-1.46794	-9.23024	-9.21034	-3.66516
-12.4133	-1.735	-3.66516	-3.79424	-3.21888	-1.735	-3.66516	-3.79424	-3.21888
-16.297	-2.61867	-5.31852	-4.81589	-3.54391	-2.61867	-5.31852	-4.81589	-3.54391
-26.036	-1.9885	-9.21034	-7.82405	-7.01312	-1.9885	-9.21034	-7.82405	-7.01312
-16.802	-1.88322	-5.62682	-5.62682	-3.66516	-1.88322	-5.62682	-5.62682	-3.66516
-19.0978	-2.0433	-7.01312	-7.01312	-3.02826	-2.0433	-7.01312	-7.01312	-3.02826
-18.2757	-2.27887	-6.43775	-4.24053	-5.31852	-2.27887	-6.43775	-4.24053	-5.31852
-20.6091	-2.34237	-6.43775	-7.01312	-4.81589	-2.34237	-6.43775	-7.01312	-4.81589
-17.5938	-2.09964	-5.62682	-7.01312	-2.85423	-2.09964	-5.62682	-7.01312	-2.85423
-13.5438	-1.68794	-4.81589	-5.05146	-1.9885	-1.68794	-4.81589	-5.05146	-1.9885
-13.5286	-2.77259	-3.32146	-4.81589	-2.61867	-2.77259	-3.32146	-4.81589	-2.61867
-12.0907	-1.51005	-3.66516	-4.81589	-2.09964	-1.51005	-3.66516	-4.81589	-2.09964
-14.3781	-1.9885	-3.79424	-5.05146	-3.54391	-1.9885	-3.79424	-5.05146	-3.54391
-15.3966	-1.59702	-5.31852	-5.62682	-2.85423	-1.59702	-5.31852	-5.62682	-2.85423
-22.7837	-1.02165	-9.23024	-9.21034	-3.32146	-1.02165	-9.23024	-9.21034	-3.32146
-16.2436	-2.21733	-4.60517	-5.99146	-3.4296	-2.21733	-4.60517	-5.99146	-3.4296
-13.5488	-1.55306	-4.81589	-4.24053	-2.93935	-1.55306	-4.81589	-4.24053	-2.93935
-16.8127	-1.93517	-5.62682	-5.31852	-3.93223	-1.93517	-5.62682	-5.31852	-3.93223
-23.5376	-1.55306	-9.23024	-9.21034	-3.54391	-1.55306	-9.23024	-9.21034	-3.54391
-12.4816	-1.7832	-3.02826	-5.05146	-2.61867	-1.7832	-3.02826	-5.05146	-2.61867
-20.8747	-1.51005	-9.23024	-5.31852	-4.81589	-1.51005	-9.23024	-5.31852	-4.81589
-25.5423	-1.7832	-9.23024	-9.21034	-5.31852	-1.7832	-9.23024	-9.21034	-5.31852
-13.9663	-1.55306	-5.31852	-4.81589	-2.27887	-1.55306	-5.31852	-4.81589	-2.27887
-10.5002	-1.26976	-3.21888	-3.79424	-2.21733	-1.26976	-3.21888	-3.79424	-2.21733
-23.2344	-1.26976	-9.21034	-9.21034	-3.54391	-1.26976	-9.21034	-9.21034	-3.54391
-23.277	-1.4267	-7.82405	-9.21034	-4.81589	-1.4267	-7.82405	-9.21034	-4.81589
-21.5926	-1.51005	-7.82405	-9.23024	-3.02826	-1.51005	-7.82405	-9.23024	-3.02826
-21.4129	-1.83258	-9.21034	-7.82405	-2.54593	-1.83258	-9.21034	-7.82405	-2.54593
-20.5318	-2.47575	-5.99146	-7.01312	-5.05146	-2.47575	-5.99146	-7.01312	-5.05146
-14.0406	-1.9885	-3.79424	-5.31852	-2.93935	-1.9885	-3.79424	-5.31852	-2.93935
-15.1622	-2.15762	-4.24053	-5.99146	-2.77259	-2.15762	-4.24053	-5.99146	-2.77259
-17.3594	-2.15762	-6.43775	-5.99146	-2.77259	-2.15762	-6.43775	-5.99146	-2.77259
-23.1242	-2.54593	-9.21034	-7.82405	-3.54391	-2.54593	-9.21034	-7.82405	-3.54391
-15.0144	-2.21733	-4.08044	-5.05146	-3.66516	-2.21733	-4.08044	-5.05146	-3.66516
-13.4856	-1.735	-4.08044	-4.24053	-3.4296	-1.735	-4.08044	-4.24053	-3.4296
-14.0762	-2.21733	-3.93223	-4.60517	-3.32146	-2.21733	-3.93223	-4.60517	-3.32146
-12.7584	-1.88322	-4.60517	-3.79424	-2.47575	-1.88322	-4.60517	-3.79424	-2.47575
-19.8936	-1.12424	-7.82405	-7.01312	-3.93223	-1.12424	-7.82405	-7.01312	-3.93223
-14.5321	-2.27887	-4.08044	-5.31852	-2.85423	-2.27887	-4.08044	-5.31852	-2.85423
-17.4558	-2.0433	-5.99146	-7.01312	-2.40795	-2.0433	-5.99146	-7.01312	-2.40795
-18.8274	-2.15762	-6.43775	-5.99146	-4.24053	-2.15762	-6.43775	-5.99146	-4.24053
-14.2144	-2.27887	-5.05146	-4.60517	-2.27887	-2.27887	-5.05146	-4.60517	-2.27887
-14.0463	-1.19567	-4.81589	-4.60517	-3.4296	-1.19567	-4.81589	-4.60517	-3.4296
-20.4146	-1.7832	-9.21034	-5.99146	-3.4296	-1.7832	-9.21034	-5.99146	-3.4296
-20.4244	-1.34669	-7.82405	-6.43775	-4.81589	-1.34669	-7.82405	-6.43775	-4.81589
-12.8735	-1.64196	-3.93223	-4.08044	-3.21888	-1.64196	-3.93223	-4.08044	-3.21888
-18.5874	-1.55306	-5.99146	-6.43775	-4.60517	-1.55306	-5.99146	-6.43775	-4.60517
-13.0796	-1.68794	-3.93223	-4.24053	-3.21888	-1.68794	-3.93223	-4.24053	-3.21888
-18.2824	-1.51005	-6.43775	-7.01312	-3.32146	-1.51005	-6.43775	-7.01312	-3.32146
-20.2815	-2.47575	-7.82405	-6.43775	-3.54391	-2.47575	-7.82405	-6.43775	-3.54391
-12.1756	-1.68794	-4.41455	-3.79424	-2.27887	-1.68794	-4.41455	-3.79424	-2.27887
-19.8417	-1.88322	-7.82405	-7.01312	-3.1213	-1.88322	-7.82405	-7.01312	-3.1213
-22.5931	-2.21733	-9.23024	-7.82405	-3.32146	-2.21733	-9.23024	-7.82405	-3.32146
-12.3896	-1.38629	-3.54391	-3.79424	-3.66516	-1.38629	-3.54391	-3.79424	-3.66516
-11.3668	-1.735	-3.21888	-3.79424	-2.61867	-1.735	-3.21888	-3.79424	-2.61867
-13.9411	-1.68794	-5.31852	-4.08044	-2.85423	-1.68794	-5.31852	-4.08044	-2.85423
-14.9774	-1.93517	-5.05146	-5.05146	-2.93935	-1.93517	-5.05146	-5.05146	-2.93935
-25.1975	-2.34237	-9.21034	-9.23024	-4.41455	-2.34237	-9.21034	-9.23024	-4.41455
-23.0061	-2.40795	-9.23024	-7.82405	-3.54391	-2.40795	-9.23024	-7.82405	-3.54391
-14.7396	-1.735	-4.60517	-5.99146	-2.40795	-1.735	-4.60517	-5.99146	-2.40795
-12.6662	-2.15762	-3.32146	-4.41455	-2.77259	-2.15762	-3.32146	-4.41455	-2.77259
-12.0678	-2.0433	-3.66516	-4.08044	-2.27887	-2.0433	-3.66516	-4.08044	-2.27887
-13.4628	-1.9885	-4.08044	-5.05146	-2.34237	-1.9885	-4.08044	-5.05146	-2.34237
-12.025	-1.59702	-3.54391	-4.60517	-2.27887	-1.59702	-3.54391	-4.60517	-2.27887
-21.5117	-1.7832	-7.82405	-9.21034	-2.69415	-1.7832	-7.82405	-9.21034	-2.69415
-12.8996	-1.93517	-3.66516	-4.60517	-2.69415	-1.93517	-3.66516	-4.60517	-2.69415
-20.6344	-2.47575	-7.82405	-7.01312	-3.32146	-2.47575	-7.82405	-7.01312	-3.32146
-12.0176	-1.735	-3.79424	-3.79424	-2.69415	-1.735	-3.79424	-3.79424	-2.69415
-20.6983	-1.4267	-9.23024	-7.01312	-3.02826	-1.4267	-9.23024	-7.01312	-3.02826
-16.0757	-1.93517	-5.99146	-4.60517	-3.54391	-1.93517	-5.99146	-4.60517	-3.54391
-23.7449	-1.51005	-9.21034	-9.23024	-3.79424	-1.51005	-9.21034	-9.23024	-3.79424
-14.5709	-2.15762	-3.93223	-5.62682	-2.85423	-2.15762	-3.93223	-5.62682	-2.85423
-14.4566	-1.735	-5.05146	-5.05146	-2.61867	-1.735	-5.05146	-5.05146	-2.61867
-17.3129	-2.47575	-5.05146	-7.01312	-2.77259	-2.47575	-5.05146	-7.01312	-2.77259
-16.3076	-1.51005	-5.62682	-5.62682	-3.54391	-1.51005	-5.62682	-5.62682	-3.54391
-21.214	-1.4267	-9.23024	-7.01312	-3.54391	-1.4267	-9.23024	-7.01312	-3.54391
-22.0588	-1.88322	-9.23024	-7.82405	-3.1213	-1.88322	-9.23024	-7.82405	-3.1213
-20.7855	-1.68794	-9.23024	-7.01312	-2.85423	-1.68794	-9.23024	-7.01312	-2.85423
-20.1961	-1.4267	-7.01312	-9.21034	-2.54593	-1.4267	-7.01312	-9.21034	-2.54593
-16.2639	-2.40795	-4.60517	-5.31852	-3.93223	-2.40795	-4.60517	-5.31852	-3.93223
-16.5251	-1.68794	-6.43775	-5.99146	-2.40795	-1.68794	-6.43775	-5.99146	-2.40795
-12.8471	-1.55306	-3.93223	-4.24053	-3.1213	-1.55306	-3.93223	-4.24053	-3.1213
-11.8765	-1.51005	-3.79424	-4.41455	-2.15762	-1.51005	-3.79424	-4.41455	-2.15762
-17.5604	-1.7832	-7.01312	-5.99146	-2.77259	-1.7832	-7.01312	-5.99146	-2.77259
-13.4034	-1.83258	-5.05146	-3.66516	-2.85423	-1.83258	-5.05146	-3.66516	-2.85423
-12.3662	-1.68794	-3.21888	-4.24053	-3.21888	-1.68794	-3.21888	-4.24053	-3.21888
-18.2272	-2.15762	-7.01312	-7.01312	-2.0433	-2.15762	-7.01312	-7.01312	-2.0433
-15.8992	-1.4267	-4.24053	-5.62682	-4.60517	-1.4267	-4.24053	-5.62682	-4.60517
-15.9843	-1.4267	-5.99146	-5.62682	-2.93935	-1.4267	-5.99146	-5.62682	-2.93935
-17.8874	-2.15762	-7.82405	-5.05146	-2.85423	-2.15762	-7.82405	-5.05146	-2.85423
-16.6449	-1.38629	-4.81589	-5.62682	-4.81589	-1.38629	-4.81589	-5.62682	-4.81589
-11.7031	-1.51005	-3.32146	-3.93223	-2.93935	-1.51005	-3.32146	-3.93223	-2.93935
-14.6306	-2.0433	-4.41455	-5.31852	-2.85423	-2.0433	-4.41455	-5.31852	-2.85423
-24.3962	-2.54593	-9.21034	-9.21034	-3.4296	-2.54593	-9.21034	-9.21034	-3.4296
-18.4047	-1.83258	-7.01312	-7.01312	-2.54593	-1.83258	-7.01312	-7.01312	-2.54593
-14.5857	-1.59702	-5.31852	-5.62682	-2.0433	-1.59702	-5.31852	-5.62682	-2.0433
-15.5505	-2.09964	-5.99146	-5.05146	-2.40795	-2.09964	-5.99146	-5.05146	-2.40795
-16.0732	-2.21733	-5.99146	-5.31852	-2.54593	-2.21733	-5.99146	-5.31852	-2.54593
-22.7638	-1.93517	-9.21034	-9.21034	-2.40795	-1.93517	-9.21034	-9.21034	-2.40795
-24.3392	-2.93935	-9.23024	-9.23024	-2.93935	-2.93935	-9.23024	-9.23024	-2.93935
-22.4227	-2.69415	-9.21034	-6.43775	-4.08044	-2.69415	-9.21034	-6.43775	-4.08044
-14.1023	-1.93517	-3.32146	-5.62682	-3.21888	-1.93517	-3.32146	-5.62682	-3.21888
-11.4494	-1.59702	-3.4296	-4.08044	-2.34237	-1.59702	-3.4296	-4.08044	-2.34237
-23.7972	-1.83258	-9.21034	-9.21034	-3.54391	-1.83258	-9.21034	-9.21034	-3.54391
-22.291	-1.93517	-9.21034	-7.82405	-3.32146	-1.93517	-9.21034	-7.82405	-3.32146
-24.298	-1.59702	-9.23024	-9.23024	-4.24053	-1.59702	-9.23024	-9.23024	-4.24053
-13.3821	-1.59702	-3.79424	-5.05146	-2.93935	-1.59702	-3.79424	-5.05146	-2.93935
-18.6691	-1.55306	-6.43775	-6.43775	-4.24053	-1.55306	-6.43775	-6.43775	-4.24053
-22.8719	-3.4296	-7.82405	-7.82405	-3.79424	-3.4296	-7.82405	-7.82405	-3.79424
-13.9903	-2.09964	-4.41455	-3.93223	-3.54391	-2.09964	-4.41455	-3.93223	-3.54391
-14.3434	-1.83258	-4.60517	-5.05146	-2.85423	-1.83258	-4.60517	-5.05146	-2.85423
-20.9808	-2.0433	-9.23024	-7.01312	-2.69415	-2.0433	-9.23024	-7.01312	-2.69415
-12.2684	-2.15762	-3.54391	-3.79424	-2.77259	-2.15762	-3.54391	-3.79424	-2.77259
-15.2675	-1.46794	-5.62682	-5.62682	-2.54593	-1.46794	-5.62682	-5.62682	-2.54593
-18.1335	-1.9885	-7.01312	-6.43775	-2.69415	-1.9885	-7.01312	-6.43775	-2.69415
-11.9274	-1.59702	-3.93223	-4.24053	-2.15762	-1.59702	-3.93223	-4.24053	-2.15762
-15.2928	-1.88322	-5.31852	-5.31852	-2.77259	-1.88322	-5.31852	-5.31852	-2.77259
-15.1925	-1.88322	-5.05146	-5.31852	-2.93935	-1.88322	-5.05146	-5.31852	-2.93935
-16.7389	-2.0433	-6.43775	-5.31852	-2.93935	-2.0433	-6.43775	-5.31852	-2.93935
-11.3941	-1.51005	-3.1213	-3.54391	-3.21888	-1.51005	-3.1213	-3.54391	-3.21888
-13.0078	-1.46794	-3.79424	-5.05146	-2.69415	-1.46794	-3.79424	-5.05146	-2.69415
-21.0327	-1.68794	-7.01312	-9.21034	-3.1213	-1.68794	-7.01312	-9.21034	-3.1213
-17.1036	-1.55306	-7.01312	-6.43775	-2.09964	-1.55306	-7.01312	-6.43775	-2.09964
-21.0592	-1.38629	-7.01312	-9.23024	-3.4296	-1.38629	-7.01312	-9.23024	-3.4296
-14.0858	-2.09964	-4.08044	-5.62682	-2.27887	-2.09964	-4.08044	-5.62682	-2.27887
-23.372	-2.21733	-9.23024	-9.23024	-2.69415	-2.21733	-9.23024	-9.23024	-2.69415
-17.5145	-1.93517	-7.01312	-5.62682	-2.93935	-1.93517	-7.01312	-5.62682	-2.93935
-13.1156	-1.68794	-4.60517	-4.60517	-2.21733	-1.68794	-4.60517	-4.60517	-2.21733
-19.2445	-1.55306	-7.01312	-7.82405	-2.85423	-1.55306	-7.01312	-7.82405	-2.85423
-26.9078	-2.47575	-9.21034	-9.23024	-5.99146	-2.47575	-9.21034	-9.23024	-5.99146
-23.4144	-2.54593	-9.23024	-9.23024	-2.40795	-2.54593	-9.23024	-9.23024	-2.40795
-22.8918	-1.59702	-9.23024	-9.21034	-2.85423	-1.59702	-9.23024	-9.21034	-2.85423
-12.7216	-1.59702	-4.24053	-4.60517	-2.27887	-1.59702	-4.24053	-4.60517	-2.27887
-12.1086	-1.68794	-3.93223	-3.79424	-2.69415	-1.68794	-3.93223	-3.79424	-2.69415
-24.8436	-1.9885	-9.23024	-9.21034	-4.41455	-1.9885	-9.23024	-9.21034	-4.41455
-14.549	-1.38629	-4.41455	-5.62682	-3.1213	-1.38629	-4.41455	-5.62682	-3.1213
-13.4128	-1.735	-4.08044	-3.93223	-3.66516	-1.735	-4.08044	-3.93223	-3.66516
-22.6027	-1.30785	-9.23024	-6.43775	-5.62682	-1.30785	-9.23024	-6.43775	-5.62682
-14.4994	-1.9885	-5.62682	-4.60517	-2.27887	-1.9885	-5.62682	-4.60517	-2.27887
-16.5158	-1.23237	-5.99146	-5.62682	-3.66516	-1.23237	-5.99146	-5.62682	-3.66516
-13.1369	-1.38629	-4.08044	-5.05146	-2.61867	-1.38629	-4.08044	-5.05146	-2.61867
-14.237	-2.0433	-4.60517	-4.81589	-2.77259	-2.0433	-4.60517	-4.81589	-2.77259
-15.3513	-1.83258	-4.60517	-6.43775	-2.47575	-1.83258	-4.60517	-6.43775	-2.47575
-18.237	-1.735	-7.01312	-7.01312	-2.47575	-1.735	-7.01312	-7.01312	-2.47575
-13.1627	-1.38629	-3.4296	-5.31852	-3.02826	-1.38629	-3.4296	-5.31852	-3.02826
-18.6763	-1.83258	-5.99146	-6.43775	-4.41455	-1.83258	-5.99146	-6.43775	-4.41455
-14.3279	-1.68794	-3.79424	-5.05146	-3.79424	-1.68794	-3.79424	-5.05146	-3.79424
-21.0594	-2.21733	-9.21034	-7.01312	-2.61867	-2.21733	-9.21034	-7.01312	-2.61867
-19.8886	-2.85423	-5.99146	-6.43775	-4.60517	-2.85423	-5.99146	-6.43775	-4.60517
-14.8023	-1.26976	-5.05146	-4.24053	-4.24053	-1.26976	-5.05146	-4.24053	-4.24053
-21.4239	-1.59702	-9.23024	-7.82405	-2.77259	-1.59702	-9.23024	-7.82405	-2.77259
-19.3949	-0.892574	-6.43775	-6.43775	-5.62682	-0.892574	-6.43775	-6.43775	-5.62682
-25.7752	-1.68794	-9.23024	-9.23024	-5.62682	-1.68794	-9.23024	-9.23024	-5.62682
-19.9651	-1.64196	-5.99146	-5.31852	-7.01312	-1.64196	-5.99146	-5.31852	-7.01312
-23.5853	-1.23237	-9.21034	-5.31852	-7.82405	-1.23237	-9.21034	-5.31852	-7.82405
-25.1028	-1.05527	-9.21034	-9.21034	-5.62682	-1.05527	-9.21034	-9.21034	-5.62682
-23.492	-1.38629	-9.23024	-9.21034	-3.66516	-1.38629	-9.23024	-9.21034	-3.66516
-13.5516	-1.7832	-4.41455	-4.41455	-2.93935	-1.7832	-4.41455	-4.41455	-2.93935
-13.3109	-1.88322	-4.24053	-4.41455	-2.77259	-1.88322	-4.24053	-4.41455	-2.77259
-13.7747	-2.09964	-4.24053	-4.81589	-2.61867	-2.09964	-4.24053	-4.81589	-2.61867
-18.72	-1.7832	-9.21034	-4.60517	-3.1213	-1.7832	-9.21034	-4.60517	-3.1213
-21.121	-1.46794	-7.01312	-9.21034	-3.4296	-1.46794	-7.01312	-9.21034	-3.4296
-13.3327	-1.7832	-3.79424	-4.81589	-2.93935	-1.7832	-3.79424	-4.81589	-2.93935
-13.1828	-1.735	-4.41455	-4.41455	-2.61867	-1.735	-4.41455	-4.41455	-2.61867
-18.6093	-2.09964	-5.99146	-6.43775	-4.08044	-2.09964	-5.99146	-6.43775	-4.08044
-16.4389	-1.9885	-5.05146	-5.31852	-4.08044	-1.9885	-5.05146	-5.31852	-4.08044
-16.1957	-2.69415	-4.08044	-4.81589	-4.60517	-2.69415	-4.08044	-4.81589	-4.60517
-15.6637	-2.09964	-5.62682	-4.81589	-3.1213	-2.09964	-5.62682	-4.81589	-3.1213
-16.1145	-1.64196	-5.05146	-7.01312	-2.40795	-1.64196	-5.05146	-7.01312	-2.40795
-11.5002	-1.88322	-3.21888	-3.54391	-2.85423	-1.88322	-3.21888	-3.54391	-2.85423
-14.3781	-1.9885	-4.24053	-4.60517	-3.54391	-1.9885	-4.24053	-4.60517	-3.54391
-12.6571	-1.46794	-4.08044	-4.08044	-3.02826	-1.46794	-4.08044	-4.08044	-3.02826
-14.0737	-1.51005	-4.41455	-4.60517	-3.54391	-1.51005	-4.41455	-4.60517	-3.54391
-19.3969	-2.21733	-7.01312	-7.82405	-2.34237	-2.21733	-7.01312	-7.82405	-2.34237
-23.0061	-1.34669	-9.23024	-9.21034	-3.21888	-1.34669	-9.23024	-9.21034	-3.21888
-23.1802	-1.19567	-9.21034	-9.23024	-3.54391	-1.19567	-9.21034	-9.23024	-3.54391
-18.5023	-1.46794	-7.82405	-6.43775	-2.77259	-1.46794	-7.82405	-6.43775	-2.77259
-12.9709	-1.9885	-3.32146	-5.31852	-2.34237	-1.9885	-3.32146	-5.31852	-2.34237
-13.0155	-1.735	-4.24053	-5.05146	-1.9885	-1.735	-4.24053	-5.05146	-1.9885
-24.4123	-2.15762	-9.23024	-9.23024	-3.79424	-2.15762	-9.23024	-9.23024	-3.79424
-14.3749	-2.09964	-5.05146	-4.60517	-2.61867	-2.09964	-5.05146	-4.60517	-2.61867
-24.2253	-1.83258	-9.23024	-9.23024	-3.93223	-1.83258	-9.23024	-9.23024	-3.93223
-12.4949	-2.27887	-3.66516	-3.93223	-2.61867	-2.27887	-3.66516	-3.93223	-2.61867
-22.2966	-2.40795	-5.62682	-7.82405	-6.43775	-2.40795	-5.62682	-7.82405	-6.43775
-17.8776	-1.7832	-7.82405	-5.99146	-2.27887	-1.7832	-7.82405	-5.99146	-2.27887
-20.4908	-1.9885	-7.82405	-6.43775	-4.24053	-1.9885	-7.82405	-6.43775	-4.24053
-12.4334	-1.46794	-4.41455	-3.93223	-2.61867	-1.46794	-4.41455	-3.93223	-2.61867
-13.1818	-1.46794	-4.41455	-4.60517	-2.69415	-1.46794	-4.41455	-4.60517	-2.69415
-12.0608	-1.30785	-3.66516	-3.54391	-3.54391	-1.30785	-3.66516	-3.54391	-3.54391
-20.0581	-1.735	-9.21034	-7.01312	-2.09964	-1.735	-9.21034	-7.01312	-2.09964
-25.5353	-1.46794	-9.23024	-7.82405	-7.01312	-1.46794	-9.23024	-7.82405	-7.01312
-10.7748	-1.64196	-3.1213	-3.79424	-2.21733	-1.64196	-3.1213	-3.79424	-2.21733
-12.4531	-2.34237	-3.79424	-3.54391	-2.77259	-2.34237	-3.79424	-3.54391	-2.77259
-12.4334	-1.735	-4.41455	-3.4296	-2.85423	-1.735	-4.41455	-3.4296	-2.85423
-20.2373	-1.15964	-7.82405	-7.01312	-4.24053	-1.15964	-7.82405	-7.01312	-4.24053
-14.193	-1.55306	-4.60517	-4.81589	-3.21888	-1.55306	-4.60517	-4.81589	-3.21888
-16.8077	-1.83258	-6.43775	-5.31852	-3.21888	-1.83258	-6.43775	-5.31852	-3.21888
-17.2186	-1.93517	-6.43775	-6.43775	-2.40795	-1.93517	-6.43775	-6.43775	-2.40795
-12.1759	-1.51005	-3.79424	-3.93223	-2.93935	-1.51005	-3.79424	-3.93223	-2.93935
-10.9029	-1.38629	-3.02826	-3.79424	-2.69415	-1.38629	-3.02826	-3.79424	-2.69415
-26.84	-2.77259	-9.23024	-9.21034	-5.62682	-2.77259	-9.23024	-9.21034	-5.62682
-20.7831	-2.21733	-9.21034	-7.01312	-2.34237	-2.21733	-9.21034	-7.01312	-2.34237
-13.4252	-2.15762	-4.08044	-4.41455	-2.77259	-2.15762	-4.08044	-4.41455	-2.77259
-11.511	-2.09964	-3.32146	-3.54391	-2.54593	-2.09964	-3.32146	-3.54391	-2.54593
-12.2357	-1.34669	-3.21888	-4.81589	-2.85423	-1.34669	-3.21888	-4.81589	-2.85423
-23.1253	-2.34237	-9.21034	-9.23024	-2.34237	-2.34237	-9.21034	-9.23024	-2.34237
-12.7216	-2.0433	-3.66516	-4.24053	-2.77259	-2.0433	-3.66516	-4.24053	-2.77259
-20.2058	-2.27887	-9.21034	-6.43775	-2.27887	-2.27887	-9.21034	-6.43775	-2.27887
-16.1099	-1.4267	-6.43775	-4.81589	-3.4296	-1.4267	-6.43775	-4.81589	-3.4296
-15.343	-1.30785	-5.31852	-5.05146	-3.66516	-1.30785	-5.31852	-5.05146	-3.66516
-18.3635	-1.4267	-7.82405	-5.99146	-3.1213	-1.4267	-7.82405	-5.99146	-3.1213
-24.8387	-1.34669	-9.23024	-9.21034	-5.05146	-1.34669	-9.23024	-9.21034	-5.05146
-24.5643	-1.30785	-9.21034	-9.23024	-4.81589	-1.30785	-9.21034	-9.23024	-4.81589
-13.3032	-1.59702	-4.41455	-4.81589	-2.47575	-1.59702	-4.41455	-4.81589	-2.47575
-22.6027	-1.30785	-9.23024	-7.82405	-4.24053	-1.30785	-9.23024	-7.82405	-4.24053
-15.7216	-2.15762	-4.81589	-5.31852	-3.4296	-2.15762	-4.81589	-5.31852	-3.4296
-12.9542	-1.93517	-4.41455	-3.66516	-2.93935	-1.93517	-4.41455	-3.66516	-2.93935
-13.8311	-2.09964	-4.81589	-4.81589	-2.09964	-2.09964	-4.81589	-4.81589	-2.09964
-14.1714	-1.59702	-4.24053	-5.99146	-2.34237	-1.59702	-4.24053	-5.99146	-2.34237
-21.2998	-1.735	-9.23024	-7.01312	-3.32146	-1.735	-9.23024	-7.01312	-3.32146
-11.6658	-1.59702	-3.93223	-3.79424	-2.34237	-1.59702	-3.93223	-3.79424	-2.34237
-21.1458	-2.27887	-6.43775	-7.82405	-4.60517	-2.27887	-6.43775	-7.82405	-4.60517
-18.5023	-1.83258	-5.62682	-6.43775	-4.60517	-1.83258	-5.62682	-6.43775	-4.60517
-12.1381	-1.735	-3.54391	-4.24053	-2.61867	-1.735	-3.54391	-4.24053	-2.61867
-16.5817	-2.21733	-5.99146	-5.05146	-3.32146	-2.21733	-5.99146	-5.05146	-3.32146
-21.9151	-1.83258	-9.23024	-7.82405	-3.02826	-1.83258	-9.23024	-7.82405	-3.02826
-16.9772	-2.54593	-5.99146	-5.31852	-3.1213	-2.54593	-5.99146	-5.31852	-3.1213
-12.2394	-1.4267	-3.54391	-4.24053	-3.02826	-1.4267	-3.54391	-4.24053	-3.02826
