ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.473514	4.767	5.92	1	
0.38397	16.4197	18.6	5	
0.431555	4.23734	4.64667	0	
0.12417	18.8032	14.8267	6	
0.147198	12.712	12.3733	2	
0.0153044	2.91317	1.64	0	
0.174548	5.5615	4.26	0	
0.0911836	1.32417	1.03333	0	
0.163321	12.9768	10.36	1	
0.275824	2.64833	3.40667	1	
0.275454	29.3965	30.7933	4	
0.194148	5.5615	7	0	
0.288298	11.6527	13.6933	2	
0.203434	13.7713	15.22	8	
0.243329	16.9493	16.82	6	
0.122474	7.945	6.76	0	
0.070725	2.3835	1.73333	0	
0.0790428	1.05933	1.2	1	
0.361784	6.62084	8.04	3	
0.191695	14.301	13.8933	2	
0.236819	16.9493	18.9133	1	
0.134663	8.47467	7.1	0	
0.314066	12.1823	12.5667	0	
0.271272	25.424	26.4533	10	
0.115647	3.178	3.40667	3	
0.211404	1.589	1.22	0	
0.289152	24.0998	21.8533	4	
0.294712	5.5615	6.66667	0	
0.209903	2.11867	3.1	2	
0.238656	33.1042	37.7067	0	
0.212265	7.41534	8.82667	0	
0.601424	14.0362	21.0267	2	
0.169322	18.5383	17.24	3	
0.296299	20.657	22.34	2	
0.364127	18.8032	23.2267	3	
0.517305	1.85383	1.62667	0	
0.173533	8.7395	9.14	0	
0.167409	12.9768	14.5933	2	
0.379018	16.1548	16.6467	1	
0.275493	24.6295	19.86	2	
0.172834	7.1505	6.56	0	
0.271708	4.767	5.30667	0	
0.169746	6.62084	4.82	0	
0.33518	2.3835	2.18667	0	
0.534594	10.8582	5.42667	1	
0.251152	9.79884	8.13333	1	
0.165858	13.5065	12.9	0	
0.336553	24.0998	28.38	5	
0.155901	2.3835	2.56	0	
0.14441	20.3922	17.1667	0	
0.491374	21.4515	30.5933	0	
0.456846	17.7438	17.28	0	
0.173525	6.62084	7.38667	1	
0.0963688	9.79884	6.08667	3	
0.414316	23.0405	26.0933	0	
0.300826	10.0637	11.5733	2	
0.156466	18.0087	16.32	8	
0.13394	19.3328	20.1467	1	
0.44569	12.1823	15.5667	1	
0.416312	4.23734	5.5	1	
0.0123457	1.05933	0.913333	1	
0.29143	16.4197	14.5067	1	
0.255149	13.5065	14.12	0	
0.140055	19.5977	18.5467	0	
0.121545	23.5702	16.4133	0	
0.149643	18.8032	12.64	0	
0.272029	18.2735	21.44	4	
0.0266458	3.44283	3.04	0	
0.178455	15.3603	17.68	9	
0.02746	0.7945	0.913333	0	
0.0595593	4.50217	3.88667	2	
0.162098	4.23734	3.53333	1	
0.23943	22.5108	28.3867	1	
0.0128279	1.85383	1.49333	0	
0.246242	14.301	14.86	0	
0.133973	11.3878	7.17333	2	
0.282987	13.7713	16.9933	3	
0.375042	23.835	29.3	6	
0.255743	13.7713	14.4867	0	
0.434693	20.657	23.2533	3	
0.197883	12.9768	12.1733	0	
0.24816	9.534	9.23333	0	
0.153468	18.5383	15.5733	0	
0.365357	2.11867	2.64667	0	
0.135487	12.712	11.4733	3	
0.287399	3.44283	3.64	0	
0.241942	11.123	12.5667	1	
0.15152	4.50217	3.24667	1	
0.204985	7.41534	8.38667	3	
0.0766865	8.20984	7.47333	4	
0.194105	10.0637	9.50667	4	
0.212748	7.945	8.98667	3	
0.122239	25.424	25.48	5	
0.302968	29.3965	26.14	0	
0.289994	24.3647	19.4533	2	
0.266899	12.4472	12.58	1	
0.222196	10.5933	10.4533	1	
na	0	0	0	
0.619497	3.70767	3.08667	0	
0.599461	20.657	30.3333	0	
0.375034	18.8032	24.8333	7	
0.160987	5.03184	4.89333	3	
0.357323	8.20984	5.12	1	
na	0.264833	0.153333	0	
0.259681	21.7163	23.9333	5	
na	0.264833	0.513333	0	
0.327746	25.424	19.32	4	
0.278241	20.9218	17.62	1	
0.0950723	14.8307	13.7133	0	
0.17133	12.1823	12.1933	0	
0.314275	12.4472	14.24	4	
0.342082	20.1273	25.5733	0	
0.178217	18.8032	20.12	0	
0.336783	6.356	5.98667	0	
0.202323	25.6888	29.9933	4	
0.222304	18.8032	19.8467	0	
0.301525	22.246	28.2267	0	
0.202199	20.9218	19.6	0	
0.31814	29.6613	29.7533	5	
0.239074	6.09117	7.88667	0	
0.0745809	5.03184	4.7	0	
0.1176	2.11867	2.20667	1	
0.0842604	1.32417	1.34	0	
0.230943	15.0955	16.0133	6	
0.427961	40.2547	31.08	0	
0.2757	3.44283	3.56667	0	
0.201899	11.9175	11.1067	0	
0.208099	23.0405	23.4133	9	
0.318709	28.602	29.1267	6	
0.452068	6.09117	8.62667	0	
0.242275	25.6888	28.92	0	
0.269494	8.20984	8.64667	0	
0.00173611	0.7945	0.24	0	
0.1514	10.5933	9.93333	0	
0.253766	2.64833	3.20667	0	
0.253611	12.9768	10.3867	1	
0.18893	4.767	5.14	0	
0.3618	13.7713	16.1733	0	
0.188184	3.44283	3.79333	2	
0.158233	7.41534	8.30667	2	
0.323509	10.5933	11.3933	1	
0.52951	12.1823	9.02667	0	
0.161409	12.9768	10.1667	2	
0.246327	16.4197	16.8133	5	
0.272702	23.5702	27.5133	0	
0.150918	8.7395	7.49333	3	
0.217506	20.657	13.2333	1	
0.270102	30.4558	34.84	0	
0.338298	1.05933	0.92	0	
0.585527	4.767	7.10667	0	
0.200633	5.82634	5.90667	0	
0.255882	8.20984	9.34667	3	
0.189003	7.945	7.54	1	
0.214659	7.41534	8.16	0	
0.133018	13.2417	8.37333	1	
0.308344	14.0362	17.8667	0	
0.715909	0.7945	0.82	0	
0.251976	13.7713	13.44	0	
0.185378	14.8307	15.3333	3	
0.348865	5.03184	5.1	0	
0.0590215	10.3285	7.19333	0	
0.0126812	0.7945	0.566667	0	
0.339188	8.20984	9.48667	3	
0.21877	15.0955	13.04	0	
0.200677	29.1317	30.6133	2	
0.17909	13.2417	11.2933	0	
0.349088	43.4327	57.72	0	
0.216143	8.20984	8.61333	0	
0.32428	2.3835	2.00667	1	
0.202268	22.7757	26.5267	6	
0.185012	23.835	25.56	3	
0.00636803	1.05933	0.606667	0	
0.31113	1.589	1.83333	0	
0.220661	21.9812	19.9333	0	
0.192611	10.5933	10.04	5	
0.136802	1.85383	1.88	1	
0.243176	1.05933	0.66	0	
0.129389	3.178	2.04	0	
0.0831291	5.03184	4.9	1	
0.108923	10.0637	8.11333	0	
0.264426	7.68017	7.87333	0	
0.074329	8.20984	7.40667	2	
0.307215	14.8307	12.14	1	
0.187404	20.1273	20.9733	9	
0.120568	18.2735	14.8667	2	
0.169929	12.1823	10.7867	0	
0.130647	12.4472	9.58	1	
0.0135605	2.91317	2.15333	0	
0.269024	16.1548	18.9067	4	
0.33047	11.9175	16.2867	0	
0.214891	27.2778	28.0467	5	
0.128576	6.09117	5.68667	1	
0.187554	15.3603	18.16	0	
0.0769697	24.3647	17.2933	0	
0.138396	6.356	6.82667	2	
0.244016	23.835	21.6333	1	
0.208265	6.356	5.52	3	
0.252259	3.9725	2.53333	0	
0.0985469	5.82634	4.98667	0	
0.124527	4.50217	5.14	1	
0.25288	21.1867	23.3533	2	
0.220286	13.7713	12.3667	0	
0.141099	5.5615	4.6	2	
0.180483	8.7395	8.52	3	
0.019517	1.32417	1.36	1	
0.12321	12.9768	10.3667	1	
0.191294	4.50217	3.75333	0	
0.293229	14.8307	17.0867	6	
0.115075	2.11867	1.67333	0	
0.0650072	5.82634	5.28667	1	
0.364002	6.88567	6.70667	0	
0.288285	23.0405	25.7533	0	
0.132598	25.424	22.0533	1	
0.131244	13.5065	12.6733	2	
na	0.264833	0.08	0	
0.155992	17.2142	18.5333	1	
0.324414	13.5065	14.9067	0	
0.259022	5.03184	3.76667	0	
0.298725	6.356	8.17333	2	
0.110135	6.62084	5.32	2	
0.305606	11.9175	14.1133	0	
0.260292	18.0087	15.7533	4	
0.00362319	0.7945	0.313333	0	
0.136068	18.8032	21.5	0	
0.137803	15.89	16.16	1	
0.208638	24.0998	27.5867	0	
0.167093	14.301	13.4133	0	
0.15153	9.79884	10.0533	0	
0.0976376	7.945	7.14667	0	
0.18402	5.03184	5.04	1	
0.274957	15.89	15.7333	0	
0.205433	16.4197	18.0867	1	
0.266814	14.301	16.26	1	
0.238038	15.3603	16.2733	5	
0.123806	3.178	2.66	0	
0.293385	16.9493	14.5333	2	
0.202583	15.6252	15.1933	4	
0.408718	18.0087	14.28	0	
0.199621	12.1823	11.3333	3	
0.227344	6.62084	6.80667	2	
0.246841	18.2735	21.6067	0	
0.015406	2.64833	1.88667	1	
0.427227	3.70767	5.08	0	
0.160948	2.11867	1.93333	0	
0.326508	12.9768	6.35333	1	
0.423084	2.3835	3.12667	0	
0.14966	11.3878	9.34	3	
0.11298	23.835	21.74	10	
0.543816	30.7207	32.8133	0	
0.321323	23.5702	30.4	0	
0.115168	10.0637	9.90667	3	
0.109945	4.23734	2.96667	0	
0.370221	26.2185	32.0267	7	
0.203267	21.1867	21.2667	3	
0.263781	17.7438	11.0667	0	
0.118742	4.50217	3.69333	0	
0.291087	22.246	28.58	0	
0.200659	15.3603	15.02	0	
0.165937	12.4472	11.1933	1	
0.225374	3.9725	4.42667	0	
0.266179	10.3285	11.5133	2	
0.15426	10.0637	9.99333	3	
0.463607	22.246	20.6467	0	
0.33171	17.479	23.8533	0	
0.146098	10.5933	9.68	0	
0.234374	21.9812	24.3667	3	
0.393269	14.8307	17.44	0	
0.413584	8.47467	9.07333	1	
0.360972	10.0637	7.6	3	
0.173397	14.8307	14.98	6	
0.577483	39.1953	38.1533	0	
0.178112	12.712	11.56	1	
0.225902	12.712	10.4333	1	
0.198042	13.5065	14.8067	0	
0.0165631	0.529667	0.433333	0	
0.401432	7.68017	8.74	0	
0.201019	16.6845	16.4067	1	
0.329483	25.9537	17.6133	2	
0.236019	19.3328	20.9467	5	
na	0	0	0	
0.614313	12.1823	19.7933	0	
0.157521	7.41534	8.1	1	
0.247884	2.91317	3.01333	0	
0.39785	18.2735	22.68	5	
0.177395	10.5933	9.96667	0	
0.166245	15.6252	10.0667	0	
0.386418	3.70767	4.38667	0	
0.263999	19.3328	14.3667	6	
0.110116	15.6252	14.6133	0	
na	0	0	0	
0.321173	10.5933	13.2467	2	
0.258421	7.68017	9.03333	0	
0.372671	11.123	8.23333	1	
0.165709	10.0637	9.21333	0	
0.312467	15.0955	15.6267	2	
0.149706	13.2417	11.0467	3	
na	0	0	0	
0.245684	3.178	4.09333	2	
0.0680707	4.767	3.03333	1	
0.2405	5.5615	5.92	1	
0.148441	7.41534	5.76	2	
0.0375508	17.479	9.36	0	
0.120786	5.29667	4.87333	1	
0.15087	19.068	21.5667	6	
0.215454	8.47467	9	4	
0.346385	6.62084	8.57333	4	
0.0196078	0.7945	0.613333	0	
0.192587	4.767	3.77333	0	
0.143588	3.9725	3.58	0	
0.191723	13.5065	8.32	0	
0.167328	4.50217	5.2	0	
0.229604	7.945	8.66	0	
0.199022	15.6252	17.1933	0	
0.682971	1.05933	1.15333	1	
0.0955324	16.1548	14.3933	0	
0.334509	18.2735	22.6267	1	
0.107636	18.0087	16.08	0	
0.137843	8.20984	8.62667	1	
0.722222	0.529667	1.02	0	
0.219599	16.6845	17.2667	0	
0.274101	9.26917	6.46667	1	
0.250916	16.4197	14.76	2	
0.563585	6.09117	5.98667	0	
0.147096	15.0955	10.3533	0	
0.196332	10.0637	6.94	1	
0.061061	4.23734	2.80667	0	
0.149946	11.3878	12.7133	0	
0.234581	25.424	27.84	6	
0.208818	6.09117	6.28667	2	
0.368284	10.3285	14.0867	1	
0.226222	10.5933	10.1667	4	
0.257558	26.2185	25.1467	6	
0.178447	1.05933	1.26667	1	
0.266916	12.712	12.82	0	
0.343484	1.05933	0.813333	0	
0.052806	2.3835	2.38667	0	
0.398785	21.9812	27.0467	0	
0.169304	11.3878	10.3067	0	
0.266219	36.2822	44.48	1	
0.0897814	3.44283	4.1	0	
0.229984	4.767	4.89333	0	
0.0726282	3.70767	3.84667	0	
0.522779	1.05933	1.66667	0	
0.259587	23.835	22.1467	3	
0.441572	10.3285	14	1	
0.127914	5.29667	5.64	0	
0.276328	5.5615	7.32667	1	
0.198173	1.85383	1.76667	0	
0.404347	17.2142	19.1067	2	
0.103914	7.41534	5.01333	0	
0.227367	14.0362	14.9667	5	
0.208996	8.20984	7.40667	0	
0.0633631	15.0955	12.5467	4	
0.236922	16.4197	13.5333	0	
0.0972222	0.529667	0.753333	0	
na	0.264833	0.42	0	
0.0561371	1.05933	1.17333	0	
0.470171	19.3328	27.28	1	
0.243301	19.5977	11.5467	0	
0.12334	13.7713	11.3933	1	
0.0343772	1.589	1.68667	1	
0.32973	4.50217	6.37333	2	
0.0178498	2.11867	1.77333	2	
0.394943	9.79884	12.7267	1	
0.144035	10.5933	9.38	3	
0.222699	16.1548	19.4067	3	
0.276757	5.03184	6.28	0	
0.173913	9.00434	8.42	0	
0.343705	16.1548	17.0867	0	
0.00586971	1.05933	0.52	0	
0.256254	5.82634	7.36	4	
0.216583	8.20984	6.7	0	
0.201348	20.9218	21.2667	5	
0.317034	1.589	1.92	0	
0.239241	21.9812	16.28	3	
0.448868	14.5658	21.2	0	
0.127602	7.68017	9.14	2	
0.130559	20.3922	12.7067	4	
0.23593	13.5065	14.2333	6	
0.238483	21.9812	24.6533	3	
0.174472	4.767	5.91333	1	
0.180081	12.712	12.7467	0	
0.188616	15.0955	13.4867	3	
0.292294	1.32417	1.42	0	
0.359556	3.9725	5.86667	1	
0.0550735	5.29667	3.43333	0	
0.10855	18.5383	16.2867	2	
0.191567	18.8032	16.7467	3	
0.260765	5.03184	4.36	0	
0.303899	6.09117	6.22	0	
0.386021	25.9537	13.6533	0	
0.281378	5.29667	5.37333	0	
0.252187	23.3053	22.2133	1	
0.192189	2.3835	2.3	0	
0.168149	23.0405	24.8533	0	
0.255327	1.589	1.4	0	
0.143793	19.8625	18.0267	7	
0.298984	1.589	1.45333	0	
0.114812	5.5615	4.98667	0	
0.132794	7.1505	5.60667	3	
0.202777	16.1548	18.5067	1	
0.312681	18.8032	25.6067	0	
0.282792	17.2142	18.6467	0	
0.488425	29.6613	41.1	1	
0.407897	15.89	21.32	0	
0.222895	31.2503	30.42	8	
0.369488	6.09117	4.98	0	
0.349434	12.712	12.5267	0	
0.228357	12.9768	10.96	4	
0.0849774	12.1823	9.48667	1	
0.232221	5.29667	6.03333	1	
0.196974	7.945	7.66	0	
0.102942	1.589	1.23333	0	
0.121307	5.5615	5.64667	1	
0.399075	30.7207	25.18	0	
0.213366	4.23734	5.30667	3	
0.433215	29.3965	38.9733	4	
0.634369	5.03184	4.72	0	
0.220451	12.9768	13.3533	1	
0.105691	7.945	6.31333	1	
0.419202	22.246	18.6267	1	
0.119267	14.0362	10.82	5	
0.262939	20.657	19.4667	1	
0.18762	18.5383	18.98	2	
0.0506961	1.32417	1.31333	0	
0.191679	9.00434	9.26667	1	
0.272719	25.6888	22.4533	6	
0.524501	34.6932	35.8467	0	
0.305007	1.32417	1.45333	0	
0.152369	16.9493	13.6133	0	
0.207375	11.123	9.8	0	
0.155017	11.123	9.68667	1	
0.331802	25.424	17.7467	0	
0.389714	6.356	6.5	5	
0.31076	3.70767	3.12667	0	
0.0202129	2.64833	1.56	0	
0.155476	11.6527	10.7333	4	
0.193289	9.26917	10.72	1	
0.211588	7.1505	6.18667	0	
0.52604	8.47467	10.9067	0	
0.105745	24.6295	19.28	1	
0.173008	7.68017	6.58	0	
0.290909	12.4472	13.2067	2	
0.0924278	5.03184	3.61333	0	
0.216742	10.0637	9.96667	0	
0.15771	9.26917	9.64667	1	
0.500868	0.7945	0.24	0	
0.182556	28.0723	26.5867	1	
0.322476	19.3328	21.28	1	
0.171506	3.70767	3.12667	0	
0.113736	10.5933	7.61333	1	
0.256536	13.5065	14.1333	1	
0.191693	3.9725	3.78	1	
0.450857	15.0955	19.5933	0	
0.16926	7.945	6.78	1	
0.240656	9.79884	8.48667	2	
0.117461	4.50217	5.12667	0	
0.136673	20.9218	18.4733	5	
0.16569	12.712	12.14	5	
0.261777	2.64833	2.59333	2	
0.268056	13.2417	15.2667	1	
0.205749	12.712	10.0733	3	
0.112113	15.0955	12.3	5	
0.275499	13.5065	14.4067	1	
0.16825	11.9175	12.24	2	
0.152586	24.6295	28.7867	0	
0.100021	4.50217	3.75333	0	
0.223158	16.6845	10.0333	1	
0.158443	7.1505	5.85333	0	
0.131144	11.3878	6.97333	1	
0.0931929	2.64833	2.64	0	
0.48292	16.9493	24.4267	1	
0.319255	8.7395	7.30667	0	
0.207094	20.1273	16.8	4	
0.176067	8.47467	8.32	1	
0.144174	5.82634	5.02	1	
0.375899	10.8582	13.3	5	
0.377533	9.534	11.6267	3	
0.256581	27.8075	27.2333	0	
0.192019	23.0405	21.2933	1	
0.195871	3.70767	3.81333	2	
0.220244	3.70767	3.64	1	
0.306022	10.5933	10.3267	0	
0.300473	10.8582	14.4667	1	
0.145154	2.11867	0.86	0	
0.0835438	7.68017	6.92667	0	
0.273596	8.47467	6.87333	0	
0.316173	0.7945	0.953333	0	
0.053696	3.70767	2.49333	1	
0.186164	3.178	1.57333	0	
0.159873	5.82634	6.12	2	
0.335389	11.3878	13.9933	0	
0.154489	17.2142	17.9	3	
na	0.264833	0.153333	0	
0.0756303	1.05933	1.45333	1	
0.157602	13.5065	12.4267	1	
0.421865	20.9218	23.24	0	
0.20486	9.00434	6.58	3	
0.464931	34.1635	49.2533	0	
0.0891347	3.44283	1.70667	0	
0.154259	16.6845	16.6	0	
0.187086	21.4515	23.5733	1	
0.180235	32.0448	34.54	2	
0.368074	15.89	18.6133	4	
0.532196	40.2547	58.3067	0	
0.223895	2.3835	2.07333	0	
0.247857	7.945	6.58667	0	
0.241879	11.123	12.1267	0	
0.303065	16.9493	19.6267	1	
0.206984	24.6295	25.8133	6	
0.29812	2.64833	2.07333	0	
0.20788	16.1548	17.7933	0	
0.177588	14.301	14.5133	3	
0.182516	23.835	25.8533	8	
0.345037	3.9725	4.70667	3	
0.60027	3.178	3.27333	0	
0.292319	18.2735	21.7067	6	
0.36711	6.88567	3.46	0	
0.311389	10.8582	13.0933	0	
0.283781	13.2417	15.5733	3	
0.21021	7.945	6.38	0	
0.503148	0.7945	0.953333	1	
0.296774	3.44283	2.52667	2	
0.218097	14.301	13.9867	0	
0.267886	22.246	24.0933	5	
0.17473	9.79884	7.76667	0	
0.23198	8.7395	10.1067	4	
0.349119	2.11867	2.82	0	
0.0777039	4.767	4.20667	0	
0.449258	18.2735	10.6333	0	
0.0726278	9.26917	8.42667	1	
0.159802	2.64833	2.64667	0	
0.212746	39.4602	39.3933	1	
0.280876	1.85383	1.35333	0	
0.118833	15.3603	12.16	3	
0.0660466	9.00434	4.70667	2	
0.223419	17.7438	16.0267	7	
0.153873	24.0998	24.9333	1	
0.213145	10.3285	9.03333	0	
0.255199	11.6527	12.64	1	
0.00173611	0.7945	0.24	0	
0.191671	20.1273	13.84	2	
0.229158	2.64833	1.96667	0	
0.491943	4.767	6.14667	1	
0.173416	19.3328	21.9133	0	
0.0140289	1.32417	1.04667	0	
0.486732	24.3647	28.6467	0	
0.0613528	2.11867	1.92667	0	
0.163158	10.5933	10.6933	2	
0.219681	21.9812	24.3333	2	
0.348243	2.91317	2.67333	1	
0.291778	22.246	23.3733	7	
0.21979	9.00434	11.2	0	
0.542084	32.5745	40.1067	1	
0.225375	12.1823	14.4267	0	
0.314661	27.2778	35.5467	0	
0.229523	21.7163	25.98	1	
0.140447	23.5702	20.88	4	
0.340366	15.0955	19.6067	1	
0.233774	13.7713	14.9	1	
0.0528994	7.68017	5.06	1	
0.302497	12.4472	12.18	0	
0.282996	9.26917	10.22	4	
0.21667	5.5615	5.64	1	
0.146682	16.6845	16.92	4	
0.32601	8.47467	6.36	0	
0.0105472	0.7945	0.74	0	
0.252351	12.712	17.0467	0	
0.087249	5.82634	5.22667	0	
0.253395	2.64833	2.55333	0	
0.259988	17.2142	9.40667	0	
0.339099	20.3922	20.2467	3	
0.40782	3.9725	5.4	1	
0.210382	9.534	8.69333	1	
0.0679438	6.62084	3.39333	0	
0.162334	7.945	6.24667	0	
0.18038	13.7713	11.9933	2	
0.373368	7.68017	10.54	1	
0.214135	13.7713	12.6933	0	
0.213468	20.657	18.04	0	
0.107213	8.7395	8.58667	0	
0.127912	15.0955	13.38	1	
0.467449	5.03184	6.76667	2	
0.231609	15.0955	15.4933	0	
0.0900998	6.356	6.34	0	
0.194998	15.3603	9.72	0	
0.0907199	11.123	7.88	1	
0.224626	10.3285	10.0267	0	
0.167277	5.82634	5.68	0	
0.0327662	0.7945	0.806667	0	
0.270969	26.4833	33.3333	4	
0.321184	28.8668	17.2933	2	
0.279792	3.70767	3.08	2	
0.198825	10.8582	9.84667	3	
0.149791	15.6252	12.4	0	
0.31134	2.64833	2.65333	0	
na	0	0	0	
0.298823	13.2417	10.4933	0	
0.193663	1.85383	1.75333	0	
0.122356	3.70767	3.76667	0	
0.109425	1.85383	1.81333	0	
0.118293	3.70767	3.24	0	
na	0	0	0	
0.30389	13.5065	15.64	0	
0.288824	16.1548	16.1467	2	
0.0634993	10.8582	8.01333	2	
0.107015	13.2417	10.0267	1	
0.159972	15.6252	15.3467	1	
0.316072	26.2185	19.54	0	
na	0	0	0	
0.100928	22.7757	21.0067	6	
0.0705709	1.85383	1.92	1	
0.134227	9.79884	7.8	0	
0.141613	10.8582	10.2	7	
0.115134	6.356	5.79333	2	
0.362967	12.712	14.9733	0	
0.144171	27.8075	23.82	2	
0.26316	7.41534	6.42667	5	
0.19164	12.4472	11.0867	1	
0.364047	10.3285	11.76	0	
0.21019	8.47467	8.48	0	
0.348122	11.9175	14.6	0	
0.13878	7.68017	7.84	3	
0.259544	8.47467	7.26	0	
0.378206	21.7163	16.4	1	
0.0504217	10.0637	7.58	0	
0.107343	3.178	2.78	1	
0.259769	12.4472	13.6467	1	
0.22408	11.123	10.46	2	
0.123956	14.0362	14.3133	0	
0.428027	7.68017	9.60667	1	
0.259717	5.82634	4.40667	0	
0.459329	19.5977	24.86	5	
0.172998	16.9493	12.6267	0	
0.123025	14.8307	13.52	0	
0.221602	21.4515	16.9	0	
0.245516	10.3285	10	0	
0.646668	22.7757	26.0667	0	
0.373207	20.657	26.64	1	
0.217703	6.09117	4.98667	3	
0.187001	11.3878	11.4867	0	
0.142422	29.6613	30.4333	0	
0.199155	18.0087	16.3267	2	
0.172019	17.7438	18.72	6	
0.327629	5.03184	6.32	1	
0.476928	22.7757	32.7267	0	
0.0909091	0.529667	0.72	0	
0.618243	11.3878	17.9333	0	
0.216292	7.68017	7.49333	1	
0.543349	6.62084	10.2733	1	
0.0276737	2.3835	2.24	2	
0.423463	8.20984	11.0733	1	
0.0210424	0.7945	0.753333	0	
0.380675	25.9537	33.4733	3	
0.316377	10.3285	13.8267	0	
0.360138	2.11867	1.52667	0	
0.228192	8.47467	6.36667	1	
0.242023	7.945	7.11333	3	
0.265515	24.3647	28.4267	4	
0.143031	2.3835	2.16	1	
na	0	0	0	
na	0.264833	0.08	0	
0.0990486	16.6845	13.3133	0	
0.303074	3.9725	4.56	2	
1	2.11867	3.62667	0	
0.261033	20.657	20.32	2	
0.0770991	1.32417	1.09333	1	
0.386886	36.0173	39.22	2	
0.171801	5.5615	4.79333	0	
0.0490806	2.3835	1.64	0	
0.311954	2.3835	2.66	1	
0.248443	5.82634	5.92667	1	
0.181135	19.8625	20.9867	1	
0.40986	21.7163	26.08	3	
0.136078	3.9725	2.68667	3	
na	0.264833	0.513333	0	
0.325157	2.64833	3.56667	2	
0.250973	1.85383	1.28	0	
0.305174	14.5658	19.4533	1	
0.164357	17.479	15.1867	0	
0.354485	4.50217	5.99333	0	
0.255422	38.9305	42.1133	6	
0.115611	15.3603	10.2067	3	
0.301942	19.3328	21.62	1	
0.253777	11.123	12.8333	0	
0.318675	9.00434	11.5467	5	
0.125667	5.5615	4.74667	0	
0.266659	6.356	6.23333	0	
0.286605	3.9725	4.58	1	
0.184646	19.8625	20.4133	2	
0.31643	5.03184	6.79333	4	
0.217875	13.5065	7.76667	0	
0.30028	24.0998	12.1533	0	
0.154611	17.479	17.34	2	
0.264856	3.44283	4.67333	2	
0.650597	21.4515	31.16	0	
0.0641022	8.7395	6.83333	3	
0.201335	18.0087	14.1333	1	
0.146818	21.1867	19.44	0	
0.317306	27.5427	30.0933	7	
0.0712143	14.5658	9.93333	0	
0.192991	8.20984	7.65333	1	
0.115581	13.2417	7.9	0	
0.265216	13.5065	11.6733	2	
0.211416	20.9218	18.6733	2	
0.46866	24.6295	36.0933	2	
0.25544	18.8032	16.28	3	
0.181353	11.123	12.92	0	
0.269381	14.301	11.72	0	
0.0147569	0.7945	0.66	0	
0.299388	3.178	2.69333	0	
0.184227	16.4197	12.7467	1	
0.00362319	0.7945	0.313333	0	
0.254505	2.64833	2.87333	1	
0.250092	18.5383	16.7267	3	
0.332013	10.5933	12.7533	1	
0.180738	7.945	8.66667	7	
0.391742	9.00434	8.24667	0	
0.189433	13.5065	12.68	3	
0.00173611	0.7945	0.24	0	
0.0362306	2.64833	2.68667	2	
0.203544	26.2185	21.74	2	
0.173476	10.5933	9.00667	2	
0.208692	6.62084	6.21333	0	
0.16699	13.2417	14.4867	3	
0.166754	13.5065	13.94	0	
0.215778	22.246	21.3867	4	
0.300648	21.9812	31.2867	0	
0.244931	19.3328	17.5067	5	
0.329688	25.424	11.5133	1	
0.272028	24.8943	28.72	4	
0.162401	19.068	20.8267	1	
0.232713	22.246	20.1467	5	
0.209962	1.589	1.7	0	
0.107877	11.6527	10.6867	5	
0.0696783	11.6527	10.8933	0	
0.189774	18.2735	16.56	4	
0.229648	18.5383	19.1333	2	
0.25045	19.8625	22.3067	2	
0.106304	20.9218	18.5667	3	
0.115218	12.4472	10.3133	0	
0.0845594	9.534	8.63333	2	
0.0883005	10.0637	9.77333	1	
0.16953	24.8943	25.16	7	
0.185726	11.6527	10.2	1	
0.274474	12.9768	13.1867	0	
0.213762	14.0362	15.1733	0	
0.155267	6.88567	7.33333	3	
0.303175	19.8625	14.54	0	
0.459702	5.5615	6.96667	0	
0.19664	6.09117	5.84	1	
0.305204	11.6527	10.3933	1	
0.336532	3.70767	3.98	3	
0.25324	2.91317	2.68667	0	
0.337394	11.3878	12.9	0	
0.165463	2.11867	1.47333	0	
0.457865	13.7713	14.48	3	
0.374029	10.0637	11.54	0	
0.17293	19.8625	15.1733	0	
0.143428	3.70767	3.75333	1	
na	0	0	0	
0.177159	16.1548	14.1267	6	
0.107637	14.0362	12.34	0	
0.179743	20.1273	22.2867	1	
0.0904647	1.32417	1.46667	0	
0.211108	5.82634	6.2	0	
na	0.264833	0.153333	0	
0.266297	2.11867	2.61333	0	
0.302804	17.2142	21.8	0	
0.684792	12.9768	6.66	0	
0.215415	11.123	13.0333	2	
0.270749	10.8582	10.6667	1	
0.165338	14.5658	16.1467	0	
0.250544	28.0723	28.9667	8	
0.305371	11.9175	8.46667	1	
0.421511	21.4515	21.3867	1	
0.21551	6.88567	7.70667	1	
0.106935	9.79884	7.48	0	
0.576333	9.79884	15.8467	0	
0.0782054	3.178	3.20667	1	
0.362006	12.9768	8.29333	0	
0.245754	27.013	23.1067	9	
0.156677	8.20984	4.93333	0	
0.3671	24.6295	32.2533	3	
0.138276	6.88567	6.37333	0	
0.125417	9.26917	7.77333	0	
0.47602	4.50217	5.01333	0	
0.418344	20.1273	18.06	2	
0.158026	13.7713	11.1067	2	
0.197264	25.1592	23.8267	2	
0.102441	16.9493	16.66	0	
0.271133	18.2735	17.9733	2	
0.13617	21.4515	21.5667	1	
0.255144	9.26917	9.81333	4	
0.145915	4.767	3.29333	0	
0.190022	12.1823	11.3	1	
0.081627	4.23734	3.95333	0	
0.517335	5.03184	4.58	0	
0.146938	29.3965	28.6467	1	
