mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:36:18 2008 

Input data from the file: ex14.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 4432

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                10
No_rec_males:          0
Range_rnt:             1
Recnt_min:             0.000500
Recnt_max:             0.050000
Rm:                    2
Nhapl:                 0
Rmfix:                 1
Method_samp:           1

REJECTION ALGORITHM. Fix Rm (and optionally nhapl) and screening all probable R.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.665781	-1.71577	0.152754	-0.136803	0.291112	-0.0663777	-9.14943	0.4	0.5	0.460915	na	0.566667	0.96092	0.0987604	46	0	0	11.6113	9.52874	18.6782	-0.243729	-1.32646	0.1	0.133333	2	10	14.1034	0.713395	0.0711111	na	0.314837	
-0.964544	-5.7797	-1.30255	-1.40538	-1.58275	-1.65834	2.4092	0.16	0.269231	0.181969	na	0.566667	0.951724	0.082086	26	0	0	6.56292	4.7908	2.38161	-0.366928	0.587484	0.133333	0.233333	2	12	3.58621	-1.38723	0.08	na	0.208733	
-0.670202	-6.33654	0.0775593	-0.198498	0.0202235	-0.280282	-2.4092	0.106383	0.145833	0.148149	na	0.733333	0.981609	0.0962877	48	0	0	12.1162	9.93333	12.3425	-0.244816	-0.335696	0.0666667	0.133333	2	12	11.1379	-0.269682	0.0511111	na	0.302013	
-0.9708	-7.09573	-1.30255	-1.40775	-1.58275	-1.66098	1.62759	0.04	0.0769231	0.0688652	na	0.6	0.958621	0.0818794	26	0	0	6.56292	4.77931	3.15172	-0.369308	0.396888	0.133333	0.166667	2	12	3.96552	-1.21046	0.0733333	na	0.209235	
0.785729	-2.16987	0.531813	0.72411	0.55809	0.77683	3.29195	0.125	0.151515	0.231983	na	0.6	0.949425	0.148109	33	0	0	8.32985	10.1287	6.83678	0.293462	0.647851	0.133333	0.266667	2	6	8.48276	0.0583671	0.0822222	na	0.098729	
1.45531	8.47677	1.83893	2.02238	2.14062	2.31064	-4.61609	0.358491	0.425926	0.431638	na	0.333333	0.905747	0.175309	54	0	0	13.6307	18.9333	23.5494	0.528645	-0.57602	0.166667	0.166667	2	0	21.2414	1.8891	0.124444	na	0.68662	
-0.0572807	-0.0989051	-0.384288	-0.327171	-0.129815	-0.126509	-6.38161	0.25	0.365854	0.378629	na	0.5	0.924138	0.117908	41	0	0	10.3492	10.1885	16.5701	-0.0211016	-1.02937	0.2	0.2	2	11	13.3793	0.959499	0.106667	na	0.0981498	
-0.358811	-2.57994	0.118286	-0.0445926	0.269133	0.0533991	-0.763218	0.075	0.146341	0.14118	na	0.6	0.956322	0.107538	41	0	0	10.3492	9.34253	10.1057	-0.132182	-0.123109	0.166667	0.233333	2	9	9.72414	-0.197934	0.0755556	na	0.214075	
-0.87592	-6.48531	0.0121839	-0.322982	-0.0521455	-0.41253	0.91954	0.0769231	0.148148	0.109763	na	0.6	0.963218	0.0886386	27	0	0	6.81534	5.14943	4.22989	-0.332163	0.216816	0.1	0.166667	2	7	4.68966	-0.960224	0.0688889	na	0.194196	
0.327835	-0.214427	0.828008	0.784195	0.910319	0.855676	2.62989	0.0857143	0.138889	0.20681	na	0.5	0.926437	0.133289	36	0	0	9.08711	9.90115	7.27126	0.121732	0.478084	0.2	0.2	2	5	8.58621	-0.177509	0.104444	na	0.201997	
