mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:57:54 2008 

Input data from the file: ex16.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 7787

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10
Heter_rec_alphag:      0.500000


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.732657	0.683481	1.42899	1.41848	1.59526	1.57048	-1.05747	0.291667	0.48	0.440638	na	0.4	0.857471	0.151021	25	0	0	6.3105	7.6092	8.66667	0.279661	-0.267001	0.3	0.3	4	1	8.13793	0.87952	0.171111	na	0.26284	
-2.05533	-1.41223	-3.57821	-3.63697	-2.31823	-2.68388	-6.56552	0.428571	0.533333	0.433602	na	0.233333	0.657471	0.103387	15	0	0	3.7863	1.47586	8.04138	-0.829213	-2.5741	0.533333	0.8	0	9	4.75862	0.700115	0.364444	na	2.03271	
-0.755722	-8.6018	0.0730476	-0.229252	0.0185771	-0.306718	1.78391	0.0740741	0.142857	0.127027	na	0.666667	0.951724	0.0925789	28	0	0	7.06776	5.58161	3.7977	-0.285738	0.407165	0.2	0.266667	3	7	4.68966	-1.04231	0.08	na	0.17916	
-0.640173	-2.19452	-0.0327523	-0.262341	0.794264	0.380482	-3.93563	0.285714	0.466667	0.336358	na	0.366667	0.901149	0.0975755	15	0	0	3.7863	3.06667	7.0023	-0.258275	-1.54302	0.233333	0.333333	1	2	5.03448	0.898748	0.128889	na	0.326087	
-1.03593	-2.92776	-0.782156	-1.01336	-0.953115	-1.1839	1.94023	0.235294	0.388889	0.263961	na	0.4	0.866667	0.0826898	18	0	0	4.54356	3.17701	1.23678	-0.40871	0.652096	0.3	0.4	0	7	2.2069	-1.46251	0.162222	na	0.314761	
0.799111	-3.65603	0.578252	0.761564	0.59891	0.804456	1.33333	0.0588235	0.111111	0.217417	na	0.533333	0.917241	0.15086	18	0	0	4.54356	5.5977	4.26437	0.315276	0.448123	0.233333	0.3	4	3	4.93103	0.242521	0.113333	na	0.178645	
-0.442755	-4.08713	-1.17806	-1.10955	-1.41448	-1.30838	1.98621	0.105263	0.15	0.163636	na	0.5	0.94023	0.102059	20	0	0	5.0484	4.4069	2.42069	-0.172675	0.609729	0.166667	0.2	1	9	3.41379	-0.941748	0.0911111	na	0.226917	
0.633294	0.0821765	0.197284	0.397606	0.163866	0.397134	0.625287	0.12	0.192308	0.242309	na	0.433333	0.921839	0.142425	26	0	0	6.56292	7.72644	7.10115	0.240915	0.152477	0.166667	0.233333	3	6	7.41379	0.396532	0.108889	na	0.258852	
0.344217	-0.548394	0.381243	0.434312	0.733224	0.725568	-1.94023	0.157895	0.25	0.20249	na	0.4	0.928736	0.134966	20	0	0	5.0484	5.54713	7.48736	0.134245	-0.595615	0.133333	0.2	2	3	6.51724	0.846249	0.102222	na	0.180274	
0.588341	0.2235	0.833971	0.888592	0.900506	0.959894	0.993103	0.181818	0.304348	0.280555	na	0.4	0.905747	0.143911	23	0	0	5.80566	6.77241	5.77931	0.226284	0.26989	0.2	0.233333	4	3	6.27586	0.242204	0.124444	na	0.147658	
0.164241	-2.79379	0.743743	0.657044	0.793024	0.698345	-1.5908	0.15	0.238095	0.207065	na	0.5	0.944828	0.128166	21	0	0	5.30082	5.54943	7.14023	0.0637325	-0.468109	0.133333	0.133333	2	3	6.34483	0.578585	0.0866667	na	0.180199	
-0.226244	-1.52246	0.690107	0.480981	0.70282	0.488933	1.46207	0	0	0.0918068	na	0.266667	0.868966	0.114857	8	0	0	2.01936	1.86897	0.406897	-0.101205	0.946778	0.266667	0.4	1	1	1.13793	-0.996918	0.16	na	0.535055	
1.03073	-0.542252	0.531813	0.817941	0.55809	0.882368	3.17241	0.15625	0.30303	0.259146	na	0.533333	0.949425	0.156765	33	0	0	8.32985	10.6897	7.51724	0.384968	0.624325	0.133333	0.166667	6	6	9.10345	0.295299	0.0822222	na	0.0935484	
-0.614439	-2.10959	-0.209281	-0.390466	-0.282254	-0.464681	-1.10345	0	0	0.12492	na	0.3	0.82069	0.0965055	10	0	0	2.5242	2.03448	3.13793	-0.263638	-0.601231	0.366667	0.533333	2	3	2.58621	0.0600765	0.206667	na	0.491525	
1.3865	-1.14523	0.963492	1.29026	1.04107	1.39908	1.22299	0.222222	0.421053	0.327246	na	0.466667	0.928736	0.173697	19	0	0	4.79598	6.71494	5.49195	0.543723	0.392419	0.2	0.233333	2	2	6.10345	0.784413	0.102222	na	0.148922	
0.223326	-3.34699	-0.649581	-0.435635	-0.813249	-0.552502	1.81149	0	0	0.139585	na	0.533333	0.924138	0.124299	22	0	0	5.55324	5.90575	4.09425	0.0862608	0.511856	0.2	0.233333	2	8	5	-0.29538	0.106667	na	0.169327	
-1.24959	-3.36041	-0.426692	-0.803986	-0.539664	-0.933986	0.349425	0.214286	0.4	0.275583	na	0.366667	0.850575	0.0766255	15	0	0	3.7863	2.38161	2.03218	-0.504142	0.136997	0.3	0.533333	1	5	2.2069	-1.13724	0.177778	na	0.419884	
-0.399687	-0.883271	0.73818	0.43707	0.794994	0.458139	-0.165517	0.307692	0.37037	0.363203	na	0.433333	0.935632	0.108354	27	0	0	6.81534	6.05517	6.22069	-0.151568	-0.0390268	0.166667	0.166667	1	4	6.13793	-0.306001	0.0955556	na	0.660592	
