mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:08:06 2008 

Input data from the file: input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          100
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Mutations:             0
Thetaw:                5
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.052053	-0.260188	0.0589871	0.0662108	-0.0248086	0	-0.210526	0.15	0.238095	0.307437	na	0.5	0.884211	0.133843	21	0	0	5.91926	6	6.21053	0.0211397	-0.0579777	0.25	0.45	1	6	6.10526	0.100935	0.16	na	0.166667	
1.07523	-8.19282	1.13979	1.30104	1.24705	1.43864	0.947368	0.153846	0.214286	0.320474	na	0.8	0.978947	0.179436	14	0	0	3.94617	5.10526	4.15789	0.455227	0.369156	0.1	0.15	3	1	4.63158	0.509577	0.07	na	0.195876	
-0.765702	-2.16489	-0.784969	-0.906656	-0.785973	-0.947901	-2.58947	0.208333	0.36	0.287347	na	0.6	0.921053	0.0973991	25	0	0	7.04674	5.65263	8.24211	-0.306617	-0.611262	0.25	0.3	1	10	6.94737	-0.0468097	0.125	na	0.176909	
0.921485	1.12569	0.151141	0.441229	0.342183	0.64703	-2.38947	0.28	0.384615	0.375766	na	0.5	0.921053	0.166477	26	0	0	7.32861	9.06842	11.4579	0.367933	-0.54463	0.2	0.35	2	6	10.2632	1.33837	0.125	na	0.330818	
-1.18531	-2.17597	-2.11275	-2.13902	-2.13918	-2.21882	-1.08421	0.0769231	0.142857	0.14122	na	0.45	0.831579	0.102168	14	0	0	3.94617	2.66842	3.75263	-0.501833	-0.422478	0.35	0.45	0	9	3.21053	-0.546932	0.21	na	0.374753	
0.902573	-0.736172	1.16354	1.26385	1.31191	1.43277	3.01053	0.130435	0.208333	0.281105	na	0.6	0.926316	0.170196	24	0	0	6.76487	8.34737	5.33684	0.362553	0.736945	0.2	0.25	5	2	6.84211	0.0376193	0.12	na	0.119798	
0.963994	-0.854996	0.39166	0.650036	0.72138	0.967091	-5.04211	0.235294	0.388889	0.362015	na	0.55	0.921053	0.168336	18	0	0	5.07365	6.37368	11.4158	0.397119	-1.58755	0.2	0.3	2	3	8.89474	2.3428	0.125	na	0.156895	
0.859333	-1.33651	0.56443	0.755531	0.576408	0.804731	2.36842	0.0666667	0.125	0.24949	na	0.55	0.931579	0.165655	16	0	0	4.50991	5.55263	3.18421	0.358333	0.824751	0.15	0.3	1	3	4.36842	-0.0950476	0.115	na	0.180095	
-0.118175	-2.35386	0.091509	0.0343167	0.0124394	-0.0367225	2.50526	0.0833333	0.16	0.188478	na	0.65	0.952632	0.126026	25	0	0	7.04674	6.83158	4.32632	-0.0473221	0.591383	0.15	0.15	2	7	5.57895	-0.691412	0.095	na	0.146379	
0.299206	-4.30069	0.481902	0.497803	0.485923	0.516794	1.42105	0.173913	0.333333	0.254261	na	0.75	0.968421	0.143806	24	0	0	6.76487	7.28947	5.86842	0.120188	0.347859	0.15	0.15	4	5	6.57895	-0.0905593	0.08	na	0.274368	
