mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:04:35 2008 

Input data from the file: ex22.txt

Print_neuttest:        2
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 5474

N_loci:                4
Factorn_chr:           1.000000 1.000000 1.000000 1.000000
N_sites:               1050 560 2456 1000
N_samples:             30 10 24 12
Thetaw:                10 5 35 8.5
No_rec_males:          0
Recombination:         10 0 30 56

Pop_size:              1.00E+06
Ifselection:           0 0 1 0
Pop_sel:               0 0 20000 0
Sel_nt:                0 0 200 0
Sinit:                 0 0 -0.01 0

Recombination parameter value for the studied region and all the region until the selective position.


Neutral tests (excluding multiple hits positions)
avg(TD)	var(TD)	avg(Fs)	var(Fs)	avg(FD*)	var(FD*)	avg(FF*)	var(FF*)	avg(FD)	var(FD) 	avg(FF)	var(FF)	avg(H)	var(H)	avg(B)	var(B)	avg(Q)	var(Q)	avg(ZA)	var(ZA)	avg(Fst)	var(Fst)	avg(Kw)	var(Kw) 	avg(Hw)	var(Hw)	avg(R2)	var(R2)	avg(S)	var(S)	avg(pi_w)	var(pi_w)	avg(pi_b)	var(pi_b)	avg(ThetaWatt)	var(thetaWatt)	avg(ThetaTaj)	var(ThetaTaj)	avg(ThetaFW)	var(ThetaFW)	avg(D/Dmin)	var(D/Dmin)	avg(Hnorm)	var(Hnorm)	avg(maxhap)	var(maxhap)	avg(maxhap1)	var(maxhap1)	avg(Rm)	var(Rm)	avg(theta_fl)	var(theta_fl)	avg(theta_l)	var(theta_l)	avg(zeng_E)	var(zeng_E)	avg(EW-test)	var(EW-test)	avg(Fstw)	var(Fstw)	avg(Pwh)	var(Pwh)
-0.199033	0.452791	-0.740226	3.34764	-0.417453	0.382517	-0.403024	0.550947	-0.0533752	0.422294	-0.104357	0.585782	-4.63376	46.624	0.198519	0.00505779	0.286312	0.00764332	0.32811	0.00857791	na	na	0.66875	0.0507581	0.915665	0.00875099	0.143859	0.00248602	57.5	3893.67	0	0	0	0	15.7337	265.896	14.3993	174.104	19.0331	303.517	-0.0995915	0.0669746	-0.937209	1.45886	0.235417	0.0147396	0.3	0.022963	3.75	24.25	18.75	564.917	16.7162	227.155	0.788376	0.874284	0.141806	0.0119291	na	na	0.26206	0.118947	
0.143062	0.677951	-2.93039	6.74771	0.283415	1.35942	0.289037	1.4798	0.213948	2.34224	0.223517	2.5637	4.25846	25.4941	0.123447	0.000454277	0.207526	0.00224825	0.254482	0.00190756	na	na	0.827083	0.0190451	0.969557	0.00158079	0.147929	0.000650629	63.25	5172.92	0	0	0	0	17.4127	352.655	19.1538	466.209	14.8953	291.525	0.0322249	0.149338	0.503436	0.12785	0.14375	0.0114525	0.20625	0.0170081	6.25	46.9167	11.25	60.9167	17.0246	372.494	-0.374788	0.877299	0.0925	0.00360607	na	na	0.133198	0.00477309	
0.0768618	0.168154	-3.05299	1.63837	0.166865	0.225628	0.157057	0.280506	0.0919321	0.296949	0.108406	0.37065	0.885709	1.7447	0.0812893	0.00642967	0.118742	0.0111901	0.187368	0.00432576	na	na	0.785417	0.0340914	0.96159	0.00145215	0.141667	0.00104015	48.25	2440.92	0	0	0	0	13.2857	165.518	13.2929	171.073	12.4072	186.465	0.0505388	0.0295178	0.297825	0.219466	0.170833	0.00858796	0.204167	0.018588	5	15.3333	13.25	182.25	12.85	178.333	-0.236624	0.387017	0.100035	0.00330376	na	na	0.165142	0.0207003	
-0.134111	0.335111	-1.32974	3.9766	0.341463	0.348521	0.246686	0.423618	0.303609	0.515057	0.205796	0.609102	-4.70684	82.305	0.247396	0.0565857	0.288659	0.060669	0.342613	0.038522	na	na	0.71875	0.0249248	0.9376	0.00415144	0.131185	0.000370637	57.25	4148.25	0	0	0	0	15.7054	282.675	14.7396	204.565	19.4465	499.47	-0.0705382	0.0502484	-0.398051	1.37559	0.204167	0.018588	0.258333	0.0308333	5	46	15	402	17.093	331.441	0.313571	1.25415	0.12191	0.00678043	na	na	0.584762	0.499559	
0.0253246	0.252817	-0.991163	2.42303	0.0765387	0.112848	0.0900043	0.134771	0.285807	0.263557	0.261044	0.3445	0.639501	50.0707	0.148955	0.017333	0.216897	0.0279078	0.243086	0.0239866	na	na	0.65625	0.085897	0.859204	0.054132	0.148732	0.000371188	53.75	2902.92	0	0	0	0	14.72	199.956	15.5796	219.995	14.9401	127.054	-0.0486215	0.0908064	0.0122778	0.485312	0.270833	0.0830324	0.33125	0.144091	5	16.6667	12	172	15.2598	161.007	0.0886225	0.926816	0.192326	0.054069	na	na	0.513128	0.737806	
-0.582938	0.728871	-2.91547	5.65556	-0.720663	1.63623	-0.779202	1.72177	-0.613231	1.5576	-0.724061	1.79604	-3.64758	24.1349	0.290042	0.0645196	0.371791	0.0674821	0.360863	0.0535165	na	na	0.672917	0.08386	0.858377	0.0538743	0.149846	0.00422923	54.25	5156.25	0	0	0	0	14.7245	361.95	13.0475	309.341	16.6951	502.007	-0.274223	0.184057	-0.197143	0.390957	0.270833	0.0830324	0.3375	0.143032	4.75	34.9167	16.25	322.25	14.8713	399.64	-0.233615	1.04482	0.192951	0.054257	na	na	0.702028	0.877501	
-0.412481	0.195749	-1.04207	2.7131	-0.232467	0.18194	-0.316465	0.210225	-0.279185	0.494212	-0.375578	0.507986	-2.28889	10.1473	0.106227	0.00545425	0.164958	0.0122973	0.221054	0.00161455	na	na	0.660417	0.0205266	0.910517	0.0107546	0.123434	0.000206948	44.75	1809.58	0	0	0	0	12.3596	120.193	11.7432	123.963	14.0321	95.8943	-0.197156	0.0576501	-0.531822	0.238543	0.239583	0.0305266	0.316667	0.0662963	3.75	14.9167	13.25	118.917	12.8876	107.392	0.21487	0.331757	0.146563	0.0136336	na	na	0.242845	0.0203793	
0.025523	0.38087	-1.73529	5.55701	0.221712	0.271247	0.181573	0.387333	0.233907	0.393786	0.208977	0.55563	2.24076	3.70497	0.137672	0.0140656	0.209839	0.0261244	0.23245	0.0189095	na	na	0.7625	0.0422917	0.962015	0.000865058	0.138166	0.00160215	50.75	1898.25	0	0	0	0	14.5427	123.106	14.6384	129.929	12.3976	148.098	0.0305233	0.070357	0.418815	0.19191	0.1625	0.00303241	0.225	0.00472222	4.25	18.9167	13.5	171.667	13.518	138.087	-0.418832	0.212686	0.100486	0.000813085	na	na	0.192291	0.0160304	
-0.499298	0.336117	-0.834203	1.8152	-0.619588	0.378442	-0.66518	0.472629	-0.696941	0.361635	-0.770689	0.517746	0.563975	7.167	0.181386	0.00853885	0.248676	0.00925397	0.261279	0.00472332	na	na	0.689583	0.0211748	0.937033	0.00147885	0.131083	0.000929626	52.5	2629.67	0	0	0	0	14.804	174.011	13.952	192.373	13.388	159.301	-0.235446	0.0766539	-0.0148575	0.269964	0.227083	0.00543403	0.297917	0.0253877	5.25	36.9167	18.5	177.667	13.67	174.045	-0.390866	0.0533627	0.122986	0.00331252	na	na	0.38615	0.239282	
-0.816977	0.287708	-2.79441	6.62772	-0.856578	0.90177	-0.981977	0.865544	-0.596651	0.428033	-0.815679	0.457639	-5.93345	37.6751	0.186886	0.0486244	0.225758	0.0518488	0.268042	0.0329815	na	na	0.7375	0.0263657	0.94757	0.00218194	0.12892	0.00290557	45.75	1624.92	0	0	0	0	12.5831	103.948	9.5249	44.7881	15.4583	143.035	-0.345532	0.0596224	-0.863647	0.908579	0.195833	0.00858796	0.247917	0.0158507	3.5	9	17.5	321.667	12.4916	84.4928	0.183507	0.502459	0.113194	0.00376222	na	na	0.507307	0.488185	
-0.411134	0.179205	-3.55076	3.21859	-0.328566	0.361561	-0.39569	0.323915	-0.485646	0.437686	-0.543777	0.397507	0.915802	5.66336	0.0843299	0.00477664	0.152667	0.0160064	0.186175	0.00370071	na	na	0.808333	0.0156481	0.963941	0.000856481	0.117963	0.000601166	51.25	2621.58	0	0	0	0	14.0469	174.771	12.024	99.2199	11.1082	99.301	-0.174999	0.0249153	0.140806	0.294055	0.170833	0.00414352	0.204167	0.00969907	5	22	19	387.333	11.5661	97.8446	-0.496511	0.2613	0.098125	0.00213742	na	na	0.142039	0.0105743	
0.334565	0.380884	-1.00564	2.43418	0.389429	0.38469	0.432025	0.494665	0.489791	0.280211	0.538671	0.462578	-1.64307	30.7723	0.168278	0.0113666	0.264371	0.0318253	0.287125	0.0163054	na	na	0.68125	0.0249248	0.928177	0.00522156	0.15452	0.00126603	51.75	3713.58	0	0	0	0	14.3812	256.29	14.2918	189.37	15.9349	349.454	0.149159	0.0653001	-0.0647212	0.483346	0.222917	0.0148785	0.302083	0.0425174	5.5	25	13	350	15.1133	261.719	0.352157	0.275457	0.130625	0.00783387	na	na	0.173716	0.0153067	
-0.44863	0.927702	-2.26793	3.93203	-0.135449	0.58941	-0.265542	0.729793	-0.286821	0.938639	-0.423136	1.16535	-2.91288	28.9992	0.128415	0.0103335	0.189305	0.0178773	0.221171	0.0174033	na	na	0.689583	0.0461748	0.929432	0.00201031	0.11791	0.00143455	45.75	2740.92	0	0	0	0	12.6362	187.934	12.5428	234.029	15.4557	251.307	-0.214718	0.205934	-0.483913	1.38088	0.225	0.00935185	0.302083	0.0247396	4.5	27.6667	12.5	152.333	13.9993	235.418	0.131058	0.908716	0.130174	0.00368232	na	na	0.264	0.0510052	
0.269727	0.0584612	-0.680944	3.46485	0.757201	0.125561	0.719482	0.0709215	0.819032	0.208322	0.792988	0.128653	2.37166	67.5487	0.215185	0.0581694	0.277286	0.0477674	0.318088	0.0422377	na	na	0.6875	0.0246991	0.954806	0.000505904	0.150133	0.000228883	46.25	1892.92	0	0	0	0	13.3847	125.472	14.698	174.879	12.3263	77.1785	0.105857	0.00768682	0.131996	1.04232	0.154167	0.00247685	0.25	0.0168519	2.75	7.58333	8.25	68.25	13.5122	109.141	0.137836	0.856872	0.106736	0.00166422	na	na	0.525837	0.675666	
0.503812	1.38614	0.252611	30.4453	0.198987	0.938831	0.309908	1.36122	0.328322	1.30776	0.466226	1.96311	-3.88711	36.3525	0.264769	0.0251717	0.349701	0.0304087	0.363593	0.0351394	na	na	0.683333	0.0464815	0.931826	0.00777253	0.158765	0.00442302	51.5	1014.33	0	0	0	0	14.6998	58.812	16.0785	80.7913	19.9656	119.179	0.250329	0.279692	-0.420585	0.607979	0.18125	0.00659144	0.241667	0.0121296	4.25	9.58333	12	83.3333	18.022	90.8971	0.856899	0.0600435	0.12691	0.0106444	na	na	0.37929	0.111123	
0.205478	0.245073	-0.752701	0.775748	-0.00251151	0.333762	0.0744021	0.414167	-0.0635056	0.589112	0.0248941	0.709652	4.30944	8.71325	0.123275	0.000320862	0.21407	0.00153832	0.219337	0.000970503	na	na	0.7375	0.0263657	0.946978	0.00184985	0.145319	9.29377e-05	74	6588.67	0	0	0	0	20.2842	452.643	21.9258	506.575	17.6163	433.032	0.0607941	0.0465969	0.553835	0.101516	0.2	0.00907407	0.235417	0.0147396	7	52.6667	18.5	369.667	19.771	467.625	-0.349134	0.281057	0.113403	0.00431576	na	na	0.158178	0.0289142	
0.44603	0.765934	-0.0451154	2.98232	0.3459	0.613507	0.437198	0.886675	0.371476	0.685975	0.480723	1.03048	-2.51397	26.3119	0.2148	0.0192626	0.278286	0.0253969	0.362319	0.0208376	na	na	0.685417	0.0452025	0.930693	0.00374867	0.1534	0.00131016	59.5	4672.33	0	0	0	0	16.5902	320.174	16.1732	199.223	18.6872	369.876	0.191841	0.10718	-0.0399809	0.152373	0.235417	0.0124248	0.295833	0.042662	5.5	38.3333	17.25	556.917	17.4302	277.972	0.407075	0.595981	0.128715	0.00557332	na	na	0.221989	0.0753788	
0.0387888	0.21543	-1.23229	1.3211	0.0897499	0.180427	0.100304	0.167325	0.108515	0.139407	0.125824	0.172744	-0.709069	1.43552	0.122721	0.00863087	0.187947	0.021461	0.205386	0.00668226	na	na	0.720833	0.0358102	0.938043	0.00605368	0.138229	0.000440474	60.5	3975	0	0	0	0	16.5268	271.105	17.2587	303.963	17.9678	324.068	-0.00293279	0.0550467	-0.0829165	0.0435896	0.20625	0.0170081	0.275	0.0469444	6.5	25	16.25	290.917	17.6132	313.657	0.156542	0.304496	0.121285	0.00881406	na	na	0.215717	0.0539591	
0.38064	0.248089	-1.42258	2.32497	0.492209	0.131387	0.53433	0.193953	0.601316	0.394368	0.65449	0.493661	-1.15851	7.96015	0.171784	0.00993761	0.261716	0.0132182	0.303559	0.00290804	na	na	0.745833	0.023588	0.949285	0.00188401	0.151844	0.00074254	55.25	3420.92	0	0	0	0	15.3936	229.798	16.3148	224.077	17.4733	251.382	0.157252	0.048927	-0.238022	0.353876	0.197917	0.00557292	0.197917	0.00557292	5.75	20.25	13	303.333	16.8941	235.739	0.591182	0.358372	0.111354	0.00407328	na	na	0.25107	0.0827471	
0.158333	0.253019	-0.209893	18.0494	0.229586	1.20985	0.238631	1.1177	0.377595	1.27588	0.382832	1.25984	-4.60101	25.2524	0.261626	0.0426982	0.354058	0.0297602	0.35037	0.0423837	na	na	0.660417	0.06886	0.90336	0.0166746	0.146259	0.00177172	50.75	2092.25	0	0	0	0	14.0556	135.372	14.4445	159.762	19.0455	310.647	0.0844466	0.0437645	-0.512213	0.0670577	0.222917	0.0148785	0.241667	0.0121296	4.75	20.9167	11.5	95	16.745	228.892	0.656263	0.358717	0.152778	0.0195996	na	na	0.489188	0.577431	
0.57413	1.10854	-0.444312	3.77256	0.486911	0.3945	0.56509	0.637187	0.450719	0.518611	0.562419	0.826242	0.265047	4.65349	0.281328	0.0678906	0.364062	0.0692334	0.417294	0.1013	na	na	0.666667	0.0637037	0.891866	0.0272707	0.167476	0.00534448	58.75	3016.92	0	0	0	0	16.2131	206.433	16.3104	177.794	16.0453	202.037	0.337441	0.398884	0.107154	0.0819177	0.220833	0.0358102	0.220833	0.0358102	5.5	23	16	348.667	16.1779	188.752	0.25496	0.481701	0.162778	0.0299996	na	na	0.33536	0.148231	
-0.437386	0.316919	-1.98037	8.60391	-0.27474	0.36681	-0.362929	0.420357	-0.068975	0.212454	-0.211253	0.174186	-0.74768	37.6566	0.0760096	0.0119831	0.128475	0.0363274	0.21252	0.00916157	na	na	0.727083	0.0241377	0.943459	0.00212319	0.127285	0.000178126	58.5	4517.67	0	0	0	0	15.8612	311.003	15.0189	284.937	15.7666	153.581	-0.218022	0.0911221	-0.714154	1.47294	0.214583	0.00677662	0.302083	0.0247396	6	50.6667	17	438	15.3927	209.845	0.369104	0.81963	0.117153	0.0034387	na	na	0.33871	0.134315	
-0.530066	0.344087	-3.50965	25.0573	-0.750025	0.285753	-0.780133	0.389043	-0.9127	0.228938	-0.957006	0.399272	-3.79576	45.8601	0.164832	0.00518587	0.261995	0.0106305	0.261624	0.00873696	na	na	0.772917	0.0755266	0.903883	0.0300396	0.116336	0.000675492	49.25	1262.25	0	0	0	0	13.8252	75.749	11.9375	44.5347	15.7333	160.619	-0.233938	0.057102	-0.320277	0.192327	0.225	0.0630556	0.245833	0.0569213	4	8.66667	20.5	227.667	13.8354	91.1116	-0.128141	0.172311	0.151562	0.0322785	na	na	0.254284	0.0327671	
0.0970738	0.183282	-2.42242	6.48173	0.0268531	0.191726	0.0563912	0.251152	0.0235642	0.337074	0.0498863	0.393372	-0.643983	16.9415	0.135158	0.00234435	0.230171	0.00656994	0.240338	0.000379507	na	na	0.791667	0.0262037	0.96846	0.000835224	0.135077	0.000161832	51	2479.33	0	0	0	0	14.2067	164.133	14.2766	142.478	14.9205	237.348	0.031458	0.0256795	0.123539	0.410245	0.14375	0.00256366	0.179167	0.00803241	4.75	13.5833	13.75	164.917	14.5985	185.678	-0.0344786	0.440096	0.0939236	0.00203997	na	na	0.122291	0.00200865	
0.0232403	0.0769443	-2.13978	1.49895	0.0636258	0.294772	0.0579696	0.283871	0.123575	0.579929	0.100698	0.538826	1.8901	25.4259	0.104462	0.0054786	0.171805	0.0156093	0.207004	0.0121626	na	na	0.725	0.0519444	0.937364	0.00453622	0.134005	0.000180467	46.5	2893.67	0	0	0	0	12.9299	199.628	12.7809	179.557	10.8908	98.23	0.00194516	0.0132578	0.200635	0.431256	0.214583	0.0156655	0.214583	0.0156655	5.5	30.3333	11.75	201.583	11.8359	132.537	-0.159072	0.565684	0.122326	0.00663662	na	na	0.183434	0.0268039	
-0.0777867	0.989041	-2.85038	1.42468	-0.317037	1.53463	-0.279841	1.73796	-0.492486	2.48768	-0.440535	2.8926	1.23839	4.51911	0.151937	0.00200487	0.240021	0.00878624	0.256418	0.0143816	na	na	0.791667	0.0215741	0.964707	0.00136469	0.141311	0.00130149	46.75	1940.92	0	0	0	0	13.1328	127.528	12.9242	114.95	11.6858	144.01	-0.0499907	0.224276	0.311945	0.265658	0.1625	0.00969907	0.204167	0.018588	4.25	14.25	17.25	362.917	12.305	128.35	-0.368554	1.64851	0.0970139	0.00348001	na	na	0.148155	0.00922364	
0.109511	0.134534	-3.29225	3.85688	0.0177278	0.105958	0.0535768	0.147848	-0.105669	0.205396	-0.0520764	0.268708	2.66321	2.8399	0.0681431	0.00322271	0.12075	0.00952961	0.193293	0.00461509	na	na	0.735417	0.0577951	0.945175	0.00502944	0.143989	0.000985301	35.25	1120.25	0	0	0	0	9.91375	77.6425	10.3905	97.3252	7.72729	77.2539	0.044206	0.0251572	0.482989	0.0977803	0.158333	0.010463	0.216667	0.0387037	4	10	9.75	50.9167	9.0589	86.5796	-0.397368	0.303866	0.114965	0.00717331	na	na	0.211692	0.0489168	
0.325245	1.25678	-2.04526	10.2494	0.0860664	0.509618	0.165031	0.919514	-0.0229727	0.764232	0.09978	1.33176	-1.408	5.39524	0.174288	0.00893974	0.246649	0.0064052	0.302987	0.0227632	na	na	0.7625	0.0289583	0.960187	0.00137107	0.148046	0.00287456	46.5	1625.67	0	0	0	0	12.9658	104.089	12.0989	34.4135	13.5069	45.6018	0.169399	0.223002	-0.205543	0.275903	0.160417	0.00913773	0.225	0.0136111	3.5	6.33333	15.75	358.917	12.8029	38.6588	0.449644	1.06326	0.101528	0.00277106	na	na	0.171823	0.0171437	
0.198346	0.382402	-1.70063	1.56872	-0.0527636	0.156183	0.0235783	0.263002	-0.108309	0.163308	-0.0162043	0.310819	2.07919	4.4344	0.211181	0.0252946	0.296249	0.043444	0.319602	0.0350359	na	na	0.729167	0.0296991	0.945019	0.00210111	0.140628	0.00120651	52	3624.67	0	0	0	0	14.3532	248.414	14.8128	260.814	12.7337	255.778	0.0902993	0.0867354	0.331226	0.180532	0.195833	0.00858796	0.229167	0.018588	4.25	34.9167	14.75	229.583	13.7733	257.187	-0.176777	0.426607	0.115486	0.00393664	na	na	0.137554	0.00656672	
-0.286514	0.496232	-1.73538	5.07067	-0.351089	0.942752	-0.378299	1.04064	-0.117528	0.166444	-0.199306	0.339588	2.05211	70.7569	0.150012	0.0122113	0.228394	0.0222023	0.223009	0.0129896	na	na	0.7375	0.00525463	0.942728	0.00269586	0.141878	0.000674388	55.25	3310.92	0	0	0	0	15.4797	221.494	15.3938	258.837	13.3417	115.804	-0.143525	0.116831	-0.180968	2.40322	0.20625	0.0170081	0.23125	0.014647	4.25	14.25	15	144.667	14.3678	169.631	-0.0248168	1.14787	0.117118	0.0055986	na	na	0.467619	0.434253	
-0.149852	0.180719	-1.98694	7.59978	0.19816	0.545337	0.0939453	0.422857	0.114541	0.914403	0.00622404	0.687073	-1.71762	18.9661	0.153399	0.0159207	0.230342	0.0325817	0.258068	0.00949985	na	na	0.722917	0.020897	0.950077	0.00114871	0.129066	0.000770136	41.75	1466.92	0	0	0	0	11.7044	95.5219	11.3843	103.083	13.1019	201.327	-0.0520257	0.0277691	-0.0183593	0.323839	0.20625	0.00589699	0.252083	0.00835069	4.5	17.6667	8.5	4.33333	12.2431	147.463	-0.121707	0.234718	0.111111	0.00228416	na	na	0.148106	0.00081824	
-0.164174	0.0246963	-1.99449	9.47368	0.258158	0.457366	0.16423	0.35732	0.201692	0.636602	0.118738	0.517461	-0.623907	0.260366	0.233397	0.0320201	0.308504	0.0260694	0.307066	0.0351445	na	na	0.722917	0.0551563	0.919357	0.0154462	0.134311	0.000756451	52	2595.33	0	0	0	0	14.4586	174.002	13.6628	150.242	14.2867	160.251	-0.0643607	0.00475242	-0.096943	0.00486634	0.2125	0.0380324	0.245833	0.0569213	4	23.3333	13.5	136.333	13.9748	155.181	-0.049282	0.0270237	0.137882	0.0185302	na	na	0.44178	0.52313	
-0.327208	0.268816	-5.22271	17.6723	-0.684146	1.0942	-0.665976	1.03414	-0.611056	1.5783	-0.610988	1.41487	0.605646	11.8712	0.126755	0.000126875	0.230214	0.00114289	0.224603	0.00524751	na	na	0.802083	0.0277025	0.950096	0.00503929	0.132985	0.00135538	42	1783.33	0	0	0	0	11.7065	119.728	11.093	118.458	10.4874	65.7117	-0.143754	0.0568546	-0.20686	0.421919	0.195833	0.0196991	0.2375	0.0330324	4.25	9.58333	14	132	10.7902	89.1169	-0.0515429	0.636098	0.110035	0.00799913	na	na	0.259925	0.0803869	
0.147384	0.365859	-2.4442	3.21117	0.165087	0.10607	0.196349	0.173558	0.145511	0.120032	0.194532	0.23818	2.1306	5.84215	0.134177	0.00888454	0.208661	0.0206883	0.208987	0.00448356	na	na	0.727083	0.0707118	0.900348	0.0292838	0.142421	0.000491772	45.25	2040.25	0	0	0	0	12.581	140.374	13.4444	151.495	11.3138	167.668	0.0340344	0.0942024	0.354651	0.237739	0.225	0.0630556	0.277083	0.0818229	4.25	9.58333	11.75	154.917	12.3791	158.121	-0.194194	0.0719073	0.154965	0.0313844	na	na	0.233385	0.0896092	
0.349266	0.369176	-2.96755	6.49491	0.309195	0.409297	0.358583	0.517175	0.236168	0.559426	0.320308	0.704552	-0.136658	20.3672	0.0864766	0.000477374	0.165443	0.00196258	0.197859	0.000441249	na	na	0.683333	0.114259	0.854745	0.0669901	0.162156	0.00331549	44.5	2843.67	0	0	0	0	12.0574	199.039	11.5337	143.725	11.6704	252.635	0.25636	0.150691	0.410487	0.324172	0.2625	0.0863657	0.345833	0.191366	4.5	13.6667	14	414	11.6021	193.088	-0.176622	0.0224917	0.195903	0.066014	na	na	0.605718	1.05237	
-0.0654791	0.0181626	-0.595905	4.99466	0.54298	0.16352	0.421301	0.0887166	0.539365	0.281569	0.41358	0.158657	-2.93001	75.3444	0.223744	0.0580902	0.270302	0.063056	0.314893	0.0627019	na	na	0.677083	0.0510822	0.912808	0.00923771	0.136274	0.000280925	55	3499.33	0	0	0	0	15.8203	234.788	15.3514	209.801	18.2814	520.279	-0.0262742	0.00330191	0.0670712	0.533369	0.247917	0.029184	0.28125	0.047147	4.25	16.25	11.25	100.917	16.8164	346.204	-0.10834	0.411413	0.144931	0.0112463	na	na	0.645603	0.456372	
0.205728	0.00955358	-1.90228	3.49363	-0.13975	0.721794	-0.0389465	0.487493	-0.195722	1.19635	-0.073133	0.813806	1.27189	2.20891	0.124984	0.0030272	0.209616	0.00575678	0.241359	0.000744455	na	na	0.772917	0.0221007	0.949817	0.00325474	0.140965	0.000215937	64.75	6894.92	0	0	0	0	17.9328	475.214	19.1526	558.63	17.8807	625.341	0.0831527	0.00115411	0.367756	0.116421	0.195833	0.0196991	0.247917	0.029184	5	38.6667	15	158	18.5166	591.433	-0.193579	0.205135	0.11066	0.00565344	na	na	0.158461	0.0137949	
0.397066	0.589566	0.119402	1.58103	0.0609218	0.37897	0.175503	0.532367	-0.044125	0.587113	0.113587	0.833913	3.79889	14.933	0.128449	0.0087866	0.190079	0.00740961	0.26661	0.0192389	na	na	0.664583	0.00816551	0.915603	0.00325501	0.152376	0.00171949	63	5468	0	0	0	0	17.3218	374.549	18.4367	400.953	14.6378	266.663	0.182174	0.144552	0.407892	0.0598821	0.2625	0.0145139	0.308333	0.019537	6	44.6667	19	554	16.5373	330.075	-0.0865825	0.739221	0.142361	0.00639596	na	na	0.376304	0.222603	
0.406083	0.294488	-0.611539	2.80154	0.628836	0.16336	0.643332	0.246088	0.653583	0.245322	0.690819	0.371838	1.89525	58.5656	0.187354	0.0166333	0.245238	0.0185076	0.316268	0.0280749	na	na	0.722917	0.0418229	0.946368	0.00322135	0.153968	0.00141418	57.75	3252.25	0	0	0	0	16.1962	217.454	16.7451	192.042	14.8498	103.672	0.186861	0.0699821	0.00383419	0.916767	0.170833	0.00858796	0.204167	0.018588	5	22	12.75	211.583	15.7974	133.215	0.299981	1.60315	0.113993	0.00536609	na	na	0.271142	0.0878712	
-0.392402	0.158646	-2.38433	0.588607	-0.316367	0.306091	-0.401731	0.295033	-0.29986	0.55494	-0.421401	0.519405	-0.59773	8.44079	0.0733613	0.00491586	0.118499	0.0114537	0.15392	0.00718078	na	na	0.75625	0.030897	0.957479	0.00135365	0.125852	0.000853175	54.75	4076.25	0	0	0	0	15.126	280.952	12.4877	146.695	13.0855	219.356	-0.159762	0.0196674	0.15964	0.192846	0.179167	0.00803241	0.222917	0.0148785	4.5	17.6667	17.75	492.917	12.7866	180.916	-0.496356	0.175326	0.103993	0.00293924	na	na	0.2075	0.0169154	
-0.158832	0.0398784	-1.90506	0.517812	-0.517433	0.228332	-0.476536	0.189843	-0.717863	0.270543	-0.645106	0.218726	4.2294	41.0262	0.105574	0.00368847	0.177217	0.00658452	0.212317	0.00394635	na	na	0.7375	0.0330324	0.935101	0.00312659	0.125791	0.00049696	51	3069.33	0	0	0	0	14.2331	208.912	13.6114	190.184	9.38205	61.0458	-0.0614127	0.00573598	0.447507	0.160577	0.225	0.0137963	0.25	0.0146296	3.5	9.66667	19.75	398.25	11.4967	115.358	-0.598702	0.168828	0.125625	0.00299498	na	na	0.156966	0.00530882	
0.250587	0.647553	-1.65066	4.17764	0.436551	0.166183	0.422114	0.330206	0.470365	0.159681	0.458706	0.35971	-1.9294	5.07989	0.122807	0.00709795	0.195059	0.0172302	0.358856	0.0367196	na	na	0.622917	0.101267	0.862704	0.0331095	0.157538	0.00417048	40.25	2572.25	0	0	0	0	11.0852	180.418	10.0954	121.473	12.0248	170.65	0.211337	0.262598	-0.256222	0.105604	0.297917	0.0461285	0.35625	0.0711748	3.5	12.3333	9.75	170.25	11.0601	144.791	0.369049	0.274697	0.190417	0.0337575	na	na	0.450884	0.137875	
-0.0215145	0.500885	-0.613671	3.80445	-0.0509876	0.370684	-0.0446327	0.567422	-0.0805719	0.408028	-0.0790427	0.653531	-1.51059	120.269	0.132015	0.0149867	0.189568	0.0235524	0.248145	0.0144828	na	na	0.7125	0.0372917	0.954604	0.000537734	0.13376	0.00065158	46.75	1221.58	0	0	0	0	13.4254	76.8223	12.5391	35.0916	14.0496	279.845	-0.0120564	0.069384	0.264966	1.05379	0.183333	0.00037037	0.208333	0.00398148	3.75	10.9167	15.25	181.583	13.2943	127.401	-0.311373	0.735281	0.107431	0.000495441	na	na	0.174512	0.0013564	
0.254516	0.160723	-0.433398	1.25402	0.0348794	0.17782	0.118388	0.219473	-0.0424072	0.238575	0.0742531	0.307527	3.08462	16.047	0.139649	0.00880211	0.212484	0.0211537	0.281063	0.000466544	na	na	0.635417	0.0754803	0.846716	0.0511206	0.155779	0.000969882	58.5	4209	0	0	0	0	16.1489	294.961	17.9108	381.104	14.8262	247.663	0.0896804	0.0357478	0.376471	0.0764101	0.314583	0.0695544	0.38125	0.127703	6	30	15.25	254.917	16.3685	310.372	-0.123005	0.134323	0.204375	0.0505845	na	na	0.460308	0.480772	
