mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:35:57 2008 

Input data from the file: ex13.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 213

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                10
No_rec_males:          0
Ifgammar:              1
Alpha_gammar:          0.5
P_gammar:              0.5
Correct_gammar:        5


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.762449	2.03045	1.20048	1.24722	1.37264	1.4057	-0.855172	0.259259	0.363636	0.386966	na	0.5	0.937931	0.149036	55	0	0	13.8831	16.7103	17.5655	0.276736	-0.104887	0.2	0.2	5	5	17.1379	0.794715	0.0933333	na	0.0598432	
0.599019	1.7551	0.605715	0.712341	0.652447	0.772571	2.55632	0.111111	0.173913	0.264865	na	0.466667	0.931034	0.141553	46	0	0	11.6113	13.4851	10.9287	0.219289	0.37061	0.2	0.233333	1	8	12.2069	0.170491	0.1	na	0.222468	
-1.45552	-10.0064	-2.431	-2.49196	-2.4383	-2.54219	-0.45977	0.129032	0.1875	0.177828	na	0.666667	0.942529	0.0771488	32	0	0	8.07743	4.83908	5.29885	-0.544801	-0.093044	0.233333	0.3	1	18	5.06897	-1.17878	0.0888889	na	0.206651	
1.37903	-1.93326	0.447255	0.879906	0.454968	0.942333	0.744828	0.08	0.153846	0.235503	na	0.566667	0.954023	0.169423	26	0	0	6.56292	9.09655	8.35172	0.524608	0.181627	0.133333	0.166667	5	5	8.72414	1.00719	0.0777778	na	0.109932	
-0.0749039	-6.55582	0.605715	0.451263	0.652447	0.475653	2.96092	0.0888889	0.152174	0.224173	na	0.766667	0.981609	0.118524	46	0	0	11.6113	11.377	8.41609	-0.0274208	0.429268	0.1	0.133333	7	8	9.89655	-0.490865	0.0511111	na	0.0878965	
0.317174	1.64667	0.620861	0.615283	0.66808	0.660858	-6.83218	0.275	0.341463	0.330425	na	0.433333	0.917241	0.131926	41	0	0	10.3492	11.2391	18.0713	0.116844	-1.10205	0.2	0.266667	1	7	14.6552	1.36351	0.113333	na	0.355901	
-1.03461	-0.525462	-1.55252	-1.63147	-1.87385	-1.91798	-1.84828	0.2	0.307692	0.292462	na	0.366667	0.742529	0.0811058	26	0	0	6.56292	4.66207	6.51034	-0.393584	-0.450703	0.5	0.566667	0	13	5.58621	-0.455173	0.282222	na	0.428994	
1.54751	2.97645	0.658582	1.12226	0.716674	1.24178	4.72644	0.255319	0.270833	0.333828	na	0.466667	0.935632	0.173651	48	0	0	12.1162	17.1563	12.4299	0.565285	0.658579	0.166667	0.266667	0	8	14.7931	0.737998	0.0955556	na	0.932601	
-0.325482	-4.57956	-0.617896	-0.616317	-0.798569	-0.767324	0.45977	0.030303	0.0588235	0.1128	na	0.633333	0.963218	0.106099	34	0	0	8.58227	7.81609	7.35632	-0.121316	0.0880579	0.133333	0.166667	3	12	7.58621	-0.37068	0.0688889	na	0.255882	
-1.68697	-4.24301	-0.229815	-0.824098	-0.0521455	-0.75639	-9.68276	0.153846	0.185185	0.21883	na	0.466667	0.914943	0.0607519	27	0	0	6.81534	3.6069	13.2897	-0.639726	-2.28307	0.233333	0.4	1	7	8.44828	0.737641	0.115556	na	2.49522	
-0.620951	-0.310378	-0.451194	-0.598316	-0.612226	-0.750877	-2.17931	0.0666667	0.130435	0.149125	na	0.5	0.921839	0.0987582	46	0	0	11.6113	9.66897	11.8483	-0.227317	-0.315952	0.233333	0.333333	1	15	10.7586	-0.24409	0.108889	na	0.413695	
-0.288372	0.171721	-0.222035	-0.28719	-0.331259	-0.384505	-1.43448	0.242424	0.264706	0.298284	na	0.433333	0.850575	0.108392	34	0	0	8.58227	7.90345	9.33793	-0.107484	-0.274741	0.366667	0.4	1	10	8.62069	0.014296	0.177778	na	0.885689	
-0.92664	-1.81461	-0.677303	-0.894469	-0.648784	-0.910259	-2.42759	0.0857143	0.138889	0.151029	na	0.5	0.94023	0.0869839	36	0	0	9.08711	6.78621	9.21379	-0.344081	-0.441308	0.166667	0.3	1	12	8	-0.385246	0.0911111	na	0.147358	
-0.851973	-4.88579	-1.70347	-1.68184	-1.8373	-1.81015	-4.55172	0.1875	0.333333	0.233466	na	0.6	0.947126	0.0845899	33	0	0	8.32985	6.37931	10.931	-0.318204	-0.895771	0.166667	0.3	1	16	8.65517	0.124182	0.0844444	na	0.156757	
0.411824	0.528625	-0.0526883	0.11411	-0.127236	0.0735041	0.0183908	0.12	0.192308	0.233407	na	0.4	0.917241	0.134996	26	0	0	6.56292	7.31954	7.30115	0.156665	0.00448461	0.166667	0.266667	0	7	7.31034	0.348322	0.113333	na	0.136621	
0.430969	-0.774851	0.255889	0.370051	0.234042	0.372819	4.49655	0.104167	0.163265	0.218113	na	0.6	0.954023	0.133903	49	0	0	12.3686	13.8	9.30345	0.157267	0.614597	0.166667	0.2	0	11	11.5517	-0.221112	0.0777778	na	0.0724638	
-0.376969	-2.96679	0.0730476	-0.0851634	0.0185771	-0.145654	3.13563	0.037037	0.0714286	0.0954931	na	0.533333	0.954023	0.106525	28	0	0	7.06776	6.32644	3.1908	-0.142531	0.715687	0.133333	0.2	1	7	4.75862	-1.01208	0.0777778	na	0.158067	
0.942768	2.58272	0.518118	0.775553	0.546535	0.840319	5.24138	0.166667	0.209302	0.248709	na	0.433333	0.910345	0.153351	43	0	0	10.8541	13.6207	8.37931	0.346376	0.809004	0.2	0.233333	0	8	11	0.0443309	0.12	na	0.881013	
-0.270313	1.12286	0.0078647	-0.0987483	-0.0636814	-0.169247	-5.69195	0.326531	0.36	0.373074	na	0.466667	0.898851	0.110665	50	0	0	12.621	11.7057	17.3977	-0.0985442	-0.763428	0.266667	0.366667	0	13	14.5517	0.513329	0.131111	na	0.939709	
-0.37646	-1.00821	-0.802604	-0.783351	-1.00054	-0.949736	-1.08506	0.12	0.153846	0.169685	na	0.433333	0.841379	0.103638	26	0	0	6.56292	5.87126	6.95632	-0.143211	-0.264592	0.366667	0.433333	1	10	6.41379	-0.0694952	0.186667	na	0.170321	
0.270051	1.29762	0.115609	0.196235	0.0660851	0.170364	-1.35172	0.113636	0.177778	0.224581	na	0.466667	0.931034	0.128859	45	0	0	11.3589	12.1862	13.5379	0.0989742	-0.200018	0.2	0.266667	3	11	12.8621	0.438713	0.1	na	0.08206	
0.685273	-0.0961738	0.371756	0.558467	0.369706	0.586033	3.35632	0.121212	0.147059	0.215513	na	0.5	0.908046	0.144211	34	0	0	8.58227	10.1954	6.83908	0.255419	0.642822	0.266667	0.266667	4	7	8.51724	-0.0242016	0.122222	na	0.196167	
-0.158743	-3.01417	-0.0526883	-0.102248	-0.127236	-0.167632	1.64598	0.04	0.0769231	0.133814	na	0.533333	0.949425	0.113677	26	0	0	6.56292	6.27126	4.62529	-0.0603885	0.401373	0.133333	0.166667	3	7	5.44828	-0.519452	0.0822222	na	0.159457	
0.427207	-0.307432	-0.107669	0.0802534	-0.201493	0.0314491	5.48966	0.0217391	0.0425532	0.136644	na	0.566667	0.947126	0.132378	47	0	0	11.8637	13.2276	7.73793	0.156219	0.780094	0.166667	0.166667	0	13	10.4828	-0.387877	0.0844444	na	0.0755996	
0.399868	1.4398	0.885743	0.857274	0.986766	0.945584	0.891954	0.113636	0.177778	0.229886	na	0.466667	0.935632	0.13579	45	0	0	11.3589	12.5839	11.692	0.146552	0.131984	0.133333	0.166667	3	6	12.1379	0.227368	0.0955556	na	0.397333	
-0.0466386	-7.92703	-0.142999	-0.131549	-0.240553	-0.208543	3.02529	0.0526316	0.0769231	0.135257	na	0.766667	0.97931	0.116998	39	0	0	9.84437	9.71954	6.69425	-0.0172318	0.511016	0.1	0.133333	3	11	8.2069	-0.541555	0.0533333	na	0.205771	
-1.63648	-4.1115	-2.29006	-2.44716	-2.68238	-2.80975	1.4069	0.0555556	0.105263	0.081379	na	0.4	0.822989	0.0620321	19	0	0	4.79598	2.53103	1.12414	-0.641752	0.45143	0.4	0.5	1	12	1.82759	-1.78088	0.204444	na	0.395095	
0.562978	1.91801	1.135	1.11715	1.30668	1.26388	-3.35632	0.184211	0.207792	0.257643	na	0.566667	0.949425	0.14164	77	0	0	19.4363	22.3218	25.6782	0.201742	-0.299143	0.166667	0.233333	0	8	24	0.820268	0.0822222	na	0.761586	
0.0832795	0.0927361	0.405059	0.354475	0.407552	0.356486	-2.16092	0.172414	0.266667	0.26256	na	0.433333	0.896552	0.123776	30	0	0	7.5726	7.74713	9.90805	0.0313196	-0.463571	0.266667	0.266667	1	6	8.82759	0.519229	0.133333	na	0.12908	
0.902693	-0.0149987	-0.684648	-0.191008	-0.897515	-0.296725	3.08046	0.153846	0.207547	0.321318	na	0.6	0.947126	0.145923	53	0	0	13.3783	16.6092	13.5287	0.328184	0.391205	0.166667	0.233333	0	19	15.069	0.426744	0.0844444	na	0.421453	
0.384101	-0.575961	1.02317	0.959702	1.15685	1.0701	-6.01379	0.156863	0.211538	0.241544	na	0.6	0.947126	0.135654	52	0	0	13.1258	14.4759	20.4897	0.139767	-0.777498	0.2	0.3	4	6	17.4828	1.11859	0.0844444	na	0.207242	
-0.367854	-2.8625	0.207418	0.0230003	0.175763	-0.0228386	-0.487356	0.0789474	0.128205	0.182044	na	0.6	0.963218	0.108783	39	0	0	9.84437	8.85977	9.34713	-0.135913	-0.0823218	0.1	0.166667	5	9	9.10345	-0.245043	0.0688889	na	0.11287	
-0.890425	-12.9698	-0.955811	-1.10071	-1.18167	-1.31036	-3.13563	0.0384615	0.0740741	0.11099	na	0.733333	0.967816	0.0853753	27	0	0	6.81534	5.12184	8.25747	-0.337664	-0.739342	0.166667	0.233333	3	11	6.68966	-0.0567731	0.0644444	na	0.195242	
-1.22305	-8.34156	-0.897473	-1.17966	-1.10832	-1.39186	-2.33563	0.0833333	0.16	0.150442	na	0.6	0.866667	0.0734951	25	0	0	6.3105	4.14253	6.47816	-0.466849	-0.589724	0.366667	0.4	4	10	5.31034	-0.481359	0.162222	na	0.241398	
0.9454	4.80088	0.423663	0.702	0.434357	0.754751	-7.83448	0.363636	0.4	0.48251	na	0.366667	0.813793	0.152714	45	0	0	11.3589	14.2552	22.0897	0.346491	-1.15929	0.4	0.433333	0	9	18.1724	1.98858	0.213333	na	1.47315	
