mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:31:52 2008 

Input data from the file: ex02.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          100
Seed1:                 5685

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             55
Thetaw:                5
No_rec_males:          0
Recombination:         10

Npop:                  10
Mig_rate:              5

Npop_sampled:          3
Factor_pop:            1 0.1 1 0.132 5.13 0.268 6.63 8.2 2.88 0.17
Ran_factorpop:         0
Same_factorpop:        0
Ssize_pop:             20 10 25 0 0 0 0 0 0 0



Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.258697	-0.574178	0.392752	0.408645	0.421001	0.430335	-0.0727273	0.102041	0.182432	0.180271	0.204482	1.75	0.973684	0.114729	148	28.5235	35.8553	32.3467	34.7044	34.7771	0.0874358	-0.00384041	0.0727273	0.109091	15	27	34.7407	0.242474	0.0360331	0.185824	0.0576296	
0.194329	2.43358	0.337548	0.338251	0.704683	0.598099	5.19663	0.0736196	0.134146	0.164083	0.429275	1.5	0.942105	0.112916	164	24.0602	42.1573	35.8436	37.802	32.6054	0.0655421	0.248278	0.181818	0.181818	19	26	35.2037	-0.0587484	0.061157	0.302491	0.0529072	
-0.645986	-3.27265	-0.275052	-0.49827	-0.251563	-0.5047	2.54815	0.11215	0.194444	0.158875	0.457965	1.65	0.947368	0.0879051	108	11.3285	20.9	23.6043	19.2741	16.7259	-0.220067	0.182622	0.145455	0.163636	9	26	18	-0.765154	0.0505785	0.32645	0.0518832	
-0.25427	0.509789	-0.551224	-0.523897	-0.706269	-0.631539	5.19125	0.0806452	0.16	0.146411	0.246592	1.45	0.921053	0.0950278	125	21.1552	28.0793	27.3198	25.3549	20.1636	-0.0862791	0.323007	0.109091	0.127273	19	35	22.7593	-0.542405	0.0492562	0.251312	0.0394401	
0.320685	1.44507	0.357508	0.411165	0.366372	0.423136	9.5266	0.0971429	0.153409	0.181948	0.376988	1.65	0.886842	0.117724	176	30.3673	48.7427	38.4663	41.93	32.4034	0.108015	0.424808	0.109091	0.127273	18	33	37.1667	-0.111494	0.0505785	0.361738	0.0238493	
-0.173439	-1.29877	0.358168	0.184998	0.557529	0.308264	-0.619529	0.0597015	0.0888889	0.149013	0.266903	1.7	0.765789	0.100771	135	21.8942	29.8653	29.5054	28.0606	28.6801	-0.0587411	-0.0357744	0.145455	0.163636	16	23	28.3704	-0.125486	0.0512397	0.200129	0.0356371	
0.375885	0.064606	0.457679	0.510399	0.499741	0.545845	-2.45522	0.14966	0.263514	0.237666	0.35605	1.7	0.973684	0.114572	148	24.6968	38.352	32.3467	35.7724	38.2276	0.127043	-0.12965	0.127273	0.163636	17	26	37	0.471296	0.0446281	0.260937	0.0279545	
0.0502279	0.957833	0.224439	0.18846	0.340695	0.26661	8.64983	0.109827	0.206897	0.193661	0.227501	1.65	0.910526	0.108138	174	32.5778	42.172	38.0292	38.5657	29.9158	0.0169216	0.390045	0.0909091	0.0909091	18	33	34.2407	-0.328593	0.0406612	0.198213	0.0518596	
0.202396	-1.01095	-0.277025	-0.111654	-0.218621	-0.0524786	-7.54882	0.0797101	0.143885	0.1796	0.259906	1.75	0.942105	0.113787	139	23.8991	32.292	30.3797	32.1145	39.6633	0.0685021	-0.42371	0.127273	0.163636	16	33	35.8889	0.592384	0.0446281	0.148533	0.0934158	
-0.101059	0.0649646	0.720298	0.485274	0.820961	0.531498	-4.80943	0.0921986	0.161972	0.157178	0.274535	1.6	0.642105	0.103922	142	20.5191	28.284	31.0353	30.1508	34.9603	-0.0341876	-0.264402	0.2	0.2	18	21	32.5556	0.160171	0.0644628	0.0936879	0.132666	
-0.262754	1.16879	0.390055	0.166835	0.33898	0.106396	2.70909	0.131579	0.202614	0.189143	0.140723	1.5	0.936842	0.094818	153	28.0949	32.696	33.4395	30.9657	28.2566	-0.0887442	0.1385	0.0909091	0.181818	15	29	29.6111	-0.375627	0.0512397	0.148306	0.0645877	
0.231853	3.49637	0.989197	0.835515	1.06773	0.873753	-11.697	0.116959	0.180233	0.214856	0.346337	1.45	0.942105	0.113094	172	26.6389	40.7533	37.5921	40.0404	51.7374	0.0781271	-0.533442	0.163636	0.181818	19	22	45.8889	0.72766	0.061157	0.200406	0.0998991	
1.10895	2.08368	0.894903	1.16918	0.949014	1.23684	9.07542	0.129032	0.216	0.223816	0.302396	1.5	0.918421	0.138896	125	26.8391	38.4733	27.3198	35.8896	26.8141	0.376288	0.564686	0.127273	0.145455	14	17	31.3519	0.479542	0.0558678	0.24782	0.0557265	
0.532372	2.22903	0.21717	0.405113	0.350036	0.519575	10.1704	0.0886076	0.169811	0.179944	0.38949	1.55	0.660526	0.121457	159	26.7102	43.7507	34.7508	39.9556	29.7852	0.179665	0.500811	0.181818	0.2	18	30	34.8704	0.0113051	0.0671074	0.299298	0.0500556	
0.0744418	0.922466	0.33019	0.278039	0.353472	0.289076	-2.52997	0.121212	0.195489	0.199516	0.427809	1.5	0.921053	0.108814	133	17.9904	31.4413	29.0683	29.6795	32.2094	0.0252212	-0.148225	0.145455	0.181818	11	25	30.9444	0.210381	0.0545455	0.275493	0.0336933	
0.458131	2.10936	0.499108	0.578754	0.71042	0.737199	-8.23704	0.151724	0.239726	0.244981	0.307372	1.5	0.452632	0.120267	146	24.9332	35.998	31.9096	36.0296	44.2667	0.154887	-0.440762	0.254545	0.272727	17	23	40.1481	0.845326	0.0902479	0.170732	0.0277549	
0.177176	3.97908	-0.500983	-0.287888	-0.442825	-0.223442	-12.4835	0.0967742	0.160256	0.216985	0.380093	1.35	0.942105	0.11353	156	23.4242	37.7867	34.0952	35.7953	48.2788	0.0598166	-0.62624	0.181818	0.181818	17	40	42.037	0.764892	0.0657851	0.239004	0.0279366	
0.678369	5.25785	0.354738	0.573375	0.61716	0.78307	11.4276	0.0972222	0.172414	0.20476	0.41526	1.3	0.607895	0.124948	145	23.5229	40.228	31.691	37.7508	26.3232	0.22938	0.615593	0.2	0.2	18	24	32.037	0.0357382	0.0770248	0.274585	0.052979	
0.548836	3.74843	1.50843	1.3656	1.69329	1.48168	9.62761	0.0656934	0.108696	0.150735	0.185677	1.35	0.773684	0.125498	138	28.3488	34.8127	30.1611	34.8323	25.2047	0.185787	0.544196	0.109091	0.109091	16	10	30.0185	-0.0154366	0.0552066	0.114467	0.028709	
0.337563	1.17643	0.301682	0.377654	0.561304	0.570134	1.61279	0.0571429	0.0992908	0.133489	0.311426	1.55	0.936842	0.113941	141	25.2069	36.6073	30.8168	33.7508	32.138	0.114213	0.0892762	0.127273	0.127273	20	24	32.9444	0.225687	0.0512397	0.239894	0.0296289	
0.580485	2.60377	0.709872	0.790471	0.798498	0.861706	5.9569	0.109091	0.150602	0.206527	0.281436	1.55	0.915789	0.125137	166	33.0923	46.0533	36.2807	42.2007	36.2438	0.195737	0.281253	0.0909091	0.127273	21	25	39.2222	0.266924	0.0472727	0.234391	0.0473926	
-0.109129	-3.27448	0.256658	0.139706	0.177773	0.0712399	-7.10842	0.102362	0.164062	0.189342	0.28347	1.85	0.971053	0.1033	128	18.7855	26.2173	27.9755	27.1125	34.2209	-0.0370076	-0.432242	0.181818	0.2	16	26	30.6667	0.312953	0.0552066	0.11745	0.11065	
0.926792	-0.469408	0.698513	0.941047	0.795531	1.03589	7.233	0.0935252	0.142857	0.180383	0.15507	1.8	0.942105	0.136118	140	35.1558	41.608	30.5982	38.598	31.365	0.313626	0.403163	0.0545455	0.0727273	21	21	34.9815	0.468107	0.0347107	0.159109	0.0259081	
