mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:04:10 2008 

Input data from the file: ex21.txt

Print_neuttest:        2
Print_matrixpol:       0
N_iterations:          100
Seed1:                 672

N_loci:                1
Nlinked_loci:          2
Pos_linked:            12 500, 1056 1349
Linked_segsites:       2 10
Linked_rm:             2 0
Factorn_chr:           1.000000
N_sites:               1350
N_samples:             12
Range_thetant:         1
Thetant_min:           0.005000
Thetant_max:           0.010000
No_rec_males:          0
Ifgammar:              1
Alpha_gammar:          1
P_gammar:              1
Correct_gammar:        1
Rm:                   
Nhapl:                 0
Rmfix:                 1
Method_samp:           1

REJECTION ALGORITHM OF TAVARE et al. 1997. Fix S and screening all probable thetas.  Rejection algorithm n. 2.
REJECTION ALGORITHM. Fix Rm (and optionally nhapl) and screening all probable R.

Neutral tests (excluding multiple hits positions)
avg(TD)	avg(Fs)	avg(FD*)	avg(FF*)	avg(FD)	avg(FF)	avg(H)	avg(B)	avg(Q)	avg(ZA)	avg(Fst)	avg(Kw)	avg(Hw)	avg(R2)	avg(S)	avg(pi_w)	avg(pi_b)	avg(ThetaWatt)	avg(ThetaTaj)	avg(ThetaFW)	avg(D/Dmin)	avg(Hnorm)	avg(maxhap)	avg(maxhap1)	avg(Rm)	avg(theta_fl)	avg(theta_l)	avg(zeng_E)	avg(EW-test)	avg(Fstw)	avg(Pwh)
0.196929	-0.269155	-0.19225	-0.106069	-0.386444	-0.278016	1.12121	0.291667	0.45	0.36854	na	0.458333	0.80303	0.183333	7.5	0	0	2.48354	2.4697	1.34848	0.123886	0.623593	0.416667	0.5	0	3.5	1.90909	-0.490763	0.263889	na	0.414662	
0.452925	1.02469	0.0538546	0.177864	-0.0622695	0.0958655	0.287879	0.166667	0.2	0.238095	na	0.375	0.75	0.179352	7.5	0	0	2.48354	2.82576	2.53788	0.22522	0.131981	0.416667	0.541667	0	2.5	2.68182	0.204734	0.3125	na	0.96484	
-0.686022	-1.37849	-0.342856	-0.488577	-0.544265	-0.69529	0.0151515	0.180556	0.3	0.281267	na	0.5	0.825758	0.12756	7.5	0	0	2.48354	2.05303	2.03788	-0.355147	-0.298037	0.375	0.5	0	3.5	2.04545	-0.237732	0.243056	na	0.552105	
1.20802	1.09692	0.950133	1.15171	0.976364	1.23703	0.848485	0.305556	0.4	0.459346	na	0.416667	0.765152	0.211786	7.5	0	0	2.48354	3.15152	2.30303	0.639768	0.48381	0.416667	0.458333	0	1	2.72727	0.37298	0.298611	na	0.876563	
-1.1842	-2.53683	-1.19139	-1.34841	-1.49972	-1.68594	1.07576	0.180556	0.3	0.234665	na	0.541667	0.742424	0.124126	7.5	0	0	2.48354	1.85606	0.780303	-0.631513	0.636992	0.458333	0.541667	0	4.5	1.31818	-1.41943	0.319444	na	0.773684	
-1.14405	-1.89078	-1.48524	-1.58651	-1.18408	-1.40965	-1.81818	0.0555556	0.1	0.121023	na	0.5	0.810606	0.136487	7.5	0	0	2.48354	1.63636	3.45455	-0.571634	-0.83014	0.375	0.583333	0	4.5	2.54545	-0.0231266	0.256944	na	0.894828	
-1.10994	0.497553	-0.937922	-1.11466	-1.26726	-1.46624	-0.818182	0.347222	0.5	0.519525	na	0.333333	0.621212	0.142121	7.5	0	0	2.48354	1.68182	2.5	-0.557815	-0.699576	0.583333	0.833333	0	5	2.09091	-0.170169	0.430556	na	0.866689	
0.101138	-0.816014	0.402816	0.369386	0.336548	0.32721	0.575758	0.0555556	0.1	0.202483	na	0.5	0.810606	0.156902	7.5	0	0	2.48354	2.56061	1.98485	0.0501887	0.344027	0.416667	0.583333	0	2	2.27273	-0.252309	0.256944	na	0.444737	
-0.45193	-1.19625	-0.644069	-0.673974	-0.859905	-0.892287	1.04545	0.125	0.2	0.231711	na	0.5	0.810606	0.164408	7.5	0	0	2.48354	2.29545	1.25	-0.249207	0.597553	0.333333	0.583333	0	3.5	1.77273	-0.869649	0.256944	na	0.560482	
0.281177	0.351881	0.601172	0.588575	0.577546	0.593044	1.12121	0.458333	0.55	0.555219	na	0.416667	0.734848	0.16769	7.5	0	0	2.48354	2.65152	1.5303	0.146917	0.678638	0.5	0.625	0	1.5	2.09091	-0.447049	0.326389	na	0.991597	
0.112969	-1.43685	0.751778	0.665894	0.735366	0.672584	1.56061	0.0555556	0.1	0.125909	na	0.541667	0.871212	0.162756	7.5	0	0	2.48354	2.46212	0.901515	0.0732191	0.902732	0.333333	0.458333	0	1.5	1.68182	-0.803407	0.201389	na	0.425325	
