mlcoalsim version 094beta (20060404)
OUTPUT FILE: date Wed Apr  5 11:20:41 2006 

Input data from the file: /Users/user/Documents/WorkatUB/mlcoal/mlcoalsim094/build/input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Thetaw:                5
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.0535	-5.1765	-0.18742	-0.51067	-0.30986	-0.65678	0.77895	0	0	0.064456	na	0.6	0.92105	0.091322	15	0	0	4.228	3.0211	2.2421	-0.44244	0.02885	0.25	0.4	
-0.7365	-4.5487	-0.86966	-0.9646	-1.1127	-1.2	0.76842	0	0	0.042589	na	0.6	0.94211	0.097268	15	0	0	4.228	3.3842	2.6158	-0.30932	0.02846	0.2	0.25	
0.53455	-3.0448	0.4304	0.53635	0.42295	0.55787	0.97895	0.13636	0.21739	0.20978	na	0.7	0.95263	0.15084	23	0	0	6.483	7.3842	6.4053	0.21545	0.023646	0.2	0.2	
-0.51537	1.002	-1.5205	-1.4246	-1.5318	-1.4618	-0.052632	0.5625	0.70588	0.59522	na	0.35	0.87368	0.14767	17	0	0	4.7918	4.1316	4.1842	-0.21354	-0.00172	0.2	0.4	
1.1094	2.8096	0.417	0.71767	0.4005	0.75067	1.1263	0.15385	0.28571	0.29145	na	0.3	0.78947	0.17626	14	0	0	3.9462	5.1421	4.0158	0.4697	0.044695	0.35	0.35	
1.4515	0.54532	1.4062	1.6517	1.6093	1.8947	0.11579	0.41667	0.56	0.47866	na	0.55	0.90526	0.19199	25	0	0	7.0467	9.6895	9.5737	0.58124	0.0025731	0.25	0.25	
1.5577	2.6012	0.88746	1.258	0.95816	1.3871	2.0632	0.26667	0.3125	0.40217	na	0.35	0.84737	0.19466	16	0	0	4.5099	6.4	4.3368	0.64953	0.071637	0.25	0.3	
0.39816	-2.5386	0.31456	0.39436	0.58974	0.64054	-5.6632	0.2	0.28571	0.28491	na	0.65	0.95263	0.14598	21	0	0	5.9193	6.5368	12.2	0.1617	-0.14982	0.15	0.2	
-0.26742	-1.073	-0.30579	-0.34195	-0.022783	-0.11989	-0.57895	0	0	0.19413	na	0.45	0.85263	0.11911	14	0	0	3.9462	3.6579	4.2368	-0.11322	-0.022974	0.3	0.35	
0.50857	-0.51109	-0.13706	0.063314	-0.26801	-0.015621	0.68421	0.22222	0.35714	0.34214	na	0.6	0.92632	0.14477	28	0	0	7.8923	8.9211	8.2368	0.20201	0.013576	0.2	0.25	
0.35836	-2.5696	-0.054891	0.0754	-0.15033	0.0097705	1.8421	0.083333	0.15385	0.14995	na	0.55	0.92632	0.14488	13	0	0	3.6643	4.0263	2.1842	0.15312	0.078722	0.2	0.25	
0.73097	0.42382	0.37479	0.55795	0.35531	0.57908	0.55789	0.28571	0.40909	0.35875	na	0.5	0.89474	0.15835	22	0	0	6.2011	7.3842	6.8263	0.29569	0.014088	0.25	0.25	
-0.71105	-3.5747	0.55648	0.22136	0.55821	0.20205	-3.1474	0	0	0.13255	na	0.5	0.91053	0.10712	11	0	0	3.1006	2.4789	5.6263	-0.31072	-0.15896	0.25	0.4	
0.82676	0.81527	1.5718	1.5726	1.7843	1.7899	-2.5263	0.22222	0.36842	0.35772	na	0.45	0.9	0.17175	19	0	0	5.3555	6.5263	9.0526	0.33882	-0.073869	0.25	0.25	
-1.4255	-3.3895	-0.37993	-0.79834	0.11845	-0.45614	-0.90526	0.16667	0.26316	0.19339	na	0.55	0.91579	0.079223	19	0	0	5.3555	3.3368	4.2421	-0.58419	-0.02647	0.25	0.4	
0.71422	1.4008	0.68379	0.8049	0.72138	0.87053	1.4421	0.11765	0.22222	0.2642	na	0.4	0.88947	0.16154	18	0	0	5.0737	6.0368	4.5947	0.29422	0.044509	0.2	0.35	
0.4296	-1.4756	1.2407	1.1655	1.3802	1.3038	0.26316	0.25	0.41176	0.36367	na	0.55	0.93158	0.15471	17	0	0	4.7918	5.3421	5.0789	0.17799	0.0085999	0.2	0.3	
-0.57068	-4.2632	-0.37993	-0.50665	0.11845	-0.12414	-3.1158	0.11111	0.15789	0.21524	na	0.65	0.92632	0.112	19	0	0	5.3555	4.5474	7.6632	-0.23387	-0.091105	0.25	0.35	
0.54802	-0.18895	0.45655	0.56182	0.45161	0.58461	0.15789	0.055556	0.10526	0.27346	na	0.5	0.88421	0.15229	19	0	0	5.3555	6.1316	5.9737	0.22458	0.0046168	0.3	0.3	
-0.00069907	-0.15253	-0.36129	-0.29653	-0.23632	-0.1943	1.2421	0.095238	0.18182	0.18623	na	0.5	0.91053	0.13353	22	0	0	6.2011	6.2	4.9579	-0.00028279	0.031366	0.2	0.25	
0.78388	-0.68149	0.22999	0.45253	0.18187	0.44269	0.76842	0.18182	0.33333	0.32163	na	0.45	0.84737	0.16197	12	0	0	3.3824	4.1211	3.3526	0.33844	0.035575	0.35	0.4	
0.6815	0.62688	0.72573	0.82959	0.7886	0.91824	1.5368	0.10345	0.2	0.29065	na	0.55	0.93684	0.15812	30	0	0	8.4561	9.9263	8.3895	0.26947	0.02846	0.15	0.3	
-0.033039	-1.7586	-0.15415	-0.13866	-0.23913	-0.21257	1.0316	0	0	0.074979	na	0.35	0.81053	0.1326	6	0	0	1.6912	1.6737	0.64211	-0.016068	0.095517	0.4	0.55	
0.092647	-1.8698	-0.43918	-0.33053	-0.59815	-0.46117	-1.1158	0.083333	0.15385	0.24105	na	0.5	0.88947	0.13192	13	0	0	3.6643	3.7579	4.8737	0.039584	-0.047683	0.3	0.35	
-1.6615	-0.51337	-2.2412	-2.4074	-0.33208	-0.9236	-15.105	0.4	0.57143	0.40674	na	0.4	0.81579	0.10896	21	0	0	5.9193	3.3421	18.447	-0.67478	-0.39961	0.4	0.55	
0.23546	-0.61991	0.77839	0.72015	0.82377	0.77096	-2.7579	0.15385	0.28571	0.31939	na	0.45	0.88947	0.14446	14	0	0	3.9462	4.2	6.9579	0.099689	-0.10944	0.25	0.25	
-0.21532	-4.1891	-0.60665	-0.57133	-0.82794	-0.76443	0.54737	0.14286	0.27273	0.19246	na	0.7	0.93684	0.11659	22	0	0	6.2011	5.8526	5.3053	-0.0871	0.013822	0.25	0.35	
-1.0482	-5.5702	-1.2049	-1.3442	-1.4706	-1.6098	1.5263	0	0	0.085013	na	0.55	0.90526	0.088019	11	0	0	3.1006	2.1842	0.65789	-0.45805	0.077087	0.25	0.35	
-0.48844	-0.22331	-0.52854	-0.60006	-0.71126	-0.77382	1.5474	0.28571	0.46667	0.34485	na	0.4	0.81579	0.11858	15	0	0	4.228	3.6684	2.1211	-0.20514	0.05731	0.4	0.55	
-0.69659	-0.81585	-1.0974	-1.1388	-1.4196	-1.4394	2.9895	0.095238	0.18182	0.1992	na	0.5	0.87895	0.10558	22	0	0	6.2011	5.0737	2.0842	-0.28178	0.075492	0.3	0.35	
-0.48713	-1.2976	0.055607	-0.11865	0.82377	0.49799	-3.8947	0.076923	0.14286	0.25924	na	0.45	0.9	0.11609	14	0	0	3.9462	3.4211	7.3158	-0.20624	-0.15455	0.25	0.35	
0.30834	-0.55332	0.099526	0.18677	0.025622	0.14031	-0.28421	0.058824	0.11111	0.22127	na	0.5	0.83684	0.14176	18	0	0	5.0737	5.4895	5.7737	0.12702	-0.0087719	0.4	0.45	
0.35752	0.29719	0.417	0.46389	0.4005	0.46663	1.8211	0.076923	0.14286	0.22284	na	0.4	0.86842	0.14796	14	0	0	3.9462	4.3316	2.5105	0.15137	0.072264	0.3	0.35	
0.16883	0.54083	-0.060445	0.0086421	0.084633	0.13651	-3.5474	0.32	0.5	0.43479	na	0.5	0.9	0.13523	26	0	0	7.3286	7.6474	11.195	0.067411	-0.075798	0.25	0.3	
0.024227	2.3676	-0.59073	-0.47876	-0.76924	-0.62974	1.2316	0.36364	0.58333	0.39084	na	0.25	0.69474	0.14185	12	0	0	3.3824	3.4053	2.1737	0.01046	0.057018	0.45	0.45	
-0.46897	-4.5833	0.12943	-0.054624	0.059497	-0.1355	0.77895	0.095238	0.13636	0.1854	na	0.7	0.95789	0.11292	22	0	0	6.2011	5.4421	4.6632	-0.1897	0.01967	0.15	0.3	
0.1093	0.081203	0.68379	0.59886	0.72138	0.63668	2.4421	0.11765	0.22222	0.18137	na	0.45	0.89474	0.13813	18	0	0	5.0737	5.2211	2.7789	0.045026	0.075374	0.25	0.25	
0.5424	0.29415	0.25891	0.39919	0.21591	0.39365	-2.8632	0.074074	0.14286	0.2978	na	0.55	0.85789	0.15028	28	0	0	7.8923	8.9895	11.853	0.21545	-0.056809	0.35	0.4	
-0.88195	-5.3396	-1.3427	-1.4035	-1.4196	-1.5123	-1.2947	0.095238	0.18182	0.22445	na	0.7	0.88947	0.095701	22	0	0	6.2011	4.7737	6.0684	-0.35676	-0.032695	0.35	0.35	
1.0317	-2.3949	1.3908	1.4944	1.5872	1.7096	2.5158	0.043478	0.083333	0.17753	na	0.7	0.96316	0.17677	24	0	0	6.7649	8.5737	6.0579	0.4144	0.058236	0.15	0.2	
-0.19902	-3.3823	-1.0507	-0.93136	-1.3323	-1.1764	0.43158	0.13333	0.25	0.17307	na	0.6	0.93158	0.12259	16	0	0	4.5099	4.2684	3.8368	-0.08299	0.014985	0.2	0.2	
1.9457	2.869	1.0507	1.5187	1.133	1.6648	0.43158	0.27273	0.33333	0.45076	na	0.3	0.82105	0.21393	12	0	0	3.3824	5.2158	4.7842	0.84005	0.019981	0.3	0.4	
1.3798	-0.95865	0.56443	0.93209	0.57641	1.0038	-0.15789	0.4	0.5625	0.50607	na	0.55	0.88947	0.18523	16	0	0	4.5099	6.1842	6.3421	0.57538	-0.0054825	0.25	0.3	
-0.2424	-0.60775	-1.0507	-0.94607	-1.3323	-1.193	-0.93684	0.2	0.375	0.33348	na	0.45	0.74737	0.11787	16	0	0	4.5099	4.2158	5.1526	-0.10108	-0.032529	0.5	0.55	
-0.38132	-4.427	-0.13706	-0.24383	-0.26801	-0.37178	4.2421	0.074074	0.14286	0.20173	na	0.75	0.96316	0.1153	28	0	0	7.8923	7.1211	2.8789	-0.15146	0.084169	0.15	0.2	
-0.619	-5.729	-0.65875	-0.75205	-0.88105	-0.9657	1.0632	0.11111	0.21053	0.14873	na	0.7	0.93684	0.10425	19	0	0	5.3555	4.4789	3.4158	-0.25367	0.031086	0.25	0.3	
-0.62831	-2.5194	-0.36129	-0.51169	-0.53213	-0.6839	-0.47368	0.2381	0.36364	0.29267	na	0.6	0.9	0.10704	22	0	0	6.2011	5.1842	5.6579	-0.25416	-0.011962	0.3	0.45	
-0.85141	-5.0337	-0.45951	-0.67028	-0.66368	-0.88401	-2.2632	0.071429	0.13793	0.14174	na	0.75	0.96316	0.094158	29	0	0	8.1742	6.3947	8.6579	-0.33739	-0.043356	0.15	0.2	
-0.44489	0.39972	-0.77687	-0.78961	-0.67014	-0.72419	-2	0.058824	0.11111	0.14222	na	0.4	0.85789	0.11404	18	0	0	5.0737	4.4737	6.4737	-0.18327	-0.061728	0.25	0.5	
-0.88371	-0.52403	-0.81764	-0.97307	-0.75528	-0.96588	-3.5579	0.31579	0.45	0.41462	na	0.45	0.88947	0.12229	20	0	0	5.6374	4.3263	7.8842	-0.36044	-0.09883	0.25	0.4	
0.83224	-2.0235	0.32029	0.5461	0.28821	0.55785	1.7158	0.1875	0.35294	0.36436	na	0.6	0.87895	0.16224	17	0	0	4.7918	5.8579	4.1421	0.34482	0.056072	0.35	0.4	
0.70905	-0.24999	0.77839	0.88	0.82377	0.94987	2.1579	0.076923	0.14286	0.2535	na	0.45	0.88421	0.16251	14	0	0	3.9462	4.7105	2.5526	0.3002	0.085631	0.3	0.35	
-0.79622	-6.0973	-0.52854	-0.70421	-0.71126	-0.89085	0.52632	0	0	0.046982	na	0.65	0.95263	0.10228	15	0	0	4.228	3.3158	2.7895	-0.3344	0.019493	0.15	0.3	
-0.5184	-4.5216	0.55648	0.28575	0.55821	0.27311	-0.70526	0	0	0.040369	na	0.55	0.92105	0.11454	11	0	0	3.1006	2.6474	3.3526	-0.22653	-0.035619	0.2	0.3	
-0.090463	0.41104	0.57014	0.43676	0.58974	0.44918	-2.1263	0.1	0.14286	0.18112	na	0.45	0.9	0.13035	21	0	0	5.9193	5.7789	7.9053	-0.036739	-0.056252	0.25	0.3	
-0.53509	-4.2619	-0.68651	-0.74468	-0.85791	-0.90958	1.2316	0	0	0.041235	na	0.5	0.89474	0.11215	9	0	0	2.5368	2.1421	0.91053	-0.24115	0.076023	0.25	0.4	
1.0085	-0.25472	0.45955	0.71513	0.44512	0.7392	0.73684	0.22222	0.4	0.30492	na	0.4	0.84737	0.17418	10	0	0	2.8187	3.6316	2.8947	0.44696	0.040936	0.3	0.35	
0.89361	0.22918	1.3159	1.3853	1.4825	1.5678	-0.073684	0.15789	0.25	0.26787	na	0.5	0.92632	0.17192	20	0	0	5.6374	6.9632	7.0368	0.36448	-0.0020468	0.15	0.2	
-0.13994	0.4024	0.41137	0.28864	0.40183	0.27293	2.8842	0.19231	0.37037	0.31844	na	0.5	0.86316	0.12699	27	0	0	7.6105	7.3368	4.4526	-0.055725	0.059346	0.35	0.5	
-0.14726	-3.1954	-0.49086	-0.45429	-0.64227	-0.58897	0.24211	0	0	0.038225	na	0.5	0.91053	0.1258	10	0	0	2.8187	2.7	2.4579	-0.065264	0.01345	0.2	0.3	
-0.20231	-1.1377	-0.11593	-0.16443	-0.23632	-0.27356	-2.5684	0.047619	0.090909	0.1756	na	0.55	0.91579	0.12297	22	0	0	6.2011	5.8737	8.4421	-0.081839	-0.064859	0.25	0.25	
0.10307	-6.8552	0.3294	0.30598	0.29749	0.2853	1.8526	0	0	0.073275	na	0.7	0.96316	0.1362	13	0	0	3.6643	3.7684	1.9158	0.044037	0.079172	0.15	0.2	
0.31891	-1.0001	-0.28426	-0.12429	-0.4356	-0.23386	1.5895	0.10526	0.2	0.24087	na	0.55	0.87368	0.14358	20	0	0	5.6374	6.1105	4.5211	0.13008	0.044152	0.35	0.35	
-0.44921	-1.5148	-0.82347	-0.8294	-1.046	-1.0357	2	0	0	0.14211	na	0.45	0.85263	0.10916	13	0	0	3.6643	3.2105	1.2105	-0.19193	0.08547	0.35	0.4	
0.18598	0.26292	0.55648	0.52119	0.55821	0.53289	-0.21053	0.4	0.63636	0.52166	na	0.35	0.81579	0.14476	11	0	0	3.1006	3.2632	3.4737	0.081273	-0.010633	0.35	0.35	
-0.66282	-2.7568	-1.2078	-1.2178	-1.4938	-1.4871	1.2526	0	0	0.072574	na	0.5	0.8	0.10158	13	0	0	3.6643	2.9947	1.7421	-0.2832	0.053531	0.45	0.45	
-0.046997	-2.9129	0.013494	-0.0048884	-0.075791	-0.080596	0.30526	0	0	0.081974	na	0.6	0.93684	0.12839	17	0	0	4.7918	4.7316	4.4263	-0.019472	0.0099759	0.2	0.2	
0.026054	-2.3411	0.49482	0.41584	0.49293	0.41748	2.9368	0	0	0.070334	na	0.55	0.93158	0.13406	15	0	0	4.228	4.2579	1.3211	0.010942	0.10877	0.2	0.3	
0.6204	1.1557	0.62015	0.72127	0.65112	0.7785	3.9895	0.095238	0.13636	0.229	na	0.45	0.87368	0.15639	22	0	0	6.2011	7.2053	3.2158	0.25096	0.10074	0.25	0.25	
-0.26886	1.2459	0.013494	-0.080309	-0.075791	-0.16593	2.2632	0	0	0.093137	na	0.35	0.76842	0.12174	17	0	0	4.7918	4.4474	2.1842	-0.1114	0.073959	0.45	0.45	
-0.16329	-1.1003	-1.0974	-0.95593	-1.4196	-1.2297	2.4	0.2381	0.31818	0.31316	na	0.55	0.93158	0.13092	22	0	0	6.2011	5.9368	3.5368	-0.066054	0.060606	0.2	0.3	
-0.39436	-5.7237	-0.30579	-0.38479	-0.44606	-0.51828	2.5158	0	0	0.11891	na	0.65	0.91579	0.11224	14	0	0	3.9462	3.5211	1.0053	-0.16696	0.099833	0.25	0.3	
0.36486	-6.6446	-0.40467	-0.20893	-0.56884	-0.33019	0.32632	0	0	0.19411	na	0.75	0.95789	0.139	16	0	0	4.5099	4.9526	4.6263	0.15214	0.01133	0.2	0.2	
-0.76232	-0.23208	-1.2189	-1.2609	-0.94663	-1.0764	-2.1053	0.15	0.28571	0.18792	na	0.45	0.87368	0.10811	21	0	0	5.9193	4.7368	6.8421	-0.30959	-0.055695	0.25	0.3	
0.74222	-1.4296	0.56443	0.7158	0.57641	0.75993	1.7684	0	0	0.14629	na	0.55	0.91579	0.16126	16	0	0	4.5099	5.4105	3.6421	0.3095	0.061404	0.25	0.3	
-1.4037	-3.8115	-0.91981	-1.2237	-1.1115	-1.4307	1.1579	0	0	0.0083568	na	0.4	0.7	0.085665	8	0	0	2.255	1.3158	0.15789	-0.64549	0.080409	0.55	0.65	
-0.10083	-1.4248	0.091509	0.040285	0.012439	-0.029837	-0.58947	0.041667	0.08	0.16514	na	0.6	0.91053	0.12727	25	0	0	7.0467	6.8632	7.4526	-0.040377	-0.013099	0.25	0.25	
0.11865	-1.0824	-0.27203	-0.18197	-0.43047	-0.3052	3.2105	0.08	0.15385	0.18201	na	0.6	0.92632	0.13106	26	0	0	7.3286	7.5526	4.3421	0.047376	0.068601	0.2	0.25	
0.026467	-0.71361	0.54727	0.46273	0.53529	0.45943	1.3053	0.2	0.33333	0.2597	na	0.3	0.85789	0.13862	6	0	0	1.6912	1.7053	0.4	0.012871	0.12086	0.2	0.4	
1.263	0.108	1.3424	1.527	1.4363	1.6524	1.4632	0	0	0.30593	na	0.35	0.83158	0.19375	8	0	0	2.255	3.1	1.6368	0.5808	0.10161	0.3	0.45	
-0.055883	-3.1972	-0.40467	-0.35165	-0.56884	-0.49113	1.5158	0.066667	0.125	0.1065	na	0.6	0.94737	0.13259	16	0	0	4.5099	4.4421	2.9263	-0.023303	0.052632	0.15	0.25	
0.84867	-0.32718	0.93388	1.0559	1.0162	1.1647	2.3895	0.0625	0.11765	0.16592	na	0.5	0.91053	0.16898	17	0	0	4.7918	5.8789	3.4895	0.35163	0.078087	0.2	0.25	
-0.081995	0.57199	-0.60665	-0.52562	0.059497	0.016618	-6.4947	0.28571	0.36364	0.35846	na	0.45	0.85263	0.12552	22	0	0	6.2011	6.0684	12.563	-0.033168	-0.16401	0.3	0.55	
0.38851	-0.67658	0.62709	0.64736	0.65221	0.68743	-2.7895	0.1875	0.35294	0.28636	na	0.5	0.91579	0.14824	17	0	0	4.7918	5.2895	8.0789	0.16097	-0.091159	0.2	0.2	
-0.51132	-3.8309	-0.40467	-0.50614	-0.18709	-0.3501	-2.6421	0.066667	0.125	0.23511	na	0.6	0.93158	0.11031	16	0	0	4.5099	3.8895	6.5316	-0.21322	-0.09174	0.2	0.35	
0.51047	-0.84372	-0.017576	0.16006	-0.11592	0.10378	3.2105	0.10526	0.2	0.25245	na	0.55	0.90526	0.14836	20	0	0	5.6374	6.3947	3.1842	0.20821	0.089181	0.25	0.25	
0.67097	0.30488	-0.054891	0.18061	-0.15033	0.12702	1.2105	0.083333	0.15385	0.25711	na	0.4	0.84737	0.15661	13	0	0	3.6643	4.3421	3.1316	0.28668	0.051732	0.35	0.45	
1.3741	-0.83939	0.93475	1.2292	0.98882	1.3258	0.27368	0.22222	0.4	0.44644	na	0.45	0.87895	0.19255	10	0	0	2.8187	3.9263	3.6526	0.60902	0.015205	0.3	0.45	
0.81158	-1.8559	0.77839	0.9146	0.82377	0.9886	2.2737	0.076923	0.14286	0.23199	na	0.55	0.91579	0.16642	14	0	0	3.9462	4.8211	2.5474	0.3436	0.090226	0.25	0.3	
-0.012508	-2.126	-0.081638	-0.07136	-0.18709	-0.15929	0.77895	0.066667	0.125	0.16629	na	0.55	0.93684	0.13076	16	0	0	4.5099	4.4947	3.7158	-0.0052156	0.027047	0.15	0.3	
-0.089815	-2.6754	0.4304	0.32203	0.42295	0.31157	-0.49474	0.13636	0.21739	0.25835	na	0.65	0.95263	0.13036	23	0	0	6.483	6.3316	6.8263	-0.036199	-0.01195	0.15	0.2	
-0.088393	-5.176	-0.075876	-0.092647	-0.19395	-0.19398	4.4	0.035714	0.068966	0.17442	na	0.8	0.96316	0.12534	29	0	0	8.1742	7.9895	3.5895	-0.035028	0.084291	0.2	0.2	
-0.90813	-4.1718	-0.91981	-1.0604	-1.1115	-1.254	0.87368	0	0	0.036963	na	0.45	0.88421	0.092617	8	0	0	2.255	1.6474	0.77368	-0.4176	0.060673	0.25	0.45	
-0.4605	-2.163	-0.19261	-0.31505	-0.32226	-0.44356	2.1684	0	0	0.071548	na	0.55	0.90526	0.11277	18	0	0	5.0737	4.4526	2.2842	-0.1897	0.066927	0.25	0.3	
-0.80804	-6.0157	-1.0011	-1.0962	-1.2448	-1.3343	-0.021053	0.090909	0.16667	0.16427	na	0.6	0.93684	0.096147	12	0	0	3.3824	2.6211	2.6421	-0.34887	-0.00097466	0.2	0.3	
0.35564	-1.5407	0.013494	0.13199	-0.075791	0.074274	1.9684	0	0	0.094828	na	0.55	0.91579	0.14315	17	0	0	4.7918	5.2474	3.2789	0.14735	0.064327	0.25	0.25	
1.2579	2.0211	1.5718	1.7197	1.7843	1.9574	3.3263	0.11111	0.21053	0.30831	na	0.4	0.9	0.18781	19	0	0	5.3555	7.1368	3.8105	0.5155	0.097261	0.2	0.2	
0.19829	-1.9745	0.5158	0.49108	0.52344	0.50785	-0.24211	0	0	0.14822	na	0.6	0.94211	0.14062	20	0	0	5.6374	5.9316	6.1737	0.080878	-0.0067251	0.2	0.2	
-1.486	-5.6256	-0.82347	-1.1783	-0.59815	-1.0533	0.010526	0.25	0.38462	0.29483	na	0.55	0.87368	0.073817	13	0	0	3.6643	2.1632	2.1526	-0.63492	0.00044984	0.35	0.45	
-0.054074	-3.5075	0.17772	0.12746	0.11845	0.076505	1.6105	0.055556	0.10526	0.11989	na	0.65	0.93158	0.12889	19	0	0	5.3555	5.2789	3.6684	-0.02216	0.047091	0.25	0.25	
0.2962	-2.0933	0.25469	0.31055	0.21059	0.28988	0.46316	0	0	0.13573	na	0.65	0.93158	0.14056	24	0	0	6.7649	7.2842	6.8211	0.11898	0.010721	0.25	0.3	
0.58161	1.1003	0.93388	0.96511	1.0162	1.062	-1.9789	0.375	0.58824	0.45036	na	0.4	0.89474	0.15905	17	0	0	4.7918	5.5368	7.5158	0.24098	-0.064671	0.25	0.4	
0.18869	-3.3176	-0.01839	0.050188	-0.12411	-0.025507	0.46316	0.13793	0.2	0.23431	na	0.75	0.96316	0.13458	30	0	0	8.4561	8.8632	8.4	0.074608	0.008577	0.15	0.2	
-0.75218	-4.4703	-1.4114	-1.4157	-1.7204	-1.7084	1.3474	0.090909	0.16667	0.10459	na	0.55	0.9	0.095064	12	0	0	3.3824	2.6737	1.3263	-0.32475	0.062378	0.25	0.25	
0.55136	-3.9909	0.027474	0.21202	-0.064738	0.16514	-0.64211	0.13043	0.25	0.22358	na	0.75	0.96842	0.149	24	0	0	6.7649	7.7316	8.3737	0.22147	-0.014864	0.15	0.15	
0.13411	1.055	0.4819	0.44106	0.48592	0.45145	1.3684	0.13043	0.20833	0.22415	na	0.45	0.88421	0.13913	24	0	0	6.7649	7	5.6316	0.053869	0.031676	0.25	0.3	
-0.13933	-1.3781	0.048145	-0.0057451	-0.018792	-0.064742	1.1474	0.16667	0.28571	0.22779	na	0.35	0.84211	0.12806	7	0	0	1.9731	1.8895	0.74211	-0.065678	0.091061	0.3	0.4	
0.23799	-2.7351	0.45955	0.45864	0.44512	0.45782	-0.92632	0	0	0.14912	na	0.5	0.90526	0.14369	10	0	0	2.8187	3.0105	3.9368	0.10548	-0.051462	0.25	0.4	
-0.91633	-8.0671	-0.37993	-0.6246	-0.54788	-0.80691	2.9579	0	0	0.073205	na	0.75	0.95789	0.091862	19	0	0	5.3555	4.0579	1.1	-0.37552	0.086488	0.2	0.3	
0.23736	-0.39709	-0.18742	-0.073841	-0.30986	-0.16594	2.5789	0.14286	0.26667	0.22741	na	0.45	0.89474	0.14587	15	0	0	4.228	4.5	1.9211	0.099689	0.095517	0.25	0.25	
0.55545	-0.18332	0.73537	0.79327	1.1179	1.136	-1.0842	0.22222	0.31579	0.34135	na	0.5	0.9	0.15488	19	0	0	5.3555	6.1421	7.2263	0.22763	-0.031702	0.25	0.3	
0.19845	-3.3065	-0.01839	0.053562	-0.12411	-0.021582	-0.12632	0.2069	0.3	0.29079	na	0.75	0.96842	0.13534	30	0	0	8.4561	8.8842	9.0105	0.078467	-0.0023392	0.15	0.25	
0.71526	1.5929	-0.37993	-0.06785	-0.54788	-0.17322	0.31579	0.27778	0.36842	0.34795	na	0.4	0.82105	0.15309	19	0	0	5.3555	6.3684	6.0526	0.29312	0.0092336	0.35	0.4	
0.22172	-1.0182	-0.081638	0.0080923	-0.18709	-0.069688	-0.96842	0.2	0.375	0.31662	na	0.5	0.87895	0.13785	16	0	0	4.5099	4.7789	5.7474	0.092454	-0.033626	0.3	0.3	
-0.46421	-4.4299	-0.76454	-0.78581	-0.96339	-0.97252	0.75789	0.1	0.18182	0.17859	na	0.55	0.92632	0.11103	11	0	0	3.1006	2.6947	1.9368	-0.20286	0.038278	0.2	0.3	
-0.41757	-4.3064	-0.19261	-0.30043	-0.32226	-0.42697	1.1263	0	0	0.052381	na	0.65	0.95789	0.1143	18	0	0	5.0737	4.5105	3.3842	-0.17202	0.034763	0.15	0.25	
-0.85268	-5.2806	-1.0974	-1.1923	-1.4196	-1.5007	-0.46316	0.095238	0.18182	0.14288	na	0.7	0.93684	0.09214	22	0	0	6.2011	4.8211	5.2842	-0.34492	-0.011696	0.25	0.3	
0.72203	-1.8994	0.68379	0.80756	0.72138	0.87355	2.0947	0.058824	0.11111	0.18416	na	0.6	0.94737	0.16183	18	0	0	5.0737	6.0474	3.9526	0.29744	0.064652	0.15	0.2	
-0.42202	-1.0332	-0.37993	-0.45593	-0.54788	-0.61493	1.5158	0.16667	0.26316	0.27636	na	0.5	0.89474	0.11095	19	0	0	5.3555	4.7579	3.2421	-0.17295	0.044321	0.25	0.45	
0.72225	-0.93859	0.34096	0.52975	0.50414	0.70512	-5.1053	0.21622	0.31579	0.34689	na	0.7	0.96316	0.15659	38	0	0	10.711	12.658	17.763	0.2817	-0.074638	0.15	0.2	
-1.0761	-6.7424	-2.0529	-2.0526	-2.5469	-2.5146	0.29474	0.11111	0.21053	0.13175	na	0.7	0.94737	0.078591	19	0	0	5.3555	3.8316	3.5368	-0.44102	0.008618	0.2	0.35	
-0.5171	-3.9681	-1.0041	-1.0007	-1.0521	-1.0672	0.84211	0.16667	0.24	0.27931	na	0.7	0.95789	0.10995	25	0	0	7.0467	6.1053	5.2632	-0.20707	0.018713	0.15	0.2	
-0.73562	-0.85797	0.37479	0.055182	0.35531	0.0025566	-7.4526	0.2381	0.31818	0.40218	na	0.5	0.90526	0.10438	22	0	0	6.2011	5.0105	12.463	-0.29757	-0.1882	0.2	0.4	
-0.53044	-5.9791	-0.76454	-0.80795	-0.96339	-0.99694	1.3789	0	0	0.076004	na	0.6	0.92105	0.1048	11	0	0	3.1006	2.6368	1.2579	-0.2318	0.069644	0.25	0.4	
-1.8061	-8.6053	-1.8844	-2.1638	-2.3537	-2.6403	-2.7158	0.052632	0.1	0.11199	na	0.7	0.91579	0.05947	20	0	0	5.6374	2.9579	5.6737	-0.73665	-0.075439	0.3	0.35	
