mlcoalsim version 094beta (20060305)
OUTPUT FILE: date Fri Mar 17 14:53:29 2006 

Input data from the file: /Users/user/Documents/WorkatUB/Stephan/FSall/S20/WallHudson_method/other_alternatives/expansion/R00/theta_avg/L1n20thetaS20D1m0x010R00

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 974

N_loci:                1
N_sites:               1000
N_samples:             20
Thetaw:                33.84
Recombination:         0
Nintn:                 1
Ts:                    0
Nrec:                  1
Npast:                 0.1
Tpast:                 0.025


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.7849	-4.8124	-0.9069	-1.352	-1.1678	-1.6498	0.58947	0	0	0.065375	na	0.55	0.87368	0.073635	17	0	0	4.7918	2.5053	1.9158	-0.73955	0.019264	0.35	0.45	
-2.1065	-2.8451	-3.1086	-3.2717	-2.9994	-3.2918	-3.0842	0.13636	0.17391	0.14128	na	0.5	0.89474	0.094429	23	0	0	6.483	2.9316	6.0158	-0.84901	-0.074498	0.25	0.45	
-1.7799	-4.0139	-1.8218	-2.0987	-2.1959	-2.4857	1.5158	0.090909	0.16667	0.11438	na	0.45	0.74737	0.06692	12	0	0	3.3824	1.7053	0.18947	-0.76849	0.070175	0.5	0.65	
-2.1769	-10.225	-2.6659	-2.9302	-3.2411	-3.5093	-1.6316	0	0	0.003796	na	0.65	0.85263	0.044558	16	0	0	4.5099	1.8684	3.5	-0.90776	-0.056652	0.4	0.45	
-0.83085	-1.4845	-0.93758	-1.0533	-1.2142	-1.3222	-0.063158	0.11111	0.21053	0.1524	na	0.5	0.91053	0.10035	19	0	0	5.3555	4.1789	4.2421	-0.34049	-0.0018467	0.2	0.3	
-1.9133	-4.2764	-2.9762	-3.097	-2.3828	-2.7117	-7.5053	0.25	0.28	0.26317	na	0.6	0.90526	0.12447	25	0	0	7.0467	3.5632	11.068	-0.76617	-0.16678	0.3	0.4	
-1.44	-2.8545	-1.4296	-1.6673	-1.0952	-1.471	-1.8842	0.038462	0.074074	0.070107	na	0.6	0.94737	0.10076	27	0	0	7.6105	4.7947	6.6789	-0.57341	-0.03877	0.15	0.25	
-1.5649	-4.9392	-1.3358	-1.6327	-1.7167	-2.0268	-2.4842	0.086957	0.125	0.094588	na	0.65	0.91579	0.065597	24	0	0	6.7649	4.0211	6.5053	-0.62861	-0.057505	0.25	0.45	
-1.1414	-3.1701	-1.7514	-1.8267	-2.1392	-2.2022	1.6421	0	0	0.021286	na	0.5	0.88947	0.086655	14	0	0	3.9462	2.7158	1.0737	-0.48323	0.065163	0.3	0.4	
-2.1949	-7.465	-3.1068	-3.3013	-3.4135	-3.6699	-0.67368	0.11111	0.17857	0.11557	na	0.7	0.94737	0.068111	28	0	0	7.8923	3.4526	4.1263	-0.87184	-0.013367	0.2	0.35	
-1.2071	-3.4056	-0.85201	-1.1126	-1.1238	-1.3972	3.3368	0.095238	0.13636	0.13451	na	0.6	0.9	0.082401	22	0	0	6.2011	4.2474	0.91053	-0.4883	0.084264	0.3	0.35	
-2.0425	-4.7498	-2.6425	-2.8632	-3.147	-3.3732	1.3368	0.090909	0.16667	0.15129	na	0.45	0.70526	0.06468	12	0	0	3.3824	1.4579	0.12105	-0.88183	0.061891	0.55	0.6	
-1.2015	-4.7637	-1.2137	-1.4058	-1.5318	-1.7257	0.4	0	0	0.025041	na	0.6	0.92632	0.085875	17	0	0	4.7918	3.2526	2.8526	-0.49782	0.013072	0.25	0.35	
-0.27708	-2.177	-1.2137	-1.0915	-1.5318	-1.3701	0.76842	0.0625	0.11765	0.14426	na	0.55	0.88947	0.11122	17	0	0	4.7918	4.4368	3.6684	-0.1148	0.025112	0.3	0.45	
1.2405	2.1086	0.74887	1.0404	0.81085	1.1568	2.1895	0.33333	0.36	0.39773	na	0.45	0.90526	0.17927	25	0	0	7.0467	9.3053	7.1158	0.49673	0.048655	0.2	0.3	
-1.7356	-9.7138	-1.8273	-2.0915	-2.2598	-2.5316	1.7684	0	0	0.13251	na	0.7	0.93158	0.055387	17	0	0	4.7918	2.5684	0.8	-0.71912	0.057792	0.25	0.4	
-0.40401	-1.1318	-1.2049	-1.1289	-1.4706	-1.3722	0.86316	0	0	0.036587	na	0.4	0.81579	0.11723	11	0	0	3.1006	2.7474	1.8842	-0.17655	0.043594	0.4	0.4	
-1.5661	-2.8184	-2.1128	-2.2676	-1.2926	-1.6618	-4.8526	0.15385	0.28571	0.17593	na	0.45	0.84211	0.08588	14	0	0	3.9462	2.2579	7.1105	-0.66307	-0.19256	0.35	0.55	
0.066276	-0.73883	-0.51334	-0.39811	-0.71784	-0.56279	3.1895	0.22727	0.26087	0.27251	na	0.55	0.91579	0.12791	23	0	0	6.483	6.5947	3.4053	0.026712	0.07704	0.25	0.35	
0.7307	0.27137	0.31456	0.5082	0.28246	0.51828	0.84211	0.25	0.28571	0.31974	na	0.5	0.88947	0.15737	21	0	0	5.9193	7.0526	6.2105	0.29675	0.022278	0.3	0.35	
-0.79346	-3.4219	-0.88138	-0.99509	-1.1661	-1.27	3.0632	0.043478	0.083333	0.10629	na	0.65	0.93684	0.093296	24	0	0	6.7649	5.3737	2.3105	-0.31872	0.070906	0.2	0.2	
-2.1026	-9.4391	-3.0079	-3.1874	-3.4048	-3.6213	0.36842	0.1	0.14286	0.10803	na	0.7	0.93684	0.076398	21	0	0	5.9193	2.6579	2.2895	-0.85393	0.0097466	0.25	0.35	
-0.89127	-3.101	-0.45216	-0.67605	-0.63935	-0.87443	2.9684	0	0	0.079133	na	0.6	0.92632	0.095606	21	0	0	5.9193	4.5368	1.5684	-0.36196	0.07853	0.25	0.35	
-1.2272	-1.8401	-0.68651	-0.97399	-0.85791	-1.1595	1.3684	0.125	0.22222	0.17169	na	0.35	0.75263	0.081589	9	0	0	2.5368	1.6316	0.26316	-0.55305	0.08447	0.45	0.7	
-0.92051	-7.2417	-1.4296	-1.4882	-1.8437	-1.8761	2.3579	0.038462	0.074074	0.1036	na	0.8	0.97895	0.086326	27	0	0	7.6105	5.8105	3.4526	-0.36655	0.048516	0.1	0.15	
-0.58538	-4.5848	-1.069	-1.0774	-1.3659	-1.3518	1.6211	0.058824	0.11111	0.17586	na	0.65	0.92632	0.10409	18	0	0	5.0737	4.2842	2.6632	-0.24115	0.050032	0.25	0.3	
-1.1297	-2.8641	-1.563	-1.6693	-1.9921	-2.0802	0.41053	0.043478	0.083333	0.076917	na	0.6	0.93158	0.087134	24	0	0	6.7649	4.7842	4.3737	-0.45377	0.0095029	0.2	0.35	
-0.32818	-2.754	-1.2028	-1.1028	-1.4443	-1.3244	1.4316	0	0	0.075335	na	0.45	0.86316	0.11071	9	0	0	2.5368	2.2947	0.86316	-0.1479	0.088369	0.25	0.3	
-1.0957	-5.5317	-0.45951	-0.75466	-0.66368	-0.98201	-0.23158	0.035714	0.068966	0.091309	na	0.75	0.96842	0.086342	29	0	0	8.1742	5.8842	6.1158	-0.43419	-0.0044364	0.15	0.15	
-1.0075	-2.6501	-1.2108	-1.3369	-1.5141	-1.635	2.3579	0	0	0.030005	na	0.5	0.87895	0.087747	15	0	0	4.228	3.0737	0.71579	-0.42315	0.087329	0.3	0.5	
-0.42413	-4.0245	-1.2108	-1.1395	-1.5141	-1.4131	1.6947	0.14286	0.26667	0.17072	na	0.6	0.93684	0.10549	15	0	0	4.228	3.7421	2.0474	-0.17813	0.062768	0.2	0.3	
-1.8507	-6.7414	-2.3606	-2.5671	-2.8372	-3.0465	1.5895	0.16667	0.30769	0.17144	na	0.55	0.89474	0.064721	13	0	0	3.6643	1.7947	0.20526	-0.79075	0.067926	0.3	0.45	
-0.82992	-2.7973	-1.0974	-1.1845	-1.4196	-1.4918	2.6632	0.047619	0.090909	0.077975	na	0.6	0.91053	0.091791	22	0	0	6.2011	4.8579	2.1947	-0.33571	0.067251	0.25	0.3	
-0.99834	-3.7589	-1.5519	-1.6144	-1.9154	-1.9634	1.7474	0	0	0.036202	na	0.55	0.91579	0.087944	15	0	0	4.228	3.0842	1.3368	-0.41929	0.064717	0.2	0.3	
-1.3708	-3.594	-2.1128	-2.2016	-2.5625	-2.6393	1.6737	0	0	0.0237	na	0.5	0.86316	0.087162	14	0	0	3.9462	2.4684	0.79474	-0.58038	0.066416	0.35	0.45	
-0.44553	-3.4349	-0.9069	-0.89667	-1.1678	-1.1347	1.4947	0.0625	0.11765	0.13323	na	0.6	0.94211	0.11108	17	0	0	4.7918	4.2211	2.7263	-0.1846	0.048848	0.15	0.25	
-1.501	-9.4238	-2.1511	-2.2784	-2.6734	-2.7842	2.6105	0	0	0.034236	na	0.75	0.96842	0.06365	20	0	0	5.6374	3.4105	0.8	-0.61221	0.072515	0.15	0.2	
-0.47023	-3.2124	-0.76454	-0.78783	-0.96339	-0.97474	1.4842	0	0	0.030759	na	0.5	0.91579	0.10702	11	0	0	3.1006	2.6895	1.2053	-0.20549	0.07496	0.2	0.3	
-1.2204	-6.4114	-1.9856	-2.0467	-2.483	-2.5183	0.36842	0	0	0.014028	na	0.7	0.95263	0.072756	21	0	0	5.9193	4.0263	3.6579	-0.49563	0.0097466	0.2	0.3	
-1.3528	-1.912	-0.081638	-0.526	-0.18709	-0.67199	-4.2632	0.13333	0.1875	0.17236	na	0.45	0.86316	0.08592	16	0	0	4.5099	2.8684	7.1316	-0.5641	-0.14803	0.35	0.45	
-1.2476	0.8845	0.57014	0.040656	0.58974	-0.0039868	-4.3474	0.4	0.47619	0.45468	na	0.35	0.69474	0.091245	21	0	0	5.9193	3.9842	8.3316	-0.50666	-0.11501	0.55	0.6	
-1.7274	-3.4789	-1.9165	-2.1573	-2.2734	-2.5252	1.2737	0	0	0.039262	na	0.4	0.74211	0.074792	10	0	0	2.8187	1.4263	0.15263	-0.76559	0.07076	0.5	0.65	
-2.3311	-9.0238	-3.2178	-3.4376	-3.6324	-3.8967	0.14737	0.10526	0.15	0.10839	na	0.65	0.88421	0.061764	20	0	0	5.6374	2.1789	2.0316	-0.9508	0.0040936	0.35	0.45	
-1.5179	-7.0962	-1.8273	-2.0175	-2.2598	-2.4479	2.2211	0.125	0.23529	0.14871	na	0.65	0.94211	0.069869	17	0	0	4.7918	2.8474	0.62632	-0.6289	0.072583	0.2	0.3	
-1.5697	-4.6052	-2.0198	-2.193	-2.4776	-2.6465	2.1579	0.066667	0.125	0.11282	na	0.55	0.91579	0.086466	16	0	0	4.5099	2.6053	0.44737	-0.65454	0.074927	0.25	0.4	
-0.84257	-3.8235	-0.20773	-0.46239	-0.3612	-0.63699	3.3474	0.14286	0.16667	0.19711	na	0.75	0.96842	0.096482	36	0	0	10.147	7.9895	4.6421	-0.32958	0.051657	0.15	0.25	
-0.092492	-2.8533	-0.13706	-0.14414	-0.26801	-0.25619	5.0947	0.11111	0.17857	0.21889	na	0.7	0.95263	0.12333	28	0	0	7.8923	7.7053	2.6105	-0.036739	0.10109	0.2	0.25	
-0.5993	-3.1229	0.3461	0.08747	0.31476	0.046381	1.0316	0	0	0.030098	na	0.45	0.88947	0.11041	9	0	0	2.5368	2.0947	1.0632	-0.27009	0.063678	0.3	0.4	
-1.155	-3.9152	-1.9507	-1.9958	-2.4987	-2.5056	1.6	0	0	0.036984	na	0.7	0.94737	0.083148	31	0	0	8.738	6.1684	4.5684	-0.45576	0.028674	0.2	0.25	
-1.8186	-9.5506	-1.9454	-2.2173	-2.4095	-2.6885	-0.44211	0.058824	0.11111	0.10174	na	0.7	0.93684	0.059443	18	0	0	5.0737	2.6211	3.0632	-0.74919	-0.013645	0.25	0.35	
-1.1201	-5.6511	-2.2375	-2.2193	-2.7574	-2.7051	1.7579	0	0	0.070025	na	0.65	0.92632	0.08066	18	0	0	5.0737	3.5632	1.8053	-0.46141	0.054256	0.25	0.3	
-1.2724	-2.6124	-2.3606	-2.3725	-2.8372	-2.8295	1.1789	0.25	0.30769	0.29093	na	0.45	0.74737	0.10104	13	0	0	3.6643	2.3789	1.2	-0.54365	0.050382	0.5	0.55	
-1.8719	-5.1865	-3.0079	-3.1084	-2.483	-2.7735	-5.6526	0.2	0.28571	0.20777	na	0.6	0.87368	0.097119	21	0	0	5.9193	3.0158	8.6684	-0.76022	-0.14954	0.35	0.4	
-1.9972	-5.9206	-2.3188	-2.5872	-2.1167	-2.527	-2.6526	0.083333	0.12	0.089628	na	0.65	0.93684	0.087072	25	0	0	7.0467	3.4105	6.0632	-0.79974	-0.058947	0.2	0.35	
-1.5564	-6.9298	-1.39	-1.6694	-1.7159	-2.0086	1.9053	0.076923	0.14286	0.086875	na	0.6	0.92105	0.06697	14	0	0	3.9462	2.2684	0.36316	-0.65893	0.075606	0.25	0.4	
-0.35512	-0.33003	-0.19261	-0.27916	-0.32226	-0.40283	-2.0737	0.17647	0.22222	0.32413	na	0.45	0.79474	0.1152	18	0	0	5.0737	4.5947	6.6684	-0.14629	-0.064003	0.45	0.55	
-1.5435	-9.576	-1.6177	-1.8552	-2.034	-2.2749	0.8	0.10526	0.2	0.11971	na	0.75	0.95789	0.063103	20	0	0	5.6374	3.3474	2.5474	-0.62958	0.022222	0.2	0.25	
-1.117	-4.3405	-1.39	-1.521	-1.7159	-1.8426	2.0105	0.076923	0.14286	0.16959	na	0.55	0.86842	0.077688	14	0	0	3.9462	2.7421	0.73158	-0.47289	0.079783	0.35	0.45	
-1.6649	-4.6246	-2.2412	-2.4086	-2.1757	-2.4399	-3.2211	0.25	0.33333	0.25903	na	0.6	0.92632	0.095606	21	0	0	5.9193	3.3368	6.5579	-0.67616	-0.085213	0.25	0.35	
-1.1853	-7.544	-1.39	-1.5441	-1.7159	-1.8684	0.6	0	0	0.058491	na	0.65	0.95263	0.078661	14	0	0	3.9462	2.6684	2.0684	-0.50183	0.02381	0.15	0.25	
-1.2583	-4.261	-2.0529	-2.1148	-2.5469	-2.5853	1.5684	0.055556	0.10526	0.092199	na	0.6	0.84737	0.076631	19	0	0	5.3555	3.5737	2.0053	-0.51565	0.04586	0.4	0.4	
-1.5421	-13.177	-1.5881	-1.831	-2.0112	-2.2575	2.7789	0	0	0.024657	na	0.85	0.98421	0.065458	22	0	0	6.2011	3.7053	0.92632	-0.62379	0.070175	0.1	0.15	
-1.6113	-8.3148	-2.3317	-2.4642	-2.8801	-2.9967	2.1474	0	0	0.013427	na	0.7	0.94737	0.060247	19	0	0	5.3555	3.0737	0.92632	-0.66035	0.062789	0.2	0.25	
-0.24278	-1.8827	-0.98521	-0.89106	-1.2882	-1.1527	2.0421	0.090909	0.13043	0.15561	na	0.6	0.9	0.11853	23	0	0	6.483	6.0737	4.0316	-0.097852	0.049326	0.3	0.45	
-1.1697	-3.6194	-1.0592	-1.2717	-1.4083	-1.622	4.3474	0	0	0.02724	na	0.7	0.94737	0.081684	33	0	0	9.3017	6.5421	2.1947	-0.4598	0.073188	0.2	0.2	
-0.47527	-1.9745	-0.88138	-0.88573	-1.1661	-1.1441	1.8632	0.086957	0.125	0.17734	na	0.6	0.93684	0.11168	24	0	0	6.7649	5.9316	4.0684	-0.19091	0.043129	0.2	0.25	
-1.6226	-1.8802	-0.74928	-1.1713	-1.003	-1.463	-1.7684	0.27273	0.34783	0.29286	na	0.5	0.83684	0.07193	23	0	0	6.483	3.7474	5.5158	-0.65399	-0.042715	0.4	0.5	
-0.99712	-4.6848	-0.72771	-0.9365	-0.95059	-1.1664	-1.0842	0.066667	0.125	0.099091	na	0.6	0.91579	0.086546	16	0	0	4.5099	3.3	4.3842	-0.41579	-0.037646	0.25	0.4	
0.031408	-1.4366	-0.93758	-0.75903	-1.2142	-0.98735	0.48421	0.16667	0.21053	0.19439	na	0.55	0.88947	0.12242	19	0	0	5.3555	5.4	4.9158	0.012871	0.014158	0.25	0.35	
-0.40147	-3.7951	-1.0041	-0.96087	-1.3182	-1.2394	0.63158	0.041667	0.08	0.13202	na	0.7	0.95263	0.1057	25	0	0	7.0467	6.3158	5.6842	-0.16076	0.014035	0.15	0.2	
-1.0546	-1.8877	-1.557	-1.6349	-1.788	-1.8686	-0.15789	0	0	0.051985	na	0.3	0.71579	0.10459	6	0	0	1.6912	1.1316	1.2895	-0.51286	-0.01462	0.5	0.7	
-1.163	-4.3621	-1.9454	-1.994	-2.4095	-2.4351	-0.77895	0.29412	0.38889	0.34438	na	0.6	0.87895	0.089037	18	0	0	5.0737	3.5053	4.2842	-0.47909	-0.024042	0.35	0.45	
-0.5593	-4.5168	-1.035	-1.0404	-1.3683	-1.3427	-3.3579	0.071429	0.13793	0.14007	na	0.75	0.95263	0.099731	29	0	0	8.1742	7.0053	10.363	-0.22164	-0.064327	0.2	0.25	
-1.2828	-5.5978	-1.8218	-1.9319	-2.1959	-2.3007	1.5053	0	0	0.01962	na	0.55	0.92632	0.083822	12	0	0	3.3824	2.1737	0.66842	-0.55385	0.069688	0.2	0.35	
-1.4942	-4.0951	-0.98144	-1.3208	-1.3147	-1.6776	-3.6632	0.090909	0.11765	0.11706	na	0.7	0.93684	0.070268	34	0	0	9.5836	5.9579	9.6211	-0.58634	-0.059856	0.25	0.35	
-2.3487	-1.0922	-3.2467	-3.4695	-1.7229	-2.3545	-18.937	0.35484	0.40625	0.35811	na	0.45	0.70526	0.13698	32	0	0	9.0198	3.6368	22.574	-0.92494	-0.32876	0.55	0.6	
-2.1273	-7.191	-2.7108	-2.9538	-2.6876	-3.0492	-2.5053	0.11111	0.17857	0.11608	na	0.7	0.95263	0.075531	28	0	0	7.8923	3.5895	6.0947	-0.84497	-0.049708	0.2	0.3	
-1.1951	-3.5123	-1.2251	-1.4154	-1.5942	-1.7815	-5.4526	0.23077	0.33333	0.27271	na	0.65	0.85263	0.078229	27	0	0	7.6105	5.2737	10.726	-0.47588	-0.11219	0.4	0.45	
-0.6588	-4.0676	-1.0507	-1.0873	-1.3323	-1.3523	1.8421	0	0	0.042345	na	0.6	0.92632	0.099957	16	0	0	4.5099	3.7105	1.8684	-0.27471	0.063962	0.25	0.3	
-0.56904	-0.75935	-1.592	-1.5027	-1.9416	-1.8232	1.0211	0	0	0.035391	na	0.4	0.77895	0.10464	13	0	0	3.6643	3.0895	2.0684	-0.24313	0.043635	0.35	0.4	
-1.7514	-3.8714	-2.5379	-2.6822	-2.1167	-2.4294	-6.4947	0.125	0.2	0.14341	na	0.6	0.94211	0.099646	25	0	0	7.0467	3.8579	10.353	-0.70135	-0.14433	0.15	0.3	
-1.7484	-8.8608	-2.0647	-2.2943	-2.6341	-2.8548	-3.2632	0.24138	0.33333	0.28558	na	0.8	0.94737	0.054785	30	0	0	8.4561	4.6842	7.9474	-0.69132	-0.060429	0.25	0.3	
1.1718	-0.99801	0.058987	0.44954	-0.024809	0.43854	2	0.25	0.28571	0.33481	na	0.6	0.92105	0.17132	21	0	0	5.9193	7.7368	5.7368	0.4759	0.05291	0.25	0.35	
-1.1481	-6.0873	-2.4409	-2.396	-2.9878	-2.9062	1.4842	0.0625	0.11765	0.10853	na	0.65	0.91053	0.073203	17	0	0	4.7918	3.3211	1.8368	-0.47569	0.048504	0.3	0.35	
-1.0388	-8.7813	-1.4571	-1.5512	-1.8586	-1.9347	1.7789	0.045455	0.086957	0.092748	na	0.8	0.97368	0.079832	23	0	0	6.483	4.7316	2.9526	-0.4187	0.04297	0.15	0.2	
-1.0799	-6.7517	-1.4952	-1.5961	-1.8806	-1.9675	-1.0842	0.11111	0.21053	0.15188	na	0.7	0.94737	0.081633	19	0	0	5.3555	3.8263	4.9105	-0.44254	-0.031702	0.2	0.35	
-0.16474	-5.2108	-0.51334	-0.47741	-0.71784	-0.65392	1.9895	0.045455	0.086957	0.10735	na	0.75	0.96842	0.11815	23	0	0	6.483	6.2053	4.2158	-0.066397	0.048055	0.15	0.2	
-1.1823	-6.9298	-1.4114	-1.5599	-1.7204	-1.8684	1.4842	0	0	0.02024	na	0.6	0.92105	0.080901	12	0	0	3.3824	2.2684	0.78421	-0.51045	0.068713	0.25	0.4	
-2.0825	-6.5804	-3.2575	-3.3843	-3.9224	-4.035	1.5789	0.071429	0.13333	0.076827	na	0.55	0.83684	0.061783	15	0	0	4.228	1.8421	0.26316	-0.8746	0.05848	0.4	0.55	
-0.83378	-5.1272	-1.0286	-1.128	-1.2926	-1.3851	1.7789	0	0	0.07171	na	0.6	0.93684	0.095965	14	0	0	3.9462	3.0474	1.2684	-0.353	0.070593	0.2	0.3	
-0.95614	-2.8311	-1.3611	-1.4436	-1.7138	-1.7818	0.72632	0.11765	0.22222	0.17017	na	0.55	0.89474	0.091083	18	0	0	5.0737	3.7842	3.0579	-0.39388	0.022417	0.3	0.35	
-0.76579	-3.5957	-1.2268	-1.2688	-1.6031	-1.6175	-4.2211	0.071429	0.13793	0.18404	na	0.7	0.94737	0.098882	29	0	0	8.1742	6.5737	10.795	-0.30346	-0.080863	0.2	0.25	
-1.4743	-4.3799	-1.6968	-1.8951	-2.0958	-2.2947	0.49474	0.13333	0.25	0.16037	na	0.55	0.84211	0.071	16	0	0	4.5099	2.7211	2.2263	-0.61475	0.017178	0.4	0.5	
-1.8889	-7.9316	-2.8218	-2.9611	-3.1053	-3.289	-0.84211	0	0	0.0081637	na	0.65	0.94211	0.06457	18	0	0	5.0737	2.5263	3.3684	-0.77813	-0.025991	0.2	0.35	
-0.55735	-3.0609	-0.52854	-0.62338	-0.71126	-0.80002	0.86316	0.14286	0.26667	0.18007	na	0.55	0.88947	0.10423	15	0	0	4.228	3.5895	2.7263	-0.23408	0.031969	0.25	0.3	
-0.32707	0.49666	0.90227	0.62744	0.99334	0.68594	1.2316	0.090909	0.17391	0.19178	na	0.45	0.88947	0.12417	23	0	0	6.483	5.9316	4.7	-0.13182	0.029748	0.25	0.45	
-1.5835	-4.4259	-1.9856	-2.171	-2.483	-2.6605	0.4	0.05	0.095238	0.096722	na	0.6	0.90526	0.070214	21	0	0	5.9193	3.4632	3.0632	-0.64308	0.010582	0.3	0.4	
-0.91447	-4.0668	0.12943	-0.20735	0.059497	-0.31063	-2.2421	0.33333	0.40909	0.35199	na	0.65	0.93684	0.095949	22	0	0	6.2011	4.7211	6.9632	-0.36992	-0.056619	0.2	0.25	
-1.8343	-11.222	-2.3317	-2.5402	-2.8801	-3.0833	2.3579	0.16667	0.31579	0.17416	na	0.75	0.96842	0.054467	19	0	0	5.3555	2.7579	0.4	-0.75173	0.068944	0.15	0.25	
-0.7034	-0.52803	0.027474	-0.21924	-0.064738	-0.33146	-1.8842	0.30435	0.33333	0.35181	na	0.5	0.88947	0.10428	24	0	0	6.7649	5.5316	7.4158	-0.28255	-0.043616	0.3	0.35	
0.030647	-1.4138	0.1537	0.1368	0.091536	0.087338	2.2105	0	0	0.15834	na	0.5	0.87895	0.13318	15	0	0	4.228	4.2632	2.0526	0.012871	0.081871	0.3	0.35	
-1.6258	-10.733	-1.929	-2.1395	-2.429	-2.6342	2.3263	0	0	0.062282	na	0.8	0.97368	0.063666	23	0	0	6.483	3.7421	1.4158	-0.65525	0.056191	0.15	0.2	
-1.6003	-5.4751	-1.7514	-1.9816	-2.1392	-2.3756	1.9158	0.076923	0.14286	0.10158	na	0.55	0.89474	0.070847	14	0	0	3.9462	2.2211	0.30526	-0.67753	0.076023	0.3	0.4	
0.47299	-0.66494	0.3294	0.43048	0.29749	0.42404	1.6526	0.083333	0.15385	0.17731	na	0.45	0.86842	0.1503	13	0	0	3.6643	4.1421	2.4895	0.20209	0.070625	0.3	0.35	
-1.1143	-3.7125	-1.351	-1.4896	-1.7143	-1.8446	1.1263	0	0	0.064257	na	0.6	0.81053	0.079485	20	0	0	5.6374	3.9842	2.8579	-0.4545	0.031287	0.45	0.5	
-1.0067	-1.7524	-1.6927	-1.7334	-2.1777	-2.1838	2.8842	0.068966	0.13333	0.14402	na	0.6	0.84737	0.08444	30	0	0	8.4561	6.2842	3.4	-0.39807	0.053411	0.4	0.4	
-1.6296	-2.942	-2.1128	-2.289	-2.5625	-2.7371	0.8	0.23077	0.35714	0.24012	na	0.45	0.82105	0.08759	14	0	0	3.9462	2.1895	1.3895	-0.68994	0.031746	0.4	0.55	
-1.6738	-10.002	-2.0198	-2.2283	-2.4776	-2.6863	2.1158	0.2	0.3125	0.25298	na	0.7	0.93684	0.066229	16	0	0	4.5099	2.4789	0.36316	-0.69795	0.073465	0.25	0.35	
-0.31136	-4.2078	-1.0286	-0.95168	-1.2926	-1.1878	1.1158	0	0	0.11815	na	0.6	0.9	0.10939	14	0	0	3.9462	3.6105	2.4947	-0.13182	0.044277	0.3	0.35	
-0.42809	-1.1565	-0.76454	-0.77374	-0.96339	-0.9592	0.18947	0	0	0.069904	na	0.4	0.81053	0.11232	11	0	0	3.1006	2.7263	2.5368	-0.18707	0.0095694	0.4	0.5	
-1.6863	-5.9913	-2.7477	-2.8311	-2.6238	-2.8129	-2.3158	0.0625	0.11765	0.076884	na	0.6	0.9	0.076452	17	0	0	4.7918	2.6316	4.9474	-0.69869	-0.075679	0.3	0.35	
-0.39436	-2.1147	-0.66718	-0.68224	-0.86934	-0.86872	2.0947	0	0	0.032345	na	0.5	0.89474	0.11165	14	0	0	3.9462	3.5211	1.4263	-0.16696	0.083124	0.25	0.3	
-1.7631	-13.709	-1.929	-2.1867	-2.429	-2.6884	2.9158	0	0	0.081171	na	0.85	0.96842	0.054963	23	0	0	6.483	3.5105	0.59474	-0.71061	0.07043	0.2	0.25	
-1.9676	-7.8658	-2.5753	-2.7842	-3.1196	-3.3276	1.7368	0	0	0.0069325	na	0.6	0.84737	0.059241	15	0	0	4.228	1.9737	0.23684	-0.82636	0.064327	0.4	0.5	
-0.68095	-1.7555	0.20681	-0.065432	0.15232	-0.14721	-6.7053	0.34615	0.44444	0.36687	na	0.6	0.93684	0.10547	27	0	0	7.6105	6.2789	12.984	-0.27116	-0.13797	0.2	0.3	
-1.7694	-11.326	-2.1649	-2.3822	-2.7142	-2.9248	1.2105	0.045455	0.086957	0.067791	na	0.8	0.96316	0.054348	23	0	0	6.483	3.5	2.2895	-0.71312	0.02924	0.2	0.25	
-1.4669	-4.7237	-2.2341	-2.3342	-1.9154	-2.1415	-1.8526	0	0	0.013032	na	0.55	0.9	0.083566	15	0	0	4.228	2.5474	4.4	-0.61607	-0.068616	0.25	0.3	
-0.62631	-2.6078	-1.2137	-1.2102	-1.5318	-1.5044	2.0842	0	0	0.065627	na	0.55	0.86842	0.099021	17	0	0	4.7918	3.9895	1.9053	-0.2595	0.068111	0.3	0.35	
-1.8103	-6.099	-1.7514	-2.0525	-2.1392	-2.4549	-1.1684	0	0	0.039728	na	0.55	0.80526	0.06174	14	0	0	3.9462	1.9947	3.1632	-0.76642	-0.046366	0.45	0.5	
-2.4275	-2.5787	-3.6982	-3.8643	-3.801	-4.0705	-2.0842	0.35294	0.38889	0.35473	na	0.4	0.58947	0.13252	18	0	0	5.0737	1.8	3.8842	-1	-0.064327	0.65	0.7	
-0.64602	-2.9625	-0.81764	-0.89183	-1.075	-1.1361	1.0421	0.10526	0.15	0.13791	na	0.6	0.9	0.10022	20	0	0	5.6374	4.6789	3.6368	-0.2635	0.028947	0.3	0.35	
-1.0459	-2.9718	-1.9454	-1.9541	-2.4095	-2.3898	0.37895	0	0	0.052126	na	0.55	0.88947	0.085288	18	0	0	5.0737	3.6632	3.2842	-0.43086	0.011696	0.25	0.35	
-0.4595	-2.232	-0.85557	-0.85936	-1.0136	-1.0114	0.89474	0	0	0.12679	na	0.35	0.80526	0.11262	6	0	0	1.6912	1.4474	0.55263	-0.22347	0.082846	0.35	0.6	
